,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-06-30,633.00000,205.00000,428.00000,155.00000,177.00000,,332.00000,96.00000,69.00000,165.00000,118.00000,47.00000,47.00000,47.00000,151.00000,96.00000,147.00000,148.00000,0.32000,0.32000
2020-03-31,859.00000,240.00000,619.00000,156.00000,274.00000,,430.00000,189.00000,-11.00000,178.00000,5.00000,173.00000,173.00000,173.00000,243.00000,189.00000,147.00000,148.00000,1.18000,1.17000
2019-12-31,952.00000,290.00000,662.00000,161.00000,233.00000,,394.00000,268.00000,1.00000,269.00000,30.00000,239.00000,239.00000,239.00000,323.00000,268.00000,147.00000,149.00000,1.63000,1.60000
2019-09-30,907.00000,259.00000,648.00000,151.00000,189.00000,,340.00000,308.00000,-38.00000,270.00000,36.00000,234.00000,234.00000,234.00000,364.00000,308.00000,147.00000,148.00000,1.59000,1.58000
2019-06-30,838.00000,265.00000,573.00000,166.00000,202.00000,,368.00000,205.00000,141.00000,346.00000,53.00000,293.00000,293.00000,296.00000,267.00000,205.00000,147.00000,149.00000,2.01000,1.99000
2019-03-31,846.00000,262.00000,584.00000,169.00000,211.00000,,380.00000,204.00000,29.00000,233.00000,9.00000,224.00000,224.00000,233.00000,265.00000,204.00000,147.00000,149.00000,1.58000,1.57000
2018-12-31,868.00000,278.00000,590.00000,176.00000,217.00000,,393.00000,197.00000,12.00000,209.00000,12.00000,197.00000,197.00000,210.00000,262.00000,197.00000,147.00000,149.00000,1.44000,1.41000
2018-09-30,853.00000,256.00000,597.00000,159.00000,197.00000,,356.00000,241.00000,-9.00000,232.00000,44.00000,188.00000,188.00000,199.00000,296.00000,241.00000,147.00000,149.00000,1.35000,1.33000
2018-06-30,830.00000,255.00000,575.00000,151.00000,197.00000,,348.00000,227.00000,5.00000,232.00000,32.00000,200.00000,200.00000,209.00000,280.00000,227.00000,147.00000,148.00000,1.42000,1.41000
2018-03-31,782.00000,244.00000,538.00000,137.00000,183.00000,,320.00000,218.00000,3.00000,221.00000,24.00000,197.00000,197.00000,208.00000,265.00000,218.00000,147.00000,148.00000,1.42000,1.41000
2017-12-31,778.00000,236.00000,542.00000,137.00000,175.00000,,312.00000,230.00000,-6.00000,224.00000,166.00000,58.00000,58.00000,68.00000,276.00000,230.00000,146.00000,148.00000,0.47000,0.46000
2017-09-30,714.00000,232.00000,482.00000,134.00000,167.00000,,301.00000,181.00000,-6.00000,175.00000,23.00000,152.00000,152.00000,163.00000,230.00000,181.00000,146.00000,148.00000,1.12000,1.11000
2017-06-30,662.00000,228.00000,434.00000,130.00000,161.00000,,291.00000,143.00000,-2.00000,141.00000,21.00000,120.00000,120.00000,128.00000,189.00000,143.00000,146.00000,147.00000,0.87000,0.87000
2017-03-31,598.00000,230.00000,368.00000,145.00000,171.00000,,316.00000,52.00000,451.00000,503.00000,155.00000,348.00000,348.00000,367.00000,97.00000,52.00000,146.00000,147.00000,2.50000,2.48000
2016-12-31,619.00000,200.00000,419.00000,129.00000,147.00000,,276.00000,143.00000,-9.00000,134.00000,27.00000,107.00000,107.00000,124.00000,189.00000,143.00000,147.00000,148.00000,0.77000,0.78000
2016-09-30,607.00000,181.00000,426.00000,126.00000,139.00000,,265.00000,161.00000,-7.00000,154.00000,37.00000,117.00000,117.00000,129.00000,204.00000,161.00000,147.00000,148.00000,0.88000,0.87000
2016-06-30,600.00000,176.00000,424.00000,125.00000,148.00000,,262.00000,162.00000,-5.00000,157.00000,41.00000,116.00000,116.00000,120.00000,203.00000,162.00000,147.00000,148.00000,0.83000,0.82000
2016-03-31,572.00000,175.00000,397.00000,124.00000,150.00000,,276.00000,121.00000,-5.00000,116.00000,28.00000,88.00000,88.00000,90.00000,162.00000,121.00000,147.00000,148.00000,0.61000,0.60000
2015-12-31,591.78610,181.71700,410.06910,113.82000,138.59400,,265.91000,144.15910,-9.29400,134.86500,31.39100,103.47400,103.47400,104.91800,186.67310,144.15910,145.00000,149.00000,0.72000,0.70000
2015-09-30,550.27100,162.73200,387.53900,99.22600,136.64800,4.11700,246.75700,140.78200,-11.86500,128.91700,13.29600,115.62100,115.62100,118.17700,183.09000,140.78200,145.34900,149.67200,0.81000,0.79000
2015-06-30,539.37800,163.01300,376.36500,96.18200,124.44100,-3.80900,224.43200,151.93300,-10.76100,141.17200,38.92500,102.24700,102.24700,102.24700,192.84000,151.93300,144.22000,148.96900,0.71000,0.69000
2015-03-31,538.56500,163.53800,375.02700,91.77200,116.31700,9.18800,198.90100,176.12600,1.92000,178.04600,41.38800,136.65800,136.65800,136.65800,216.39700,176.12600,143.77100,148.68300,0.95000,0.92000
2014-12-31,512.37900,127.44200,384.93700,142.94700,122.17300,1.02300,182.05400,202.88300,-10.82200,192.06100,38.78100,153.28000,153.28000,153.28000,242.91500,202.88300,135.55300,148.97700,1.12000,1.03000
2014-09-30,480.63000,146.68900,333.94100,85.08200,119.88800,-1.77300,214.44800,119.49300,-7.05000,112.44300,18.95400,93.48900,93.48900,93.48900,156.17400,119.49300,141.14200,147.51200,0.66000,0.63000
2014-06-30,447.56800,147.02800,300.54000,82.98500,114.64900,-2.66700,200.30100,100.23900,-39.77300,60.46600,13.86100,46.60500,46.60500,46.60500,136.77000,100.23900,130.58300,149.12100,0.36000,0.31000
2014-03-31,420.78100,142.48900,278.29200,77.04100,109.57300,0.41800,186.19600,92.09600,-8.30800,83.78800,23.81100,59.97700,59.97700,59.97700,129.49500,92.09600,128.14600,150.61900,0.47000,0.40000
2013-12-31,387.32590,128.08000,259.24590,76.72800,111.64900,2.91500,185.46220,73.78370,46.58500,120.36900,39.70800,80.66100,80.66100,80.66100,110.09270,73.78380,125.07600,139.93600,0.64000,0.60000
2013-09-30,356.80000,146.86000,209.94000,70.95700,95.61700,2.09800,164.47600,45.46400,-8.31700,37.14700,5.79000,31.35700,31.35700,31.35700,81.40500,45.46400,125.46500,140.60100,0.25000,0.22000
2013-06-30,346.09400,122.68500,223.40900,67.60800,88.70000,2.42100,163.40300,60.00600,-10.64600,49.36000,13.48300,35.87700,35.87700,35.87700,92.37800,60.00600,124.36200,139.37700,0.29000,0.26000
2013-03-31,330.95800,111.66600,219.29200,61.45000,85.07400,-12.06200,264.43900,-45.14700,-2.41500,-47.56200,-24.97500,-22.58700,-22.58700,-22.58700,-15.60700,-45.14700,123.76800,123.76800,-0.18000,-0.18000
2012-12-31,309.26500,105.61800,203.64700,56.90700,79.71500,-7.59100,144.30100,59.34600,44.55700,103.90300,32.00000,71.90300,71.90300,71.90300,86.86900,59.34610,122.99900,133.69300,0.59000,0.53000
2012-09-30,285.87400,90.00100,195.87300,54.05600,69.79100,-23.07400,147.05900,48.81400,-5.16900,43.64500,13.89700,29.74800,29.74800,29.74800,73.90500,48.81400,122.93000,132.50700,0.24000,0.22000
2012-06-30,280.60700,87.61000,192.99700,71.22300,68.51600,-9.60400,150.01700,42.98000,-8.19300,34.78700,11.38600,23.40100,23.40100,23.40100,66.66300,42.98000,123.21400,133.01100,0.19000,0.18000
2012-03-31,272.77000,91.75900,181.01100,48.83900,67.96900,-11.96900,131.39900,49.61200,-9.33900,40.27300,14.07100,26.20200,26.20200,26.20200,73.63800,49.61200,122.64200,133.85900,0.21000,0.20000
2011-12-31,250.07100,79.48500,170.58600,45.51300,60.91800,-28.72000,143.28700,27.29900,-7.07700,20.22200,8.50200,11.72000,11.72000,11.72000,55.18700,27.29900,123.39900,138.93700,0.09000,0.09000
2011-09-30,235.49900,78.38400,157.11500,50.39900,66.03100,-3.92100,120.35100,36.76400,-8.97300,27.79100,7.64000,20.15100,20.15100,20.15100,62.75400,36.76400,122.07900,135.96600,0.17000,0.15000
2011-06-30,287.45000,94.09400,193.35600,50.80100,69.23300,-7.31200,127.34600,66.01000,-16.98600,49.02400,18.40400,30.62000,30.62000,30.62000,91.16900,66.01000,123.45600,141.76500,0.25000,0.22000
2011-03-31,282.51500,94.47400,188.04100,50.20000,65.66100,-2.79200,118.65300,69.38800,-33.38000,36.00800,11.87100,24.13700,24.13700,24.13700,91.71600,69.38800,126.51700,153.12900,0.19000,0.16000
2010-12-31,261.29800,95.17200,166.12610,45.80100,62.03500,,97.46000,68.66610,-17.88400,50.78200,12.34200,38.44000,38.44000,38.44000,86.05710,68.66610,123.58100,143.43300,0.31000,0.26000
2010-09-30,237.30900,80.16400,157.14500,44.80400,55.00600,0.00000,99.81000,57.33500,-2.62500,54.71000,19.26300,35.44700,35.44700,35.44700,73.83700,57.33500,124.68400,145.20500,0.28000,0.24000
2010-06-30,212.00300,65.91200,146.09100,43.66700,53.13500,0.00000,98.66300,47.42800,-0.90200,46.52600,16.73000,29.79600,29.79600,29.79600,62.73700,47.42800,123.09500,140.95100,0.24000,0.21000
2010-03-31,192.13100,59.95300,132.17800,43.67500,50.27800,0.00000,93.95300,38.22500,-4.86400,33.36100,12.15300,21.20800,21.20800,21.20800,52.43900,38.22500,120.66800,136.40700,0.18000,0.16000
2009-12-31,180.56400,55.03800,125.52600,40.36700,49.47100,,99.83800,25.68800,-3.40000,22.28800,10.58300,11.70500,11.70500,11.70500,39.09700,25.68800,123.15400,137.09600,0.10000,0.09000
2009-09-30,158.36000,51.23400,107.12600,34.40600,42.09600,,77.82700,29.29900,-1.83600,27.46300,10.38600,17.07700,17.07700,17.07700,42.52100,29.29900,124.55700,139.87400,0.14000,0.12000
2009-06-30,161.64300,50.48500,111.15800,33.11700,41.93900,,75.05600,36.10200,-1.07900,35.02300,10.33500,24.68800,24.68800,24.68800,48.79200,36.10200,123.51100,139.46500,0.20000,0.18000
2009-03-31,165.75700,55.69200,110.06500,32.72600,42.83100,,75.55700,34.50800,-5.15700,29.35100,10.54000,18.81100,18.81100,18.81100,46.65700,34.50800,121.74600,132.96700,0.15000,0.14000
