,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2016-12-31,476.47300,311.07400,165.39900,37.58900,148.75900,193.80800,-28.40900,-3.71500,-32.12400,-2.28200,-29.84200,-29.84200,,-29.84200,52.19700,-28.40900,90.42800,90.42800,-0.33000,-0.33000
2016-09-30,420.16700,205.60500,214.56200,30.00500,129.87200,167.36800,47.19400,-7.07800,40.11600,3.68400,36.43200,36.43200,,35.68700,84.39100,47.19400,85.39300,113.41900,0.42000,0.39000
2016-06-30,311.55200,191.38000,120.17200,33.90000,117.87700,159.15500,-38.98300,-3.15600,-42.13900,-3.57200,-38.56700,-38.56700,,-38.56700,15.90800,-38.98300,84.58800,84.58800,-0.46000,-0.46000
2016-03-31,377.20600,209.45700,167.74900,33.30800,82.41500,123.17400,44.57500,-3.57400,41.00100,-5.39800,46.39900,46.39900,,46.39900,109.71800,44.57500,83.68100,111.80200,0.54000,0.48000
2015-12-31,414.22100,257.86100,156.36000,27.94400,108.90700,215.55700,-59.19700,-8.01800,-67.21500,-24.80200,-42.41300,-42.41300,,-42.41300,-3.02700,-59.19700,83.42600,83.42600,-0.51000,-0.51000
2015-09-30,346.97400,143.94000,203.03400,24.41300,104.83700,136.60300,66.43100,-8.39600,58.03500,3.30000,54.73500,54.73500,,54.73500,97.25200,66.43100,83.84900,110.30400,0.63000,0.55000
2015-06-30,275.29700,202.61500,72.68200,34.14200,94.60200,135.31900,-62.63700,-7.53400,-70.17100,-3.14800,-67.02300,-67.02300,,-67.02300,-26.31500,-62.63700,82.83300,82.83300,-0.81000,-0.81000
2015-03-31,300.08900,410.68200,-110.59300,35.15700,90.66900,131.75990,-242.35290,-7.20400,-249.55700,-6.76600,-242.79100,-242.79100,,-239.66400,-186.66990,-242.35300,80.36700,80.36700,-2.98000,-2.94000
2014-12-31,531.14700,278.01300,253.13400,31.22100,150.45600,187.52200,65.61200,-10.95800,54.65400,14.56100,40.09300,40.09300,,36.96600,157.10600,65.61200,80.65900,107.11400,0.46000,0.42000
2014-09-30,126.27700,52.01600,74.26100,24.53300,93.11100,122.77400,-48.51300,11.46400,-37.04900,4.32000,-41.36900,-41.36900,,-41.36900,-34.46300,-48.51300,80.35500,80.35500,-0.51000,-0.51000
2014-06-30,125.42500,54.15600,71.26900,24.13200,76.19800,104.47800,-33.20900,-7.71900,-40.92800,-5.52500,-35.40300,-35.40300,,-35.40300,-15.89300,-33.20900,79.36900,79.36900,-0.45000,-0.45000
2014-03-31,195.20810,108.28800,86.92010,28.63200,78.35000,110.50400,-23.58400,-7.53500,-31.11900,-0.34500,-30.77410,-30.77400,-0.01300,6.00500,-0.84400,-23.58400,84.51900,113.88200,0.02000,0.62000
2013-12-31,1863.86900,1119.73400,744.13500,29.23300,105.19400,137.84000,606.29500,-5.94900,600.34600,21.90200,578.44400,578.44400,-0.01800,500.56900,783.76010,606.29500,85.06000,111.81200,5.88000,4.69000
2013-09-30,148.82400,92.46300,56.36100,26.52000,144.36500,174.25200,-117.89100,-14.38900,-132.28000,-8.18500,-124.09500,-124.09500,-0.02500,-124.12000,-63.17500,-117.89100,88.82200,88.82200,-1.40000,-1.40000
2013-06-30,142.66700,93.84200,48.82500,20.87100,74.46100,98.38900,-49.56400,-11.23300,-60.79700,1.08700,-61.88400,-61.88400,-0.03000,-61.91400,2.71300,-49.56400,86.99200,86.99200,-0.71000,-0.71000
2013-03-31,299.48700,154.32000,145.16700,21.18300,92.11600,116.10490,29.06200,-7.78900,21.27300,0.10300,21.17000,21.17000,1.30300,28.28100,79.01010,29.06210,85.58100,85.58100,0.35000,0.45000
2012-12-31,415.77300,216.29900,199.47400,22.36900,93.60400,118.48200,80.99200,-8.09400,72.89800,2.02100,70.87700,70.87700,0.48800,65.55700,137.54400,80.99200,85.74200,111.76300,0.76000,0.66000
2012-09-30,273.08400,158.48700,114.59700,19.32000,96.66000,118.53000,-3.93300,-7.41900,-11.35200,1.08500,-12.43700,-12.43700,-0.05400,-12.49100,51.31200,-3.93300,85.39600,85.39600,-0.15000,-0.15000
2012-06-30,226.13900,186.73100,39.40800,15.31200,122.20900,140.29000,-100.88200,-8.04900,-108.93100,1.84100,-110.77200,-110.77200,-0.06600,-110.83800,6.63800,-100.88200,85.01000,85.01000,-1.30000,-1.30000
2012-03-31,148.08400,116.46600,31.61800,14.82200,75.19800,92.76000,-61.14200,-5.36800,-66.51000,-0.50500,-66.00500,-66.00500,-0.83100,-65.89700,-19.90900,-61.14200,83.35600,83.35600,-0.79000,-0.79000
2011-12-31,236.32500,126.46700,109.85800,16.82300,69.93300,89.61000,20.24800,-6.19000,14.05800,-0.12700,14.18500,14.18500,-0.08100,13.16500,59.78400,20.24800,83.56500,83.56500,0.16000,0.16000
2011-09-30,107.03400,74.70300,32.33100,15.99800,54.55800,73.84000,-41.50900,-4.33300,-45.84200,1.41900,-47.26100,-47.26100,-0.11000,-47.37100,-23.54300,-41.50900,82.94000,82.94000,-0.57000,-0.57000
2011-06-30,334.38000,211.21900,123.16100,16.51900,105.26000,125.02400,-1.86300,-3.68000,-5.54300,3.07600,-8.61900,-8.61900,-0.09400,-8.71300,76.46300,-1.86300,82.50500,82.50500,-0.11000,-0.11000
2011-03-31,180.53890,103.69300,76.84600,21.01300,70.88800,95.70900,-18.86300,2.71600,-16.14700,0.16400,-16.31100,-16.31100,1.23200,-18.23800,8.70790,-18.86300,80.51200,80.52400,-0.18000,-0.16000
2010-12-31,334.25900,188.65000,145.60900,18.07300,75.35300,96.92700,48.68200,-4.01300,44.66900,3.84900,40.82000,40.82000,0.03900,40.85900,67.87500,48.68200,80.74300,93.68200,0.47000,0.45000
2010-09-30,244.97200,136.64200,108.33000,18.07400,73.22200,95.30100,13.02900,-1.64400,11.38500,3.34700,8.03800,8.03800,-4.69900,3.33900,74.56800,13.02900,79.79400,79.79400,0.04000,0.04000
2010-07-31,354.07600,240.25900,113.81700,17.58200,71.49200,93.13200,20.68500,-4.45800,16.22700,3.84800,12.37900,12.37900,-6.45900,5.92000,82.22400,20.68500,79.36000,79.36000,0.07000,0.07000
2010-06-30,375.39000,244.04600,131.34400,16.18100,76.00700,95.95300,35.39100,-4.73800,30.65300,3.29100,27.36200,27.36200,-1.04800,26.31400,98.45000,35.39100,79.33900,92.28000,0.31000,0.30000
2010-04-30,268.00200,156.77900,111.22300,12.90800,68.04500,84.58500,26.63800,-7.76400,18.87400,1.95800,16.91600,16.91600,-0.15800,16.75800,89.69700,26.63800,78.80500,78.80500,0.20000,0.20000
2010-03-31,144.40990,113.54400,30.86590,12.88400,65.88200,73.49100,-42.62510,-9.49000,-47.65600,7.61500,-78.68200,-55.27100,-15.30500,-70.57600,7.63790,-53.63700,77.85800,77.85800,-0.87000,-0.85000
2010-01-31,163.23800,100.35800,62.88000,15.45500,69.78900,89.40300,-26.52300,-4.81300,-31.33600,2.48600,-33.82200,-33.82200,-0.05200,-33.87400,-1.46800,-26.52300,78.13900,78.13900,-0.43000,-0.43000
2009-12-31,360.36400,203.73800,156.62600,15.66300,92.36100,112.16400,44.46200,-3.63100,40.83100,1.48100,39.35000,39.35000,-1.43000,37.92000,53.35400,44.46200,78.17900,91.12200,0.45000,0.43000
2009-10-31,,,,,,,,,,,,,,,,,,,,0.00000
2009-07-31,94.92900,76.93900,17.99000,13.88600,52.48000,70.58400,-52.59400,-4.16000,-56.75400,1.56300,-58.31700,-58.31700,1.85200,-56.46500,-0.95700,-52.59400,76.99400,76.99400,-0.73000,-0.73000
2009-04-30,174.25000,109.87700,64.37300,14.75900,59.46900,78.72500,-14.35200,-1.51300,-15.86500,-5.45400,-10.41100,-10.41100,0.33100,-10.08000,42.14600,-14.35200,76.58700,76.58700,-0.13000,-0.13000
2009-01-31,149.35100,102.71700,46.63400,20.94300,77.12600,102.85100,-56.21700,2.38800,-53.82900,0.01900,-53.84800,-53.84800,3.46000,-50.38800,22.78900,-56.21700,76.10200,76.10200,-0.66000,-0.66000
