,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2017-10-31,25026.00000,16378.00000,8648.00000,4514.00000,4968.00000,3680.00000,-247.00000,3433.00000,1268.00000,2165.00000,2165.00000,2165.00000,4198.00000,3680.00000,1168.00000,1174.00000,1.85000,1.84000
2017-07-31,28108.00000,18647.00000,9461.00000,4549.00000,4998.00000,4463.00000,-249.00000,4214.00000,1542.00000,2672.00000,2672.00000,2672.00000,4973.00000,4463.00000,1183.00000,1189.00000,2.26000,2.25000
2017-04-30,23887.00000,15733.00000,8154.00000,4361.00000,4805.00000,3349.00000,-241.00000,3108.00000,1094.00000,2014.00000,2014.00000,2014.00000,3854.00000,3349.00000,1198.00000,1204.00000,1.68000,1.67000
2017-01-31,22207.00000,14654.00000,7553.00000,4183.00000,4626.00000,2927.00000,-235.00000,2692.00000,948.00000,1744.00000,1744.00000,1744.00000,3426.00000,2927.00000,1229.00000,1234.00000,1.43000,1.44000
2016-10-31,23154.00000,15112.00000,8042.00000,4280.00000,4722.00000,3320.00000,-236.00000,3084.00000,1115.00000,1969.00000,1969.00000,1969.00000,3816.00000,3320.00000,1224.00000,1229.00000,1.61000,1.60000
2016-07-31,26472.00000,17545.00000,8927.00000,4388.00000,4824.00000,4103.00000,-228.00000,3875.00000,1434.00000,2441.00000,2441.00000,2441.00000,4595.00000,4103.00000,1235.00000,1240.00000,1.98000,1.97000
2016-04-30,22762.00000,14971.00000,7791.00000,4281.00000,4714.00000,3077.00000,-237.00000,2840.00000,1037.00000,1803.00000,1803.00000,1803.00000,3563.00000,3077.00000,1247.00000,1252.00000,1.45000,1.44000
2016-01-31,20980.00000,13824.00000,7156.00000,4178.00000,4607.00000,2549.00000,-236.00000,2313.00000,842.00000,1471.00000,1471.00000,1471.00000,3028.00000,2549.00000,1277.00000,1283.00000,1.17000,1.17000
2015-10-31,21819.00000,14254.00000,7565.00000,4161.00000,4584.00000,2981.00000,-240.00000,2741.00000,1016.00000,1725.00000,1725.00000,1725.00000,3450.00000,2981.00000,1268.00000,1274.00000,1.36000,1.35000
2015-07-31,24829.00000,16464.00000,8365.00000,4299.00000,4718.00000,3647.00000,-84.00000,3563.00000,1329.00000,2234.00000,2234.00000,2234.00000,4108.00000,3647.00000,1283.00000,1289.00000,1.74000,1.73000
2015-04-30,20891.00000,13712.00000,7179.00000,4163.00000,4582.00000,2597.00000,-193.00000,2404.00000,825.00000,1579.00000,1579.00000,1579.00000,3051.00000,2597.00000,1298.00000,1305.00000,1.22000,1.21000
2015-01-31,19162.00000,12580.00000,6582.00000,3987.00000,4391.00000,2191.00000,-98.00000,2093.00000,714.00000,1379.00000,1379.00000,1379.00000,2632.00000,2191.00000,1338.00000,1346.00000,1.05000,1.04000
2014-10-31,20516.00000,13473.00000,7043.00000,4080.00000,4490.00000,2553.00000,-113.00000,2440.00000,903.00000,1537.00000,1537.00000,1537.00000,3002.00000,2553.00000,1327.00000,1334.00000,1.16000,1.15000
2014-07-31,23811.00000,15804.00000,8007.00000,4146.00000,4559.00000,3448.00000,-191.00000,3257.00000,1207.00000,2050.00000,2050.00000,2050.00000,3897.00000,3448.00000,1346.00000,1353.00000,1.52000,1.52000
2014-04-30,19687.00000,12930.00000,6757.00000,4067.00000,4480.00000,2277.00000,-91.00000,2186.00000,807.00000,1379.00000,1379.00000,1379.00000,2724.00000,2277.00000,1367.00000,1376.00000,1.01000,1.00000
2014-01-31,17696.00000,11979.00000,5717.00000,3549.00000,3956.00000,1761.00000,-178.00000,1583.00000,570.00000,1013.00000,1013.00000,1013.00000,2201.00000,1761.00000,1425.00000,1434.00000,0.73000,0.74000
2013-10-31,19470.00000,12672.00000,6798.00000,4096.00000,4505.00000,2293.00000,-188.00000,2105.00000,754.00000,1351.00000,1351.00000,1351.00000,2733.00000,2293.00000,1408.00000,1417.00000,0.96000,0.95000
2013-07-31,22522.00000,14801.00000,7721.00000,4294.00000,4703.00000,3018.00000,-172.00000,2846.00000,1051.00000,1795.00000,1795.00000,1795.00000,3460.00000,3018.00000,1434.00000,1443.00000,1.25000,1.24000
2013-04-30,19124.00000,12445.00000,6679.00000,4183.00000,4585.00000,2094.00000,-161.00000,1933.00000,707.00000,1226.00000,1226.00000,1226.00000,2529.00000,2094.00000,1468.00000,1478.00000,0.84000,0.83000
2013-01-31,18246.00000,11880.00000,6366.00000,4217.00000,4616.00000,1750.00000,-160.00000,1590.00000,569.00000,1021.00000,1021.00000,1021.00000,2177.00000,1750.00000,1499.00000,1511.00000,0.69000,0.68000
2012-10-31,18130.00000,11863.00000,6267.00000,4139.00000,4534.00000,1733.00000,-150.00000,1583.00000,636.00000,947.00000,947.00000,947.00000,2157.00000,1733.00000,1487.00000,1498.00000,0.64000,0.63000
2012-07-31,20570.00000,13544.00000,7026.00000,4066.00000,4457.00000,2569.00000,-151.00000,2418.00000,886.00000,1532.00000,1532.00000,1532.00000,2992.00000,2569.00000,1501.00000,1512.00000,1.02000,1.01000
2012-04-30,17808.00000,11625.00000,6183.00000,4086.00000,4469.00000,1714.00000,-84.00000,1630.00000,595.00000,1035.00000,1035.00000,1035.00000,2124.00000,1714.00000,1522.00000,1531.00000,0.68000,0.68000
2012-01-31,16014.00000,10417.00000,5597.00000,3877.00000,4267.00000,1330.00000,-150.00000,1180.00000,406.00000,774.00000,774.00000,774.00000,1747.00000,1330.00000,1562.00000,1570.00000,0.50000,0.51000
2011-10-31,17326.00000,11365.00000,5961.00000,3956.00000,4346.00000,1615.00000,-158.00000,1457.00000,523.00000,934.00000,934.00000,934.00000,2031.00000,1615.00000,1540.00000,1548.00000,0.61000,0.60000
2011-07-31,20232.00000,13356.00000,6876.00000,4186.00000,4582.00000,2294.00000,-146.00000,2148.00000,785.00000,1363.00000,1363.00000,1363.00000,2719.00000,2294.00000,1568.00000,1577.00000,0.87000,0.86000
2011-04-30,16823.00000,10995.00000,5828.00000,4009.00000,4406.00000,1422.00000,-139.00000,1283.00000,471.00000,812.00000,812.00000,812.00000,1846.00000,1422.00000,1599.00000,1611.00000,0.51000,0.50000
2011-01-31,15126.00000,9883.00000,5243.00000,3807.00000,4206.00000,1037.00000,-87.00000,950.00000,363.00000,587.00000,587.00000,587.00000,1463.00000,1037.00000,1648.00000,1658.00000,0.37000,0.35000
2010-10-31,16598.00000,10913.00000,5685.00000,3837.00000,4237.00000,1448.00000,-142.00000,1306.00000,472.00000,834.00000,834.00000,834.00000,1874.00000,1448.00000,1637.00000,1646.00000,0.51000,0.51000
2010-07-31,19410.00000,12828.00000,6582.00000,4127.00000,4533.00000,2049.00000,-148.00000,1901.00000,709.00000,1192.00000,1192.00000,1192.00000,2477.00000,2049.00000,1653.00000,1663.00000,0.72000,0.72000
2010-04-30,16863.00000,11069.00000,5794.00000,4078.00000,4489.00000,1305.00000,-189.00000,1116.00000,391.00000,725.00000,725.00000,725.00000,1743.00000,1305.00000,1677.00000,1688.00000,0.43000,0.43000
2010-01-31,14569.00000,9556.00000,5013.00000,3869.00000,4286.00000,727.00000,-321.00000,406.00000,105.00000,301.00000,301.00000,342.00000,1169.00000,727.00000,1683.00000,1692.00000,0.20000,0.20000
2009-10-31,16361.00000,10800.00000,5561.00000,3870.00000,4298.00000,1263.00000,-164.00000,1099.00000,410.00000,689.00000,689.00000,689.00000,1716.00000,1263.00000,1682.00000,1693.00000,0.41000,0.41000
2009-07-31,19071.00000,12683.00000,6388.00000,4121.00000,4555.00000,1833.00000,-161.00000,1672.00000,556.00000,1116.00000,1116.00000,1116.00000,2291.00000,1833.00000,1683.00000,1691.00000,0.66000,0.66000
2009-04-30,16175.00000,10725.00000,5450.00000,4042.00000,4470.00000,980.00000,-175.00000,805.00000,291.00000,514.00000,514.00000,514.00000,1433.00000,980.00000,1683.00000,1689.00000,0.31000,0.30000
2009-01-31,14607.00000,9647.00000,4960.00000,4251.00000,4694.00000,266.00000,-297.00000,-31.00000,-29.00000,-2.00000,-2.00000,-54.00000,736.00000,266.00000,1682.00000,1686.00000,-0.04000,-0.03000
