,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2014-12-31,1584.25400,1044.65900,539.59460,331.78000,361.89400,177.70010,-0.61800,177.08300,65.02100,112.06200,112.06200,112.06200,207.81410,177.70040,137.76900,139.43500,0.82000,0.81000
2014-09-30,1359.95000,895.88100,464.06900,312.66900,342.05600,122.01290,-0.50500,121.50800,44.90500,76.60300,76.60300,76.60300,151.39990,122.01290,137.36700,138.86300,0.56000,0.55000
2014-06-30,1583.83100,1033.29900,550.53210,311.58900,339.50300,211.02920,-0.30800,210.72100,77.31000,133.41100,133.41100,133.41100,238.94320,211.02920,138.39400,140.11000,0.96000,0.95000
2014-03-31,1183.68000,787.46100,396.21910,290.27000,317.49000,78.72910,-0.45400,78.27500,29.46600,48.80900,48.80900,48.80900,105.94910,78.72910,139.11800,141.03200,0.35000,0.35000
2013-12-31,1415.08900,935.37700,479.71220,305.66490,332.63400,147.07850,0.52800,147.60600,51.72500,95.88100,95.88100,95.88100,174.04750,147.07840,139.41500,141.72300,0.68000,0.68000
2013-09-30,1208.09000,792.42400,415.66600,287.85900,313.99600,101.66990,-0.35000,101.32000,36.55300,64.76700,64.76700,64.76700,127.80690,101.66990,139.52400,141.72600,0.46000,0.46000
2013-06-30,1455.76700,949.62700,506.14000,283.94100,308.16100,197.97900,-0.55600,197.42300,73.84300,123.58000,123.58000,123.58000,222.19900,197.97900,139.34400,141.58000,0.89000,0.87000
2013-03-31,1085.83800,733.74700,352.09100,261.46900,284.16800,67.92300,-0.17900,67.74400,23.73800,44.00600,44.00600,44.00600,90.62200,67.92300,138.89600,141.61000,0.32000,0.31000
2012-12-31,1286.16600,861.54390,424.62210,277.25110,299.84610,124.77580,-0.20000,124.57600,45.08900,79.48700,79.48700,79.48700,147.37080,124.77600,142.18400,145.51400,0.57000,0.55000
2012-09-30,1065.63800,708.46700,357.17100,257.18400,279.39200,77.77890,-0.24100,77.53800,27.51700,50.02100,50.02100,50.02100,99.98690,77.77890,141.48200,144.62600,0.35000,0.35000
2012-06-30,1291.89900,840.43800,451.46110,259.18400,281.61700,169.84410,-0.03100,169.81300,63.19200,106.62100,106.62100,106.62100,192.27710,169.84410,143.62800,146.97600,0.74000,0.72500
2012-03-31,1020.41700,687.61700,332.80000,246.66800,268.40700,64.39290,-0.58300,63.81000,23.48200,40.32800,40.32800,40.32800,86.13190,64.39290,143.18800,146.98800,0.28000,0.27500
2011-12-31,1240.02800,836.86230,403.16600,267.95900,291.62070,111.54520,-1.03600,110.50900,39.99700,70.51200,70.51200,70.51200,135.20720,111.54500,143.55400,147.84200,0.49000,0.48500
2011-09-30,977.77600,650.17300,327.60300,239.88300,259.47400,68.12900,-0.59100,67.53800,24.80500,42.73300,42.73300,42.73300,87.72000,68.12900,142.45200,146.68600,0.30000,0.29000
2011-06-30,1178.36300,775.86600,402.49700,239.40500,258.23400,144.26310,-0.21700,144.04600,52.88600,91.16000,91.16000,91.16000,163.09210,144.26310,144.01400,148.36000,0.63500,0.61500
2011-03-31,836.57600,562.97000,273.60600,226.57500,244.84000,28.76600,-0.24300,28.52300,10.18800,18.33500,18.33500,18.33500,47.03100,28.76600,145.40800,149.85400,0.12500,0.12000
2010-12-31,1032.64900,695.73190,336.91700,239.73100,258.21500,78.70200,-0.68700,78.01500,27.80600,50.20900,50.20900,50.20900,97.18600,78.70200,145.19400,149.37200,0.34500,0.33500
2010-09-30,829.11400,553.42600,275.68800,210.77900,228.28100,47.40700,-0.03800,47.36900,17.50600,29.86300,29.86300,29.86300,64.90900,47.40700,145.20000,149.86400,0.20500,0.20000
2010-06-30,1065.65600,705.52700,360.12900,219.32400,236.48090,123.64810,-0.24100,123.40700,46.08900,77.31800,77.31800,77.31800,140.80510,123.64810,145.33000,149.35600,0.53000,0.52000
2010-03-31,710.91700,479.98600,230.93100,197.81000,214.46400,16.46700,-0.31800,16.14900,5.56700,10.58200,10.58200,10.58200,33.12100,16.46700,144.61800,148.00000,0.07500,0.07000
2009-12-31,862.53200,569.91500,292.61690,208.82700,226.32800,66.28890,-0.50500,65.78400,23.25200,42.53200,42.53200,42.53200,83.79000,66.28890,143.96200,146.59400,0.29500,0.28750
2009-09-30,747.73000,501.69200,246.03800,193.82000,210.24100,35.79700,-0.46100,35.33600,13.35700,21.97900,21.97900,21.97900,52.21800,35.79700,144.13600,146.84400,0.15000,0.15000
2009-06-30,946.50400,644.30600,302.19800,197.76900,213.90400,88.29400,-0.26400,88.03000,33.26600,54.76400,54.76400,54.76400,104.42900,88.29400,143.53600,146.05600,0.38250,0.37500
2009-03-31,650.17100,449.13500,201.03600,183.65000,199.85100,1.18510,-0.41400,0.77100,0.30100,0.47000,0.47000,0.47000,17.38610,1.18510,143.80400,146.21200,0.00250,0.00250
