,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2019-03-31,3957.90000,3285.80000,672.09990,443.20000,443.20000,228.89990,-37.30000,191.60000,38.70000,152.90000,152.90000,152.90000,293.19990,228.89990,147.00000,149.20000,1.04000,1.02000
2018-12-31,4074.80000,3381.00000,693.79980,450.89990,450.89900,242.90110,-36.30000,206.60000,47.30000,159.30000,159.30000,159.30000,309.80110,242.90060,150.90000,153.60000,1.07000,1.05000
2018-09-30,4373.20000,3659.60000,713.60010,438.80000,438.80000,274.80030,-36.40000,238.40000,54.70000,183.70000,183.70000,183.70000,340.60030,274.80030,150.90000,153.70000,1.22000,1.20000
2018-06-30,4186.10000,3490.50000,695.60010,430.10000,430.10000,265.50000,-35.70000,229.80000,56.80000,173.00000,173.00000,173.00000,331.80000,265.50000,151.60000,153.90000,1.14000,1.12000
2018-03-31,3606.40000,3002.50000,603.89990,399.80000,399.80000,204.09990,-38.40000,165.70000,38.70000,127.00000,127.00000,127.00000,270.69990,204.09990,152.20000,154.80000,0.83000,0.82000
2017-12-31,3752.00000,3138.30000,613.69970,392.70000,392.70000,220.99980,-37.00000,184.00000,-10.70000,194.70000,194.70000,194.70000,286.69980,221.00000,155.40000,158.20000,1.27000,1.23000
2017-09-30,3933.20000,3291.00000,642.20000,398.20000,398.20000,244.00000,-37.10000,206.90000,77.60000,129.30000,129.30000,129.30000,309.70000,244.00000,153.80000,156.20000,0.84000,0.83000
2017-06-30,3891.70000,3250.90000,640.80000,410.00000,410.00000,230.80000,-35.50000,195.30000,54.40000,140.90000,140.90000,140.90000,292.90010,230.80000,156.00000,159.00000,0.90000,0.89000
2017-03-31,3256.00000,2702.50000,553.50000,382.80000,382.80000,170.70000,-96.20000,74.50000,16.30000,58.20000,58.20000,58.20000,238.09990,170.70000,159.40000,162.80000,0.36000,0.36000
2016-12-31,3183.20000,2604.20000,579.00000,381.00000,381.00000,198.00000,-34.40000,163.60000,59.70000,103.90000,103.90000,103.90000,257.40000,198.00000,163.60000,166.00000,0.64000,0.64000
2016-09-30,3708.20000,3093.90000,614.30000,376.80000,376.80000,237.50000,-39.30000,198.20000,72.30000,125.90000,125.90000,125.90000,301.60000,237.50000,162.10000,164.90000,0.78000,0.76000
2016-06-30,3664.60000,3054.10000,610.50000,387.00000,387.00000,223.50000,-36.00000,187.50000,70.00000,117.50000,117.50000,117.50000,288.90000,223.50000,164.90000,166.70000,0.71000,0.70000
2016-03-31,3116.70000,2592.20000,524.50000,363.50000,363.50000,161.00000,-37.10000,123.90000,46.10000,77.80000,77.80000,77.80000,226.60000,161.00000,167.30000,168.90000,0.47000,0.46000
2015-12-31,3418.40000,2860.80100,557.59910,377.70010,377.69900,179.89940,-38.20000,141.70000,52.40000,89.30000,89.30000,89.30000,243.99940,179.89990,170.30000,171.80000,0.53000,0.52000
2015-09-30,3501.10000,2933.90000,567.20020,362.60000,362.60000,204.60010,41.60000,246.20000,95.30000,150.90000,150.90000,150.90000,266.10010,204.60010,169.60000,171.00000,0.89000,0.88000
2015-06-30,3314.00000,2779.50000,534.50000,328.60000,328.60000,205.89990,-33.80000,172.10000,63.90000,108.20000,108.20000,108.20000,260.09990,205.89990,171.00000,172.50000,0.63000,0.63000
2015-03-31,2755.20000,2298.70000,456.50000,304.90000,304.90000,151.60010,-64.60000,87.00000,32.30000,54.70000,54.70000,54.70000,205.60010,151.60010,172.10000,173.50000,0.32000,0.32000
2014-12-31,3050.10000,2558.20000,491.90010,327.60010,327.60000,164.30050,-84.10000,80.20000,28.40000,51.80000,51.80000,51.80000,217.90050,164.30000,170.60000,172.80000,0.30000,0.30000
2014-09-30,3266.10000,2758.80000,507.30000,322.60000,322.60000,184.70000,-95.20000,89.50000,33.90000,55.60000,55.60000,55.60000,238.20000,184.70000,170.90000,173.00000,0.33000,0.32000
2014-06-30,3106.00000,2609.10000,496.89990,308.70000,308.70000,188.20000,-51.00000,137.20000,50.60000,86.60000,86.60000,86.60000,241.80000,188.20000,170.20000,172.70000,0.51000,0.50000
2014-03-31,2652.30000,2227.10000,425.20000,289.40000,289.40000,135.80000,-55.00000,80.80000,29.90000,50.90000,50.90000,50.90000,189.40010,135.80000,169.60000,172.30000,0.30000,0.30000
2013-12-31,2713.30000,2265.00000,448.29980,306.30010,306.30100,141.99950,-59.40000,82.60000,22.60000,60.00000,60.00000,60.00000,195.59950,141.99930,156.60000,158.70000,0.35000,0.34000
2013-09-30,2864.30000,2405.90000,458.40010,365.50000,365.50000,92.90020,-97.70000,-4.80000,-2.60000,-2.20000,-2.20000,-2.20000,146.70010,92.90020,166.80000,166.80000,-0.01000,-0.01000
2013-06-30,2779.30000,2327.70000,451.60010,298.00000,298.00000,153.60010,-80.40000,73.20000,26.50000,46.70000,46.70000,46.70000,208.20010,153.60010,145.30000,146.70000,0.32000,0.32000
2013-03-31,2411.70000,2009.70000,402.00000,281.90000,281.90000,120.10010,-75.60000,44.50000,16.20000,28.30000,28.30000,28.30000,175.10010,120.10010,145.20000,146.10000,0.19000,0.19000
2012-12-31,,,,,,,,,,,,,,,,,,0.00000
2012-09-30,2623.30000,2190.60000,432.70000,293.00000,293.00000,139.70000,-76.50000,63.20000,25.20000,38.00000,38.00000,38.00000,195.90000,139.70000,145.10000,145.90000,0.26000,0.26000
2012-06-30,2584.70000,2157.80000,426.89990,290.50000,290.50000,136.39990,-76.70000,59.70000,22.90000,36.80000,36.80000,36.80000,136.39990,136.39990,145.10000,145.80000,0.25000,0.25000
2011-12-31,,,,,,,,,,,,,,,,,,0.00000
2010-12-31,,,,,,,,,,,,,,,,,,0.00000
