,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2017-06-30,2615.26900,1575.31300,1039.95600,810.87600,810.87600,229.08010,-21.88400,207.19600,100.23700,106.95900,106.95900,97.27700,295.02610,229.08010,58.01300,58.28700,1.68000,1.67000
2017-03-31,2541.12900,1521.93700,1019.19200,726.69100,726.69100,292.50100,-21.82800,270.67300,87.82000,182.85300,182.85300,173.26600,354.75000,292.50100,58.72010,59.20290,2.95000,2.93000
2016-12-31,2470.50600,1480.37000,990.13590,822.40400,822.40400,167.73220,-22.48100,145.25100,76.74900,68.50200,68.50200,59.11700,239.33720,167.73190,60.40000,60.80000,1.06000,1.05000
2016-09-30,2596.28800,1556.53600,1039.75200,717.16500,717.16500,322.58720,-29.40200,293.18500,99.77600,193.40900,193.40900,184.24100,386.48610,322.58720,60.01660,60.41620,3.07000,3.05000
2016-06-30,2563.66800,1523.60900,1040.05900,734.47000,734.47000,305.58890,-22.60900,282.98000,103.53500,179.44500,179.44500,172.67600,362.79090,305.58890,60.89130,61.30150,2.81000,2.79000
2016-03-31,2506.53800,1461.48500,1045.05300,727.96100,727.96100,317.09200,-19.50800,297.58400,105.94000,191.64400,191.64400,184.96600,373.38600,317.09200,61.66870,62.09980,3.00000,2.98000
2015-12-31,2478.25800,1475.88400,1002.37400,750.74690,750.74700,251.62670,-16.69400,234.93290,85.76200,149.17090,149.17090,151.43500,315.39370,251.62670,65.15690,65.76510,2.36000,2.34000
2015-09-30,2532.90000,1471.02100,1061.87900,721.15000,721.15000,340.72900,-21.28200,319.44700,122.82500,196.62200,196.62200,190.38700,397.99200,340.72900,64.72000,65.28920,2.94000,2.92000
2015-06-30,2522.56500,1449.13300,1073.43200,716.71500,716.71500,356.71680,-8.03100,348.68600,123.45100,225.23500,225.23500,218.38800,411.24280,356.71680,66.65210,67.31710,3.28000,3.25000
2015-03-31,2439.66100,1345.91800,1093.74300,742.49600,742.49600,351.24680,-3.60800,347.63900,133.49300,214.14600,214.14600,208.78600,403.65780,351.24680,67.22970,67.98240,3.11000,3.07000
2014-12-31,2510.95900,1456.15800,1054.80200,788.28690,788.28700,266.51460,-4.80100,261.71300,110.59900,151.11400,151.11400,144.87610,327.08970,266.51440,68.33430,69.20570,2.18000,2.14000
2014-09-30,2562.26300,1459.47900,1102.78400,717.27100,717.27100,385.51290,-2.87800,382.63500,149.58500,233.05000,233.05000,227.70900,439.46800,385.51290,68.29600,69.11200,3.33000,3.30000
2014-06-30,2506.10400,1425.41800,1080.68600,739.93500,739.93500,340.75100,-2.32600,338.42500,129.34800,209.07700,209.07700,205.91500,388.77100,340.75100,68.45400,69.34200,2.97000,2.94000
2014-03-31,2385.62700,1309.65600,1075.97100,721.63200,721.63200,354.33890,-2.72600,351.61300,132.55800,219.05500,219.05500,213.70500,400.11490,354.33890,68.69960,69.67740,3.11000,3.07000
2013-12-31,2377.23100,1370.83500,1006.39700,749.63500,749.63500,256.76170,-2.46800,254.29400,94.90000,159.39400,159.39400,151.73890,311.21070,256.76180,69.45550,70.57640,2.25000,2.21000
2013-09-30,2398.53000,1347.16400,1051.36600,704.65100,704.65100,346.71510,-2.85400,343.86100,130.78600,213.07500,213.07500,207.78800,392.06610,346.71510,69.46110,70.54710,2.99000,2.95000
2013-06-30,2381.56100,1334.57700,1046.98400,696.91200,696.91200,350.07200,-2.55200,347.52000,126.76700,220.75300,220.75300,217.66000,391.94000,350.07200,69.66500,70.80100,3.08000,3.03000
2013-03-31,2280.43500,1248.69900,1031.73600,688.43100,688.43100,343.30510,-1.38100,341.92400,127.39700,214.52700,214.52700,208.19700,382.25010,343.30510,69.56200,70.77500,2.99000,2.94000
2012-12-31,2226.12000,1256.59400,969.52540,711.08690,711.08800,258.43770,-4.61100,253.82700,95.34100,158.48590,158.48590,153.55300,304.14870,258.43790,69.81190,71.18170,2.21000,2.17000
2012-09-30,2281.20500,1287.24500,993.96010,739.63400,739.63400,254.32620,-3.60600,250.72000,92.91600,157.80400,157.80400,152.61300,294.22220,254.32620,69.62500,70.96100,2.19000,2.15000
2012-06-30,2249.27500,1270.93200,978.34290,664.34300,664.34300,313.99990,-3.27100,310.72900,117.62800,193.10100,193.10100,187.20500,350.76290,313.99990,69.93700,71.30800,2.68000,2.63000
2012-03-31,2193.44500,1219.11300,974.33200,669.97100,669.97100,304.36110,-1.84800,302.51300,113.05500,189.45800,189.45800,184.16500,341.04010,304.36110,70.13300,71.65600,2.63000,2.57000
2011-12-31,2076.90400,1171.11900,905.78490,684.29200,684.29200,221.49320,4.58500,226.07800,74.37000,151.70800,151.70800,145.72700,267.12020,221.49320,69.69090,71.17620,2.08000,2.04000
2011-09-30,2114.64700,1201.64800,912.99900,609.95900,609.95900,303.04000,-2.58100,300.45900,116.41200,184.04700,184.04700,178.78500,340.56900,303.04000,69.84600,71.28000,2.56000,2.51000
2011-06-30,2003.02200,1140.62800,862.39390,597.11200,597.11200,265.28200,-1.45600,263.82600,92.25700,171.56900,171.56900,166.60700,298.75500,265.28200,69.60900,71.12300,2.39000,2.34000
2011-03-31,1883.61200,1053.99800,829.61400,567.00000,567.00000,262.61400,-1.45000,261.16400,102.07600,159.08800,159.08800,154.45300,295.18500,262.61400,69.40300,70.90700,2.23000,2.18000
2010-12-31,1826.69600,1063.56400,763.13180,551.73000,551.73000,211.40210,-1.25400,210.14800,76.94700,133.20100,133.20100,129.19300,251.85710,211.40200,70.83700,72.13900,1.85000,1.83000
2010-09-30,1899.41200,1109.68800,789.72400,538.45100,538.45100,251.27310,-1.42900,249.84400,98.54700,151.29700,151.29700,146.91300,288.59510,251.27310,69.92390,71.16830,2.10000,2.06000
2010-06-30,1783.69600,1036.61000,747.08610,532.17100,532.17100,214.91500,-2.11900,212.79600,83.12900,129.66700,129.66700,126.34700,250.96700,214.91500,71.69200,72.93100,1.76000,1.73000
2010-03-31,1672.35400,966.61200,705.74200,522.85700,522.85700,182.88500,-1.89500,180.99000,81.57300,99.41700,99.41700,96.97100,218.73400,182.88500,72.57700,73.85500,1.34000,1.31000
2009-12-31,1633.81500,949.61720,684.19800,518.83700,518.83680,165.36080,-1.53800,163.82300,66.45900,97.36400,97.36400,94.77400,208.79880,165.36100,73.78600,74.89200,1.29000,1.28000
2009-09-30,1589.66500,929.72000,659.94510,473.22500,473.22500,186.72010,46.70000,233.42000,88.85600,144.56400,144.56400,141.20400,222.30810,186.72010,74.04800,75.20300,1.91000,1.88000
2009-06-30,1533.26300,908.29500,624.96800,471.03900,471.03900,153.92900,-2.30300,151.62600,59.16000,92.46600,92.46600,90.30300,188.80090,153.92900,73.44300,74.55900,1.23000,1.21000
2009-03-31,1465.24800,835.83300,629.41500,470.20100,470.20100,159.21410,-0.74600,158.46800,62.09000,96.37800,96.37800,94.13600,192.84710,159.21410,74.26000,75.14200,1.27000,1.25000
