,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2015-07-31,17427.00000,12051.00000,5376.00000,3495.00000,4046.00000,1330.00000,-148.00000,1182.00000,409.00000,773.00000,773.00000,-20.00000,753.00000,1880.00000,1330.00000,635.80000,641.00000,1.18000,1.18000
2015-04-30,17119.00000,11911.00000,5208.00000,3514.00000,4054.00000,1154.00000,-155.00000,999.00000,348.00000,651.00000,651.00000,-16.00000,635.00000,1694.00000,1154.00000,640.90000,646.40000,0.99000,0.98000
2015-01-31,21750.00000,15561.00000,6189.00000,4057.00000,4603.00000,1586.00000,-151.00000,1435.00000,474.00000,961.00000,961.00000,-3601.00000,-2640.00000,2131.00000,1586.00000,634.70000,640.10000,-4.16000,-4.14000
2014-10-31,17254.00000,12171.00000,5083.00000,3644.00000,4179.00000,904.00000,-146.00000,758.00000,232.00000,526.00000,526.00000,-174.00000,352.00000,1439.00000,904.00000,634.00000,639.60000,0.55000,0.55000
2014-07-31,16957.00000,11798.00000,5159.00000,3599.00000,4136.00000,1023.00000,-433.00000,590.00000,199.00000,391.00000,391.00000,-157.00000,234.00000,1561.00000,1023.00000,633.50000,638.40000,0.37000,0.37000
2014-04-30,16657.00000,11748.00000,4909.00000,3376.00000,3887.00000,1022.00000,-152.00000,870.00000,299.00000,571.00000,571.00000,-153.00000,418.00000,1533.00000,1022.00000,633.30000,638.20000,0.66000,0.66000
2014-01-31,20198.00000,14598.00000,5600.00000,3324.00000,3282.00000,2318.00000,-475.00000,1843.00000,599.00000,1244.00000,1244.00000,,521.00000,2666.00000,2318.00000,635.10000,641.80000,0.82000,0.81000
2013-10-31,17258.00000,12133.00000,5125.00000,3853.00000,4422.00000,703.00000,-165.00000,538.00000,197.00000,341.00000,341.00000,,341.00000,1272.00000,703.00000,631.30000,637.40000,0.54000,0.54000
2013-07-31,17117.00000,11745.00000,5372.00000,3698.00000,4240.00000,1132.00000,-171.00000,961.00000,350.00000,611.00000,611.00000,,611.00000,1675.00000,1132.00000,634.80000,642.00000,0.96000,0.95000
2013-04-30,16706.00000,11563.00000,5143.00000,3590.00000,4126.00000,1017.00000,-238.00000,779.00000,281.00000,498.00000,498.00000,,498.00000,1553.00000,1017.00000,642.10000,649.50000,0.78000,0.77000
2013-01-31,22726.00000,16294.00000,6432.00000,3959.00000,4401.00000,2031.00000,-119.00000,1912.00000,635.00000,1277.00000,1277.00000,,961.00000,2472.00000,2031.00000,656.70000,663.30000,1.48000,1.46000
2012-10-31,16929.00000,11675.00000,5254.00000,3704.00000,4246.00000,1008.00000,-36.00000,972.00000,335.00000,637.00000,637.00000,,637.00000,1551.00000,1008.00000,654.80000,662.20000,0.97000,0.96000
2012-07-31,16779.00000,11405.00000,5374.00000,3588.00000,4119.00000,1255.00000,-184.00000,1071.00000,367.00000,704.00000,704.00000,,704.00000,1786.00000,1255.00000,656.70000,662.90000,1.07000,1.06000
2012-04-30,16867.00000,11661.00000,5206.00000,3392.00000,3921.00000,1285.00000,-184.00000,1101.00000,404.00000,697.00000,697.00000,,697.00000,1814.00000,1285.00000,666.30000,672.40000,1.05000,1.04000
2012-01-31,21288.00000,15148.00000,6140.00000,3875.00000,4439.00000,1701.00000,-292.00000,1409.00000,428.00000,981.00000,981.00000,,981.00000,2264.00000,1701.00000,679.10000,683.90000,1.47000,1.44000
2011-10-31,16402.00000,11274.00000,5128.00000,3525.00000,4071.00000,1057.00000,-200.00000,857.00000,302.00000,555.00000,555.00000,,555.00000,1603.00000,1057.00000,673.20000,678.30000,0.82000,0.82000
2011-07-31,16240.00000,10958.00000,5282.00000,3473.00000,3982.00000,1300.00000,-191.00000,1109.00000,405.00000,704.00000,704.00000,,704.00000,1810.00000,1300.00000,680.80000,685.10000,1.03000,1.03000
2011-04-30,15935.00000,10926.00000,5009.00000,3233.00000,3745.00000,1264.00000,-183.00000,1081.00000,392.00000,689.00000,689.00000,,689.00000,1776.00000,1264.00000,693.00000,697.00000,0.99000,0.99000
2011-01-31,20660.00000,14626.00000,6034.00000,3718.00000,4257.00000,1777.00000,-191.00000,1586.00000,551.00000,1035.00000,1035.00000,,1035.00000,2316.00000,1777.00000,723.60000,729.40000,1.44000,1.44000
2010-10-31,15605.00000,10760.00000,4845.00000,3345.00000,3878.00000,967.00000,-194.00000,773.00000,238.00000,535.00000,535.00000,,535.00000,1500.00000,967.00000,715.40000,721.00000,0.75000,0.74000
2010-07-31,15532.00000,10507.00000,5025.00000,3263.00000,3759.00000,1266.00000,-185.00000,1081.00000,402.00000,679.00000,679.00000,,679.00000,1762.00000,1266.00000,731.10000,736.60000,0.93000,0.92000
2010-04-30,15593.00000,10692.00000,4901.00000,3143.00000,3659.00000,1242.00000,-187.00000,1055.00000,384.00000,671.00000,671.00000,,671.00000,1758.00000,1242.00000,739.90000,745.70000,0.91000,0.90000
2010-01-31,20181.00000,14351.00000,5830.00000,3672.00000,4208.00000,1622.00000,-214.00000,1408.00000,472.00000,936.00000,936.00000,,936.00000,2158.00000,1622.00000,752.00000,754.80000,1.25000,1.24000
2009-10-31,15276.00000,10610.00000,4666.00000,3255.00000,3792.00000,874.00000,-191.00000,683.00000,247.00000,436.00000,436.00000,,436.00000,1411.00000,874.00000,751.80000,755.70000,0.58000,0.58000
2009-07-31,15067.00000,10302.00000,4765.00000,3136.00000,3614.00000,1151.00000,-194.00000,957.00000,363.00000,594.00000,594.00000,,594.00000,1629.00000,1151.00000,752.00000,754.40000,0.79000,0.79000
2009-04-30,14833.00000,10320.00000,4513.00000,3015.00000,3487.00000,1026.00000,-202.00000,824.00000,302.00000,522.00000,522.00000,,522.00000,1498.00000,1026.00000,752.20000,753.00000,0.69000,0.69000
2009-01-31,19560.00000,14410.00000,5150.00000,3519.00000,3993.00000,1157.00000,-214.00000,943.00000,334.00000,609.00000,609.00000,,609.00000,1631.00000,1157.00000,770.40000,773.60000,0.81000,0.81000
