,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-04-30,2238.00000,1466.00000,772.00000,25.00000,393.00000,-81.00000,499.00000,273.00000,-55.00000,218.00000,52.00000,166.00000,166.00000,2.00000,168.00000,352.00000,273.00000,302.00000,304.00000,0.56000,0.55000
2020-01-31,2162.00000,1420.00000,742.00000,22.00000,385.00000,22.00000,392.00000,350.00000,-146.00000,204.00000,33.00000,171.00000,171.00000,1037.00000,1208.00000,431.00000,350.00000,302.00000,304.00000,4.00000,3.97000
2019-10-31,2183.00000,1445.00000,738.00000,22.00000,340.00000,-56.00000,421.00000,317.00000,-80.00000,237.00000,68.00000,169.00000,169.00000,-3.00000,166.00000,398.00000,317.00000,301.00000,303.00000,0.55000,0.55000
2019-07-31,1780.00000,1174.00000,606.00000,25.00000,361.00000,-128.00000,523.00000,83.00000,-84.00000,-1.00000,4.00000,-5.00000,-5.00000,-3.00000,-8.00000,180.00000,83.00000,301.00000,302.00000,-0.02000,-0.02000
2019-04-30,1953.00000,1298.00000,655.00000,23.00000,365.00000,-20.00000,410.00000,245.00000,-89.00000,156.00000,33.00000,123.00000,123.00000,-39.00000,84.00000,353.00000,245.00000,301.00000,302.00000,0.28000,0.28000
2019-01-31,2172.00000,1466.00000,706.00000,20.00000,367.00000,8.00000,381.00000,325.00000,-91.00000,234.00000,58.00000,176.00000,176.00000,-235.00000,-59.00000,444.00000,325.00000,301.00000,302.00000,-0.20000,-0.20000
2018-10-31,2202.00000,1476.00000,726.00000,23.00000,359.00000,,400.00000,326.00000,-90.00000,236.00000,56.00000,180.00000,180.00000,14.00000,194.00000,448.00000,326.00000,301.00000,302.00000,0.64000,0.64000
2018-07-31,2219.00000,1570.00000,649.00000,26.00000,400.00000,69.00000,360.00000,289.00000,-93.00000,196.00000,102.00000,94.00000,94.00000,3.00000,94.00000,422.00000,289.00000,301.00000,302.00000,0.31000,0.31000
2018-04-30,1878.00000,1263.00000,615.00000,25.00000,373.00000,-35.00000,457.00000,158.00000,-42.00000,116.00000,43.00000,73.00000,73.00000,-466.00000,-393.00000,300.00000,158.00000,301.00000,301.00000,-1.31000,-1.31000
2018-01-31,2180.00000,1414.00000,766.00000,27.00000,393.00000,-70.00000,523.00000,243.00000,-32.00000,211.00000,-74.00000,285.00000,285.00000,,285.00000,322.00000,243.00000,301.00000,301.00000,0.95000,0.95000
2017-10-31,2161.00000,1378.00000,783.00000,30.00000,368.00000,29.00000,371.00000,412.00000,-30.00000,382.00000,107.00000,275.00000,275.00000,,275.00000,494.00000,412.00000,301.00000,302.00000,0.91000,0.91000
2017-07-31,1664.00000,1066.00000,598.00000,31.00000,315.00000,206.00000,158.00000,440.00000,-23.00000,417.00000,99.00000,318.00000,318.00000,,318.00000,524.00000,440.00000,303.00000,305.00000,1.05000,1.04000
2017-04-30,1853.00000,1188.00000,665.00000,28.00000,354.00000,15.00000,367.00000,298.00000,-28.00000,270.00000,94.00000,176.00000,176.00000,,176.00000,378.00000,298.00000,304.00000,306.00000,0.58000,0.58000
2017-01-31,2171.00000,1360.00000,811.00000,25.00000,381.00000,-201.00000,606.00000,205.00000,-28.00000,177.00000,76.00000,101.00000,101.00000,,101.00000,282.00000,205.00000,306.00000,309.00000,0.33000,0.33000
2016-10-31,2202.00000,1351.00000,851.00000,27.00000,355.00000,-11.00000,394.00000,457.00000,-28.00000,429.00000,137.00000,292.00000,292.00000,,292.00000,534.00000,457.00000,308.00000,310.00000,0.95000,0.94000
2016-07-31,1687.00000,1141.00000,546.00000,38.00000,401.00000,-145.00000,583.00000,-37.00000,-28.00000,-65.00000,16.00000,-81.00000,-81.00000,,-81.00000,43.00000,-37.00000,308.00000,310.00000,-0.26000,-0.26000
2016-04-30,1870.00000,1210.00000,660.00000,31.00000,382.00000,23.00000,392.00000,268.00000,-28.00000,240.00000,55.00000,185.00000,185.00000,,185.00000,344.00000,268.00000,309.00000,311.00000,0.60000,0.59000
2016-01-31,2201.00000,1382.00000,819.00000,23.00000,369.00000,-4.00000,405.00000,414.00000,-27.00000,387.00000,122.00000,265.00000,265.00000,,265.00000,492.00000,414.00000,310.00000,312.00000,0.85000,0.85000
2015-10-31,2203.00000,1448.00000,755.00000,32.00000,382.00000,-5.00000,440.00000,315.00000,-28.00000,287.00000,93.00000,194.00000,194.00000,,194.00000,389.00000,315.00000,310.00000,312.00000,0.63000,0.62000
2015-07-31,1693.00000,1131.00000,562.00000,34.00000,382.00000,-10.00000,519.00000,43.00000,-27.00000,16.00000,-1.00000,17.00000,17.00000,,17.00000,123.00000,43.00000,312.00000,313.00000,0.05000,0.07000
2015-04-30,1900.00000,1218.00000,682.00000,30.00000,355.00000,-3.00000,397.00000,285.00000,-28.00000,257.00000,78.00000,179.00000,179.00000,,179.00000,359.00000,285.00000,311.00000,312.00000,0.58000,0.57000
2015-01-31,2234.00000,1491.00000,743.00000,25.00000,374.00000,-7.00000,406.00000,337.00000,-25.00000,312.00000,90.00000,222.00000,222.00000,,222.00000,411.00000,337.00000,313.00000,314.00000,0.71000,0.71000
2014-10-31,2255.00000,1460.00000,795.00000,28.00000,374.00000,-4.00000,406.00000,389.00000,-25.00000,364.00000,116.00000,248.00000,248.00000,,248.00000,464.00000,389.00000,314.00000,316.00000,0.79000,0.78000
2014-07-31,1852.00000,1148.00000,704.00000,34.00000,335.00000,-6.00000,395.00000,309.00000,-30.00000,279.00000,96.00000,183.00000,183.00000,,185.00000,392.00000,309.00000,314.00000,316.00000,0.58000,0.59000
2014-04-30,1970.00000,1294.00000,676.00000,30.00000,351.00000,-2.00000,384.00000,292.00000,-30.00000,262.00000,79.00000,183.00000,183.00000,0.00000,184.00000,366.00000,292.00000,314.00000,316.00000,0.59000,0.58000
2014-01-31,2281.00000,1467.00000,814.00000,27.00000,410.00000,-3.00000,453.00000,361.00000,-29.00000,332.00000,104.00000,228.00000,228.00000,90.00000,325.00000,435.00000,361.00000,314.00000,316.00000,1.04000,1.03000
2013-10-31,2165.00000,1388.00000,777.00000,31.00000,409.00000,-11.00000,472.00000,305.00000,-30.00000,275.00000,95.00000,180.00000,180.00000,-9.00000,172.00000,379.00000,305.00000,314.00000,317.00000,0.55000,0.54000
2013-07-31,1723.00000,1100.00000,623.00000,34.00000,386.00000,-5.00000,445.00000,178.00000,-30.00000,148.00000,33.00000,115.00000,115.00000,-275.00000,-158.00000,267.00000,178.00000,314.00000,317.00000,-0.51000,-0.51000
2013-04-30,1962.00000,1256.00000,706.00000,35.00000,409.00000,-4.00000,449.00000,257.00000,-31.00000,226.00000,59.00000,167.00000,167.00000,12.00000,181.00000,356.00000,257.00000,314.00000,317.00000,0.58000,0.57000
2013-01-31,2162.00000,1400.00000,762.00000,32.00000,438.00000,-7.00000,485.00000,277.00000,-31.00000,246.00000,78.00000,168.00000,168.00000,19.00000,190.00000,398.00000,277.00000,314.00000,316.00000,0.61000,0.60000
2012-10-31,2205.00000,1384.00000,821.00000,27.00000,391.00000,-13.00000,453.00000,368.00000,-33.00000,335.00000,105.00000,230.00000,230.00000,13.00000,245.00000,466.00000,368.00000,314.00000,316.00000,0.78000,0.78000
2012-07-31,1081.00000,642.00000,439.00000,25.00000,266.00000,-4.00000,293.00000,146.00000,-25.00000,121.00000,36.00000,85.00000,85.00000,,130.00000,219.00000,146.00000,317.00000,319.00000,0.41000,0.40000
2012-04-30,1821.00000,1115.00000,706.00000,32.00000,400.00000,-6.00000,442.00000,264.00000,-27.00000,237.00000,62.00000,175.00000,175.00000,,176.00000,329.00000,264.00000,316.00000,318.00000,0.56000,0.55000
2012-01-31,2112.00000,1301.00000,811.00000,29.00000,449.00000,-1.00000,482.00000,329.00000,-26.00000,303.00000,102.00000,201.00000,201.00000,,205.00000,390.00000,329.00000,318.00000,320.00000,0.64000,0.64000
2011-10-31,2161.00000,1307.00000,854.00000,30.00000,406.00000,0.00000,438.00000,416.00000,-28.00000,388.00000,125.00000,263.00000,263.00000,,263.00000,479.00000,416.00000,320.00000,322.00000,0.82000,0.82000
2011-07-31,1031.00000,607.00000,424.00000,25.00000,233.00000,-4.00000,322.00000,102.00000,-27.00000,75.00000,30.00000,45.00000,45.00000,,100.00000,176.00000,102.00000,326.00000,329.00000,0.32000,0.32000
2011-04-30,1813.00000,1081.00000,732.00000,33.00000,391.00000,-1.00000,425.00000,307.00000,-24.00000,283.00000,97.00000,186.00000,186.00000,,187.00000,372.00000,307.00000,321.00000,323.00000,0.58000,0.57000
2011-01-31,2127.00000,1289.00000,838.00000,31.00000,445.00000,-3.00000,479.00000,359.00000,-31.00000,328.00000,89.00000,239.00000,239.00000,,239.00000,423.00000,359.00000,330.00000,332.00000,0.72000,0.71000
2010-10-31,2172.00000,1278.00000,894.00000,31.00000,417.00000,-2.00000,450.00000,444.00000,-30.00000,414.00000,135.00000,279.00000,279.00000,,279.00000,509.00000,444.00000,335.00000,338.00000,0.82000,0.82000
2010-07-31,1518.00000,905.00000,613.00000,35.00000,388.00000,-3.00000,426.00000,187.00000,-26.00000,161.00000,48.00000,113.00000,113.00000,,108.00000,253.00000,187.00000,340.00000,343.00000,0.34000,0.32000
2010-04-30,1802.00000,1059.00000,743.00000,31.00000,408.00000,0.00000,451.00000,292.00000,-27.00000,265.00000,97.00000,168.00000,168.00000,,168.00000,355.00000,292.00000,339.00000,342.00000,0.49000,0.49000
2010-01-31,2153.00000,1282.00000,871.00000,28.00000,450.00000,-2.00000,480.00000,391.00000,-26.00000,365.00000,106.00000,259.00000,259.00000,,254.00000,453.00000,391.00000,341.00000,344.00000,0.74000,0.74000
2009-10-31,2203.00000,1280.00000,923.00000,29.00000,417.00000,1.00000,445.00000,478.00000,-27.00000,451.00000,147.00000,304.00000,304.00000,,300.00000,538.00000,478.00000,343.00000,346.00000,0.87000,0.87000
2009-07-31,1528.00000,893.00000,635.00000,31.00000,393.00000,-66.00000,490.00000,145.00000,-23.00000,122.00000,53.00000,69.00000,69.00000,,66.00000,214.00000,145.00000,352.00000,354.00000,0.22000,0.22000
2009-04-30,1686.00000,1001.00000,685.00000,27.00000,375.00000,3.00000,399.00000,286.00000,-26.00000,260.00000,86.00000,174.00000,174.00000,,174.00000,348.00000,286.00000,350.00000,351.00000,0.49000,0.49000
2009-01-31,2122.00000,1285.00000,837.00000,27.00000,453.00000,-2.00000,482.00000,355.00000,-25.00000,330.00000,101.00000,229.00000,229.00000,4.00000,229.00000,422.00000,355.00000,355.00000,358.00000,0.64000,0.64000
