,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-03-31,3805.00800,3237.05500,567.95310,458.51300,458.51300,109.44020,-15.22800,94.21200,16.06600,78.14600,78.14600,78.14600,133.83320,109.44020,135.47400,135.96900,0.58000,0.57000
2019-12-31,3793.32600,3214.46300,578.86330,442.05700,442.05800,136.80570,-10.78400,126.02210,26.91600,99.10610,99.10610,99.10610,162.13270,136.80540,136.95500,137.73500,0.73000,0.74000
2019-09-30,3856.13200,3222.70100,633.43120,432.34600,432.34600,201.08520,-13.18000,187.90500,41.01100,146.89400,146.89400,146.89400,226.56520,201.08520,136.38000,137.47600,1.08000,1.07000
2019-06-30,3908.84000,3213.62400,695.21610,467.68100,467.68100,227.53520,-6.61500,220.92000,51.74000,169.18000,169.18000,169.18000,252.61720,227.53520,137.18500,138.25600,1.23000,1.22000
2019-03-31,3751.21000,3072.41000,678.79980,454.25000,454.25000,224.54980,-17.14000,207.41000,45.62200,161.78800,161.78800,161.78800,249.10980,224.54980,137.85400,138.95500,1.17000,1.16000
2018-12-31,4137.90700,3424.12400,713.78300,458.26600,458.26700,255.51660,-9.45600,246.06100,58.91100,187.15000,187.15000,187.15000,279.84360,255.51730,139.01000,140.40500,1.35000,1.34000
2018-09-30,4291.90000,3597.85600,694.04390,448.07100,448.07100,245.97290,-6.52600,239.44700,63.55200,175.89500,175.89500,175.89500,269.89590,245.97290,138.79700,140.16000,1.27000,1.25000
2018-06-30,4276.03700,3604.55400,671.48320,452.47500,452.47500,219.00810,-5.12800,213.88000,54.71700,159.16300,159.16300,159.16300,243.24610,219.00810,139.46400,140.61100,1.14000,1.13000
2018-03-31,3925.32700,3299.40200,625.92480,434.34000,434.34000,191.58470,-10.70000,180.88500,38.58800,142.29700,142.29700,142.29700,215.82570,191.58470,140.03200,141.27000,1.02000,1.01000
2017-12-31,3959.78600,3327.93700,631.84910,420.97310,420.97200,210.87650,-17.50200,193.37400,40.81800,152.55600,152.55600,152.55600,234.51350,210.87620,140.61000,141.38200,1.09000,1.08000
2017-09-30,3784.45100,3190.60500,593.84590,399.38100,399.38100,194.46480,-10.48400,183.98100,64.79500,119.18600,119.18600,119.18600,218.42780,194.46480,140.42200,141.02200,0.85000,0.85000
2017-06-30,3710.01800,3136.22900,573.78910,391.96900,391.96900,181.82010,-9.36800,172.45200,61.38100,111.07100,111.07100,111.07100,204.76610,181.82010,141.06100,141.58700,0.79000,0.78000
2017-03-31,3415.12500,2846.55900,568.56590,380.60800,380.60800,187.95800,-9.30200,178.65600,56.57600,122.08000,122.08000,122.08000,210.38900,187.95800,141.48400,141.85800,0.86000,0.86000
2016-12-31,3414.97500,2853.45800,561.51640,367.95100,367.95100,193.56540,-3.11800,190.44700,68.14400,122.30300,122.30300,122.30300,215.51840,193.56540,142.70600,142.99100,0.87000,0.86000
2016-09-30,3355.75400,2797.29200,558.46190,347.19500,347.19500,211.26680,-7.42600,203.84100,74.81300,129.02800,129.02800,129.02800,228.92380,211.26680,142.61100,142.88300,0.90000,0.90000
2016-06-30,3299.74100,2705.52600,594.21480,360.46800,360.46800,233.74680,-6.26500,227.48200,84.39200,143.09000,143.09000,143.09000,251.93080,233.74680,142.99800,143.21600,1.00000,1.00000
2016-03-31,3073.94300,2510.60800,563.33520,364.38300,364.38300,198.95210,-8.77200,190.18000,71.21700,118.96300,118.96300,118.96300,215.82710,198.95210,143.52500,143.65800,0.83000,0.83000
2015-12-31,3210.85300,2640.07600,570.77690,356.19810,356.19800,214.57910,-13.47100,201.10800,74.52500,126.58300,126.58300,126.58300,231.47510,214.57910,144.96700,145.34900,0.89000,0.88000
2015-09-30,3419.25300,2830.67800,588.57500,355.86400,355.86400,232.71090,-6.55900,226.15200,86.72000,139.43200,139.43200,139.43200,249.54190,232.71090,144.57800,144.78200,0.96000,0.96000
2015-06-30,3545.08800,2961.07000,584.01780,354.92300,354.92300,229.09470,-5.89400,223.20100,85.99300,137.20800,137.20800,137.20800,245.53370,229.09470,145.51500,145.67900,0.94000,0.94000
2015-03-31,3300.89000,2775.78000,525.10990,343.18500,343.18500,181.92480,-9.60500,172.32000,65.84400,106.47600,106.47600,106.47600,198.16780,181.92480,146.20400,146.38300,0.73000,0.73000
2014-12-31,3357.20200,2855.38600,501.81570,314.08800,314.08900,187.72710,-6.40000,181.32800,68.38100,112.94700,112.94700,112.94700,201.29410,187.72780,147.20200,147.54200,0.78000,0.77000
2014-09-30,3467.36200,2939.79800,527.56420,324.22700,324.22700,203.33720,-6.20400,197.13300,72.15200,124.98100,124.98100,124.98100,217.43020,203.33720,146.64600,146.85600,0.85000,0.85000
2014-06-30,3502.91800,2981.88100,521.03690,320.65500,320.65500,200.38180,-6.25200,194.13000,75.53400,118.59600,118.59600,118.59600,215.18180,200.38180,147.82600,147.97400,0.80000,0.80000
2014-03-31,3142.58500,2685.35000,457.23510,300.26400,300.26400,156.97120,-6.13100,150.84000,57.65300,93.18700,93.18700,93.18700,171.52020,156.97120,148.51700,149.00800,0.63000,0.63000
2013-12-31,3152.88200,2708.41600,444.46630,289.35210,289.35200,155.11430,-6.00500,149.10800,56.15600,92.95200,92.95200,92.95200,169.94430,155.11330,156.91500,157.08000,0.62000,0.62000
2013-09-30,3316.66500,2853.35900,463.30590,286.95100,286.95100,176.35500,-2.63500,173.72000,65.98300,107.73700,107.73700,107.73700,190.45500,176.35500,156.92400,157.04400,0.69000,0.69000
2013-06-30,3288.26200,2815.66000,472.60210,290.12600,290.12600,182.47610,-0.58900,181.88700,70.01500,111.87200,111.87200,111.87200,196.62110,182.47610,159.81800,159.91700,0.70000,0.70000
2013-03-31,2994.26700,2538.54500,455.72220,287.01600,287.01600,168.70610,-0.06000,168.64600,65.30300,103.34300,103.34300,103.34300,182.51310,168.70610,160.63700,160.69000,0.64000,0.64000
2012-12-31,2970.87600,2526.24300,444.63310,311.02800,311.02800,133.60550,282.16600,415.76990,159.37800,256.39200,256.39200,256.39200,145.61450,133.60550,161.55700,161.94600,1.60000,1.59000
2012-09-30,2880.40900,2447.73900,432.67020,245.41300,245.41300,187.25710,0.07600,187.33300,71.00300,116.33000,116.33000,116.33000,196.13010,187.25710,160.78200,161.00300,0.72000,0.72000
2012-06-30,2955.71400,2530.19100,425.52290,240.60900,240.60900,184.91380,0.68600,185.60000,71.01800,114.58200,114.58200,114.58200,193.70480,184.91380,161.88700,162.20000,0.71000,0.71000
2012-03-31,2552.11400,2137.36800,414.74580,245.20100,245.20100,169.54490,0.21400,169.75900,63.25900,106.50000,106.50000,106.50000,177.96190,169.54490,162.69300,163.02300,0.65000,0.65000
2011-12-31,2568.28400,2166.89800,401.38570,229.43000,229.43000,171.95560,1.37300,173.32790,64.11400,109.21390,109.21390,109.21400,180.73960,171.95560,164.11400,164.74100,0.67000,0.66000
2011-09-30,2694.92800,2271.86200,423.06590,239.10100,239.10100,183.96480,0.05000,184.01500,69.66800,114.34700,114.34700,114.34700,192.37990,183.96480,163.94800,164.47100,0.70000,0.70000
2011-06-30,2707.66200,2289.79600,417.86620,237.77100,237.77100,180.09520,0.32600,180.42100,69.39800,111.02300,111.02300,111.02300,188.25520,180.09520,164.60700,165.19400,0.67000,0.67000
2011-03-31,2365.47200,1975.13100,390.34080,233.62600,233.62600,156.71480,0.22500,156.94000,59.91200,97.02800,97.02800,97.02800,163.85390,156.71480,165.12400,165.76400,0.59000,0.59000
2010-12-31,2325.34900,1937.18500,388.16390,224.09900,224.09900,164.06520,0.25600,164.32100,61.16000,103.16100,103.16100,103.16100,171.32120,164.06530,164.90900,165.97200,0.63000,0.62000
2010-09-30,2420.35700,2037.77700,382.58000,216.24700,216.24700,166.33300,0.14900,166.48200,63.85500,102.62700,102.62700,102.62700,173.74500,166.33300,164.69100,165.57600,0.62000,0.62000
2010-06-30,2453.98200,2089.34900,364.63310,208.17800,208.17800,156.45510,0.36300,156.81800,59.59200,97.22600,97.22600,97.22600,163.59710,156.45510,164.74900,165.76500,0.59000,0.59000
2010-03-31,2074.61700,1742.01600,332.60100,196.59400,196.59400,136.00700,0.47400,136.48100,52.46900,84.01200,84.01200,84.01200,143.56600,136.00700,165.44000,166.57500,0.51000,0.50000
2009-12-31,2008.36600,1669.28000,339.08540,196.32800,196.32800,142.75770,0.59200,143.35000,55.61600,87.73390,87.73390,87.73400,151.07670,142.75810,167.69500,169.19400,0.53000,0.52000
2009-09-30,1954.80300,1602.23700,352.56590,197.76500,197.76500,154.80090,0.43900,155.24000,59.78000,95.46000,95.46000,95.46000,162.34190,154.80090,167.19100,168.64800,0.57000,0.57000
2009-06-30,1926.02000,1574.31600,351.70400,201.82000,201.82000,149.88400,0.72900,150.61300,58.36000,92.25300,92.25300,92.25300,157.05700,149.88400,167.97200,169.58400,0.55000,0.54000
2009-03-31,1688.00000,1349.39700,338.60300,201.23500,201.23500,137.36800,0.49000,137.85800,52.47500,85.38300,85.38300,85.38300,144.84900,137.36800,169.14000,170.82500,0.50000,0.50000
