,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-06-30,4604.00000,2395.10000,2208.90000,1290.20000,1367.60000,841.29980,-93.90000,747.40000,151.50000,595.90000,595.90000,,595.90000,986.69980,841.29980,271.40000,275.90000,2.20000,2.16000
2020-03-31,4146.70000,2257.00000,1889.70000,1311.30000,1389.40000,500.30030,-108.00000,392.30000,70.60000,321.70000,321.70000,,321.70000,646.80030,500.30030,273.20000,278.60000,1.18000,1.15000
2019-12-31,4114.40100,2220.40000,1894.00100,1374.80000,1453.20000,440.80080,-143.40000,297.40000,48.80000,248.60010,248.60010,,248.60010,710.30080,440.80100,275.40000,280.30000,0.90670,0.89670
2019-09-30,4867.70000,2642.10000,2225.60000,1357.20000,1434.70000,790.90010,-81.10000,709.80000,133.30000,576.50000,576.50000,,576.50000,936.70020,790.90010,275.47070,280.81280,2.09330,2.05330
2019-06-30,4877.80000,2696.40000,2181.40000,1338.50000,1416.60000,764.79980,-89.10000,675.70000,204.70000,471.00000,471.00000,,471.00000,909.99980,764.79980,275.32500,280.68600,1.71000,1.67670
2019-03-31,4040.90000,2305.80000,1735.10000,1243.50000,1322.30000,412.79980,-113.90000,298.90000,53.70000,245.20000,245.20000,,245.20000,558.49980,412.79980,275.85900,281.00700,0.89000,0.87330
2018-12-31,4064.22700,2381.50800,1682.72000,1385.91300,1464.99400,217.72510,-115.65200,102.07500,1.13300,100.94200,100.94200,,100.94200,366.08010,217.72610,278.97600,284.96400,0.36670,0.36000
2018-09-30,4731.47000,2721.06600,2010.40400,1284.59200,1364.66900,645.73540,-229.78200,415.95300,61.92600,354.02700,354.02700,,354.02700,797.19230,645.73540,279.30000,285.40500,1.26670,1.24000
2018-06-30,4773.79600,2735.16800,2038.62800,1334.84000,1408.73300,629.89500,-91.80900,538.08600,134.48200,403.60400,403.60400,,403.60400,779.09400,629.89500,278.77800,284.65200,1.44670,1.41670
2018-03-31,3965.00600,2278.15900,1686.84700,1217.55500,1302.60400,384.24320,-80.65700,303.58600,53.45900,250.12700,250.12700,,250.12700,543.63220,384.24320,280.02000,286.63800,0.89330,0.87330
2017-12-31,3979.57500,2240.27300,1739.30300,1340.13800,1428.13900,311.16360,-85.19400,225.97010,-627.12100,853.09110,853.09110,-0.06000,853.03110,526.05660,311.16410,278.72700,284.78100,3.06000,2.99330
2017-09-30,4507.02000,2605.19300,1901.82700,1311.51100,1395.22200,506.60500,-78.88300,427.72200,111.11600,316.60600,316.60600,,316.60600,738.34100,506.60500,278.96400,285.62400,1.13330,1.11000
2017-06-30,3735.81700,2001.20000,1734.61700,1155.55400,1184.47200,550.14500,-41.14200,509.00300,148.35200,360.65100,360.65100,-41.54000,319.11100,667.66700,550.14500,278.52340,284.90590,1.14670,1.12000
2017-03-31,2761.38700,1418.33400,1343.05300,1011.29700,1017.46700,325.58590,-18.98100,306.60500,67.45300,239.15200,239.15200,,239.15200,377.33490,325.58590,277.65170,283.62560,0.86000,0.84330
2016-12-31,2782.59100,1395.40400,1387.18700,1030.59600,1042.23300,344.95410,-40.92000,304.03410,101.00400,203.03000,203.03000,,203.03000,424.19410,344.95390,275.51700,283.46400,0.73670,0.72330
2016-09-30,3279.46200,1643.03700,1636.42500,1050.89400,1059.07700,577.34790,-41.72800,535.62000,148.88700,386.73300,386.73300,,386.73300,646.25190,577.34790,275.97900,284.31600,1.40000,1.36000
2016-06-30,3219.52500,1583.62400,1635.90100,1051.22900,1056.81300,579.08790,-39.87400,539.21400,161.15000,378.06400,378.06400,,378.06400,647.53590,579.08790,275.36700,284.01000,1.37330,1.33000
2016-03-31,2574.02400,1312.27900,1261.74500,1019.90900,1019.90900,241.83590,-25.47100,216.36500,51.48900,164.87600,164.87600,,164.87600,297.16890,241.83590,274.42800,282.34200,0.60000,0.58330
2015-12-31,2604.59600,1281.97000,1322.62600,976.47500,1004.71100,317.91480,-20.69300,297.22090,99.20400,198.01690,198.01700,,198.01700,370.01880,317.91460,276.59100,283.63200,0.72000,0.70000
2015-09-30,3152.28500,1577.73300,1574.55200,1002.74200,1002.74200,571.80980,-21.08800,550.72200,176.23100,374.49100,374.49100,,374.49100,620.89480,571.80980,276.58800,283.29900,1.35330,1.32330
2015-06-30,3132.13900,1602.15300,1529.98600,1009.19500,1009.19500,520.79100,-13.00900,507.78200,157.84500,349.93700,349.93700,,349.93700,570.77000,520.79100,276.78000,283.77600,1.26330,1.23330
2015-03-31,2450.28400,1317.83500,1132.44900,927.52400,927.52400,204.92500,-11.68400,193.24100,61.83700,131.40400,131.40400,,131.40400,255.41310,204.92500,278.22000,285.83700,0.47330,0.46000
2014-12-31,2569.41200,1351.43700,1217.97500,1010.74000,1010.74000,207.23460,-18.36400,188.87100,56.12800,132.74300,132.74300,,136.98000,261.03160,207.23490,288.57000,296.22300,0.47330,0.44670
2014-09-30,3150.57000,1679.61500,1470.95500,996.23900,996.23900,474.71610,-0.66800,474.04800,147.80800,326.24000,326.24000,,324.24800,524.42910,474.71610,284.40000,290.14200,1.14000,1.11670
2014-06-30,3042.99500,1633.34200,1409.65300,969.95300,969.95300,439.70020,-10.47000,429.23000,137.78300,291.44700,291.44700,,289.72500,489.39920,439.70020,289.80000,295.62600,1.00000,0.98000
2014-03-31,2366.55600,1300.65500,1065.90100,883.51600,883.51600,182.38500,-16.30800,166.07700,50.62000,115.45700,115.45700,,114.93400,231.34500,182.38500,296.49900,302.57700,0.38670,0.38000
2013-12-31,2457.05900,1332.88000,1124.17900,959.44100,959.44100,164.73750,-15.50900,149.22800,33.10500,116.12300,116.12300,,115.50500,213.36560,164.73730,302.69400,309.14700,0.39000,0.38000
2013-09-30,2847.41700,1551.45900,1295.95800,890.52400,890.52400,405.43410,-17.97200,387.46200,124.49600,262.96600,262.96600,,261.26600,452.17210,405.43410,301.38000,307.86900,0.86670,0.85000
2013-06-30,2713.88900,1480.31000,1233.57900,837.60900,837.60900,395.97000,-15.08600,380.88400,123.59700,257.28700,257.28700,,255.64800,441.84200,395.97000,304.99800,311.69100,0.83670,0.82000
2013-03-31,2167.16800,1204.31700,962.85100,782.62600,782.62600,180.22490,-11.84100,168.38400,52.19900,116.18500,116.18500,,115.54600,226.78090,180.22490,305.88300,312.76800,0.37670,0.37000
2012-12-31,2221.87000,1226.36200,995.50790,887.97810,887.97800,107.53030,-13.33700,94.19300,26.14100,68.05200,68.05200,,67.59300,157.38330,107.53000,305.14500,311.79000,0.22000,0.22000
2012-09-30,2603.22600,1452.94400,1150.28200,800.90900,800.90900,349.37300,-6.37500,342.99800,108.04500,234.95300,234.95300,,232.98800,394.33800,349.37300,304.57800,312.05700,0.76330,0.74670
2012-06-30,2573.02200,1422.42500,1150.59700,813.29300,813.29300,337.30400,-9.50100,327.80300,99.99000,227.81300,227.81300,,225.90500,381.29100,337.30400,304.34100,312.00900,0.74330,0.72330
2012-03-31,2136.34400,1226.50500,909.83900,762.71600,762.71600,147.12300,-4.80800,142.31500,42.09900,100.21600,100.21600,,99.43400,191.60600,147.12300,306.21000,313.37400,0.32330,0.31670
2011-12-31,2070.44200,1184.34200,886.10030,754.61400,754.61400,131.48610,-1.94300,129.54300,114.99100,14.55200,14.55200,,14.53800,176.32010,131.48600,310.41300,317.01600,0.05000,0.04670
2011-09-30,2484.92000,1446.62100,1038.29900,761.77900,761.77900,276.52000,-16.24400,260.27600,80.39900,179.87700,179.87700,,177.77500,324.65600,276.52000,306.45300,312.36900,0.58000,0.57000
2011-06-30,2354.75100,1331.99600,1022.75500,754.85700,754.85700,267.89790,-10.88200,257.01600,77.90100,179.11500,179.11500,,177.07600,312.10600,267.89790,314.02800,320.62800,0.56330,0.55330
2011-03-31,1855.58600,1058.17800,797.40810,692.29500,692.29500,105.11320,-10.40000,94.71300,26.39700,68.31600,68.31600,,67.64600,148.83920,105.11320,314.97300,322.08900,0.21330,0.21000
2010-12-31,1895.61900,1049.98700,845.63170,717.94900,717.95000,127.68230,-23.98400,103.69900,30.78100,72.91800,72.91800,,72.21700,185.03020,127.68210,321.06600,326.35800,0.22670,0.22330
2010-09-30,2172.25900,1200.67400,971.58510,702.85500,702.85500,268.73010,-13.35100,255.37900,80.12100,175.25800,175.25800,,173.32800,311.76510,268.73010,319.36200,325.19400,0.54330,0.53330
2010-06-30,2143.06400,1171.17100,971.89290,696.34000,696.34000,275.55300,-16.30500,259.24800,77.54200,181.70600,181.70600,,179.72300,315.11500,275.55300,323.05800,329.49900,0.55670,0.54670
2010-03-31,1565.48200,873.51400,691.96810,614.78100,614.78100,77.18710,-17.72900,59.45800,26.85500,32.60300,32.60300,,32.40000,117.03710,77.18710,323.88000,328.48200,0.10000,0.10000
2009-12-31,1598.83600,840.59810,758.23760,631.97500,631.97490,126.26270,-45.11000,81.15300,15.81500,65.33800,65.33800,,64.37900,182.88070,126.26280,340.54200,343.37100,0.19670,0.20000
2009-09-30,1996.90900,1067.92600,928.98300,661.11500,661.11500,267.86800,-9.22000,258.64800,83.44000,175.20800,175.20800,,173.33100,310.90200,267.86800,340.34100,344.09700,0.51000,0.50330
2009-06-30,1947.82700,1052.48500,895.34200,656.05200,656.05200,239.29000,-7.16700,232.12300,74.10000,158.02300,158.02300,,156.35500,282.57500,239.29000,345.59100,348.89400,0.45330,0.45000
2009-03-31,1550.67700,870.07100,680.60600,619.25310,619.25300,61.35300,-10.46000,50.89300,13.61400,37.27900,37.27900,,37.27900,103.46400,61.35300,347.84100,354.09000,0.10670,0.10670
