,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2017-12-31,3263.20100,-58.19980,3321.40100,1225.80000,1105.80000,-661.20000,3042.79980,278.60110,112.90000,391.50010,1930.70000,-1539.20000,-1539.20000,,-1656.90000,690.50110,278.60060,1052.02300,1052.02300,-1.58000,-1.57000
2017-09-30,5658.00000,1586.30000,4071.70000,1340.00000,1578.50000,-406.50000,3530.00000,541.70020,49.90000,591.60000,36.00000,555.60000,555.60000,,555.60000,914.60020,541.70020,1053.40000,1056.00000,0.53000,0.53000
2017-06-30,5824.30000,1571.70000,4252.60000,1272.10000,1730.40000,-50.00000,3052.50000,1200.10000,60.40000,1260.50000,252.50000,1008.00000,1008.00000,,1008.00000,1595.70000,1200.10000,1055.00000,1057.10000,0.96000,0.95000
2017-03-31,5228.30000,1347.90000,3880.40000,1258.30000,1567.70000,-213.90000,3897.50000,-17.10010,78.30000,61.20000,172.00000,-110.80000,-110.80000,,-110.80000,369.79990,-17.10010,1056.30000,1056.30000,-0.10000,-0.10000
2016-12-31,5760.50000,1521.20000,4239.29900,1517.00000,1866.10000,-147.60000,3560.70000,678.59910,213.40000,892.00010,120.20000,771.80020,771.80020,,771.80020,1023.19900,678.59910,1058.32400,1061.82500,0.72000,0.73000
2016-09-30,5191.70000,1400.90000,3790.80000,1236.40000,1565.40000,-45.50000,2847.30000,943.50000,27.20000,970.70000,192.70000,778.00000,778.00000,,778.00000,1336.30000,943.50000,1057.70000,1060.80000,0.74000,0.73000
2016-06-30,5404.80000,1465.00000,3939.80000,1335.90000,1622.60000,-58.00000,3016.50000,923.29980,21.20000,944.50000,196.80000,747.70000,747.70000,,747.70000,1297.00000,923.29980,1057.70000,1060.10000,0.71000,0.71000
2016-03-31,4865.10000,1323.00000,3542.10000,1221.00000,1473.90000,-131.40000,2826.30000,715.80030,-149.00000,566.80000,126.70000,440.10000,440.10000,,440.10000,1101.30000,715.80030,1059.90000,1063.10000,0.42000,0.41000
2015-12-31,5375.59900,1389.20000,3986.39800,1444.20000,1798.40000,-217.30000,3658.89900,327.50000,117.10000,444.60000,-33.80000,478.39980,478.39980,,478.40000,670.89990,327.49950,1061.91300,1065.72000,0.45000,0.45000
2015-09-30,4959.70000,1236.90000,3722.80000,1143.40000,1575.70000,-42.40000,2761.50000,961.30030,86.50000,1047.80000,248.10000,799.70010,799.70010,,799.70000,1319.60000,961.30030,1061.40000,1065.20000,0.75000,0.75000
2015-06-30,4978.70000,1218.40000,3760.30000,1169.50000,1635.40000,,2884.90000,875.40040,-195.70000,679.70000,78.90000,600.80000,600.80000,,600.80000,1243.90000,875.40040,1061.70000,1065.60000,0.57000,0.56000
2015-03-31,4644.70000,1192.70000,3452.00000,1039.30000,1523.50000,-108.00000,2926.80000,525.20020,92.70000,617.90000,88.40000,529.50000,529.50000,,529.50000,882.70020,525.20020,1064.20000,1067.00000,0.50000,0.50000
2014-12-31,5121.30000,1253.10000,3868.20000,1185.70000,1799.90000,,3559.49900,308.70120,204.90000,513.60000,85.10000,428.50000,428.50000,,428.50000,648.10120,308.70020,1069.93200,1074.28600,0.40000,0.40000
2014-09-30,4875.60000,1267.00000,3608.60000,1243.20000,1672.10000,,3010.30000,598.30030,57.20000,655.50000,154.90000,500.60000,500.60000,,500.60000,940.70030,598.30030,1069.60000,1074.40000,0.47000,0.47000
2014-06-30,4935.60000,1189.70000,3745.90000,1195.40000,1663.90000,,2859.30000,886.60010,53.80000,940.40000,206.90000,733.50000,733.50000,,733.50000,1235.00000,886.60010,1071.70000,1076.40000,0.68000,0.68000
2014-03-31,4683.10000,1222.70000,3460.40000,1109.30000,1484.90000,,2594.20000,866.20020,24.60000,890.80000,162.90000,727.90000,727.90000,,727.90000,1215.00000,866.20020,1072.70000,1075.80000,0.68000,0.68000
2013-12-31,5808.80000,1386.50000,4422.30000,1475.40000,1953.60000,-57.10000,3543.19900,879.10110,30.80000,909.90000,182.40000,727.49980,727.49980,,727.49980,1230.30100,879.10010,1080.87400,1084.76600,0.68000,0.68000
2013-09-30,5772.60000,1198.10000,4574.50000,1377.40000,1652.40000,,3029.80000,1544.70000,-31.30000,1513.40000,310.30000,1203.10000,1203.10000,,1203.10000,1893.70000,1544.70000,1080.20000,1084.20000,1.11000,1.11000
2013-06-30,5929.70000,1165.20000,4764.50000,1330.40000,1867.60000,-63.50000,3261.50000,1503.00000,11.90000,1514.90000,308.70000,1206.20000,1206.20000,,1206.20000,1866.90000,1503.00000,1080.20000,1084.00000,1.12000,1.11000
2013-03-31,5602.00000,1158.30000,4443.70000,1348.10000,1652.00000,,3000.10000,1443.60000,507.50000,1951.10000,403.10000,1548.00000,1548.00000,,1548.00000,1825.10000,1443.60000,1087.90000,1091.90000,1.42000,1.42000
2012-12-31,5957.40100,1248.30000,4709.10200,1463.10000,1977.50000,-257.30000,3697.90000,1011.20200,1.30000,1012.50000,185.20000,827.30000,827.30000,,827.30000,1355.80200,1011.20100,1113.17800,1117.29400,0.75000,0.74000
2012-09-30,5443.30000,1203.60000,4239.70000,1342.80000,1757.40000,,3100.20000,1139.50000,735.20000,1874.70000,548.10000,1326.60000,1326.60000,,1326.60000,1509.20000,1139.50000,1110.40000,1119.60000,1.18000,1.18000
2012-06-30,5600.70000,1146.70000,4454.00000,1320.70000,1931.10000,,3251.80000,1202.20000,-16.50000,1185.70000,262.10000,923.60000,923.60000,,923.60000,1564.20000,1202.20000,1110.40000,1118.70000,0.83000,0.83000
2012-03-31,5602.00000,1197.90000,4404.10000,1151.50000,1847.50000,-23.80000,3022.80000,1381.30000,-46.00000,1335.30000,324.20000,1011.10000,1011.10000,,1011.10000,1767.20000,1381.30000,1110.10000,1110.10000,0.91000,0.91000
2011-12-31,6046.60000,1321.70000,4724.90000,1355.30000,2133.40000,-243.90000,3732.60000,992.29980,49.50000,1041.80000,183.60000,858.20010,858.20010,,858.20010,1311.20000,992.29980,1113.92300,1113.96700,0.77000,0.77000
2011-09-30,6147.90000,1338.10000,4809.80000,1280.90000,1917.80000,-25.20000,3223.90000,1585.90000,-83.40000,1502.50000,266.20000,1236.30000,1236.30000,,1236.30000,1944.10000,1585.90000,1113.80000,1113.80000,1.11000,1.11000
2011-06-30,6252.80000,1228.00000,5024.80000,1260.60000,2043.00000,-132.30000,3435.90000,1588.90000,-57.60000,1531.30000,334.00000,1197.30000,1197.30000,,1197.30000,1944.50000,1588.90000,1107.10000,1114.00000,1.07000,1.07000
2011-03-31,5839.20000,1180.10000,4659.10000,1124.00000,1785.70000,,3297.70000,1361.40000,-87.50000,1273.90000,218.00000,1055.90000,1055.90000,,1055.90000,1702.30000,1361.40000,1106.40000,1112.00000,0.95000,0.95000
2010-12-31,6186.99900,1232.20000,4954.79900,1438.10000,1988.70000,,3618.80100,1335.99800,73.60000,1409.60000,239.99990,1169.60000,1169.60000,,1169.60000,1674.49800,1335.99900,1105.78800,1105.81300,1.05000,1.05000
2010-09-30,5654.80000,987.60000,4667.20000,1219.80000,1694.90000,,2914.70000,1752.50000,-81.20000,1671.30000,368.40000,1302.90000,1302.90000,,1302.90000,2097.20000,1752.50000,1105.20000,1105.20000,1.18000,1.18000
2010-06-30,5748.70000,1023.90000,4724.80000,1187.20000,1755.40000,,2942.60000,1782.20000,-45.70000,1736.50000,387.60000,1348.90000,1348.90000,,1348.90000,2127.80000,1782.20000,1099.20000,1103.80000,1.22000,1.22000
2010-03-31,5485.50000,1122.50000,4363.00000,1039.10000,1614.40000,,2703.50000,1659.50000,48.30000,1707.80000,459.70000,1248.10000,1248.10000,,1248.10000,1958.90000,1659.50000,1098.30000,1103.00000,1.13000,1.13000
2009-12-31,5934.20000,1431.30000,4502.90000,1216.70000,1953.30000,,3952.70000,550.19970,587.00010,1137.20000,221.80000,915.39970,915.39970,,915.39980,925.99980,550.20000,1098.33800,1098.36700,0.82000,0.82000
2009-09-30,5562.00000,1051.90000,4510.10000,1122.10000,1701.80000,,2823.90000,1686.20000,-616.70000,1069.50000,127.70000,941.80000,941.80000,,941.80000,1995.90000,1686.20000,1094.80000,1097.70000,0.86000,0.86000
2009-06-30,5292.80000,947.40000,4345.40000,1040.40000,1708.20000,,2748.60000,1596.80000,-129.10000,1467.70000,309.20000,1158.50000,1158.50000,,1158.50000,1902.80000,1596.80000,1094.60000,1097.20000,1.06000,1.06000
2009-03-31,5047.00000,816.40000,4230.60000,947.30000,1529.20000,,2476.50000,1754.10000,-70.70000,1683.40000,370.30000,1313.10000,1313.10000,,1313.10000,2060.40000,1754.10000,1094.20000,1097.30000,1.20000,1.20000
