,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-03-31,2125.00000,1398.00000,727.00000,267.00000,369.00000,358.00000,-132.00000,226.00000,53.00000,173.00000,173.00000,,173.00000,888.00000,358.00000,74.04100,74.26600,2.33000,2.33000
2019-12-31,2456.00000,1491.00000,965.00000,268.00000,366.00000,599.00000,-166.00000,433.00000,95.00000,338.00000,338.00000,,338.00000,1119.00000,599.00000,77.34100,77.71000,4.42000,4.40000
2019-09-30,2488.00000,1455.00000,1033.00000,273.00000,377.00000,656.00000,-146.00000,510.00000,119.00000,391.00000,391.00000,,391.00000,1178.00000,656.00000,76.69900,76.85700,5.10000,5.08000
2019-06-30,2290.00000,1379.00000,911.00000,271.00000,382.00000,529.00000,-178.00000,351.00000,81.00000,270.00000,270.00000,,270.00000,1037.00000,529.00000,78.26400,78.46700,3.45000,3.44000
2019-03-31,2117.00000,1356.00000,761.00000,280.00000,393.00000,368.00000,-148.00000,220.00000,45.00000,175.00000,175.00000,,175.00000,871.00000,368.00000,79.40100,80.04700,2.21000,2.19000
2018-12-31,2306.00000,1308.00000,998.00000,302.00000,435.00000,563.00000,-138.00000,425.00000,115.00000,310.00000,310.00000,,310.00000,1036.00000,563.00000,82.65200,83.53000,3.81000,3.76000
2018-09-30,2116.00000,1178.00000,938.00000,265.00000,360.00000,578.00000,-118.00000,460.00000,127.00000,333.00000,333.00000,,333.00000,999.00000,578.00000,82.34400,83.17200,4.05000,4.01000
2018-06-30,1891.00000,1109.00000,782.00000,239.00000,312.00000,470.00000,-111.00000,359.00000,89.00000,270.00000,270.00000,,270.00000,863.00000,470.00000,83.45600,84.19900,3.22000,3.20000
2018-03-31,1734.00000,1088.00000,646.00000,232.00000,306.00000,340.00000,-108.00000,232.00000,49.00000,183.00000,183.00000,,183.00000,736.00000,340.00000,84.25600,85.23800,2.18000,2.15000
2017-12-31,1922.00000,1095.00000,827.00000,255.00000,365.00000,462.00000,-126.00000,336.00000,-561.00000,897.00000,897.00000,,897.00000,855.00000,462.00000,84.59900,85.56200,10.59000,10.48000
2017-09-30,1766.00000,993.00000,773.00000,237.00000,325.00000,448.00000,-126.00000,322.00000,123.00000,199.00000,199.00000,,199.00000,803.00000,448.00000,84.66300,85.59200,2.36000,2.33000
2017-06-30,1597.00000,942.00000,655.00000,218.00000,315.00000,340.00000,-111.00000,229.00000,88.00000,141.00000,141.00000,,141.00000,672.00000,340.00000,84.63500,85.40800,1.67000,1.65000
2017-03-31,1356.00000,842.00000,514.00000,193.00000,257.00000,257.00000,-96.00000,161.00000,52.00000,109.00000,109.00000,,109.00000,569.00000,257.00000,84.45600,85.37700,1.29000,1.27000
2016-12-31,1523.00000,866.00000,657.00000,186.00000,255.00000,402.00000,-160.00000,242.00000,89.00000,153.00000,153.00000,,153.00000,722.00000,402.00000,87.21700,87.77500,1.78000,1.76000
2016-09-30,1508.00000,852.00000,656.00000,179.00000,244.00000,412.00000,-109.00000,303.00000,116.00000,187.00000,187.00000,,187.00000,726.00000,412.00000,85.94500,86.44500,2.18000,2.16000
2016-06-30,1421.00000,831.00000,590.00000,177.00000,243.00000,347.00000,-130.00000,217.00000,83.00000,134.00000,134.00000,,134.00000,655.00000,347.00000,88.09500,88.47300,1.52000,1.52000
2016-03-31,1310.00000,810.00000,500.00000,177.00000,246.00000,254.00000,-107.00000,147.00000,55.00000,92.00000,92.00000,,92.00000,566.00000,254.00000,90.51000,90.94300,1.01000,1.01000
2015-12-31,1523.00000,875.00000,648.00000,180.00000,251.00000,397.00000,-105.00000,292.00000,123.00000,169.00000,169.00000,,169.00000,717.00000,397.00000,95.17000,96.37900,1.78000,1.78000
2015-09-30,1550.00000,860.00000,690.00000,178.00000,244.00000,446.00000,-106.00000,340.00000,125.00000,215.00000,215.00000,,215.00000,764.00000,446.00000,94.21300,95.19100,2.28000,2.25000
2015-06-30,1429.00000,811.00000,618.00000,175.00000,243.00000,375.00000,-226.00000,149.00000,63.00000,86.00000,86.00000,,86.00000,684.00000,375.00000,96.64700,97.74700,0.89000,0.88000
2015-03-31,1315.00000,791.00000,524.00000,181.00000,224.00000,300.00000,-118.00000,182.00000,67.00000,115.00000,115.00000,,115.00000,607.00000,300.00000,97.00700,99.06500,1.19000,1.16000
2014-12-31,1564.00000,857.00000,707.00000,209.00000,281.00000,426.00000,-115.00000,311.00000,117.00000,194.00000,194.00000,,194.00000,741.00000,426.00000,97.48900,104.95600,1.98000,1.85000
2014-09-30,1544.00000,856.00000,688.00000,194.00000,266.00000,422.00000,-119.00000,303.00000,111.00000,192.00000,192.00000,,192.00000,732.00000,422.00000,98.48500,104.07600,1.95000,1.84000
2014-06-30,1399.00000,810.00000,589.00000,187.00000,264.00000,325.00000,-183.00000,142.00000,48.00000,94.00000,94.00000,,94.00000,629.00000,325.00000,97.00200,105.59400,0.98000,0.90000
2014-03-31,1178.00000,730.00000,448.00000,168.00000,230.00000,218.00000,-124.00000,94.00000,34.00000,60.00000,60.00000,,60.00000,500.00000,218.00000,95.22500,106.42400,0.63000,0.56000
2013-12-31,1338.00000,771.00000,567.00000,163.00000,225.00000,342.00000,-116.00000,226.00000,86.00000,140.00000,140.00000,,140.00000,631.00000,342.00000,93.43600,106.29100,1.50000,1.32000
2013-09-30,1311.00000,747.00000,564.00000,167.00000,227.00000,337.00000,-119.00000,218.00000,75.00000,143.00000,143.00000,,143.00000,620.00000,337.00000,93.24400,105.54800,1.53000,1.35000
2013-06-30,1206.00000,735.00000,471.00000,152.00000,221.00000,250.00000,-119.00000,131.00000,48.00000,83.00000,83.00000,,83.00000,525.00000,250.00000,93.89500,106.71500,0.89000,0.78000
2013-03-31,1100.00000,715.00000,385.00000,160.00000,236.00000,149.00000,-119.00000,30.00000,9.00000,21.00000,21.00000,,21.00000,421.00000,149.00000,93.31000,106.38000,0.22000,0.19000
2012-12-31,1249.00000,754.00000,495.00000,176.00000,259.00000,236.00000,-197.00000,39.00000,-2.00000,41.00000,41.00000,,41.00000,514.00000,236.00000,82.96000,94.84800,0.55000,0.55000
2012-09-30,1219.00000,714.00000,505.00000,164.00000,283.00000,222.00000,-128.00000,94.00000,21.00000,73.00000,73.00000,,73.00000,502.00000,222.00000,92.53900,105.27300,0.78000,0.70000
2012-06-30,993.00000,619.00000,374.00000,146.00000,328.00000,46.00000,-110.00000,-64.00000,-12.00000,-52.00000,-52.00000,,-52.00000,274.00000,46.00000,83.23100,83.23100,-0.63000,-0.63000
2012-03-31,656.00000,443.00000,213.00000,102.00000,126.00000,87.00000,-68.00000,19.00000,6.00000,13.00000,13.00000,,13.00000,221.00000,87.00000,63.13100,76.26600,0.21000,0.17000
2011-12-31,746.00000,471.00000,275.00000,109.00000,160.00000,115.00000,-59.00000,56.00000,28.00000,28.00000,28.00000,,29.00000,249.00000,115.00000,62.18400,73.34900,0.48000,0.44000
2011-09-30,713.00000,439.00000,274.00000,103.00000,118.00000,156.00000,-60.00000,96.00000,31.00000,65.00000,65.00000,,65.00000,285.00000,156.00000,62.64000,73.33400,1.04000,0.91000
2011-06-30,629.00000,418.00000,211.00000,100.00000,116.00000,95.00000,-56.00000,39.00000,11.00000,28.00000,28.00000,-1.00000,27.00000,218.00000,95.00000,62.47900,74.05200,0.44000,0.37000
2011-03-31,523.00000,385.00000,138.00000,95.00000,108.00000,30.00000,-57.00000,-27.00000,-7.00000,-20.00000,-20.00000,,-20.00000,146.00000,30.00000,60.85000,60.85000,-0.34000,-0.34000
2010-12-31,597.00000,422.00000,175.00000,96.00000,128.00000,47.00000,-87.00000,-40.00000,-23.00000,-17.00000,-17.00000,,-21.00000,170.00000,47.00000,60.45500,60.45500,-0.34000,-0.28000
2010-09-30,605.00000,396.00000,209.00000,95.00000,116.00000,93.00000,-55.00000,38.00000,15.00000,23.00000,23.00000,,23.00000,211.00000,93.00000,60.53100,68.53200,0.37000,0.33000
2010-06-30,557.00000,386.00000,171.00000,90.00000,112.00000,59.00000,-56.00000,3.00000,-9.00000,12.00000,12.00000,0.00000,12.00000,175.00000,59.00000,60.49000,67.69100,0.20000,0.18000
2010-03-31,478.00000,375.00000,103.00000,86.00000,105.00000,-2.00000,-62.00000,-64.00000,-24.00000,-40.00000,-40.00000,,-40.00000,113.00000,-2.00000,60.22700,60.22700,-0.67000,-0.67000
2009-12-31,557.00000,412.00000,145.00000,100.00000,121.00000,24.00000,-73.00000,-49.00000,-25.00000,-24.00000,-24.00000,,-26.00000,144.00000,24.00000,60.10000,60.10000,-0.42000,-0.42000
2009-09-30,592.00000,412.00000,180.00000,99.00000,113.00000,67.00000,-63.00000,4.00000,4.00000,,,,,185.00000,67.00000,60.13200,60.72800,,0.00000
2009-06-30,615.00000,474.00000,141.00000,101.00000,136.00000,5.00000,-34.00000,-29.00000,-12.00000,-17.00000,-17.00000,,-17.00000,134.00000,5.00000,60.12400,60.12400,-0.28000,-0.28000
2009-03-31,594.00000,450.00000,144.00000,108.00000,126.00000,18.00000,-51.00000,-33.00000,-14.00000,-19.00000,-19.00000,,-19.00000,142.00000,18.00000,59.98600,59.98600,-0.32000,-0.32000
