,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2018-03-31,2412.20200,1707.51000,704.69190,436.29300,436.29300,268.39890,-11.52600,256.87300,47.63200,209.24100,209.24100,,208.76600,391.05290,268.39890,74.45300,74.92900,2.80000,2.78000
2017-12-31,2369.09700,1615.47300,753.62400,410.15790,410.15800,343.46590,-11.00700,332.45910,91.59300,240.86610,240.86610,,240.37800,461.83800,343.46570,74.35700,74.83900,3.23000,3.21000
2017-09-30,2448.51000,1665.20900,783.30100,403.20300,403.20300,380.09790,-8.54400,371.55400,100.53200,271.02200,271.02200,,270.02500,493.61290,380.09790,74.33800,74.84100,3.63000,3.61000
2017-06-30,2453.03800,1673.90200,779.13610,423.31100,423.31100,355.82520,-11.39500,344.43000,82.68200,261.74800,261.74800,,260.68100,465.58620,355.82520,74.32700,74.80100,3.51000,3.48000
2017-03-31,2220.64500,1540.29200,680.35300,405.56900,405.56900,274.78410,-5.37000,269.41400,68.35800,201.05600,201.05600,,200.55400,379.80800,274.78410,74.21200,74.75400,2.70000,2.68000
2016-12-31,2182.56600,1491.56700,690.99930,385.72690,385.72700,305.27230,-5.29500,299.97700,65.46900,234.50800,234.50800,,233.62500,409.65130,305.27210,74.10400,74.56800,3.15000,3.14000
2016-09-30,2294.13900,1567.58000,726.55900,348.25200,348.25200,378.30690,-13.24900,365.05800,94.23100,270.82700,270.82700,,269.87800,529.89190,378.30690,74.15400,74.61300,3.64000,3.62000
2016-06-30,2310.33600,1554.74800,755.58790,404.89600,404.89600,350.69190,-4.54400,346.14800,90.03400,256.11400,256.11400,,255.18800,451.90590,350.69190,74.12300,74.57400,3.44000,3.42000
2016-03-31,2172.04600,1532.36700,639.67900,394.00700,394.00700,245.67200,-15.73000,229.94200,57.82500,172.11700,172.11700,,171.54800,345.86600,245.67200,73.97600,74.49000,2.32000,2.30000
2015-12-31,1997.99700,1375.78700,622.21030,372.96800,372.96800,249.24220,-30.00500,219.23700,27.23200,192.00500,192.00500,,191.55900,343.26720,249.24190,73.51600,74.04300,2.61000,2.59000
2015-09-30,2150.65600,1489.25200,661.40410,372.67000,372.67000,288.73400,-23.56800,265.16600,49.46300,215.70300,215.70300,,214.90500,383.68900,288.73400,73.91500,74.43800,2.91000,2.89000
2015-06-30,2041.73300,1426.60400,615.12900,359.31300,359.31300,255.81600,-19.76600,236.05000,49.27600,186.77400,186.77400,,186.49200,343.82710,255.81600,73.26400,73.75600,2.54000,2.53000
2015-03-31,1881.17700,1369.23400,511.94300,468.16900,468.16900,43.77390,-15.36600,28.40800,5.90400,22.50400,22.50400,,22.34600,129.42990,43.77390,72.98800,73.53000,0.31000,0.30000
2014-12-31,1951.44600,1409.84300,541.60300,335.48300,335.48300,206.12000,-30.36000,175.76000,28.68000,147.08000,147.08000,,146.86800,301.78500,206.11990,72.83700,73.36300,2.01000,2.00000
2014-09-30,1990.65800,1434.23600,556.42200,342.72900,342.72900,213.69300,-32.41200,181.28100,30.02100,151.26000,151.26000,,151.26600,298.86000,213.69300,72.86400,73.37600,2.08000,2.06000
2014-06-30,2048.24700,1473.43500,574.81200,352.56400,352.56400,222.24800,-19.14700,203.10100,50.24000,152.86100,152.86100,,152.75000,306.00200,222.24800,72.83200,73.29700,2.10000,2.08000
2014-03-31,1813.09500,1331.74000,481.35500,350.62000,350.62000,130.73500,-26.98600,103.74900,22.69600,81.05300,81.05300,,81.08100,211.71900,130.73500,72.74200,73.28200,1.11000,1.11000
2013-12-31,1924.10400,1411.30700,512.79740,361.80910,361.80800,150.98860,-24.80400,126.18400,15.42000,110.76400,110.76400,-15.98100,94.65100,237.31760,150.98840,71.77300,72.30100,1.32000,1.31000
2013-09-30,1961.53600,1444.64600,516.89000,340.98700,340.98700,175.90300,-26.79800,149.10500,28.99300,120.11200,120.11200,-0.55300,119.06800,257.45290,175.90300,72.57500,73.08700,1.64000,1.63000
2013-06-30,1976.29900,1462.24300,514.05590,380.85800,380.85800,133.19790,-24.21500,108.98300,23.24000,85.74300,85.74300,-1.36100,84.57200,213.84090,133.19790,72.40600,72.86700,1.17000,1.16000
2013-03-31,1486.81500,1109.74900,377.06590,290.22400,290.22400,86.84190,-25.54300,61.29900,10.73200,50.56700,50.56700,,50.49500,147.19090,86.84190,69.37500,69.89700,0.73000,0.72000
2012-12-31,1435.65900,1066.32800,369.33080,273.47100,273.47100,95.86020,-16.76800,79.09200,12.70300,66.38900,66.38900,,66.38900,159.73820,95.86040,68.98800,69.30600,0.96000,0.96000
2012-09-30,1473.49300,1100.65600,372.83700,268.88300,268.88300,103.95400,-18.29100,85.66300,15.35900,70.30400,70.30400,,70.30400,175.25200,103.95400,69.01000,69.33700,1.02000,1.01000
2012-06-30,1469.79300,1081.32900,388.46400,280.74600,280.74600,107.71800,-19.28400,88.43400,15.24600,73.18800,73.18800,0.00000,73.18800,179.54900,107.71800,68.98400,69.25900,1.06000,1.06000
2012-03-31,1409.03500,1049.60900,359.42600,287.45000,287.45000,71.97600,-20.67300,51.30300,10.29100,41.01200,41.01200,,40.37700,145.26200,71.97600,68.86200,69.14100,0.59000,0.58000
2011-12-31,1378.29700,1042.88000,335.41750,269.12300,269.12300,66.29440,-24.38700,41.90700,-1.99000,43.89700,43.89700,,42.93100,141.22440,66.29420,68.73600,68.96400,0.62000,0.62000
2011-09-30,1442.51200,1084.88900,357.62290,266.15900,266.15900,91.46390,-38.54500,52.91900,5.22300,47.69600,47.69600,,46.64600,165.67090,91.46390,68.75900,68.95400,0.68000,0.68000
2011-06-30,1477.85400,1095.60700,382.24690,280.54700,280.54700,101.70000,-26.15600,75.54400,13.45000,62.09400,62.09400,,60.90300,176.04390,101.70000,68.74400,68.98100,0.89000,0.88000
2011-03-31,1343.59500,1002.00300,341.59200,285.50800,285.50800,56.08400,-26.58000,29.50400,4.96600,24.53800,24.53800,,23.44200,130.33700,56.08400,68.67400,68.90400,0.34000,0.34000
2010-12-31,1262.19800,920.53210,341.66550,256.02600,256.02590,85.63980,-27.16400,58.47600,11.04000,47.43600,47.43600,,45.57100,160.16180,85.63990,68.57800,68.78400,0.67000,0.66000
2010-09-30,1309.55200,964.62000,344.93200,259.75000,259.75000,85.18200,-25.40500,59.77700,7.51300,52.26400,52.26400,,51.09400,158.13800,85.18200,68.59300,68.77300,0.74000,0.74000
2010-06-30,1400.08600,1025.33000,374.75610,285.03000,285.03000,89.72610,-39.57500,50.15100,-18.81400,68.96500,68.96500,,65.02400,162.22310,89.72610,68.58500,68.78900,0.95000,0.95000
2010-03-31,1347.23600,1005.99000,341.24600,287.62500,287.62500,53.62100,-29.37700,24.24400,2.97400,21.27000,21.27000,,20.53800,130.41900,53.62100,68.52300,68.73000,0.30000,0.30000
2009-12-31,1347.10800,1005.41400,341.69410,294.82900,294.82900,46.86520,-34.52700,12.33800,-8.95000,21.28800,21.28800,,19.77900,128.69220,46.86510,68.45200,68.45200,0.29000,0.30000
2009-09-30,1382.56500,1013.10600,369.45890,301.38800,301.38800,68.07090,-30.66100,37.41000,2.01500,35.39500,35.39500,,34.34800,144.50590,68.07090,68.45600,68.65300,0.50000,0.50000
2009-06-30,1406.01200,1038.62400,367.38790,292.71000,292.71000,74.67800,-24.43400,50.24400,3.03700,47.20700,47.20700,,46.26100,151.74000,74.67800,68.44900,68.61300,0.68000,0.67000
2009-03-31,1208.33900,1054.65000,153.68900,299.57300,299.57300,-145.88400,-31.82100,-177.70500,-72.79600,-104.90900,-104.90900,,-105.88700,-78.20400,-145.88400,68.43300,68.43300,-1.55000,-1.55000
