,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2018-04-30,37722.00000,29419.00000,8303.00000,6257.00000,7274.00000,1029.00000,1605.00000,2634.00000,616.00000,2018.00000,2018.00000,2026.00000,1770.00000,1029.00000,839.00000,846.00000,2.39000,2.37000
2018-01-31,31649.00000,24389.00000,7260.00000,5925.00000,6710.00000,550.00000,-655.00000,-105.00000,-957.00000,852.00000,852.00000,854.00000,1225.00000,550.00000,895.00000,904.00000,0.95000,0.94000
2017-10-31,27749.00000,21532.00000,6217.00000,4701.00000,5470.00000,747.00000,-143.00000,604.00000,215.00000,389.00000,389.00000,397.00000,1319.00000,747.00000,887.00000,893.00000,0.44000,0.44000
2017-07-31,27597.00000,21609.00000,5988.00000,4517.00000,5304.00000,684.00000,-144.00000,540.00000,189.00000,351.00000,351.00000,353.00000,1247.00000,684.00000,897.00000,905.00000,0.39000,0.39000
2017-04-30,36285.00000,28281.00000,8004.00000,6367.00000,7373.00000,631.00000,-186.00000,445.00000,148.00000,297.00000,297.00000,303.00000,1367.00000,631.00000,914.00000,925.00000,0.33000,0.32000
2017-01-31,27611.00000,21483.00000,6128.00000,4467.00000,5254.00000,874.00000,-143.00000,731.00000,230.00000,501.00000,501.00000,505.00000,1446.00000,874.00000,942.00000,958.00000,0.55000,0.53000
2016-10-31,26557.00000,20653.00000,5904.00000,4443.00000,5191.00000,713.00000,-124.00000,589.00000,206.00000,383.00000,383.00000,391.00000,1262.00000,713.00000,940.00000,953.00000,0.41000,0.41000
2016-07-31,26565.00000,20697.00000,5868.00000,4473.00000,5203.00000,665.00000,-116.00000,549.00000,171.00000,378.00000,378.00000,383.00000,1190.00000,665.00000,943.00000,959.00000,0.40000,0.40000
2016-04-30,34604.00000,26669.00000,7935.00000,5779.00000,6735.00000,1200.00000,-155.00000,1045.00000,350.00000,695.00000,695.00000,696.00000,1894.00000,1200.00000,954.00000,966.00000,0.72000,0.71000
2016-01-31,26165.00000,20193.00000,5972.00000,4355.00000,5044.00000,928.00000,-113.00000,815.00000,250.00000,565.00000,565.00000,559.00000,1436.00000,928.00000,966.00000,980.00000,0.58000,0.57000
2015-10-31,25075.00000,19478.00000,5597.00000,4169.00000,4825.00000,772.00000,-107.00000,665.00000,238.00000,427.00000,427.00000,428.00000,1256.00000,772.00000,965.00000,979.00000,0.44000,0.43000
2015-07-31,25539.00000,20065.00000,5474.00000,4068.00000,4700.00000,774.00000,-114.00000,660.00000,227.00000,433.00000,433.00000,433.00000,1251.00000,774.00000,963.00000,977.00000,0.44000,0.44000
2015-04-30,33051.00000,25760.00000,7291.00000,5354.00000,6189.00000,1102.00000,-148.00000,954.00000,330.00000,624.00000,624.00000,619.00000,1722.00000,1102.00000,969.00000,983.00000,0.63000,0.62000
2015-01-31,25207.00000,19547.00000,5660.00000,4119.00000,4748.00000,912.00000,-115.00000,797.00000,274.00000,523.00000,523.00000,518.00000,1379.00000,912.00000,981.00000,993.00000,0.52500,0.52000
2014-10-31,24987.00000,19764.00000,5223.00000,3954.00000,4572.00000,651.00000,-114.00000,537.00000,172.00000,365.00000,365.00000,362.00000,1107.00000,651.00000,972.00000,984.00000,0.37000,0.36000
2014-07-31,25310.00000,20136.00000,5174.00000,3920.00000,4530.00000,644.00000,-112.00000,532.00000,182.00000,350.00000,350.00000,347.00000,1088.00000,644.00000,970.00000,982.00000,0.35000,0.35000
2014-04-30,32961.00000,26065.00000,6896.00000,5168.00000,5966.00000,930.00000,-147.00000,783.00000,274.00000,509.00000,509.00000,501.00000,1511.00000,930.00000,1002.00000,1014.00000,0.49500,0.49000
2014-01-31,23222.00000,18396.00000,4826.00000,3560.00000,4109.00000,717.00000,-107.00000,610.00000,184.00000,426.00000,426.00000,422.00000,1119.00000,717.00000,1028.00000,1040.00000,0.41000,0.40500
2013-10-31,22470.00000,17866.00000,4604.00000,3537.00000,4070.00000,534.00000,-108.00000,426.00000,125.00000,301.00000,301.00000,299.00000,929.00000,534.00000,1030.00000,1042.00000,0.29000,0.28500
2013-07-31,22686.00000,18059.00000,4627.00000,3506.00000,4032.00000,595.00000,-99.00000,496.00000,176.00000,320.00000,320.00000,317.00000,982.00000,595.00000,1030.00000,1042.00000,0.30500,0.30000
2013-04-30,29997.00000,23817.00000,6180.00000,4593.00000,5301.00000,879.00000,-129.00000,750.00000,266.00000,484.00000,484.00000,481.00000,1398.00000,879.00000,1028.00000,1040.00000,0.46500,0.46000
2013-01-31,24021.00000,18970.00000,5051.00000,3689.00000,4232.00000,819.00000,-112.00000,707.00000,239.00000,468.00000,468.00000,462.00000,1206.00000,819.00000,1066.00000,1074.00000,0.43500,0.44000
2012-10-31,21807.00000,17383.00000,4424.00000,3305.00000,3828.00000,596.00000,-103.00000,493.00000,175.00000,318.00000,318.00000,317.00000,977.00000,596.00000,1036.00000,1044.00000,0.30500,0.30000
2012-07-31,21726.00000,17278.00000,4448.00000,3391.00000,3913.00000,535.00000,-106.00000,429.00000,148.00000,281.00000,281.00000,279.00000,918.00000,535.00000,1076.00000,1082.00000,0.26000,0.25500
2012-04-30,29065.00000,23095.00000,5970.00000,4464.00000,5156.00000,814.00000,-141.00000,673.00000,232.00000,441.00000,441.00000,439.00000,1315.00000,814.00000,1112.00000,1118.00000,0.39000,0.39000
2012-01-31,21301.00000,16852.00000,4449.00000,4339.00000,4875.00000,-426.00000,-101.00000,-527.00000,-221.00000,-306.00000,-306.00000,-307.00000,-34.00000,-426.00000,1180.00000,1186.00000,-0.25000,-0.24000
2011-10-31,20594.00000,16358.00000,4236.00000,3318.00000,3831.00000,405.00000,-99.00000,306.00000,108.00000,198.00000,198.00000,196.00000,778.00000,405.00000,1166.00000,1172.00000,0.16500,0.16500
2011-07-31,20913.00000,16555.00000,4358.00000,3353.00000,3870.00000,488.00000,-97.00000,391.00000,108.00000,283.00000,283.00000,281.00000,862.00000,488.00000,1192.00000,1200.00000,0.23500,0.23000
2011-04-30,27461.00000,21624.00000,5837.00000,4335.00000,5026.00000,811.00000,-138.00000,673.00000,252.00000,421.00000,421.00000,432.00000,1310.00000,811.00000,1216.00000,1224.00000,0.35500,0.35000
2011-01-31,19884.00000,15548.00000,4336.00000,3253.00000,3777.00000,559.00000,-111.00000,448.00000,165.00000,283.00000,283.00000,278.00000,963.00000,559.00000,1270.00000,1276.00000,0.22000,0.21500
2010-10-31,18667.00000,14550.00000,4117.00000,3189.00000,3711.00000,406.00000,-103.00000,303.00000,96.00000,207.00000,207.00000,202.00000,774.00000,406.00000,1266.00000,1272.00000,0.16000,0.16000
2010-07-31,18760.00000,14550.00000,4210.00000,3199.00000,3716.00000,494.00000,-102.00000,392.00000,124.00000,268.00000,268.00000,262.00000,862.00000,494.00000,1274.00000,1280.00000,0.20500,0.20500
2010-04-30,24738.00000,19155.00000,5583.00000,4182.00000,4860.00000,723.00000,-132.00000,591.00000,216.00000,375.00000,375.00000,374.00000,1201.00000,723.00000,1282.00000,1290.00000,0.29000,0.29000
2010-01-31,18430.00000,14274.00000,4156.00000,3164.00000,3650.00000,506.00000,-119.00000,387.00000,136.00000,251.00000,251.00000,255.00000,874.00000,506.00000,1294.00000,1300.00000,0.20000,0.20500
2009-10-31,17662.00000,13662.00000,4000.00000,3137.00000,4758.00000,-758.00000,-105.00000,-863.00000,13.00000,-876.00000,-876.00000,-875.00000,711.00000,-758.00000,1292.00000,1292.00000,-0.67500,-0.67500
2009-07-31,17728.00000,13646.00000,4082.00000,3085.00000,3583.00000,499.00000,-115.00000,384.00000,133.00000,251.00000,251.00000,255.00000,847.00000,499.00000,1296.00000,1302.00000,0.19500,0.19500
2009-04-30,22789.00000,17266.00000,5523.00000,4026.00000,4679.00000,844.00000,-163.00000,681.00000,250.00000,431.00000,431.00000,435.00000,1297.00000,844.00000,1296.00000,1302.00000,0.33500,0.33000
2009-01-31,17295.00000,13088.00000,4207.00000,3052.00000,3549.00000,658.00000,-116.00000,542.00000,195.00000,347.00000,347.00000,349.00000,1006.00000,658.00000,1304.00000,1316.00000,0.27500,0.26500
