,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2015-12-31,2300.50000,1559.90000,740.59970,409.70000,507.60000,233.00020,-57.30000,175.70000,65.50000,110.20000,110.20000,110.00000,351.80020,232.99990,98.80000,100.60000,1.17000,1.15000
2015-09-30,2317.30000,1552.40000,764.90000,385.60000,456.80000,308.10000,-56.60000,251.50000,96.50000,155.00000,155.00000,154.70000,429.20000,308.10000,101.10000,102.90000,1.53000,1.50000
2015-06-30,2269.10000,1496.40000,772.70010,390.50000,449.40000,323.30000,-57.00000,266.30000,96.20000,170.10000,170.10000,169.80000,440.10000,323.30000,100.70000,102.50000,1.69000,1.66000
2015-03-31,1793.20000,1168.10000,625.10000,442.30000,492.70000,132.39990,-99.90000,32.50000,29.10000,3.40000,3.40000,3.10000,235.49990,132.39990,91.90000,93.80000,0.04000,0.04000
2014-12-31,1512.70000,966.19980,546.50010,315.80010,333.60020,212.90000,-31.50000,181.40000,61.50000,119.90000,119.90000,119.60000,276.90000,212.90030,84.80000,86.40000,1.41000,1.37000
2014-09-30,1551.80000,980.60000,571.20010,305.70000,329.80000,241.40000,-22.40000,219.00000,81.50000,137.50000,137.50000,137.20000,300.30000,241.40000,84.90000,86.50000,1.62000,1.59000
2014-06-30,1516.40000,947.80000,568.60000,297.90000,321.90000,246.70010,-14.20000,232.50000,90.80000,141.70000,141.70000,141.30000,310.10010,246.70010,84.70000,86.30000,1.67000,1.64000
2014-03-31,1430.70000,913.90000,516.79990,284.90000,313.50000,203.29990,-15.60000,187.70000,74.20000,113.50000,113.50000,113.10000,264.49990,203.29990,85.20000,86.60000,1.33000,1.31000
2013-12-31,1437.00000,910.90000,526.09970,285.70000,311.10000,214.99980,-20.80000,194.20000,67.40000,126.80000,126.80000,126.40000,275.29970,214.99990,90.20000,91.80000,1.47000,1.44000
2013-09-30,1462.20000,914.60000,547.60000,279.00000,303.00000,244.60010,-14.60000,230.00000,81.30000,148.70000,148.70000,148.30000,303.10010,244.60010,89.20000,90.90000,1.66000,1.63000
2013-06-30,1468.20000,890.90000,577.29990,280.90000,308.00000,269.29990,-19.30000,250.00000,97.70000,152.30000,152.30000,151.90000,326.79990,269.29990,92.00000,93.70000,1.65000,1.62000
2013-03-31,1440.90000,868.70000,572.20000,283.20000,310.20000,262.00000,-20.60000,241.40000,93.80000,147.60000,147.60000,147.20000,318.10000,262.00000,92.90000,94.50000,1.58000,1.56000
2012-12-31,1405.30000,867.29990,538.00020,278.80000,322.70010,215.30040,-23.80000,191.50000,70.90000,120.60000,120.60000,120.20000,275.40040,215.30000,95.70000,97.40000,1.28000,1.27000
2012-09-30,1419.40000,863.30000,556.10000,285.10000,311.00000,245.10000,-18.20000,226.90000,78.50000,148.40000,148.40000,148.00000,303.40000,245.10000,95.10000,96.80000,1.56000,1.53000
2012-06-30,1423.40000,843.90000,579.50000,279.50000,303.50000,276.00000,-19.80000,256.20000,102.40000,153.80000,153.80000,153.30000,332.70000,276.00000,96.30000,98.00000,1.59000,1.56000
2012-03-31,1423.30000,847.20000,576.10000,271.20000,289.00000,287.10000,-17.50000,269.60000,107.60000,162.00000,162.00000,161.60000,344.50000,287.10000,97.20000,99.10000,1.66000,1.63000
2011-12-31,1366.10000,816.50010,549.59960,270.30000,302.09990,247.50000,-22.50000,225.00000,86.80000,138.20000,138.20000,135.40000,306.00000,247.49990,100.00000,101.80000,1.37000,1.37000
2011-09-30,1404.50000,836.00000,568.50000,283.80000,329.10000,239.40000,-19.30000,220.10000,82.50000,137.60000,137.60000,134.30000,297.80000,239.40000,100.60000,102.20000,1.34000,1.31000
2011-06-30,1403.30000,815.10000,588.20010,322.70000,362.50000,225.70000,-18.40000,207.30000,80.60000,126.70000,126.70000,122.90000,284.59990,225.70000,100.60000,102.80000,1.22000,1.20000
2011-03-31,1368.40000,800.00000,568.40000,282.80000,332.60000,235.80000,-22.10000,213.70000,83.10000,130.60000,130.60000,127.10000,295.30000,235.80000,100.30000,103.20000,1.27000,1.23000
2010-12-31,1295.40000,765.80000,529.60000,272.40000,290.80000,238.80020,-22.90000,215.90000,80.80000,135.10000,135.10000,131.80000,293.10020,238.79990,103.00000,105.40000,1.30000,1.24000
2010-09-30,1276.50000,748.80000,527.70000,270.50000,292.40000,235.29990,-18.70000,216.60000,73.50000,143.10000,143.10000,140.00000,287.39990,235.29990,102.10000,104.10000,1.37000,1.34000
2010-06-30,1238.40000,704.80000,533.60000,245.40000,263.10000,270.50000,-10.50000,260.00000,102.80000,157.20000,157.20000,153.70000,322.00000,270.50000,103.50000,105.40000,1.48000,1.46000
2010-03-31,1193.60000,686.70000,506.90000,246.00000,272.70000,234.20000,-11.10000,223.10000,86.90000,136.20000,136.20000,132.70000,285.70000,234.20000,104.60000,106.50000,1.27000,1.25000
2009-12-31,1165.10000,689.10000,476.00010,240.50000,260.20030,215.79980,-12.60000,203.20000,57.40000,145.80000,145.80000,142.70000,267.09980,215.79990,107.40000,109.10000,1.35000,1.31000
2009-09-30,1185.10000,687.00000,498.10000,247.30000,263.20000,234.90000,-11.80000,223.10000,88.50000,134.60000,134.60000,131.40000,285.80000,234.90000,107.60000,108.80000,1.22000,1.21000
2009-06-30,1188.80000,681.40000,507.40000,237.30000,262.70000,244.70000,-12.60000,232.10000,92.70000,139.40000,139.40000,136.40000,295.80000,244.70000,108.30000,109.50000,1.26000,1.24000
2009-03-31,1155.70000,666.30000,489.40000,233.80000,248.90000,240.50000,-14.30000,226.20000,90.40000,135.80000,135.80000,132.80000,290.60000,240.50000,108.10000,108.80000,1.23000,1.22000
