,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2017-03-31,2382.00000,1862.00000,520.00000,17.00000,260.00000,50.00000,484.00000,36.00000,-209.00000,-173.00000,-4.00000,-169.00000,-169.00000,-34.00000,-163.00000,358.00000,36.00000,316.00000,316.00000,-0.52000,-0.52000
2016-12-31,17.00000,599.00000,-582.00000,-17.00000,237.00000,-354.00000,452.00000,-1034.00000,17.00000,-1017.00000,-49.00000,-968.00000,-968.00000,-87.00000,-987.00000,-1163.00000,-1034.00000,316.00000,316.00000,-3.12000,-3.12000
2016-09-30,3421.00000,2440.00000,981.00000,21.00000,277.00000,43.00000,553.00000,428.00000,-272.00000,156.00000,28.00000,128.00000,128.00000,265.00000,402.00000,808.00000,428.00000,316.00000,317.00000,1.27000,1.27000
2016-06-30,2248.00000,1443.00000,805.00000,18.00000,266.00000,-91.00000,642.00000,163.00000,-301.00000,-138.00000,25.00000,-163.00000,-163.00000,-113.00000,-193.00000,483.00000,163.00000,315.00000,315.00000,-0.61000,-0.61000
2016-03-31,3229.00000,2194.00000,1035.00000,26.00000,252.00000,32.00000,559.00000,476.00000,-408.00000,68.00000,21.00000,47.00000,47.00000,,77.00000,837.00000,476.00000,315.00000,315.00000,0.24000,0.24000
2015-12-31,665.00000,459.00000,206.00000,45.00000,340.00000,-4397.00000,4944.00000,-4738.00000,-127.00000,-4865.00000,1388.00000,-6253.00000,-6253.00000,,-6319.00000,-4410.00000,-4738.00000,329.00000,329.00000,-19.21000,-19.21000
2015-09-30,4434.00000,3042.00000,1392.00000,38.00000,327.00000,-263.00000,1013.00000,379.00000,-265.00000,114.00000,47.00000,67.00000,67.00000,,61.00000,821.00000,379.00000,331.00000,332.00000,0.18000,0.18000
2015-06-30,3400.00000,2436.00000,964.00000,37.00000,296.00000,,732.00000,232.00000,-258.00000,-26.00000,-17.00000,-9.00000,-9.00000,,-19.00000,661.00000,232.00000,333.00000,333.00000,-0.06000,-0.06000
2015-03-31,3829.00000,3063.00000,766.00000,34.00000,265.00000,14.00000,690.00000,76.00000,-285.00000,-209.00000,-73.00000,-136.00000,-136.00000,,-125.00000,510.00000,76.00000,336.00000,336.00000,-0.37000,-0.37000
2014-12-31,4192.00000,2965.00000,1227.00000,26.00000,279.00000,-27.00000,774.00000,453.00000,-285.00000,168.00000,71.00000,97.00000,97.00000,,70.00000,937.00000,453.00000,334.00000,339.00000,0.22000,0.23000
2014-09-30,4569.00000,3278.00000,1291.00000,22.00000,258.00000,-70.00000,742.00000,549.00000,-278.00000,271.00000,89.00000,182.00000,182.00000,,166.00000,975.00000,549.00000,338.00000,343.00000,0.49000,0.48000
2014-06-30,3621.00000,2828.00000,793.00000,21.00000,257.00000,,704.00000,89.00000,-295.00000,-206.00000,-126.00000,-80.00000,-80.00000,,-100.00000,505.00000,89.00000,337.00000,337.00000,-0.30000,-0.30000
2014-03-31,3486.00000,2737.00000,749.00000,19.00000,222.00000,19.00000,569.00000,180.00000,-278.00000,-98.00000,-31.00000,-67.00000,-67.00000,,-58.00000,542.00000,180.00000,324.00000,324.00000,-0.18000,-0.18000
2013-12-31,2795.00000,1953.00000,842.00000,21.00000,225.00000,,1047.00000,-205.00000,-312.00000,-517.00000,-227.00000,-290.00000,-290.00000,,-299.00000,67.00000,-205.00000,323.00000,323.00000,-0.92000,-0.92000
2013-09-30,3490.00000,2373.00000,1117.00000,24.00000,213.00000,,590.00000,527.00000,-229.00000,298.00000,160.00000,138.00000,138.00000,,117.00000,802.00000,527.00000,323.00000,327.00000,0.36000,0.36000
2013-06-30,2929.00000,2051.00000,878.00000,21.00000,230.00000,,591.00000,287.00000,-219.00000,68.00000,-63.00000,131.00000,131.00000,,121.00000,722.00000,287.00000,323.00000,327.00000,0.37000,0.37000
2013-03-31,2081.00000,1753.00000,328.00000,18.00000,227.00000,,594.00000,-266.00000,-217.00000,-483.00000,-152.00000,-331.00000,-331.00000,,-334.00000,83.00000,-266.00000,323.00000,323.00000,-1.03000,-1.03000
2012-12-31,2063.00000,1480.00000,583.00000,16.00000,194.00000,,546.00000,37.00000,136.00000,173.00000,-81.00000,254.00000,254.00000,,250.00000,352.00000,37.00000,232.00000,234.00000,1.07000,1.07000
2012-09-30,2331.00000,1740.00000,591.00000,24.00000,224.00000,,505.00000,86.00000,-191.00000,-105.00000,-113.00000,8.00000,8.00000,,-3.00000,382.00000,86.00000,228.00000,228.00000,-0.01000,-0.01000
2012-06-30,2166.00000,1337.00000,829.00000,15.00000,183.00000,,432.00000,397.00000,-151.00000,246.00000,-13.00000,259.00000,259.00000,,248.00000,707.00000,397.00000,228.00000,229.00000,1.09000,1.08000
2012-03-31,1862.00000,1583.00000,279.00000,13.00000,206.00000,,449.00000,-170.00000,-156.00000,-326.00000,-120.00000,-206.00000,-206.00000,,-209.00000,116.00000,-170.00000,228.00000,228.00000,-0.92000,-0.92000
2011-12-31,2132.00000,1760.00000,372.00000,25.00000,107.00000,,363.00000,9.00000,-146.00000,-137.00000,-28.00000,-109.00000,-109.00000,,-111.00000,318.00000,9.00000,240.00000,241.00000,-0.46000,-0.45000
2011-09-30,2674.00000,2053.00000,621.00000,11.00000,169.00000,-160.00000,578.00000,43.00000,-178.00000,-135.00000,-80.00000,-55.00000,-55.00000,,-57.00000,327.00000,43.00000,240.00000,240.00000,-0.24000,-0.24000
2011-06-30,2278.00000,1608.00000,670.00000,12.00000,167.00000,,401.00000,269.00000,-278.00000,-9.00000,-630.00000,621.00000,621.00000,,618.00000,566.00000,269.00000,243.00000,244.00000,2.54000,2.53000
2011-03-31,1995.00000,1324.00000,671.00000,9.00000,143.00000,,357.00000,314.00000,-679.00000,-365.00000,-105.00000,-260.00000,-260.00000,,-262.00000,586.00000,314.00000,247.00000,247.00000,-1.06000,-1.06000
2010-12-31,1816.00000,1270.00000,546.00000,19.00000,157.00000,,394.00000,152.00000,-161.00000,-9.00000,6.00000,-15.00000,-15.00000,,-17.00000,440.00000,152.00000,252.00000,254.00000,-0.06000,-0.06000
2010-09-30,2685.00000,1835.00000,850.00000,14.00000,172.00000,,396.00000,454.00000,-142.00000,312.00000,89.00000,223.00000,223.00000,,221.00000,665.00000,454.00000,252.00000,253.00000,0.88000,0.87000
2010-06-30,2133.00000,1329.00000,804.00000,13.00000,139.00000,,360.00000,444.00000,-117.00000,327.00000,117.00000,210.00000,210.00000,,208.00000,669.00000,444.00000,255.00000,256.00000,0.82000,0.81000
2010-03-31,2215.00000,1639.00000,576.00000,9.00000,130.00000,23.00000,318.00000,258.00000,-135.00000,123.00000,65.00000,58.00000,58.00000,,56.00000,478.00000,258.00000,254.00000,257.00000,0.22000,0.22000
2009-12-31,2141.00000,1422.00000,719.00000,14.00000,142.00000,,405.00000,314.00000,-167.00000,147.00000,114.00000,33.00000,33.00000,,21.00000,635.00000,314.00000,246.00000,271.00000,0.15000,0.16000
2009-09-30,2916.00000,1893.00000,1023.00000,12.00000,182.00000,,412.00000,611.00000,-167.00000,444.00000,166.00000,278.00000,278.00000,,278.00000,917.00000,611.00000,249.00000,272.00000,1.09000,1.02000
2009-06-30,2237.00000,1242.00000,995.00000,9.00000,131.00000,,376.00000,619.00000,-37.00000,582.00000,150.00000,432.00000,432.00000,,426.00000,908.00000,619.00000,253.00000,275.00000,1.68000,1.56000
2009-03-31,1658.00000,766.00000,892.00000,13.00000,95.00000,,277.00000,615.00000,-119.00000,496.00000,298.00000,198.00000,198.00000,,184.00000,776.00000,615.00000,237.00000,275.00000,0.78000,0.70000
