,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2016-03-31,1742.00000,1719.00000,23.00000,,0.00000,23.00000,-36.00000,-13.00000,-15.60000,2.60000,2.70000,5.40000,85.50000,23.00000,400.60000,409.30000,0.01000,0.01000
2015-12-31,2196.20000,1736.90000,459.29980,,0.00000,459.29980,-31.50000,427.80000,145.40000,282.40000,282.90000,260.30000,522.19980,459.29980,408.10000,415.70000,0.63000,0.62000
2015-09-30,1865.50000,1673.60000,191.90000,,0.00000,191.90000,-52.90000,139.00000,61.10000,77.90000,78.00000,74.90000,247.90000,191.90000,407.60000,415.50000,0.18000,0.18000
2015-06-30,1876.10000,1660.30000,215.79990,,0.00000,215.79990,-14.80000,201.00000,77.70000,123.30000,123.80000,121.20000,273.09990,215.79990,410.50000,417.60000,0.30000,0.29000
2015-03-31,1676.00000,1668.20000,7.80000,,0.00000,7.80000,-13.40000,-5.60000,-1.40000,-4.20000,-4.20000,-1.80000,64.70010,7.80000,411.10000,411.10000,0.00000,0.00000
2014-12-31,2207.10000,1774.10000,432.99980,,0.00000,432.99980,-14.40000,418.60000,87.90000,330.70000,331.30000,308.90000,492.09980,432.99990,419.20000,425.40000,0.74000,0.73000
2014-09-30,1841.10000,1669.80000,171.29990,,0.00000,171.29990,-13.80000,157.50000,65.00000,92.50000,92.80000,89.70000,225.39990,171.29990,419.20000,426.40000,0.21000,0.21000
2014-06-30,1851.40000,1655.60000,195.80000,,0.00000,195.80000,-27.20000,168.60000,65.30000,103.30000,103.70000,99.40000,248.40010,195.80000,421.10000,428.10000,0.24000,0.23000
2014-03-31,1637.50000,1649.20000,-11.70000,,0.00000,-11.70000,-12.30000,-24.00000,-1.70000,-22.30000,-22.40000,-20.90000,44.90010,-11.70000,422.80000,422.80000,-0.05000,-0.05000
2013-12-31,2122.70000,1737.70000,384.99990,,60.60000,324.39980,-10.30000,314.10000,103.20000,210.90000,212.10000,193.10000,377.29980,324.39990,421.10000,429.60000,0.46000,0.46000
2013-09-30,1700.40000,1558.90000,141.50000,,0.00000,141.50000,-64.50000,77.00000,28.40000,48.60000,49.20000,45.40000,191.40000,141.50000,419.70000,426.10000,0.11000,0.11000
2013-06-30,1756.20000,1581.40000,174.79990,,0.00000,174.79990,-26.90000,147.90000,62.00000,85.90000,86.10000,79.90000,225.99990,174.79990,425.10000,448.30000,0.19000,0.18000
2013-03-31,1543.00000,1585.40000,-42.40000,,0.00000,-42.40000,-28.60000,-71.00000,-12.40000,-58.60000,-58.50000,-59.20000,12.70000,-42.40000,414.20000,414.20000,-0.14000,-0.14000
2012-12-31,2063.30000,1654.60000,408.70020,,-1.20000,409.90040,66.90000,476.80000,140.50000,336.30000,337.10000,313.30000,457.10040,409.90030,432.50000,481.40000,0.72000,0.67000
2012-09-30,1670.40000,1539.00000,131.40000,,0.00000,131.40000,-23.20000,108.20000,41.90000,66.30000,67.70000,68.70000,178.10000,131.40000,431.30000,456.10000,0.16000,0.15000
2012-06-30,1715.70000,1539.30000,176.39990,,0.00000,176.39990,-21.30000,155.10000,50.10000,105.00000,105.50000,99.00000,226.89990,176.39990,437.40000,477.70000,0.23000,0.22000
2012-03-31,1506.80000,1546.20000,-39.39990,,0.00000,-39.39990,-25.90000,-65.30000,-19.20000,-46.10000,-45.70000,-45.90000,10.20010,-39.39990,437.60000,437.60000,-0.10000,-0.10000
2011-12-31,2072.60000,1687.10000,385.50050,,0.20000,385.30050,-14.90000,370.40000,93.70000,276.70000,278.30000,259.00000,433.90050,385.30030,465.50000,540.60000,0.56000,0.50000
2011-09-30,1726.50000,1553.30000,173.20000,,0.00000,173.20000,113.90000,287.10000,70.40000,216.70000,217.50000,208.10000,219.70000,173.20000,464.70000,537.60000,0.45000,0.40000
2011-06-30,1740.70000,1566.70000,174.00000,,0.00000,174.00000,-18.10000,155.90000,47.60000,108.30000,108.90000,101.70000,223.40000,174.00000,473.10000,546.90000,0.21000,0.19000
2011-03-31,1474.80000,1519.30000,-44.50000,,0.80000,-45.30010,-29.70000,-75.00000,-21.50000,-53.50000,-53.20000,-48.10000,4.09990,-45.30010,476.00000,476.00000,-0.10000,-0.10000
2010-12-31,2005.20000,1676.80000,328.40000,,-2.30000,330.70010,-10.50000,320.20000,98.90000,221.30000,222.80000,195.00000,377.70010,330.69980,473.60000,542.10000,0.41000,0.39000
2010-09-30,1553.40000,1451.80000,101.60000,,1.40000,100.20000,-31.00000,69.20000,24.40000,44.80000,45.60000,42.40000,148.30000,100.20000,474.70000,533.60000,0.09000,0.08000
2010-06-30,1611.70000,1433.90000,177.79990,,0.60000,177.20000,-31.00000,146.20000,63.30000,82.90000,83.10000,105.30000,225.99990,177.20000,473.00000,544.90000,0.22000,0.15000
2010-03-31,1337.00000,1396.10000,-59.10000,,0.30000,-59.40000,-25.60000,-85.00000,-15.30000,-69.70000,-70.30000,-71.50000,-9.30000,-59.40000,471.30000,471.30000,-0.15000,-0.15000
2009-12-31,1781.00000,1507.70000,273.30020,,5.30000,268.00010,-1.80000,266.20000,108.10000,158.10000,159.70000,129.40000,322.30010,267.99990,468.20000,508.10000,0.28000,0.28000
2009-09-30,1426.70000,1368.90000,57.79990,,-0.50000,58.29990,-29.20000,29.10000,3.70000,25.40000,25.90000,17.20000,112.39990,58.29990,470.50000,513.80000,0.04000,0.03000
2009-06-30,1474.40000,1377.50000,96.90000,,0.00000,96.90000,-60.30000,36.60000,3.70000,32.90000,31.40000,20.90000,161.30000,96.90000,467.10000,507.50000,0.04000,0.04000
2009-03-31,1325.30000,1407.40000,-82.10000,,-0.20000,-81.90000,-17.60000,-99.50000,-25.40000,-74.10000,-73.60000,-73.90000,-23.20000,-81.90000,464.00000,464.00000,-0.16000,-0.16000
