,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2015-06-30,49605.00000,29924.00000,19681.00000,2034.00000,3564.00000,5598.00000,14083.00000,390.00000,14473.00000,3796.00000,10677.00000,10677.00000,10677.00000,17167.00000,14083.00000,22919.54000,23092.40000,0.46500,0.46250
2015-03-31,58010.00000,34354.00000,23656.00000,1918.00000,3460.00000,5378.00000,18278.00000,286.00000,18564.00000,4995.00000,13569.00000,13569.00000,13569.00000,20757.00000,18278.00000,23175.20000,23339.43000,0.58500,0.58250
2014-12-31,74599.00000,44858.00000,29741.00000,1895.00000,3600.00000,5495.00000,24246.00000,170.00000,24416.00000,6392.00000,18024.00000,18024.00000,18024.00000,26821.00000,24246.00000,23372.33000,23527.21000,0.77000,0.76500
2014-09-30,42123.00000,26114.00000,16009.00000,1686.00000,3158.00000,4844.00000,11165.00000,307.00000,11472.00000,3005.00000,8467.00000,8467.00000,8467.00000,13134.00000,11165.00000,24342.29000,24490.65000,0.36250,0.36000
2014-06-30,37432.00000,22697.00000,14735.00000,1603.00000,2850.00000,4453.00000,10282.00000,202.00000,10484.00000,2736.00000,7748.00000,7748.00000,7748.00000,12228.00000,10282.00000,24050.54000,24206.84000,0.32250,0.32000
2014-03-31,45646.00000,27699.00000,17947.00000,1422.00000,2932.00000,4354.00000,13593.00000,225.00000,13818.00000,3595.00000,10223.00000,10223.00000,10223.00000,15480.00000,13593.00000,24493.21000,24626.80000,0.41750,0.41500
2013-12-31,57594.00000,35748.00000,21846.00000,1330.00000,3053.00000,4383.00000,17463.00000,246.00000,17709.00000,4637.00000,13072.00000,13072.00000,13072.00000,19607.00000,17463.00000,25090.02000,25240.64000,0.52000,0.51750
2013-09-30,37472.00000,23601.00000,13871.00000,1168.00000,2673.00000,3841.00000,10030.00000,113.00000,10143.00000,2631.00000,7512.00000,7512.00000,7512.00000,11813.00000,10030.00000,25909.28000,26086.54000,0.30210,0.29890
2013-06-30,35323.00000,22299.00000,13024.00000,1178.00000,2645.00000,3823.00000,9201.00000,234.00000,9435.00000,2535.00000,6900.00000,6900.00000,6900.00000,10895.00000,9201.00000,25721.29000,25879.42000,0.26750,0.26750
2013-03-31,43603.00000,27254.00000,16349.00000,1119.00000,2672.00000,3791.00000,12558.00000,347.00000,12905.00000,3358.00000,9547.00000,9547.00000,9547.00000,14250.00000,12558.00000,26309.61000,26488.98000,0.36290,0.36040
2012-12-31,54512.00000,33452.00000,21060.00000,1010.00000,2840.00000,3850.00000,17210.00000,462.00000,17672.00000,4594.00000,13078.00000,13078.00000,13078.00000,18798.00000,17210.00000,26289.65000,26522.08000,0.49750,0.49320
2012-09-30,35966.00000,21565.00000,14401.00000,906.00000,2551.00000,3457.00000,10944.00000,-51.00000,10893.00000,2670.00000,8223.00000,8223.00000,8223.00000,11925.00000,10944.00000,26174.90000,26469.93000,0.31290,0.31000
2012-06-30,35023.00000,20029.00000,14994.00000,876.00000,2545.00000,3421.00000,11573.00000,288.00000,11861.00000,3037.00000,8824.00000,8824.00000,8824.00000,12408.00000,11573.00000,26224.69000,26517.65000,0.33640,0.33290
2012-03-31,39186.00000,20622.00000,18564.00000,841.00000,2339.00000,3180.00000,15384.00000,148.00000,15532.00000,3910.00000,11622.00000,11622.00000,11622.00000,16124.00000,15384.00000,26140.29000,26457.00000,0.44460,0.43930
2011-12-31,46333.00000,25630.00000,20703.00000,758.00000,2605.00000,3363.00000,17340.00000,137.00000,17477.00000,4413.00000,13064.00000,13064.00000,13064.00000,18061.00000,17340.00000,26069.15000,26364.02000,0.50110,0.49540
2011-09-30,28270.00000,16890.00000,11380.00000,645.00000,2025.00000,2670.00000,8710.00000,81.00000,8791.00000,2168.00000,6623.00000,6623.00000,6623.00000,9253.00000,8710.00000,25879.22000,26226.06000,0.25500,0.25210
2011-06-30,28571.00000,16649.00000,11922.00000,628.00000,1915.00000,2543.00000,9379.00000,172.00000,9551.00000,2243.00000,7308.00000,7308.00000,7308.00000,9860.00000,9379.00000,25931.02000,26258.68000,0.28180,0.27820
2011-03-31,24667.00000,14449.00000,10218.00000,581.00000,1763.00000,2344.00000,7874.00000,26.00000,7900.00000,1913.00000,5987.00000,5987.00000,5987.00000,8308.00000,7874.00000,25849.49000,26206.43000,0.23180,0.22860
2010-12-31,26741.00000,16443.00000,10298.00000,575.00000,1896.00000,2471.00000,7827.00000,136.00000,7963.00000,1959.00000,6004.00000,6004.00000,6004.00000,8183.00000,7827.00000,25740.23000,26128.31000,0.23320,0.22960
2010-09-30,20343.00000,12831.00000,7512.00000,494.00000,1571.00000,2065.00000,5447.00000,14.00000,5461.00000,1153.00000,4308.00000,4308.00000,4308.00000,5776.00000,5447.00000,25464.91000,25891.94000,0.16820,0.16570
2010-06-30,15700.00000,9564.00000,6136.00000,464.00000,1438.00000,1902.00000,4234.00000,58.00000,4292.00000,1039.00000,3253.00000,3253.00000,3253.00000,4507.00000,4234.00000,25541.52000,25966.11000,0.12750,0.12540
2010-03-31,13499.00000,7874.00000,5625.00000,426.00000,1220.00000,1646.00000,3979.00000,50.00000,4029.00000,955.00000,3074.00000,3074.00000,3074.00000,4195.00000,3979.00000,25411.34000,25840.58000,0.12110,0.11890
2009-12-31,15683.00000,9272.00000,6411.00000,398.00000,1288.00000,1686.00000,4725.00000,33.00000,4758.00000,1380.00000,3378.00000,3378.00000,3378.00000,4934.00000,4725.00000,25299.18000,25753.92000,0.13360,0.13110
2009-09-30,12207.00000,7102.00000,5105.00000,358.00000,1063.00000,1421.00000,3684.00000,45.00000,3729.00000,1197.00000,2532.00000,2532.00000,2532.00000,3887.00000,3684.00000,25004.45000,25396.14000,0.10040,0.09930
2009-06-30,9734.00000,5751.00000,3983.00000,341.00000,1010.00000,1351.00000,2632.00000,60.00000,2692.00000,864.00000,1828.00000,1828.00000,1828.00000,2814.00000,2632.00000,25023.94000,25456.48000,0.07320,0.07180
2009-03-31,9084.00000,5457.00000,3627.00000,319.00000,985.00000,1304.00000,2323.00000,63.00000,2386.00000,766.00000,1620.00000,1620.00000,1620.00000,2504.00000,2323.00000,24953.04000,25283.80000,0.06500,0.06390
