,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2017-08-31,792.90000,232.00000,560.90000,243.60000,243.60000,317.30000,2.10000,319.40000,109.00000,210.40000,210.40000,210.40000,366.40000,317.30000,358.90000,361.30000,0.59000,0.58000
2017-05-31,800.29990,231.20000,569.09990,255.90010,255.90020,313.19980,1.60000,314.80000,110.50000,204.30000,204.30000,204.30000,536.29970,313.19990,359.80000,362.60000,0.58000,0.56000
2017-02-28,795.80000,236.80000,559.00000,252.40000,252.40000,306.60000,1.20000,307.80000,105.30000,202.50000,202.50000,202.50000,355.60000,306.60000,359.00000,361.80000,0.56000,0.56000
2016-11-30,771.40000,226.30000,545.10000,234.00000,234.00000,311.10000,0.90000,312.00000,109.90000,202.10000,202.10000,202.10000,359.50000,311.10000,360.20000,362.60000,0.56000,0.56000
2016-08-31,785.50000,225.10000,560.40000,237.40000,237.40000,323.00000,1.50000,324.50000,107.10000,217.40000,217.40000,217.40000,371.30000,323.00000,361.00000,364.10000,0.60000,0.60000
2016-05-31,753.89980,220.29990,533.59990,257.30000,257.30020,276.29970,-0.20000,276.10000,98.00000,178.10000,178.10000,178.10000,324.79970,276.29980,360.70000,362.50000,0.50000,0.49000
2016-02-29,752.60000,225.90000,526.70000,246.70000,246.70000,280.00000,1.70000,281.70000,101.30000,180.40000,180.40000,180.40000,329.20000,280.00000,360.50000,362.20000,0.50000,0.50000
2015-11-30,722.40000,205.20000,517.20000,223.00000,223.00000,294.20000,1.60000,295.80000,106.60000,189.20000,189.20000,189.20000,340.90000,294.20000,360.70000,362.30000,0.52000,0.52000
2015-08-31,723.00000,205.70000,517.30000,221.20000,221.20000,296.10000,1.40000,297.50000,88.40000,209.10000,209.10000,209.10000,342.50000,296.10000,361.10000,362.80000,0.58000,0.58000
2015-05-31,692.20000,203.60000,488.60000,237.00000,237.00000,251.60000,2.00000,253.60000,92.40000,161.20000,161.20000,161.20000,298.40000,251.60010,362.90000,364.60000,0.44000,0.45000
2015-02-28,704.30000,211.00000,493.30000,229.00000,229.00000,264.30000,1.60000,265.90000,96.50000,169.40000,169.40000,169.40000,310.30000,264.30000,363.20000,365.00000,0.47000,0.46000
2014-11-30,676.30000,199.10000,477.20000,207.00000,207.00000,270.20000,1.40000,271.60000,98.60000,173.00000,173.00000,173.00000,315.30000,270.20000,363.00000,364.60000,0.48000,0.47000
2014-08-31,666.80000,194.30000,472.50000,205.00000,205.00000,267.50000,1.40000,268.90000,97.60000,171.30000,171.30000,171.30000,312.40000,267.50000,363.10000,364.70000,0.47000,0.47000
2014-05-31,638.99990,198.00000,440.99990,212.70000,212.70000,228.29990,1.40000,229.70000,83.80000,145.90000,145.90000,145.90000,274.59990,228.29990,364.50000,366.10000,0.40000,0.40000
2014-02-28,650.40000,191.00000,459.40000,208.70000,208.70000,250.70000,1.50000,252.20000,92.10000,160.10000,160.10000,160.10000,294.90000,250.70000,364.20000,365.80000,0.44000,0.44000
2013-11-30,616.40000,173.60000,442.80000,194.20000,194.20000,248.60000,1.30000,249.90000,91.20000,158.70000,158.70000,158.70000,292.30000,248.60000,364.90000,366.40000,0.43000,0.43000
2013-08-31,613.10000,169.90000,443.20000,188.10000,188.10000,255.10000,1.20000,256.30000,93.50000,162.80000,162.80000,162.80000,296.20000,255.10000,365.30000,366.70000,0.45000,0.44000
2013-05-31,585.29990,173.00000,412.29990,200.50000,200.49980,211.80000,1.40000,213.20000,89.70000,123.50000,123.50000,123.50000,251.50000,211.80000,363.80000,364.70000,0.33000,0.33000
2013-02-28,593.30000,171.20000,422.10000,197.10000,197.10000,225.00000,1.40000,226.40000,81.90000,144.50000,144.50000,144.50000,264.30000,225.00000,363.80000,364.60000,0.40000,0.40000
2012-11-30,569.40000,163.60000,405.80000,175.80000,175.80000,230.00000,1.90000,231.90000,84.00000,147.90000,147.90000,147.90000,268.00000,230.00000,363.60000,364.40000,0.41000,0.41000
2012-08-31,578.20000,163.50000,414.70000,176.70000,176.70000,238.00000,1.90000,239.90000,86.80000,153.10000,153.10000,153.10000,275.40000,238.00000,363.00000,363.80000,0.42000,0.42000
2012-05-31,551.50010,169.09990,382.40020,186.50000,186.50000,195.90020,1.80000,197.70000,74.40000,123.30000,123.30000,123.30000,232.00020,195.90010,362.40000,363.00000,0.34000,0.34000
2012-02-29,569.50000,174.20000,395.30000,184.90000,184.90000,210.40000,1.60000,212.00000,76.60000,135.40000,135.40000,135.40000,245.50000,210.40000,362.50000,363.10000,0.37000,0.37000
2011-11-30,545.70000,162.70000,383.00000,165.10000,165.10000,217.90000,1.50000,219.40000,79.00000,140.40000,140.40000,140.40000,252.50000,217.90000,362.40000,362.80000,0.39000,0.39000
2011-08-31,563.10000,164.10000,399.00000,169.30000,169.30000,229.70000,1.50000,231.20000,82.30000,148.90000,148.90000,148.90000,264.20000,229.70000,362.20000,362.80000,0.41000,0.41000
2011-05-31,522.70000,165.70000,357.00000,174.20000,174.20000,182.80000,1.40000,184.20010,65.30000,118.90010,118.90010,118.90000,217.20000,182.80010,361.80000,362.40000,0.33000,0.33000
2011-02-28,531.30000,166.60000,364.70000,165.80000,165.80000,198.90000,1.50000,200.40000,69.80000,130.60000,130.60000,130.60000,231.60000,198.90000,361.80000,362.60000,0.36000,0.36000
2010-11-30,512.00000,159.00000,353.00000,149.10000,149.10000,203.90000,1.50000,205.40000,71.50000,133.90000,133.90000,133.90000,234.10000,203.90000,361.70000,362.10000,0.37000,0.37000
2010-08-31,518.30000,160.20000,358.10000,157.30000,157.30000,200.80000,1.40000,202.20000,70.30000,131.90000,131.90000,131.90000,231.10000,200.80000,361.60000,362.00000,0.36000,0.36000
2010-05-31,496.20000,163.20000,333.00010,159.40000,159.40000,173.60000,1.30000,174.90000,59.30000,115.60000,115.60000,115.60000,204.40000,173.60010,361.40000,361.70000,0.32000,0.32000
2010-02-28,507.80000,164.50000,343.30000,175.10000,175.10000,168.20000,1.20000,169.40000,57.40000,112.00000,112.00000,112.00000,198.80000,168.20000,361.40000,361.90000,0.31000,0.31000
2009-11-30,496.60000,162.60000,334.00000,140.90000,140.90000,193.10000,1.10000,194.20000,68.40000,125.80000,125.80000,125.80000,223.60000,193.10000,361.40000,361.70000,0.35000,0.35000
2009-08-31,500.20000,163.30000,336.90000,147.00000,147.00000,189.90000,0.90000,190.80000,67.20000,123.60000,123.60000,123.60000,219.50000,189.90000,361.20000,361.40000,0.34000,0.34000
2009-05-31,495.97410,166.85400,329.12010,154.80600,154.80600,174.31410,0.85000,175.16400,61.40500,113.75900,113.75900,113.75900,203.14210,174.31410,360.80000,361.00000,0.32000,0.32000
2009-02-28,528.58100,174.50300,354.07800,156.67700,156.67700,197.40100,1.06700,198.46800,67.67800,130.79000,130.79000,130.79000,223.75500,197.40100,360.82100,360.91300,0.36000,0.36000
