,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-06-30,3160.60300,2363.09200,797.51070,352.79310,352.79300,444.71800,-79.92300,364.79500,73.47100,291.32400,291.32400,291.34500,591.30000,444.71780,128.41800,129.80500,2.27000,2.26000
2020-03-31,3702.43200,2766.69300,935.73880,413.46000,413.46000,522.27880,-68.12200,454.15700,86.78800,367.36900,367.36900,367.25300,659.92780,522.27880,128.29000,129.74700,2.86000,2.83000
2019-12-31,3497.97400,2682.76500,815.20920,491.12100,491.12100,324.08810,-69.34200,254.74600,50.14800,204.59800,204.59800,204.47400,468.31710,324.08810,128.39690,130.49540,1.59000,1.57000
2019-09-30,3334.51100,2479.74100,854.77000,399.17900,399.17900,455.59110,-22.43500,433.15600,94.11500,339.04100,339.04100,338.89800,564.66200,455.59110,128.46400,130.13000,2.64000,2.60000
2019-06-30,3681.46400,2725.06400,956.40010,391.49300,391.49200,564.90820,-35.51200,529.39790,103.50800,425.89010,425.89010,425.82010,670.29630,564.90720,129.99800,131.78200,3.30000,3.28000
2019-03-31,3687.51800,2766.74400,920.77420,360.86500,360.86500,559.90920,-30.70900,529.20000,117.81900,411.38100,411.38100,411.24800,668.16720,559.90920,128.70600,130.88500,3.20000,3.14000
2018-12-31,3472.04500,2602.33900,869.70580,397.25900,397.25900,472.44680,-41.29300,431.15400,119.24100,311.91300,311.91300,311.73700,582.49880,472.44680,130.36100,132.31100,2.39000,2.36000
2018-09-30,3479.29400,2594.82300,884.47090,394.32200,394.32200,490.14890,-30.42600,459.72300,83.82400,375.89900,375.89900,375.71100,602.63990,490.14890,132.36200,134.66400,2.84000,2.79000
2018-06-30,3817.47700,2830.19800,987.27880,418.21000,418.21100,569.06840,-71.14200,497.92690,144.59900,353.32790,353.32790,353.25600,683.83740,569.06810,133.00500,135.42700,2.67000,2.62000
2018-03-31,3749.59100,2819.80400,929.78710,416.45700,416.45700,513.33010,-43.50300,469.82700,103.69700,366.13000,366.13000,365.98900,630.43010,513.33010,133.03240,135.76830,2.75000,2.70000
2017-12-31,3370.67300,2564.44900,806.22410,408.33800,408.33800,397.88600,-37.66500,360.22100,303.89900,56.32200,56.32200,56.15900,515.99500,397.88600,133.11300,136.19500,0.42000,0.41000
2017-09-30,3364.65100,2523.29400,841.35690,396.98400,396.98400,444.37300,-70.07100,374.30200,88.76700,285.53500,285.53500,285.39700,560.48000,444.37300,133.17700,135.79400,2.14000,2.10000
2017-06-30,3496.23800,2584.74900,911.48880,361.23690,361.23700,550.25170,-149.64100,400.61100,107.25200,293.35900,293.35900,293.30500,668.93770,550.25120,133.37800,135.56000,2.20000,2.17000
2017-03-31,3119.13900,2383.79000,735.34890,392.03600,392.03600,343.31270,-28.25000,315.06300,76.21600,238.84700,238.84700,238.67300,430.77080,343.31270,133.23200,136.10300,1.79000,1.75000
2016-12-31,2670.80400,2044.48400,626.31990,336.57800,336.57800,289.74190,30.98000,320.72200,79.32200,241.40000,241.40000,241.30500,363.49400,289.74190,133.32000,135.81300,1.81000,1.78000
2016-09-30,2743.13100,2106.00600,637.12500,322.96900,322.96900,314.15600,-21.91100,292.24500,82.00700,210.23800,210.23800,210.12900,389.48900,314.15600,133.67900,135.82600,1.57000,1.55000
2016-06-30,2957.15000,2272.45500,684.69530,338.57200,338.57200,346.12280,-9.91700,336.20600,94.29500,241.91100,241.91100,241.79610,421.18880,346.12280,135.35300,136.91200,1.80000,1.78000
2016-03-31,2828.66500,2209.40100,619.26420,335.90800,335.90800,283.35620,-10.36300,272.99300,85.85100,187.14200,187.14200,187.08400,359.04020,283.35620,134.81000,136.55300,1.39000,1.37000
2015-12-31,2705.59000,2140.62400,564.96610,314.66600,314.66600,250.30000,-20.42000,229.88000,46.74300,183.13700,183.13700,182.98200,328.17110,250.30000,135.37300,137.06500,1.35000,1.33000
2015-09-30,2869.34800,2200.90400,668.44380,370.21400,370.21400,298.22970,-22.58100,275.64900,80.62300,195.02600,195.02600,194.97800,376.45170,298.22970,136.84500,138.57500,1.42000,1.41000
2015-06-30,3144.50900,2420.78000,723.72850,391.79600,391.79600,331.93240,-27.95900,303.97300,124.38800,179.58490,179.58490,179.45400,412.19140,331.93210,142.92500,145.11200,1.30000,1.30000
2015-03-31,3162.31100,2373.01600,789.29490,372.30600,372.30600,416.98900,-28.62300,388.36600,102.90400,285.46200,285.46200,285.34500,493.59600,416.98900,138.79500,141.19000,2.06000,2.02000
2014-12-31,3134.99300,2401.58400,733.40890,379.80400,379.80400,353.60500,-10.33900,343.26600,75.93100,267.33500,267.33500,267.25200,432.46200,353.60500,145.49300,148.18300,1.84000,1.80000
2014-09-30,3269.93200,2459.86500,810.06690,400.84000,400.84000,409.22680,-12.59200,396.63500,116.46400,280.17100,280.17100,280.08900,490.99480,409.22680,148.73900,151.07400,1.88000,1.85000
2014-06-30,3525.41500,2685.95300,839.46120,421.18500,421.18600,418.27540,-10.45200,407.82390,106.64800,301.17600,301.17600,301.03800,501.82740,418.27560,149.09900,151.44400,2.01000,2.00000
2014-03-31,3358.40600,2605.89300,752.51290,407.24100,407.24100,345.27200,-15.78200,329.49000,86.97200,242.51800,242.51800,242.40600,428.33200,345.27200,149.04000,151.74000,1.63000,1.60000
2013-12-31,3106.00600,2419.97100,686.03520,398.63600,398.63600,287.39920,207.91700,495.31600,241.91200,253.40400,253.40400,253.28800,371.90920,287.39920,149.15400,152.15100,1.70000,1.66000
2013-09-30,3226.14400,2476.40900,749.73510,406.93000,406.93000,342.80520,-18.71500,324.09000,79.77000,244.32000,244.32000,244.31600,428.38520,342.80520,149.23700,151.86000,1.64000,1.61000
2013-06-30,3428.22900,2618.06700,810.16240,413.06100,413.06000,397.10180,-23.34200,373.76290,102.63300,271.12990,271.12990,271.16400,482.15180,397.10160,149.21800,151.58800,1.82000,1.82000
2013-03-31,3307.04100,2569.18900,737.85210,379.69000,379.69000,358.16210,-19.61100,338.55100,81.95900,256.59200,256.59200,256.56000,444.90910,358.16210,149.28800,152.36100,1.72000,1.68000
2012-12-31,3065.49500,2421.97200,643.52320,381.10000,381.10000,262.42310,0.20600,262.62900,81.51500,181.11400,181.11400,180.96200,345.07810,262.42310,149.00100,152.19900,1.21000,1.19000
2012-09-30,3214.93500,2477.44700,737.48800,381.12200,381.12200,356.36600,-20.30800,336.05800,96.11000,239.94800,239.94800,239.74100,437.53800,356.36600,149.28600,152.61700,1.61000,1.57000
2012-06-30,3411.66400,2572.25800,839.40550,386.68100,386.68200,452.72410,-27.38800,425.33900,123.03700,302.30200,302.30200,301.96500,530.25010,452.72490,151.22200,154.66500,2.01000,1.97000
2012-03-31,3393.56300,2590.31500,803.24800,377.47900,377.47900,425.76900,-24.94200,400.82700,88.13800,312.68900,312.68900,312.07400,506.04110,425.76900,151.01800,154.94400,2.07000,2.01000
2011-12-31,3106.83200,2381.32200,725.51000,368.69000,368.69000,356.82010,-17.87300,338.94700,96.60400,242.34300,242.34300,240.76600,436.11910,356.82010,150.96000,154.71700,1.59000,1.56000
2011-09-30,3233.88100,2414.44200,819.43920,386.46600,386.46600,432.97310,-21.38800,411.58500,113.42700,298.15800,298.15800,297.01800,517.80520,432.97310,152.43900,155.42900,1.95000,1.91000
2011-06-30,3409.83100,2590.77200,819.05860,413.44100,413.44100,405.61770,-24.22700,381.38990,86.73600,294.65390,294.65390,292.19000,491.29270,405.61670,161.12600,164.79800,1.84000,1.79000
2011-03-31,3240.10300,2463.08300,777.02000,375.06900,375.06900,401.95090,-12.23400,389.71700,108.06900,281.64800,281.64800,279.58900,485.78290,401.95090,162.16000,166.69000,1.72000,1.68000
2010-12-31,2866.66400,2195.72800,670.93600,345.67900,345.67900,325.25710,-19.00700,306.25000,74.43200,231.81800,231.81800,230.18000,410.56410,325.25710,161.70100,166.10200,1.42000,1.39000
2010-09-30,2829.27300,2137.87400,691.39890,333.58400,333.58400,357.81490,-21.45100,336.36400,87.33400,249.03000,249.03000,247.17100,442.80090,357.81490,161.27300,164.10700,1.53000,1.51000
2010-06-30,2786.47000,2114.19000,672.27930,349.32800,349.32800,322.95190,-30.79200,292.16000,69.10800,223.05200,223.05200,222.16300,407.44590,322.95240,160.91000,162.90200,1.37000,1.37000
2010-03-31,2614.82300,2062.45100,552.37210,316.06900,316.06900,236.30300,-29.91000,206.39300,52.01300,154.38000,154.38000,153.86300,324.38100,236.30300,160.93100,163.63300,0.96000,0.94000
2009-12-31,2354.70800,1869.48100,485.22710,309.84000,309.84000,175.38700,-33.15200,142.23500,37.27200,104.96300,104.96300,104.54600,272.36100,175.38700,160.76800,162.74400,0.65000,0.64000
2009-09-30,2237.16500,1800.94500,436.22010,301.84300,301.84300,134.37720,-20.34800,114.02900,40.05900,73.97000,73.97000,73.49300,227.34020,134.37720,160.62900,162.04100,0.46000,0.45000
2009-06-30,2210.95300,1814.06900,396.88350,302.52100,302.52100,94.36260,-31.17400,63.19400,14.80100,48.39300,48.39300,49.51600,187.76250,94.36260,161.56400,162.71900,0.33000,0.34000
2009-03-31,2344.71300,1908.60700,436.10580,317.99200,317.99200,118.11380,-55.84600,62.26800,9.11300,53.15500,53.15500,53.42200,206.56580,118.11380,160.52900,161.01100,0.33000,0.33000
