,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2018-09-30,3999.37400,2531.12800,1468.24600,308.62000,678.95800,987.57800,480.66800,-101.85800,378.81000,-24.02500,402.83500,402.83500,402.83500,2423.55500,480.66800,435.80900,451.91900,0.92000,0.89000
2018-06-30,3907.27000,2402.43100,1504.83900,299.09500,743.53100,1042.62600,462.21310,-33.57700,428.63600,44.28700,384.34900,384.34900,384.34900,2310.92000,462.21310,435.09700,451.55200,0.88000,0.85000
2018-03-31,3700.85600,2300.57900,1400.27700,282.31000,671.38900,953.69900,446.57790,-146.96200,299.61600,9.49200,290.12400,290.12400,290.12400,2225.59700,446.57790,434.17400,450.35900,0.67000,0.64000
2017-12-31,3285.75500,2480.68800,805.06670,174.28300,385.48100,559.76400,245.30270,-113.97300,131.33000,-54.18700,185.51700,185.51700,185.51700,1929.87100,245.30300,431.88500,446.81400,0.43000,0.41000
2017-09-30,2984.85900,1992.98000,991.87890,255.23600,528.01600,783.25200,208.62700,-92.39000,116.23700,-13.35300,129.59000,129.59000,129.59000,1868.60100,208.62700,432.40400,447.36200,0.30000,0.29000
2017-06-30,2785.46400,1902.30800,883.15610,267.08300,488.26600,755.34900,127.80690,-113.84500,13.96200,-51.63800,65.60000,65.60000,65.60000,1713.66300,127.80690,431.39600,446.26200,0.15000,0.15000
2017-03-31,2636.63500,1657.02400,979.61100,257.10800,465.56100,722.66900,256.94190,-33.15000,223.79200,45.57000,178.22200,178.22200,178.22200,1596.27200,256.94190,430.60000,445.45800,0.41000,0.40000
2016-12-31,2477.54100,1881.98000,595.56100,153.32500,288.30200,441.62700,153.93410,-63.66500,90.26900,23.52100,66.74800,66.74800,66.74800,1517.83700,153.93400,428.82200,438.65200,0.16000,0.16000
2016-09-30,2290.18800,1532.84400,757.34400,216.09900,435.20900,651.30800,106.03610,-26.90900,79.12700,27.61000,51.51700,51.51700,51.51700,1363.83800,106.03610,428.93700,438.38900,0.12000,0.12000
2016-06-30,2105.20400,1473.09800,632.10610,207.30000,354.43600,561.73600,70.37000,-19.13800,51.23200,10.47700,40.75500,40.75500,40.75500,1279.88300,70.37000,428.48300,438.15400,0.10000,0.09000
2016-03-31,1957.73600,1369.54000,588.19590,203.50800,335.23500,538.74300,49.45290,-9.57400,39.87900,12.22100,27.65800,27.65800,27.65800,1143.21300,49.45290,428.11700,437.99300,0.06000,0.06000
2015-12-31,1823.33300,1249.36500,573.96830,180.85900,333.21500,514.07400,59.89400,-39.16300,20.73100,-22.44700,43.17800,43.17800,43.17800,1056.03600,59.89420,425.88900,436.45600,0.10000,0.10000
2015-09-30,1738.35500,1173.95800,564.39700,171.76200,318.99400,490.75600,73.64100,-31.40300,42.23800,12.80600,29.43200,29.43200,29.43200,979.67970,73.64100,426.86900,437.60600,0.07000,0.07000
2015-06-30,1644.69400,1121.75200,522.94200,155.06100,293.04600,448.10700,74.83500,-34.34500,40.49000,14.15500,26.33500,26.33500,26.33500,933.82910,74.83500,425.34000,436.09700,0.06000,0.06000
2015-03-31,1573.12900,1046.40100,526.72800,143.10600,286.16600,429.27200,97.45610,-59.03000,38.42600,14.73000,23.69600,23.69600,23.69600,883.32600,97.45610,423.62400,433.80900,0.06000,0.05000
2014-12-31,1484.72800,1014.33200,470.39570,125.87600,279.47400,405.35000,65.04590,-19.53000,45.51600,-37.85500,83.37100,83.37100,83.37100,829.88900,65.04590,420.54400,431.89400,0.19290,0.19710
2014-09-30,1409.43200,954.39400,455.03800,120.95300,223.67800,344.63100,110.40710,-12.87000,97.53700,38.24200,59.29500,59.29500,59.29500,829.18710,110.40710,421.19400,432.74200,0.14000,0.14000
2014-06-30,1340.40700,914.84800,425.55900,115.18200,180.77700,295.95900,129.60000,-12.22800,117.37200,46.35400,71.01800,71.01800,71.01800,798.53690,129.60000,419.97400,431.44100,0.17000,0.16000
2014-03-31,1270.08900,869.18600,400.90300,110.31000,192.99800,303.30800,97.59500,-8.65100,88.94400,35.82900,53.11500,53.11500,53.11500,726.83290,97.59500,418.71900,430.83600,0.12710,0.12290
2013-12-31,1175.23000,820.67660,354.55330,98.12800,174.13700,272.26540,82.28800,-8.28400,74.00400,25.58300,48.42100,48.42100,48.42100,685.56290,82.28830,407.38500,425.32700,0.12290,0.10860
2013-09-30,1105.99900,798.90000,307.09900,95.54000,154.43900,249.97900,57.12000,-7.62900,49.49100,17.66900,31.82200,31.82200,31.82200,639.51200,57.12000,413.75600,426.93000,0.07710,0.07430
2013-06-30,1069.37200,760.67400,308.69790,93.12600,158.45500,251.58100,57.11690,-10.46800,46.64900,17.17800,29.47100,29.47100,29.47100,597.10200,57.11690,407.34400,424.13000,0.07290,0.07000
2013-03-31,1023.96100,736.95200,287.00900,91.97500,163.21200,255.18700,31.82200,-30.89200,0.93000,-1.75900,2.68900,2.68900,2.68900,547.85000,31.82200,391.80400,421.02200,0.00710,0.00710
2012-12-31,945.23880,722.05920,223.17960,82.13900,121.40300,203.54170,19.63790,-4.73400,14.90400,7.00700,7.89700,7.89700,7.89700,512.05280,19.63790,388.64700,412.32800,0.02000,0.01860
2012-09-30,905.08900,662.63800,242.45100,82.52100,143.79500,226.31600,16.13500,-4.18900,11.94600,4.27100,7.67500,7.67500,7.67500,451.34220,16.13500,388.78700,411.10300,0.02000,0.01860
2012-06-30,889.16300,643.42800,245.73500,81.54700,148.03400,229.58100,16.15410,-5.49900,10.65500,4.49100,6.16400,6.16400,6.16400,419.50200,16.15410,388.68200,411.66300,0.01570,0.01570
2012-03-31,869.79100,623.93300,245.85800,82.80100,164.99200,247.79300,-1.93500,-5.09000,-7.02500,-2.44100,-4.58400,-4.58400,-4.58400,369.17800,-1.93500,388.19200,388.19200,-0.01140,-0.01140
2011-12-31,875.57480,575.15490,300.41990,80.78300,157.76500,238.54800,61.87200,-5.03700,56.83500,21.61600,35.21900,35.21900,35.21900,377.73100,61.87200,369.92900,380.58300,0.09290,0.09000
2011-09-30,821.83900,536.61700,285.22200,69.48000,118.90000,188.38000,96.84200,-3.21900,93.62300,31.16300,62.46000,62.46000,62.46000,319.20100,96.84200,367.98300,377.09000,0.17000,0.16570
2011-06-30,788.61000,489.97800,298.63200,57.86500,125.65300,183.51800,115.11400,-4.29000,110.82400,42.61000,68.21400,68.21400,68.21400,293.76200,115.11400,367.29000,377.36300,0.18570,0.18000
2011-03-31,718.55300,438.15100,280.40200,50.90500,127.25700,178.16200,102.24000,-4.00000,98.24000,38.00700,60.23300,60.23300,60.23300,224.99300,102.24000,369.31300,379.72200,0.16290,0.15860
2010-12-31,595.92200,390.79000,205.13200,45.95900,80.72000,126.67890,78.45310,-3.89400,74.55900,27.46400,47.09500,47.09500,47.09500,183.72110,78.45310,367.70300,380.12800,0.12710,0.12430
2010-09-30,553.21900,344.46900,208.75000,42.10800,97.14100,139.24900,69.50100,-4.09200,65.40900,27.44200,37.96700,37.96700,37.96700,155.32500,69.50100,364.99400,377.51700,0.10430,0.10000
2010-06-30,519.81900,314.93400,204.88500,37.86300,89.68000,127.54300,77.34200,-3.97200,73.37000,29.85100,43.51900,43.51900,43.51900,151.79400,77.34200,367.40200,380.26800,0.11860,0.11430
2010-03-31,493.66500,307.16200,186.50300,37.39900,90.75900,128.15800,58.34500,-3.98700,54.35800,22.08600,32.27200,32.27200,32.27200,131.49600,58.34500,370.37700,383.42500,0.08710,0.08430
2009-12-31,444.54200,275.48600,169.05600,33.20900,79.67900,115.70700,53.34900,-2.01300,51.33600,20.42300,30.91300,30.91300,30.91300,123.40900,53.34910,395.92000,408.91200,0.08140,0.07860
2009-09-30,423.12000,275.27400,147.84600,30.01400,70.09900,98.50900,49.33700,1.13400,50.47100,20.33000,30.14100,30.14100,30.14100,115.77100,49.33700,393.02200,405.56600,0.07710,0.07430
2009-06-30,408.50900,269.24300,139.26600,27.11900,59.48300,86.48400,52.78200,0.19200,52.97400,20.53100,32.44300,32.44300,32.44300,115.14900,52.78200,405.10400,417.62000,0.08000,0.07710
2009-03-31,394.09800,259.26800,134.83000,24.20000,75.25600,98.35900,36.47100,0.94000,37.41100,15.04800,22.36300,22.36300,22.36300,95.14400,36.47100,411.13800,424.96300,0.05430,0.05290
