,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2015-02-28,7460.00000,4034.00000,3426.00000,2379.00000,2379.00000,1047.00000,-1.00000,1046.00000,255.00000,791.00000,791.00000,,791.00000,1212.00000,1047.00000,1722.90000,1767.70000,0.46000,0.45000
2014-11-30,7380.00000,4053.00000,3327.00000,2438.00000,2438.00000,889.00000,-11.00000,878.00000,223.00000,655.00000,655.00000,,655.00000,1050.00000,889.00000,1726.20000,1769.60000,0.38000,0.37000
2014-08-31,7982.00000,4261.00000,3721.00000,2480.00000,2480.00000,1241.00000,-12.00000,1229.00000,267.00000,962.00000,962.00000,,962.00000,1396.00000,1241.00000,1729.80000,1772.40000,0.55500,0.54500
2014-05-31,7425.00000,4040.00000,3385.00000,2448.00000,2448.00000,937.00000,-25.00000,912.00000,214.00000,698.00000,698.00000,,698.00000,1092.00000,937.00000,1766.70000,1811.60000,0.39500,0.39000
2014-02-28,6972.00000,3869.00000,3103.00000,2169.00000,2169.00000,934.00000,-54.00000,880.00000,198.00000,682.00000,682.00000,,682.00000,1068.00000,934.00000,1764.60000,1809.60000,0.38500,0.37500
2013-11-30,6431.00000,3605.00000,2826.00000,2091.00000,2091.00000,735.00000,-21.00000,714.00000,180.00000,534.00000,534.00000,,534.00000,880.00000,735.00000,1776.00000,1821.20000,0.30000,0.29500
2013-08-31,6971.00000,3839.00000,3132.00000,2058.00000,2058.00000,1074.00000,-36.00000,1038.00000,259.00000,779.00000,779.00000,,779.00000,1226.00000,1074.00000,1778.80000,1821.40000,0.44000,0.43000
2013-05-31,6697.00000,3757.00000,2940.00000,2038.00000,2038.00000,902.00000,-16.00000,886.00000,203.00000,683.00000,683.00000,-28.00000,655.00000,1045.00000,902.00000,1794.60000,1832.80000,0.37000,0.36000
2013-02-28,6187.00000,3451.00000,2736.00000,1863.00000,1863.00000,873.00000,-15.00000,858.00000,196.00000,662.00000,662.00000,204.00000,866.00000,966.00000,873.00000,1787.80000,1823.40000,0.48500,0.47500
2012-11-30,5955.00000,3425.00000,2530.00000,1836.00000,1836.00000,694.00000,18.00000,712.00000,191.00000,521.00000,521.00000,-137.00000,384.00000,823.00000,694.00000,1794.00000,1826.20000,0.21500,0.21000
2012-08-31,6474.00000,3646.00000,2828.00000,2059.00000,2059.00000,769.00000,31.00000,800.00000,215.00000,585.00000,585.00000,-18.00000,567.00000,906.00000,769.00000,1811.20000,1845.60000,0.31000,0.30500
2012-05-31,6048.00000,3454.00000,2594.00000,1817.00000,1817.00000,777.00000,-37.00000,740.00000,177.00000,563.00000,563.00000,-26.00000,537.00000,853.00000,777.00000,1840.00000,1879.20000,0.29250,0.28500
2012-02-29,5656.00000,3171.00000,2485.00000,1708.00000,1708.00000,777.00000,10.00000,787.00000,218.00000,569.00000,569.00000,-9.00000,560.00000,899.00000,777.00000,1830.20000,1869.20000,0.30500,0.30000
2011-11-30,5546.00000,3170.00000,2376.00000,1731.00000,1731.00000,645.00000,-13.00000,632.00000,152.00000,480.00000,480.00000,-11.00000,469.00000,732.00000,645.00000,1837.00000,1873.80000,0.25500,0.25000
2011-08-31,6081.00000,3388.00000,2693.00000,1823.00000,1823.00000,870.00000,-18.00000,852.00000,207.00000,645.00000,645.00000,,645.00000,981.00000,870.00000,1860.00000,1897.20000,0.34750,0.34000
2011-05-31,5021.00000,2773.00000,2248.00000,1440.00000,1440.00000,808.00000,-17.00000,791.00000,158.00000,633.00000,633.00000,,594.00000,906.00000,808.00000,1902.20000,1942.60000,0.31250,0.31000
2011-02-28,5079.00000,2752.00000,2327.00000,1637.00000,1637.00000,690.00000,17.00000,707.00000,184.00000,523.00000,523.00000,,523.00000,775.00000,690.00000,1901.20000,1942.00000,0.27500,0.27000
2010-11-30,4842.00000,2649.00000,2193.00000,1611.00000,1611.00000,582.00000,27.00000,609.00000,152.00000,457.00000,457.00000,,457.00000,695.00000,582.00000,1911.60000,1950.40000,0.24000,0.23500
2010-08-31,5175.00000,2741.00000,2434.00000,1673.00000,1673.00000,761.00000,-6.00000,755.00000,196.00000,559.00000,559.00000,,559.00000,823.00000,761.00000,1918.40000,1954.40000,0.29250,0.28500
2010-05-31,5077.00000,2671.00000,2406.00000,1738.00000,1738.00000,668.00000,15.00000,683.00000,161.00000,522.00000,522.00000,,522.00000,802.00000,668.00000,1942.00000,1975.60000,0.27000,0.26250
2010-02-28,4733.00000,2515.00000,2218.00000,1563.00000,1563.00000,655.00000,7.00000,662.00000,165.00000,497.00000,497.00000,,497.00000,742.00000,655.00000,1937.60000,1969.20000,0.25500,0.25250
2009-11-30,4405.00000,2445.00000,1960.00000,1479.00000,1479.00000,481.00000,10.00000,491.00000,116.00000,375.00000,375.00000,,375.00000,575.00000,481.00000,1948.80000,1978.00000,0.19250,0.19000
2009-08-31,4799.00000,2583.00000,2216.00000,1546.00000,1546.00000,670.00000,11.00000,681.00000,168.00000,513.00000,513.00000,,513.00000,751.00000,670.00000,1943.20000,1966.40000,0.26500,0.26000
2009-05-31,4712.89900,2669.50000,2043.39900,1394.70000,1589.39900,454.00000,32.80000,486.80000,145.10000,341.70000,341.70000,,341.70000,581.90000,454.00020,1939.60000,1962.80000,0.17750,0.17500
2009-02-28,4440.80000,2492.30000,1948.50000,1352.10000,1753.40000,195.09960,40.30000,235.40000,-8.40000,243.80000,243.80000,,243.80000,676.29960,195.09960,1936.00000,1952.40000,0.12500,0.12500
