,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2013-12-31,1285.79000,858.55790,427.23220,355.53390,355.53410,71.69840,-41.52900,30.16900,-2.09700,32.26600,32.26600,,32.26600,97.14840,71.69820,399.43600,407.29200,0.08250,0.07750
2013-09-30,1197.34600,775.66600,421.67990,244.78200,244.78200,176.89790,-25.79700,151.10100,25.83800,125.26300,125.26300,,125.26300,200.27090,176.89790,400.26400,407.94800,0.31250,0.30750
2013-06-30,1199.20500,763.72300,435.48190,254.03500,254.03500,181.44690,-25.97200,155.47500,33.88900,121.58600,121.58600,,121.58600,205.53490,181.44690,399.42000,408.05200,0.30500,0.29750
2013-03-31,945.46100,618.16200,327.29900,242.15600,242.15600,85.14300,-26.08700,59.05600,7.67700,51.37900,51.37900,,51.37900,110.04300,85.14300,397.47600,405.84000,0.13000,0.12750
2012-12-31,1153.25600,755.18510,398.07100,245.06000,245.05990,153.01090,-65.83800,87.17300,8.95800,78.21500,78.21500,2.17300,80.38800,178.04190,153.01110,394.83600,401.07600,0.20500,0.20250
2012-09-30,1218.68100,818.75100,399.93010,243.42200,243.42200,156.50810,-36.27000,120.23800,9.05500,111.18300,111.18300,-1.29100,109.89200,181.74110,156.50810,394.82800,401.88800,0.27750,0.27250
2012-06-30,1180.65100,813.71900,366.93200,246.98100,246.98100,119.95100,-37.42200,82.52900,15.21300,67.31600,67.31600,-66.08500,1.23100,144.97110,119.95100,394.28800,400.26400,0.00250,0.00250
2012-03-31,973.13300,718.01900,255.11400,244.46900,244.46900,10.64500,-37.64000,-26.99500,-2.72400,-24.27100,-24.27100,-2.55900,-26.83000,37.56500,10.64500,394.13200,394.13200,-0.06750,-0.06750
2011-12-31,1044.59100,729.98510,314.60580,250.08800,250.08810,64.51770,-41.79300,22.72500,-8.90500,31.63000,31.63000,9.33500,40.96500,93.60670,64.51790,390.84000,397.00400,0.10500,0.10500
2011-09-30,1185.30400,771.25100,414.05300,269.10900,269.10900,144.94400,-39.13500,105.80900,20.73900,85.07000,85.07000,5.76200,90.83200,172.41200,144.94400,391.70000,398.14000,0.23250,0.22750
2011-06-30,1167.98600,757.96200,410.02400,274.20200,274.20200,135.82200,-39.94100,95.88100,18.12100,77.76000,77.76000,9.02200,86.78200,164.01100,135.82200,390.14800,396.89600,0.22250,0.21750
2011-03-31,1036.41000,681.88500,354.52500,252.68200,252.68200,101.84300,-41.70600,60.13700,12.02800,48.10900,48.10900,,48.10900,129.48100,101.84300,388.77600,394.35600,0.12250,0.12250
2010-12-31,968.95810,659.23100,309.72710,251.43900,251.43900,58.28810,-54.84200,3.44600,-5.92900,9.37500,9.37500,,28.05600,88.67910,58.28810,386.00000,391.09600,0.07000,0.07250
2010-09-30,1173.36200,809.48700,363.87510,249.81500,249.81500,114.06010,-37.42000,76.64000,15.32800,61.31200,61.31200,,61.31200,142.04100,114.06010,385.98400,391.00800,0.16000,0.15750
2010-06-30,1075.85200,701.04600,374.80600,252.00100,252.00100,122.80510,-39.20100,83.60400,-1.80800,85.41200,85.41200,,85.41200,150.57910,122.80510,385.68000,392.10800,0.22250,0.21750
2010-03-31,927.84000,600.41000,327.43010,241.71800,241.71800,85.71200,-38.90100,46.81100,10.29800,36.51300,36.51300,,36.51300,116.69100,85.71200,385.30400,389.97200,0.09500,0.09250
2009-12-31,988.73910,665.41200,323.32700,238.32600,245.89490,77.43220,-81.49500,-4.06300,-2.98100,-1.08200,-1.08200,,-1.08200,110.43420,77.43200,380.63200,382.67200,-0.00250,-0.00250
2009-09-30,1058.67300,701.99300,356.68000,248.26700,263.37100,93.30900,-45.36400,47.94500,6.80700,41.13800,41.13800,,41.13800,117.48500,93.30900,380.98800,385.68800,0.10750,0.10750
2009-06-30,986.02200,658.63100,327.39100,230.69900,243.24300,84.14800,-44.97500,39.17300,8.61800,30.55500,30.55500,,30.55500,108.77300,84.14800,380.09200,384.66800,0.08000,0.08000
2009-03-31,857.84100,599.96500,257.87600,223.23800,241.90900,15.96700,-40.74600,-24.77900,-5.45100,-19.32800,-19.32800,,-19.32800,41.88600,15.96700,377.97200,377.97200,-0.05000,-0.05000
