,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-07-31,3866.00000,1591.00000,2275.00000,997.00000,627.00000,1624.00000,651.00000,-42.00000,609.00000,-13.00000,622.00000,622.00000,622.00000,1055.00000,651.00000,2464.00000,2504.00000,0.25000,0.25000
2020-04-30,3080.00000,1076.00000,2004.00000,735.00000,293.00000,1028.00000,976.00000,5.00000,981.00000,64.00000,917.00000,917.00000,917.00000,1083.00000,976.00000,2456.00000,2488.00000,0.37250,0.36750
2020-01-31,3105.00000,1090.00000,2015.00000,739.00000,286.00000,1025.00000,990.00000,26.00000,1016.00000,65.00000,951.00000,951.00000,951.00000,1096.00000,990.00000,2439.00000,2472.00000,0.39250,0.38250
2019-10-31,3014.00000,1098.00000,1916.00000,712.00000,277.00000,989.00000,927.00000,32.00000,959.00000,60.00000,899.00000,899.00000,899.00000,1019.00000,927.00000,2440.00000,2472.00000,0.36750,0.36250
2019-07-31,2579.00000,1038.00000,1541.00000,704.00000,266.00000,970.00000,571.00000,35.00000,606.00000,54.00000,552.00000,552.00000,552.00000,663.00000,571.00000,2436.00000,2464.00000,0.22750,0.22500
2019-04-30,2220.00000,924.00000,1296.00000,674.00000,264.00000,938.00000,358.00000,31.00000,389.00000,-5.00000,394.00000,394.00000,394.00000,449.00000,358.00000,2428.00000,2464.00000,0.16250,0.16000
2019-01-31,2205.00000,998.00000,1207.00000,648.00000,265.00000,913.00000,294.00000,30.00000,324.00000,-242.00000,566.00000,566.00000,566.00000,372.00000,294.00000,2432.00000,2500.00000,0.23250,0.23000
2018-10-31,3181.00000,1260.00000,1921.00000,605.00000,258.00000,863.00000,1058.00000,23.00000,1081.00000,-149.00000,1230.00000,1230.00000,1230.00000,1126.00000,1058.00000,2436.00000,2500.00000,0.50500,0.49250
2018-07-31,3123.00000,1148.00000,1975.00000,581.00000,237.00000,818.00000,1157.00000,23.00000,1180.00000,79.00000,1101.00000,1101.00000,1101.00000,1216.00000,1157.00000,2428.00000,2504.00000,0.45250,0.44000
2018-04-30,3207.00000,1139.00000,2068.00000,542.00000,231.00000,773.00000,1295.00000,16.00000,1311.00000,67.00000,1244.00000,1244.00000,1244.00000,1352.00000,1295.00000,2424.00000,2508.00000,0.51250,0.49500
2018-01-31,2911.00000,1110.00000,1801.00000,508.00000,220.00000,728.00000,1073.00000,7.00000,1080.00000,-39.00000,1119.00000,1119.00000,1119.00000,1127.00000,1073.00000,2396.00000,2528.00000,0.46500,0.44500
2017-10-31,2636.00000,1067.00000,1569.00000,462.00000,212.00000,674.00000,895.00000,1.00000,896.00000,58.00000,838.00000,838.00000,838.00000,944.00000,895.00000,2412.00000,2512.00000,0.34750,0.33250
2017-07-31,2230.00000,928.00000,1302.00000,416.00000,198.00000,614.00000,688.00000,-4.00000,684.00000,101.00000,583.00000,583.00000,583.00000,737.00000,688.00000,2388.00000,2532.00000,0.24500,0.23000
2017-04-30,1937.00000,787.00000,1150.00000,411.00000,185.00000,596.00000,554.00000,-18.00000,536.00000,29.00000,507.00000,507.00000,507.00000,601.00000,554.00000,2368.00000,2564.00000,0.21500,0.19750
2017-01-31,2173.00000,870.00000,1303.00000,394.00000,176.00000,570.00000,733.00000,-7.00000,726.00000,71.00000,655.00000,655.00000,655.00000,760.00000,733.00000,2164.00000,2596.00000,0.29750,0.24500
2016-10-31,2004.00000,821.00000,1183.00000,373.00000,171.00000,544.00000,639.00000,-18.00000,621.00000,79.00000,542.00000,542.00000,542.00000,693.00000,639.00000,2152.00000,2612.00000,0.25250,0.20750
2016-07-31,1428.00000,602.00000,826.00000,350.00000,157.00000,509.00000,317.00000,,317.00000,56.00000,261.00000,261.00000,261.00000,370.00000,317.00000,2136.00000,2536.00000,0.12250,0.10250
2016-04-30,1305.00000,554.00000,751.00000,346.00000,159.00000,506.00000,245.00000,-4.00000,241.00000,33.00000,208.00000,208.00000,208.00000,298.00000,245.00000,2148.00000,2396.00000,0.09750,0.08750
2016-01-31,1401.00000,611.00000,790.00000,343.00000,163.00000,540.00000,250.00000,4.00000,254.00000,46.00000,208.00000,208.00000,208.00000,303.00000,250.00000,2172.00000,2276.00000,0.09750,0.08750
2015-10-31,1305.00000,571.00000,734.00000,329.00000,152.00000,489.00000,245.00000,,245.00000,-1.00000,246.00000,246.00000,246.00000,301.00000,245.00000,2168.00000,2260.00000,0.11250,0.11000
2015-07-31,1153.00000,519.00000,634.00000,320.00000,149.00000,558.00000,76.00000,-4.00000,72.00000,46.00000,26.00000,26.00000,26.00000,132.00000,76.00000,2164.00000,2224.00000,0.01250,0.01250
2015-04-30,1151.00000,498.00000,653.00000,339.00000,138.00000,477.00000,176.00000,-4.00000,172.00000,38.00000,134.00000,134.00000,134.00000,237.00000,176.00000,2196.00000,2272.00000,0.06000,0.06000
2015-01-31,1251.00000,551.00000,700.00000,349.00000,119.00000,468.00000,232.00000,-4.00000,228.00000,35.00000,193.00000,193.00000,193.00000,293.00000,232.00000,2208.00000,2252.00000,0.08750,0.08750
2014-10-31,1225.00000,549.00000,676.00000,340.00000,123.00000,463.00000,213.00000,-4.00000,209.00000,36.00000,173.00000,173.00000,173.00000,275.00000,213.00000,2192.00000,2232.00000,0.08000,0.07750
2014-07-31,1103.00000,484.00000,619.00000,337.00000,119.00000,456.00000,163.00000,-8.00000,155.00000,27.00000,128.00000,128.00000,128.00000,226.00000,163.00000,2232.00000,2284.00000,0.05750,0.05500
2014-04-30,1103.00000,499.00000,604.00000,334.00000,119.00000,453.00000,151.00000,12.00000,163.00000,26.00000,137.00000,137.00000,137.00000,213.00000,151.00000,2236.00000,2280.00000,0.06000,0.06000
2014-01-31,1144.05600,524.57700,619.47890,336.80700,115.97500,452.78200,166.69690,1.93700,168.63400,21.70700,146.92700,146.92700,146.92700,226.38690,166.69700,2352.00000,2380.00000,0.06500,0.06250
2013-10-31,1053.96700,469.55200,584.41500,340.29400,103.13300,443.42700,140.98800,0.49600,141.48400,22.75000,118.73400,118.73400,118.73400,203.71400,140.98800,2323.48000,2355.00800,0.05000,0.05000
2013-07-31,977.23800,431.70000,545.53800,331.73800,108.26600,440.00400,105.53400,6.28600,111.82000,15.37200,96.44800,96.44800,96.44800,167.37400,105.53400,2341.38000,2368.02400,0.04000,0.04000
2013-04-30,954.73900,436.17100,518.56800,327.16100,108.62600,435.78700,82.78100,5.28100,88.06200,10.17100,77.89100,77.89100,77.89100,142.52500,82.78100,2467.48800,2477.20800,0.03250,0.03250
2013-01-31,1106.90200,521.29990,585.60250,298.00700,104.02200,402.02900,183.57350,2.53500,186.10800,12.13500,173.97300,173.97300,173.97300,241.97450,183.57330,2477.29600,2499.82800,0.07000,0.07000
2012-10-31,1204.11000,567.45200,636.65800,284.18000,100.26100,384.44100,252.21700,1.41100,253.62800,44.54800,209.08000,209.08000,209.08000,309.36500,252.21700,2489.40800,2515.38000,0.08500,0.08250
2012-07-31,1044.27000,503.55100,540.71900,281.19300,119.90300,401.09600,139.62300,5.58500,145.20800,26.16200,119.04600,119.04600,119.04600,195.81800,139.62300,2475.98400,2492.57200,0.04750,0.04750
2012-04-30,924.87700,461.51300,463.36400,283.90200,106.63600,390.53800,72.82600,4.26900,77.09500,16.65800,60.43700,60.43700,60.43700,127.31700,72.82600,2463.12000,2495.14400,0.02500,0.02500
2012-01-31,953.19390,463.18090,490.01300,266.86200,100.83400,367.69610,122.31700,2.26000,124.57700,8.55200,116.02500,116.02500,116.02500,174.21200,122.31670,2414.58400,2465.48400,0.04750,0.04500
2011-10-31,1066.18000,509.46300,556.71700,256.49800,103.12900,359.62700,197.09010,7.69700,204.78700,26.51400,178.27300,178.27300,178.27300,249.47710,197.09010,2428.25200,2454.24000,0.07250,0.07250
2011-07-31,1016.51700,491.23300,525.28410,247.72100,103.53300,351.25400,174.03000,3.51700,177.54700,25.97400,151.57300,151.57300,151.57300,226.18900,174.03000,2405.36000,2455.73600,0.06250,0.06250
2011-04-30,962.03900,477.53600,484.50300,231.52400,98.11700,329.64100,154.86200,1.62300,156.48500,21.26600,135.21900,135.21900,135.21900,202.62600,154.86200,2379.20800,2453.89600,0.05750,0.05500
2011-01-31,886.37600,460.01700,426.35890,215.56300,88.01800,246.58110,179.77780,6.12800,185.90600,14.25500,171.65100,171.65100,171.65100,226.17080,179.77810,2300.70800,2354.73600,0.07500,0.07500
2010-10-31,843.91200,451.85000,392.06200,204.52700,83.75200,288.27900,103.78300,-0.19800,103.58500,18.72300,84.86200,84.86200,84.86200,150.65900,103.78300,2309.29200,2330.59200,0.03750,0.03750
2010-07-31,811.20800,676.91600,134.29200,210.63500,98.86400,309.49900,-175.20700,6.16000,-169.04700,-28.08600,-140.96100,-140.96100,-140.96100,-128.63400,-175.20700,2291.05600,2291.05600,-0.06250,-0.06250
2010-04-30,1001.81300,545.43600,456.37700,218.10500,90.87900,308.98390,147.39310,3.33200,150.72500,13.13100,137.59400,137.59400,137.59400,194.54010,147.39310,2268.73200,2363.98800,0.06000,0.05750
2010-01-31,982.48800,543.76700,438.72100,216.25100,88.18800,304.43930,134.28170,5.13900,139.42100,8.34500,131.07600,131.07600,131.07600,182.19570,134.28190,2198.29600,2198.29600,0.06000,0.06250
2009-10-31,903.20600,511.42300,391.78300,197.94800,85.99000,283.93800,107.84500,2.36200,110.20700,2.63000,107.57700,107.57700,107.57700,156.61500,107.84500,2205.13200,2297.52400,0.05000,0.04750
2009-07-31,776.52000,619.79700,156.72300,192.85500,73.97500,266.83000,-110.10690,3.00600,-107.10100,-1.79900,-105.30200,-105.30200,-105.30200,-60.78490,-110.10690,2186.55600,2186.55600,-0.04750,-0.04750
2009-04-30,664.23100,474.53500,189.69600,301.79700,118.86400,420.66100,-230.96500,6.14400,-224.82100,-23.48300,-201.33800,-201.33800,-201.33800,-180.30700,-230.96500,2169.22800,2169.22800,-0.09250,-0.09250
2009-01-31,481.13990,339.47410,141.66580,211.77900,86.44000,316.74910,-175.08330,4.70800,-170.37500,-22.71000,-147.66500,-147.66500,-147.66500,-127.02830,-175.08320,2192.50400,2192.50400,-0.06500,-0.06000
