,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2017-12-31,361.05510,152.26200,208.79300,26.58900,35.03000,1.09300,60.52610,148.26700,0.15500,148.42200,95.46600,52.95600,52.95600,52.95600,166.41900,148.26700,53.49500,54.69900,0.99000,0.96000
2017-09-30,392.61500,168.06000,224.55500,25.54100,34.87500,-3.91700,64.33300,160.22200,0.33400,160.55600,44.95900,115.59700,115.59700,115.59700,176.92400,160.22200,53.44000,54.69800,2.16000,2.11000
2017-06-30,369.37300,163.07700,206.29600,25.96000,32.01100,-7.18300,65.15400,141.14200,0.49100,141.63300,37.53000,104.10300,104.10300,104.11600,156.35200,141.14200,53.38000,54.47100,1.95000,1.91000
2017-03-31,285.84600,128.57900,157.26700,22.78000,28.55300,-4.45300,55.78600,101.48100,-0.22100,101.26000,26.32800,74.93200,74.93200,74.94500,115.98500,101.48100,53.36800,54.37000,1.40000,1.38000
2016-12-31,280.12100,124.78500,155.33600,22.10800,29.84700,1.82000,50.13500,105.20100,1.07500,106.27600,31.14600,75.13000,75.13000,75.13300,119.03000,105.20100,53.06800,53.79700,1.42000,1.39000
2016-09-30,266.01700,121.22600,144.79100,20.54300,27.25700,-2.90500,50.70500,94.08600,0.56700,94.65300,25.42600,69.22700,69.22700,69.23500,108.07900,94.08600,53.07100,53.76100,1.30000,1.29000
2016-06-30,252.78700,115.08400,137.70300,18.41200,25.84000,1.55600,42.69600,95.00700,0.41100,95.41800,28.38700,67.03100,67.03100,67.05800,107.26600,95.00700,53.06500,53.78800,1.26000,1.25000
2016-03-31,207.24800,92.83800,114.41000,17.48900,21.93500,-4.96700,44.39100,70.01900,0.19900,70.21800,20.89000,49.32800,49.32800,49.32600,81.41300,70.01900,52.89800,53.62100,0.93000,0.92000
2015-12-31,223.62600,101.58300,122.04300,17.76900,23.35800,2.10000,39.02700,83.01600,-0.46800,82.54800,21.86800,60.68000,60.68000,60.70500,94.35200,83.01600,52.67600,53.42700,1.16000,1.12000
2015-09-30,243.54100,110.23700,133.30400,16.22100,22.39600,-5.12500,43.74200,89.56200,0.09200,89.65400,26.89700,62.75700,62.75700,62.79100,100.46500,89.56200,52.67500,53.39200,1.19000,1.18000
2015-06-30,235.13800,106.43500,128.70300,15.11400,22.97900,-3.16700,41.26000,87.44300,0.04900,87.49200,26.24800,61.24400,61.24400,61.29900,97.87600,87.44300,52.65700,53.44200,1.16000,1.15000
2015-03-31,198.96000,91.13300,107.82700,14.23000,20.32700,8.75200,25.80500,82.02200,-0.09900,81.92300,24.57700,57.34600,57.34600,57.35900,91.76500,82.02200,52.48600,53.26700,1.09000,1.08000
2014-12-31,207.40200,93.48500,113.91700,13.81000,23.05500,2.57900,34.28600,79.63100,0.12400,79.75500,23.32400,56.43100,56.43100,56.43100,88.83400,79.63100,52.10400,52.82400,1.08000,1.05000
2014-09-30,199.65100,90.56100,109.09000,13.44700,21.66800,3.61400,31.50100,77.58900,0.15800,77.74700,22.54700,55.20000,55.20000,55.20000,86.91000,77.58900,52.08800,52.79200,1.06000,1.05000
2014-06-30,192.20400,87.97700,104.22700,13.36200,21.17100,-0.94500,35.47800,68.74900,0.23900,68.98800,20.70500,48.28300,48.28300,48.28300,77.73500,68.74900,52.06800,52.76900,0.93000,0.92000
2014-03-31,170.57500,81.29100,89.28400,12.78400,20.08100,1.37000,31.49500,57.78900,0.19500,57.98400,17.45300,40.53100,40.53100,40.53100,65.89100,57.78900,51.97000,52.72400,0.78000,0.77000
2013-12-31,165.85900,84.33700,81.52200,10.87800,20.22700,-1.56400,32.66900,48.85300,0.13000,48.98300,12.38800,36.59500,36.59500,36.59500,56.96300,48.85300,51.54800,52.37500,0.71000,0.69000
2013-09-30,172.15200,79.33900,92.81300,11.50100,19.97600,-1.56300,33.04000,59.77300,0.28100,60.05400,17.71600,42.33800,42.33800,42.33800,68.30200,59.77300,51.49500,52.36700,0.82000,0.81000
2013-06-30,168.17100,78.24900,89.92200,10.48300,19.67400,0.11000,30.04700,59.87500,-0.27400,59.60100,17.88100,41.72000,41.72000,41.72000,67.54300,59.87500,51.46200,52.38500,0.81000,0.80000
2013-03-31,141.85200,66.21100,75.64100,8.79800,17.67800,0.48100,25.99500,49.64600,0.01700,49.66300,14.53600,35.12700,35.12700,35.12700,56.86300,49.64600,51.40700,52.35000,0.68000,0.67000
2012-12-31,145.03000,69.85600,75.17400,9.27000,17.01100,-1.63400,27.91500,47.25900,0.76700,48.02600,13.11400,34.91200,34.91200,34.91200,54.23500,47.25900,50.47700,51.53600,0.67000,0.67000
2012-09-30,156.37900,70.42000,85.95900,7.76200,16.39400,-1.79600,25.95200,60.00700,0.26000,60.26700,17.83200,42.43500,42.43500,42.43500,66.81700,60.00700,51.09000,52.10200,0.83000,0.81000
2012-06-30,137.92700,63.01700,74.91000,7.22900,14.59000,3.35400,18.46500,56.44500,0.52300,56.96800,17.11900,39.84900,39.84900,37.74200,62.58800,56.44500,50.98900,52.07100,0.74000,0.72000
2012-03-31,123.19200,54.50800,68.68400,7.14000,15.08100,-1.28600,23.50700,45.17700,-1.22300,43.95400,13.40600,30.54800,30.54800,29.91500,51.39200,45.17700,48.44600,49.58200,0.63000,0.61000
2011-12-31,123.52400,57.10000,66.42400,6.58000,15.22300,1.44900,20.35400,46.07000,0.11200,46.18200,14.32700,31.85500,31.85500,31.57300,51.85000,46.07000,47.36500,48.68500,0.66000,0.65000
2011-09-30,129.06400,58.60500,70.45900,6.50100,16.65300,1.92700,21.22700,49.23200,-0.06400,49.16800,14.89900,34.26900,34.26900,32.38200,55.45900,49.23200,47.48300,48.74700,0.68000,0.66000
2011-06-30,121.93600,55.23000,66.70600,6.61000,14.18000,0.20600,20.58400,46.12200,-0.78800,45.33400,13.82700,31.50700,31.50700,30.73600,52.41900,46.12200,47.31000,48.61000,0.65000,0.63000
2011-03-31,99.95800,46.29200,53.66600,5.73100,13.11700,-0.72000,19.56800,34.09800,-0.19800,33.90000,10.52200,23.37800,23.37800,23.06800,39.75600,34.09800,47.09900,48.69000,0.49000,0.47000
2010-12-31,100.98500,45.46600,55.51900,5.29200,11.93600,0.52300,16.70500,38.81400,0.01400,38.82800,11.56000,27.26800,27.26800,27.06200,44.56100,38.81400,46.42400,47.59400,0.59000,0.56000
2010-09-30,79.80900,39.87800,39.93100,4.98100,12.32700,-2.07800,19.38600,20.54500,-0.67200,19.87300,6.55800,13.31500,13.31500,13.22600,26.12900,20.54500,46.53300,47.70000,0.28000,0.28000
2010-06-30,67.25800,36.79700,30.46100,4.72900,12.31600,2.29500,14.75000,15.71100,-0.21700,15.49400,5.14900,10.34500,10.34500,10.30600,20.99900,15.71100,46.22000,47.33300,0.22000,0.22000
2010-03-31,51.20400,30.65700,20.54700,4.15800,11.16600,0.10800,15.21600,5.33100,-0.27400,5.05700,1.63300,3.42400,3.42400,3.39700,10.55700,5.33100,46.09800,47.19100,0.07000,0.07000
2009-12-31,54.29300,34.38100,19.91200,5.09800,10.09700,-0.04700,15.24200,4.67000,-0.00600,4.66400,1.50700,3.15700,3.15700,3.12200,9.81800,4.67000,45.48900,46.59500,0.07000,0.07000
2009-09-30,45.80800,29.08500,16.72300,4.56900,8.54600,0.04000,13.07500,3.64800,-0.34100,3.30700,1.04100,2.26600,2.26600,2.25500,8.62900,3.64800,45.57300,46.69500,0.05000,0.05000
2009-06-30,40.38500,28.61300,11.77200,4.73400,8.82400,0.50000,13.05800,-1.28600,-0.40300,-1.68900,-0.52400,-1.16500,-1.16500,-1.22900,3.37700,-1.28600,45.43100,45.43100,-0.03000,-0.03000
2009-03-31,45.40800,29.54700,15.86100,4.14200,8.17900,-1.51500,13.83600,2.02500,-0.53800,1.48700,0.46100,1.02600,1.02600,1.27100,6.40500,2.02500,45.09400,46.15200,0.03000,0.03000
