,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2014-06-30,765.22500,340.75600,424.46900,,296.12100,297.36300,127.10600,-10.62900,116.47700,26.09600,90.38100,90.01400,89.99300,161.12800,127.10600,141.79000,144.16400,0.63000,0.62000
2014-03-31,730.11400,335.90900,394.20500,,287.84200,288.63500,105.57000,-9.90800,95.66200,22.45200,73.21000,72.92000,72.87800,140.65100,105.57000,142.05300,144.45300,0.51000,0.50000
2013-12-31,753.68800,355.86110,397.82690,,292.03700,300.37190,97.45500,-9.56400,87.89100,12.60100,75.29000,76.07000,74.43600,130.26800,97.45500,142.70000,145.00000,0.53000,0.52000
2013-09-30,704.01800,327.60100,376.41700,,269.16500,271.39600,105.02100,-10.88500,94.13600,13.18700,80.94900,80.86600,79.85100,137.33900,105.02100,142.42100,144.69800,0.56000,0.55000
2013-06-30,761.01000,346.05400,414.95600,,289.92100,292.09000,122.86600,-13.48700,109.37900,22.87000,86.50900,88.69100,87.22800,156.98800,122.86600,142.92200,145.13300,0.61000,0.60000
2013-03-31,732.08400,343.88400,388.20000,,293.67700,294.34200,93.85800,-15.96400,77.89400,3.54200,74.35200,72.57300,71.68500,127.50500,93.85800,142.77500,145.09900,0.50000,0.49000
2012-12-31,753.28780,361.23500,392.05280,,287.99200,294.84720,97.20560,-11.08500,86.12100,-39.63000,125.75100,127.92900,126.80100,130.90260,97.20580,141.85000,143.94500,0.89000,0.88000
2012-09-30,695.73400,331.61900,364.11500,,260.35200,275.44890,88.66610,-12.88500,75.78100,18.96000,56.82100,54.29200,53.36400,120.45110,88.66610,141.84300,143.88400,0.38000,0.37000
2012-06-30,762.99400,355.52500,407.46900,,296.03400,298.56200,108.90700,-13.32100,95.58600,14.87500,80.71100,82.04000,80.76400,142.90410,108.90700,141.73700,143.86300,0.57000,0.56000
2012-03-31,716.41300,323.66300,392.75000,,304.35300,305.59000,87.16000,-13.96900,73.19100,14.71500,58.47600,54.22800,53.28400,123.92500,87.16000,141.72100,143.98400,0.38000,0.37000
2011-12-31,738.01300,377.05590,360.95710,,293.60300,295.61910,65.33800,-14.63200,50.70600,9.97400,40.73200,41.39300,40.60300,94.50800,65.33810,141.38600,143.55300,0.28000,0.28000
2011-09-30,619.75900,322.11100,297.64800,,231.49300,257.84600,39.80190,-20.82600,18.97600,-40.62700,59.60300,61.20000,60.59700,66.59490,39.80190,141.34900,143.39500,0.43000,0.42000
2011-06-30,609.44300,294.59200,314.85100,,210.98400,217.84700,97.00400,-4.57400,92.43000,17.95700,74.47300,75.39000,74.23600,116.52000,97.00400,141.05200,143.37300,0.53000,0.52000
2011-03-31,570.50300,270.51900,299.98400,,200.76700,201.40000,98.58400,-4.58500,93.99900,23.71200,70.28700,69.46300,69.08400,116.16300,98.58400,141.61400,144.04400,0.49000,0.48000
2010-12-31,568.16910,280.45800,287.71110,,186.42700,192.15000,95.56110,-4.84200,90.71900,21.64000,69.07900,67.98300,67.82600,111.78210,95.56100,143.98000,145.98500,0.48000,0.48000
2010-09-30,541.81500,269.00100,272.81400,,182.05700,182.39500,90.41900,-5.31600,85.10300,21.28800,63.81500,63.81500,63.65300,106.32900,90.41900,142.50100,144.06300,0.45000,0.44000
2010-06-30,565.08600,277.49100,287.59500,,182.38300,182.62600,104.96900,-6.58100,98.38800,25.04200,73.34600,73.34600,72.38600,121.38900,104.96900,144.77900,146.93900,0.50000,0.49000
2010-03-31,545.94400,263.90600,282.03800,,188.03400,192.71400,89.32400,-5.87800,83.44600,21.25500,62.19100,62.19100,61.84300,107.11300,89.32400,146.77600,149.29400,0.42000,0.41000
2009-12-31,568.39400,285.16100,283.23300,,178.84700,179.83200,103.40100,-3.97800,99.42300,23.37400,76.04900,76.04900,74.83300,119.23100,103.40090,148.31900,150.10200,0.51000,0.50000
2009-09-30,531.20300,259.47300,271.73000,,177.57900,178.78900,92.94100,-5.08900,87.85200,19.99900,67.85300,67.85300,67.48300,109.33900,92.94100,148.54700,150.63800,0.45000,0.45000
2009-06-30,552.83200,267.16400,285.66800,,183.81700,186.94200,98.72600,-3.70600,95.02000,24.44000,70.58000,70.58000,70.19900,115.30190,98.72600,148.57700,150.05700,0.47000,0.47000
2009-03-31,506.94900,241.21700,265.73200,,177.98700,179.55700,86.17500,-5.11400,81.06100,21.13100,59.93000,59.93000,61.74300,102.54600,86.17500,148.51400,149.70500,0.42000,0.41000
