,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2014-09-30,400.49600,54.07900,346.41700,148.74400,126.28100,292.36800,54.04900,-7.94000,46.10900,8.57400,37.53500,37.53500,37.53500,89.78500,54.04900,284.46200,309.99500,0.13000,0.12000
2014-06-30,378.78800,54.41300,324.37500,152.67200,130.65300,288.87800,35.49700,-5.73400,29.76300,6.50000,23.26300,23.26300,23.26300,68.02100,35.49700,283.34400,305.75500,0.08000,0.08000
2014-03-31,378.55000,57.09900,321.45100,146.46600,127.06700,279.13900,42.31200,-3.88600,38.42600,5.35600,33.07000,33.07000,33.07000,73.21100,42.31200,281.61500,301.03400,0.12000,0.11000
2013-12-31,376.72200,59.03100,317.69100,135.46500,123.86500,279.89200,37.79900,-8.36600,29.43300,-8.27200,37.70500,37.70500,37.70500,69.70810,37.79900,277.79600,294.56400,0.13000,0.13000
2013-09-30,366.64700,49.73600,316.91100,138.07800,125.67600,268.98100,47.93000,-7.04800,40.88200,2.38200,38.50000,38.50000,38.50000,80.11100,47.93000,278.97700,296.95800,0.14000,0.13000
2013-06-30,362.48100,43.24300,319.23800,136.39500,129.71800,274.09600,45.14200,-7.51000,37.63200,28.20300,9.42900,9.42900,9.42900,76.78100,45.14200,277.14600,294.44300,0.03000,0.03000
2013-03-31,354.26600,48.19100,306.07500,124.08400,120.21200,247.93900,58.13600,-7.08700,51.04900,-27.56000,78.60900,78.60900,78.60900,86.09900,58.13600,274.93600,292.15100,0.29000,0.27000
2012-12-31,345.58500,43.79000,301.79500,118.38200,123.31600,245.53390,56.26110,-3.53300,52.72800,-261.14600,313.87400,313.87400,313.87400,84.34010,56.26100,270.47900,280.66700,1.16000,1.12000
2012-09-30,338.53300,51.27000,287.26300,115.07800,108.81100,227.82200,59.44100,-8.86800,50.57300,-8.01100,58.58400,58.58400,58.58400,88.82700,59.44100,271.35000,283.32800,0.22000,0.21000
2012-06-30,326.47600,49.47700,276.99900,112.03100,110.66200,226.37900,50.62000,-4.89700,45.72300,9.33700,36.38600,36.38600,36.38600,78.21200,50.62000,269.73900,275.31800,0.13000,0.13000
2012-03-31,315.83000,46.58600,269.24400,108.59400,111.56500,223.89400,45.35000,-6.10300,39.24700,8.14300,31.10400,31.10400,31.10400,73.02300,45.35000,267.94000,277.73300,0.12000,0.11000
2011-12-31,308.00590,48.76500,259.24090,97.02400,112.64900,213.54190,45.69900,-12.47400,33.22500,22.33300,10.89200,10.89200,10.89200,75.61100,45.69900,263.89200,270.81600,0.04000,0.05000
2011-09-30,292.45700,49.81800,242.63900,103.15400,103.95500,210.46200,32.17700,-3.58600,28.59100,0.48500,28.10600,28.10600,28.10600,62.30900,32.17700,264.72300,270.74100,0.11000,0.10000
2011-06-30,283.27000,51.40600,231.86400,99.26800,102.38300,206.90700,24.95700,-2.37400,22.58300,-4.32500,26.90800,26.90800,26.90800,55.65700,24.95700,263.19100,270.88500,0.10000,0.10000
2011-03-31,266.10200,45.16700,220.93500,101.29900,97.67400,203.39100,17.54400,-6.51700,11.02700,4.70400,6.32300,6.32300,6.32300,47.71400,17.54400,261.53300,268.57800,0.02000,0.02000
2010-12-31,249.01800,38.84900,210.16900,97.82800,104.63900,235.95100,-25.78200,-7.89000,-33.67200,3.36500,-37.03700,-37.03700,-37.03700,4.77900,-25.78200,260.78700,265.87100,-0.15000,-0.14000
2010-09-30,237.93400,39.81900,198.11500,97.27500,101.14600,201.19800,-3.08300,-13.38300,-16.46600,-143.21900,126.75300,126.75300,126.75300,27.40900,-3.08300,258.60600,263.30200,0.49000,0.48000
2010-06-30,227.06400,39.16000,187.90400,91.88000,88.57100,182.68500,5.21900,-11.07200,-5.85300,-54.46000,48.60700,48.60700,48.60700,30.86500,5.21900,262.16300,266.42300,0.19000,0.18000
2010-03-31,221.93800,38.61500,183.32300,89.43000,97.59600,188.64300,-5.32000,-1.45700,-6.77700,5.00800,-11.78500,-11.78500,-11.78500,21.66800,-5.32000,262.59700,262.59700,-0.04000,-0.04000
2009-12-31,220.27900,40.39000,179.88900,81.30900,93.56700,191.14500,-11.25600,-2.55700,-13.81300,-15.60300,1.79000,1.79000,1.79000,15.90400,-11.25590,257.78200,257.78200,0.01000,0.01000
2009-09-30,216.12200,38.64900,177.47300,88.04900,97.01400,187.61400,-10.14100,-4.36100,-14.50200,-0.45500,-14.04700,-14.04700,-14.04700,16.48300,-10.14100,259.19300,259.19300,-0.05000,-0.05000
2009-06-30,209.92900,46.02700,163.90200,90.65300,105.67100,217.68000,-53.77800,-9.79900,-63.57700,10.78000,-74.35700,-74.35700,-74.35700,-24.79700,-53.77800,256.88300,256.88300,-0.29000,-0.29000
2009-03-31,206.30200,44.17700,162.12500,94.69200,113.22900,210.54100,-48.41600,-13.19700,-61.61300,1.64400,-63.25700,-63.25700,-63.25700,-17.13000,-48.41600,254.30200,254.30200,-0.25000,-0.25000
