,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2019-12-31,462.79990,153.50000,309.29990,78.80000,129.00000,207.80000,101.50000,-7.20000,94.30000,1.60000,92.70000,92.70000,92.70000,115.80000,101.50010,364.40000,369.20000,0.25750,0.25500
2019-09-30,396.30000,149.40000,246.90000,66.70000,124.20000,190.90000,56.00000,-10.20000,45.80000,,45.80000,45.80000,45.80000,68.90000,56.00000,365.20000,370.00000,0.12500,0.12500
2019-06-30,336.40000,129.90000,206.50000,69.00000,138.30000,207.30000,-0.80000,-8.50000,-9.30000,1.20000,-10.50000,-10.50000,-10.50000,10.80000,-0.80000,364.40000,364.40000,-0.03000,-0.03000
2019-03-31,280.50000,111.70000,168.80000,59.00000,124.20000,183.20000,-14.40000,-12.20000,-26.60000,0.30000,-26.90000,-26.90000,-26.90000,-4.50000,-14.40000,361.20000,361.20000,-0.07500,-0.07500
2018-12-31,338.00000,115.20000,222.80000,275.30000,112.10000,387.39990,-164.59990,-12.30000,-176.90000,2.80000,-179.70000,-179.70000,-179.70000,-155.99990,-164.59990,352.80000,352.80000,-0.50750,-0.50500
2018-09-30,266.70000,98.10000,168.60000,50.10000,104.60000,154.70000,13.90000,30.90000,44.80000,-1.80000,46.60000,46.60000,46.60000,21.70000,13.90000,354.00000,361.20000,0.13250,0.13000
2018-06-30,242.50000,88.90000,153.60000,47.20000,111.30000,158.50000,-4.90000,34.50000,29.60000,-0.60000,30.20000,30.20000,30.20000,1.80000,-4.90000,352.80000,357.60000,0.08500,0.08500
2018-03-31,184.40000,65.50000,118.90000,44.80000,104.80000,149.60000,-30.70000,6.70000,-24.00000,0.20000,-24.20000,-24.20000,-24.20000,-24.70000,-30.70000,349.20000,349.20000,-0.07000,-0.07000
2017-12-31,221.00000,67.50000,153.50000,48.70000,92.80000,141.50000,12.00000,-3.40000,8.60000,18.00000,-9.40000,-9.40000,-9.40000,16.20000,12.00000,345.20000,345.20000,-0.02500,-0.02500
2017-09-30,184.60000,57.60000,127.00000,43.30000,84.20000,127.50000,-0.50000,-2.00000,-2.50000,-0.50000,-2.00000,-2.00000,-2.00000,3.80000,-0.50000,346.80000,346.80000,-0.00500,-0.00500
2017-06-30,170.60000,53.10000,117.50000,45.30000,85.80000,131.10000,-13.60000,-0.80000,-14.40000,-17.30000,2.90000,2.90000,2.90000,-9.70000,-13.60000,345.60000,349.60000,0.00750,0.00750
2017-03-31,142.30000,48.20000,94.10000,48.10000,86.40000,134.50000,-40.40000,0.10000,-40.30000,1.40000,-41.70000,-41.70000,-41.70000,-36.70000,-40.40000,340.80000,340.80000,-0.12250,-0.12250
2016-12-31,171.20000,54.50000,116.70000,43.70000,79.10000,122.80000,-6.10010,-0.90000,-7.00000,0.40000,-7.40000,-7.40000,-7.40000,-2.50010,-6.10000,334.40000,334.40000,-0.02250,-0.02250
2016-09-30,148.60000,47.50000,101.10000,43.90000,75.70000,119.60000,-18.50000,-0.10000,-18.60000,0.20000,-18.80000,-18.80000,-18.80000,-14.40000,-18.50000,336.40000,336.40000,-0.05500,-0.05500
2016-06-30,137.30000,51.80000,85.50000,36.30000,69.30000,105.60000,-20.10000,,-20.10000,0.10000,-20.20000,-20.20000,-20.20000,-16.20000,-20.10000,334.40000,334.40000,-0.06000,-0.06000
2016-03-31,116.20000,41.10000,75.10000,32.20000,62.10000,94.30000,-19.20000,,-19.20000,,-19.20000,-19.20000,-19.20000,-15.80000,-19.20000,328.40000,328.40000,-0.05750,-0.05750
2015-12-31,130.80000,39.60000,91.20000,28.50000,61.10000,89.60000,1.60000,0.00000,1.60000,,1.50000,1.50000,1.50000,4.20000,1.60000,319.20000,319.20000,0.00750,0.00750
2015-09-30,105.20000,30.50000,74.70000,64.80000,52.30000,117.10000,-42.40000,-0.10000,-42.50000,0.00000,-42.50000,-42.50000,-42.50000,-39.50000,-42.40000,322.00000,322.00000,-0.13250,-0.13250
2015-06-30,93.20000,27.20000,66.00000,24.40000,45.20000,69.60000,-3.60000,-0.10000,-3.70000,,-3.70000,-3.70000,-3.70000,-0.90000,-3.60000,318.40000,318.40000,-0.01250,-0.01250
2015-03-31,72.80000,26.30000,46.50000,19.80000,39.40000,59.20000,-12.70000,-0.20000,-12.90000,,-12.90000,-12.90000,-12.90000,-10.10000,-12.70000,311.20000,311.20000,-0.04250,-0.04250
2014-12-31,84.30000,24.90000,59.40000,21.60000,36.20000,57.80000,1.60000,-0.20000,1.40000,,1.30000,1.30000,1.30000,3.60000,1.60000,300.80000,300.80000,0.00500,0.01000
2014-09-30,69.00000,21.80000,47.20000,18.50000,33.70000,52.20000,-5.00000,-0.20000,-5.20000,,-5.20000,-5.20000,-5.20000,-2.70000,-5.00000,303.20000,304.40000,-0.01750,-0.02000
2014-06-30,58.80000,18.90000,39.90000,14.80000,30.90000,45.70000,-5.80000,-0.20000,-6.00000,,-6.00000,-6.00000,-6.00000,-3.70000,-5.80000,300.00000,301.20000,-0.02000,-0.02250
2014-03-31,47.10000,17.30000,29.80000,14.50000,27.60000,42.10000,-12.30000,-0.20000,-12.50000,,-12.50000,-12.50000,-12.50000,-10.30000,-12.30000,293.20000,293.20000,-0.04250,-0.04250
2013-12-31,51.70000,17.60000,34.10000,12.60000,23.80000,36.40000,-2.30000,-0.30000,-2.60000,,-2.60000,-2.60000,-2.60000,-0.30000,-2.30000,284.40000,284.40000,-0.01000,-0.01000
2013-09-30,42.90000,15.30000,27.60000,11.80000,21.60000,33.40000,-5.80000,-0.20000,-6.00000,,-6.00000,-6.00000,-6.00000,-3.90000,-5.80000,285.60000,285.60000,-0.02000,-0.02000
2013-06-30,35.80000,13.90000,21.90000,11.10000,20.70000,31.80000,-9.90000,-0.20000,-10.10000,,-10.10000,-10.10000,-10.10000,-8.00000,-9.90000,283.60000,283.60000,-0.03500,-0.03500
2013-03-31,29.60000,13.10000,16.50000,9.30000,18.10000,27.40000,-10.90000,-0.20000,-11.10000,,-11.10000,-11.10000,-11.10000,-9.00000,-10.90000,279.20000,279.20000,-0.04000,-0.04000
2012-12-31,33.30000,15.70000,17.60000,8.60000,17.30000,25.90000,-8.30000,,-8.40000,,-8.40000,-8.40000,-8.40000,-6.30000,-8.30000,274.80000,274.80000,-0.03000,-0.03000
2012-09-30,23.10000,14.70000,8.40000,10.30000,15.40000,25.70000,-17.30000,,-17.30000,0.00000,-17.30000,-17.30000,-17.30000,-15.00000,-17.30000,276.40000,276.40000,-0.06250,-0.06250
2012-06-30,23.40000,12.20000,11.20000,10.00000,15.90000,25.90000,-14.70000,,-14.70000,0.00000,-14.70000,-14.70000,-14.70000,-13.00000,-14.70000,274.40000,274.40000,-0.05250,-0.05250
2012-03-31,20.10000,10.70000,9.40000,9.40000,15.40000,24.80000,-15.40000,,-15.40000,-1.30000,-14.10000,-14.10000,-14.10000,-13.90000,-15.40000,271.20000,271.20000,-0.05250,-0.05250
2011-12-31,22.45500,11.70600,10.74900,8.08500,14.89700,22.98200,-12.23300,0.02800,-12.20500,,-12.20500,-12.20500,-12.20500,-10.83900,-12.23300,262.40000,262.40000,-0.04500,-0.04500
2011-09-30,18.25400,10.09000,8.16400,8.23100,13.24100,21.47200,-13.30800,0.03000,-13.27800,0.00000,-13.27800,-13.27800,-13.27800,-12.01600,-13.30800,269.58800,269.58800,-0.05000,-0.05000
2011-06-30,21.41700,9.54600,11.87100,7.01600,12.24400,19.26000,-7.38900,0.02200,-7.36700,0.00000,-7.36700,-7.36700,-7.36700,-6.32700,-7.38900,260.38400,260.38400,-0.02750,-0.02750
2011-03-31,14.17400,9.05800,5.11600,6.26800,10.71800,16.98600,-11.87000,0.02000,-11.85000,0.00000,-11.85000,-11.85000,-11.85000,-10.91800,-11.87000,248.71600,248.71600,-0.04750,-0.04750
2010-12-31,15.60500,8.65900,6.94600,6.87500,9.96700,16.84200,-9.89600,0.05400,-9.84200,,-9.84200,-9.84200,-9.84200,-9.12000,-9.89600,227.60000,227.60000,-0.03500,-0.03500
2010-09-30,11.66400,8.18800,3.47600,6.16100,10.37700,16.53800,-13.06200,-0.33600,-13.39800,,-13.39800,-13.39800,-13.39800,-12.23700,-13.06200,232.80000,232.80000,-0.05750,-0.05750
2010-06-30,11.78600,7.26700,4.51900,5.42500,10.36200,15.78700,-11.26800,-0.41900,-11.68700,,-11.68700,-11.68700,-11.68700,-10.42900,-11.26800,230.21600,230.21600,-0.05000,-0.05000
2010-03-31,9.54500,6.08600,3.45900,4.73900,9.79400,14.53300,-11.07400,-9.19900,-20.27300,,-20.27300,-20.27300,-20.27300,-10.41400,-11.07400,205.16400,205.16400,-0.10000,-0.10000
2009-12-31,10.47100,6.36400,4.10700,4.17200,9.39700,13.56900,-9.46200,-2.06700,-11.52900,,-11.52900,-11.52900,-11.52900,-8.79600,-9.46200,177.38800,177.38800,-0.06500,-0.06500
2009-09-30,7.25900,6.39400,0.86500,3.49600,8.94800,12.44400,-11.57900,-1.94400,-13.52300,,-13.52300,-13.52300,-13.52300,-10.77100,-11.57900,183.67600,183.67600,-0.07250,-0.07250
2009-06-30,6.75100,7.79900,-1.04800,3.45500,8.95200,12.40700,-13.45500,-1.87500,-15.33000,,-15.33000,-15.33000,-15.33000,-12.31400,-13.45500,183.32800,183.32800,-0.08250,-0.08250
2009-03-31,5.21200,5.47500,-0.26300,3.17100,7.90300,11.07400,-11.33700,-1.80500,-13.14200,,-13.14200,-13.14200,-13.14200,-10.44200,-11.33700,158.27600,158.27600,-0.08250,-0.08250
