,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2017-04-30,1147.98200,507.53900,640.44310,235.23200,190.68600,0.00000,494.60800,145.83510,-59.12100,86.71400,-6.85000,93.56400,93.56400,,93.56400,283.37710,145.83510,341.31600,345.65400,0.27000,0.27000
2017-01-31,984.44900,335.94500,648.50400,183.95400,130.65900,-49.46300,382.23600,266.26790,-32.95900,233.30900,16.18000,217.12900,217.12900,,217.12900,320.59390,266.26790,308.78600,313.07600,0.70000,0.69000
2016-10-31,1003.62300,336.93590,666.68700,172.92600,118.88100,,309.70630,356.98070,-33.54700,323.43400,27.27700,296.15700,296.15700,,296.15700,410.64370,356.98080,308.73600,312.30800,0.96000,0.95000
2016-07-31,869.59100,297.30100,572.29000,163.22700,122.90900,0.00000,303.58300,268.70700,-12.30700,256.40000,25.97000,230.43000,230.43000,,230.43000,321.35500,268.70700,307.13500,310.55800,0.75000,0.74000
2016-04-30,778.76600,267.86300,510.90300,160.23500,112.18600,-13.68400,303.52400,207.37900,-12.46900,194.91000,24.33700,170.57300,170.57300,,170.57300,259.30200,207.37900,308.79000,312.25000,0.55000,0.55000
2016-01-31,769.42900,292.13600,477.29300,157.42800,107.46200,0.00000,282.24800,195.04500,-12.86800,182.17700,17.67300,164.50400,164.50400,,164.50400,246.60100,195.04500,311.16600,314.79300,0.53000,0.52000
2015-10-31,978.72200,336.92590,641.79600,170.73600,121.40000,,533.16610,108.62990,-3.95300,104.67700,8.37200,96.30500,96.30500,,96.30500,159.61990,108.63010,312.66000,316.87200,0.31000,0.30000
2015-07-31,863.36500,294.32800,569.03700,160.78400,120.03000,0.00000,303.76800,265.26900,-5.79100,259.47800,43.00000,216.47800,216.47800,,216.47800,322.81700,265.26900,313.87700,318.18700,0.69000,0.68000
2015-04-30,821.01900,276.19700,544.82200,154.23300,117.37100,0.00000,295.81400,249.00800,-3.81900,245.18900,39.85100,205.33800,205.33800,,205.33800,306.19800,249.00800,312.66000,317.04700,0.66000,0.65000
2015-01-31,771.98600,268.37900,503.60700,151.70600,120.17100,,295.67300,207.93400,-7.16400,200.77000,22.01300,178.75700,178.75700,,178.75700,264.44600,207.93400,311.27400,315.68400,0.57000,0.57000
2014-10-31,814.24700,328.21000,486.03700,154.79700,121.42400,-34.63700,336.10800,149.92900,-11.23100,138.69800,30.00300,108.69490,108.69500,,108.69500,207.03200,149.92890,313.19500,318.02700,0.35000,0.34000
2014-07-31,727.75200,251.46200,476.29000,140.09500,132.98900,0.00000,273.74400,202.54600,-5.15800,197.38800,16.78200,180.60600,180.60600,,180.60600,232.50900,202.54600,314.19000,318.87600,0.57000,0.57000
2014-04-30,694.53600,235.79300,458.74300,136.20300,102.08500,0.00000,238.34300,220.40000,-3.03200,217.36800,29.93500,187.43300,187.43300,,187.43300,247.91400,220.40000,313.48800,318.34700,0.60000,0.59000
2014-01-31,628.23800,219.12000,409.11800,128.59100,98.17800,-2.68500,229.50900,179.60900,-3.71800,175.89100,23.30500,152.58600,152.58600,,152.58600,206.99900,179.60900,312.28600,318.01700,0.49000,0.48000
2013-10-31,678.13300,233.26300,444.87000,130.86900,98.19700,-15.77700,245.00790,199.86210,82.65000,282.51200,80.95800,201.55400,201.55400,,201.55400,227.43210,199.86200,307.76300,314.04100,0.66000,0.64000
2013-07-31,674.17200,239.11000,435.06200,128.89200,97.77300,0.00000,226.72000,208.34200,-13.30100,195.04100,18.80200,176.23900,176.23900,,176.23900,235.84500,208.34200,309.11700,315.30700,0.57000,0.56000
2013-04-30,659.25000,237.05500,422.19500,128.11000,102.70300,0.00000,230.81300,191.38200,-3.72100,187.66100,23.18900,164.47200,164.47200,,164.47200,218.91500,191.38200,307.44400,313.36800,0.53000,0.52000
2013-01-31,622.13400,231.85000,390.28400,125.16400,97.56000,-14.07100,236.79500,153.48900,-3.38000,150.10900,18.88700,131.22200,131.22200,,131.22200,181.29900,153.48900,303.48400,310.27500,0.43000,0.42000
2012-10-31,694.96410,251.68200,443.28210,130.22600,97.60900,0.00000,228.00300,215.27910,-2.75500,212.52400,33.33700,179.18700,179.18700,,179.18700,242.81710,215.27900,298.76100,306.19100,0.59000,0.58000
2012-07-31,683.02600,235.15200,447.87400,129.69400,99.87300,-5.83600,235.40300,212.47100,-3.00200,209.46900,39.70100,169.76800,169.76800,,169.76800,239.63400,212.47100,298.44500,305.35900,0.57000,0.56000
2012-04-30,675.09400,234.63900,440.45500,127.53700,99.99200,,227.52900,212.92600,-1.47200,211.45400,48.55500,162.89900,162.89900,,162.89900,239.81500,212.92600,298.13000,305.92100,0.55000,0.53000
2012-01-31,648.05800,238.66800,409.39000,124.37800,99.04500,-2.59500,226.01800,183.37200,-3.28600,180.08600,40.70400,139.38200,139.38200,,139.38200,211.61500,183.37200,297.78800,305.53100,0.47000,0.46000
2011-10-31,716.13390,255.62000,460.51390,123.88900,99.09400,,225.22210,235.29180,-4.29200,231.00000,47.47300,183.52700,183.52700,,183.52700,264.33980,235.29200,299.41700,308.23600,0.62000,0.60000
2011-07-31,757.90200,248.26200,509.64000,128.47600,102.32300,,230.79900,278.84100,-3.97000,274.87100,54.93600,219.93500,219.93500,,219.93500,308.32100,278.84100,299.61600,308.74400,0.73000,0.71000
2011-04-30,790.78000,256.56600,534.21400,130.46000,105.26800,,235.72800,298.48600,-1.73000,296.75600,54.93000,241.82600,241.82600,,241.82600,328.29200,298.48600,299.92300,309.61900,0.81000,0.78000
2011-01-31,728.50400,246.33100,482.17300,122.74500,100.02200,,222.76700,259.40600,-0.58600,258.82000,43.21400,215.60600,215.60600,6.50000,222.10600,289.29100,259.40600,299.21800,308.84800,0.74000,0.72000
2010-10-31,769.98990,253.76100,516.22890,128.14000,102.34900,,230.48900,285.73990,2.31700,288.05700,63.06300,224.99400,224.99400,,224.99400,315.68590,285.73990,297.38700,305.86100,0.75000,0.73000
2010-07-31,720.29000,240.08800,480.20200,126.98700,102.07000,,229.05700,251.14500,0.17600,251.32100,51.83000,199.49100,199.49100,0.00000,199.49100,280.33600,251.14500,298.02700,306.16800,0.67000,0.65000
2010-04-30,668.24000,233.72500,434.51500,122.78000,97.66000,,220.44000,214.07500,-0.05500,214.02000,46.88000,167.14000,167.14000,,167.14000,244.76700,214.07500,297.82500,305.83600,0.56000,0.55000
2010-01-31,602.98300,234.50700,368.47600,114.39800,88.48100,-16.48300,219.36200,149.11400,-0.84700,148.26700,28.66700,119.60000,119.60000,0.85900,120.45900,180.19600,149.11400,295.46900,304.73000,0.41000,0.40000
2009-10-31,571.60000,249.74600,321.85390,110.12600,83.35600,,193.48190,128.37210,-1.14600,127.22600,21.61700,105.60900,105.60900,,105.60900,160.52010,128.37200,291.38500,292.69800,0.36000,0.36000
2009-07-31,491.99100,225.76200,266.22900,107.57800,79.70600,,187.28400,78.94500,1.08200,80.02700,14.56700,65.46000,65.46000,,65.46000,110.92400,78.94500,291.38700,293.08400,0.22000,0.22000
2009-04-30,474.74800,213.19600,261.55200,109.44800,82.27600,-11.91900,203.64300,57.90900,4.32400,62.23300,10.47900,51.75400,51.75400,,51.75400,92.94000,57.90900,291.22700,292.44600,0.18000,0.18000
2009-01-31,476.56900,207.56700,269.00200,119.82800,87.84600,-41.73700,249.41100,19.59100,8.36700,27.95800,3.37300,24.58500,24.58500,0.36400,24.94900,60.30300,19.59100,291.18700,291.24800,0.09000,0.09000
