,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-06-30,3376.80000,2067.10000,1309.70000,765.59990,765.59900,544.10080,-12.80000,531.30020,119.70000,411.60020,411.60020,,411.60000,905.70070,544.10030,430.80000,432.70000,0.96000,0.96000
2020-03-31,4047.80000,2239.10000,1808.70000,756.60000,756.60000,1052.10000,24.60000,1076.70000,255.80000,820.90000,820.90000,,820.90000,1418.50000,1052.10000,430.00000,431.80000,1.91000,1.90000
2019-12-31,3669.50000,2094.10000,1575.40000,754.30000,754.30000,821.09990,14.40000,835.50000,183.90000,651.60000,651.60000,,651.60000,1181.50000,821.09990,431.50000,433.30000,1.51000,1.50000
2019-09-30,3495.70000,2044.80000,1450.90000,726.50000,726.50000,724.40010,14.70000,739.10000,156.70000,582.40000,582.40000,,582.40000,1081.20000,724.40010,432.70000,435.40000,1.35000,1.34000
2019-06-30,3479.30000,2001.20000,1478.10000,854.69980,854.70000,623.40010,9.90000,633.30010,157.80000,475.50010,475.50010,,475.50010,962.80000,623.40040,435.00000,437.60000,1.09000,1.09000
2019-03-31,3828.20000,2092.60000,1735.60000,750.40000,750.40000,985.20000,-0.70000,984.50000,230.80000,753.70000,753.70000,,753.70000,1320.40000,985.20000,434.10000,436.60000,1.74000,1.73000
2018-12-31,3492.40000,2000.20000,1492.20000,745.20000,745.20000,747.00000,-6.00000,741.00000,182.80000,558.20000,558.20000,,558.20000,1075.30000,747.00000,435.70000,438.00000,1.28000,1.27000
2018-09-30,3310.30000,1927.60000,1382.70000,713.90000,713.90000,668.80000,-22.00000,646.80000,141.40000,505.40000,505.40000,,505.40000,999.00010,668.80000,436.80000,439.90000,1.16000,1.15000
2018-06-30,3262.70000,1888.70000,1374.00000,810.29980,810.30000,563.70040,-308.70000,255.00010,114.10000,140.90010,140.90010,,140.90000,892.80050,563.70020,440.60000,443.30000,0.33000,0.32000
2018-03-31,3696.00000,2079.30000,1616.70000,750.10000,750.10000,866.60010,8.60000,875.20000,214.20000,661.00000,661.00000,,661.00000,1191.80000,866.60010,441.00000,443.40000,1.50000,1.49000
2017-12-31,3238.30000,1937.90000,1300.40000,723.60000,723.60000,576.80000,10.70000,587.50000,-82.90000,670.40000,670.40000,,670.40000,917.10000,576.80000,441.30000,443.70000,1.52000,1.51000
2017-09-30,3077.20000,1851.50000,1225.70000,675.40000,675.40000,550.30000,14.60000,564.90000,152.30000,412.60000,412.60000,,412.60000,842.20010,550.30000,442.20000,445.00000,0.93000,0.93000
2017-06-30,3057.00000,1822.10000,1234.90000,820.30000,820.30100,414.59990,59.50000,474.09990,153.80000,320.29990,320.29990,,320.30000,1304.80000,414.59940,447.80000,450.30000,0.71000,0.72000
2017-03-31,3410.80000,1911.00000,1499.80000,665.00000,665.00000,834.80000,-6.90000,827.90000,240.00000,587.90000,587.90000,,587.90000,933.00010,834.80000,446.50000,449.20000,1.32000,1.31000
2016-12-31,2987.30000,1767.80000,1219.50000,640.80000,640.80000,578.70000,207.50000,786.20000,275.30000,510.90000,510.90000,,510.90000,679.40000,578.70000,447.90000,450.30000,1.14000,1.13000
2016-09-30,2916.90000,1743.60000,1173.30000,647.70000,647.70000,525.59990,3.10000,528.70000,160.00000,368.70000,368.70000,,368.70000,626.39980,525.59990,452.30000,455.30000,0.82000,0.81000
2016-06-30,2898.19900,1698.60000,1199.59900,770.09990,770.10100,429.49830,-2.50000,426.99990,145.00000,281.99990,282.00000,,282.00000,526.49830,429.49900,457.00000,459.10000,0.62000,0.62000
2016-03-31,3248.60000,1812.70000,1435.90000,634.40000,634.40000,801.50000,-6.70000,794.80000,262.30000,532.50000,532.50000,,532.50000,897.80000,801.50000,454.40000,456.90000,1.17000,1.17000
2015-12-31,2807.00000,1682.50000,1124.50000,627.20000,627.20000,497.30000,10.60000,507.90000,166.50000,341.40000,341.40000,,341.40000,593.80000,497.30000,457.60000,460.30000,0.75000,0.74000
2015-09-30,2714.00000,1646.50000,1067.50000,605.30000,605.30000,462.20000,42.80000,505.00000,167.50000,337.50000,337.50000,-0.90000,336.60000,555.10000,462.20000,462.40000,465.70000,0.73000,0.72000
2015-06-30,2694.50000,1601.70000,1092.80000,725.20000,725.20000,367.59960,14.00000,381.59990,124.50000,257.10000,257.10000,79.10000,336.20000,463.29960,367.59960,472.60000,475.80000,0.71000,0.72000
2015-03-31,3024.30000,1684.30000,1340.00000,607.20000,607.20000,732.80000,7.10000,739.90000,249.60000,490.30000,490.30000,-0.70000,489.60000,827.90000,732.80000,470.30000,474.00000,1.04000,1.03000
2014-12-31,2653.60000,1583.30000,1070.30000,588.50000,588.50000,481.80000,17.00000,498.80000,166.30000,332.50000,332.50000,-1.00000,331.50000,576.20010,481.80000,476.60000,480.30000,0.70000,0.69000
2014-09-30,2566.10000,1558.30000,1007.80000,576.00000,576.00000,431.80030,18.60000,450.40000,153.80000,296.60000,296.60000,-1.40000,295.20000,524.80030,431.80030,478.40000,481.70000,0.62000,0.61000
2014-06-30,2545.60100,1535.90000,1009.70100,668.49990,668.49900,341.20120,11.60000,352.79990,122.50000,230.30000,230.30000,58.40000,288.70000,436.50120,341.20070,478.90000,483.10000,0.61000,0.60000
2014-03-31,2825.10000,1585.70000,1239.40000,585.30000,585.30000,654.10010,6.70000,660.80000,227.60000,433.20000,433.20000,88.40000,521.60000,742.60010,654.10010,478.90000,483.00000,1.09000,1.08000
2013-12-31,2493.70000,1478.60000,1015.10000,578.80000,578.80000,436.29980,25.70000,462.00000,147.80000,314.20000,314.20000,62.80000,377.00000,526.69980,436.29980,478.40000,482.80000,0.79000,0.78000
2013-09-30,2362.00000,1440.80000,921.20000,537.70000,537.70000,383.50000,20.10000,403.60000,138.70000,264.90000,264.90000,63.70000,328.60000,470.30000,383.50000,480.10000,484.30000,0.68000,0.68000
2013-06-30,947.40010,620.10010,327.30000,310.69990,353.40040,-26.10030,18.50000,-7.60000,6.30000,-13.90000,-13.90000,240.80000,226.90010,10.19970,-26.10060,482.70000,487.10000,0.47000,0.47000
2013-03-31,3109.30000,1743.20000,1366.10000,653.60000,653.60000,712.50020,10.80000,723.30000,241.70000,481.60000,481.60000,1.10000,482.70000,813.20020,712.50020,482.70000,486.50000,1.00000,0.99000
2012-12-31,2747.80000,1624.30000,1123.50000,624.70000,624.70000,498.80000,30.00000,528.80000,176.80000,352.00000,352.00000,38.90000,390.90000,595.30000,498.80000,482.10000,486.80000,0.81000,0.80000
2012-09-30,2637.50000,1586.50000,1051.00000,611.40000,611.40000,439.60010,26.00000,465.60000,163.10000,302.50000,302.50000,2.80000,305.30000,536.60010,439.60010,483.50000,488.40000,0.63000,0.63000
2012-06-30,2602.90100,1571.60000,1031.30100,671.19980,671.20100,360.10010,27.60000,387.70000,135.90000,251.79990,251.80000,6.60000,258.40000,459.00010,360.09990,487.30000,492.20000,0.53000,0.53000
2012-03-31,2910.90000,1618.20000,1292.70000,619.90000,619.90000,672.79980,9.30000,682.10000,231.90000,450.20000,450.20000,2.20000,452.40000,768.89980,672.79980,488.50000,493.20000,0.93000,0.92000
2011-12-31,2570.70000,1513.70000,1057.00000,574.90000,574.90000,482.09990,94.10000,576.20000,203.40000,372.80000,372.80000,2.20000,375.00000,574.69980,482.09990,486.70000,492.40000,0.77000,0.76000
2011-09-30,2510.90000,1500.40000,1010.50000,586.90000,586.90000,423.60010,32.10000,455.70000,155.30000,300.40000,300.40000,2.30000,302.70000,515.30010,423.60010,487.90000,493.30000,0.62000,0.61000
2011-06-30,2460.60000,1495.60000,965.00020,651.60010,651.60000,313.40040,30.60000,344.00000,111.40000,232.60000,232.60000,,241.79990,401.60040,313.40010,493.50000,498.30000,0.49000,0.49000
2011-03-31,2737.30000,1520.60000,1216.70000,577.30000,577.30000,639.39990,13.60000,653.00000,229.20000,423.80000,423.80000,,423.80000,734.09990,639.39990,496.20000,501.30000,0.85000,0.85000
2010-12-31,2405.70000,1380.30000,1025.40000,570.10000,570.10000,455.29990,29.30000,484.60000,174.50000,310.10000,310.10000,,310.10000,552.09990,455.29990,492.00000,496.90000,0.63000,0.62000
2010-09-30,2229.40000,1311.90000,917.50000,515.60000,515.60000,401.90000,34.50000,436.40000,157.90000,278.50000,278.50000,,278.50000,490.40000,401.90000,491.40000,494.90000,0.57000,0.56000
2010-06-30,2190.40000,1282.30000,908.10010,612.09990,612.10000,296.00000,9.60000,305.59990,97.80000,207.79990,207.80010,0.10000,207.90010,386.10000,296.00020,500.50000,503.70000,0.42000,0.42000
2010-03-31,2443.20000,1330.70000,1112.50000,504.90000,504.90000,607.59990,25.40000,633.00000,231.40000,401.60000,401.60000,2.00000,403.60000,699.99990,607.59990,502.40000,505.50000,0.80000,0.80000
2009-12-31,2198.00000,1227.20000,970.79990,518.90000,518.90000,451.89990,27.10000,479.00000,164.00000,315.00000,315.00000,0.80000,315.80000,543.89990,451.89990,502.00000,506.20000,0.63000,0.62000
2009-09-30,2096.10000,1189.50000,906.60010,491.50000,491.50000,415.10010,30.50000,445.60000,162.70000,282.90000,282.90000,1.20000,284.10000,507.10010,415.10010,501.40000,503.70000,0.57000,0.56000
2009-06-30,2084.90000,1183.80000,901.10010,571.60000,571.60000,329.50050,27.60000,357.10000,12.50000,344.60000,344.60000,8.10000,352.70000,423.60050,329.50020,503.20000,505.80000,0.70000,0.70000
2009-03-31,2368.70000,1214.70000,1154.00000,518.90000,518.90000,635.10000,-6.60000,628.50000,226.40000,402.10000,402.10000,0.40000,402.50000,726.90000,635.10000,501.20000,502.40000,0.80000,0.80000
