,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2017-09-30,3766.00000,2337.00000,1429.00000,674.00000,781.00000,648.00000,10.00000,658.00000,164.00000,494.00000,495.00000,495.00000,762.00000,648.00000,590.00000,592.00000,0.84000,0.84000
2017-06-30,3670.00000,2261.00000,1409.00000,709.00000,803.00000,606.00000,29.00000,635.00000,165.00000,470.00000,470.00000,470.00000,709.00000,606.00000,589.00000,591.00000,0.80000,0.80000
2017-03-31,3546.00000,2194.00000,1352.00000,686.00000,782.00000,570.00000,79.00000,649.00000,92.00000,557.00000,557.00000,557.00000,674.00000,570.00000,605.00000,607.00000,0.92000,0.92000
2016-12-31,3462.00000,2078.00000,1384.00000,730.00000,823.00000,561.00000,-1.00000,560.00000,144.00000,416.00000,416.00000,416.00000,662.00000,561.00000,607.00000,610.00000,0.68000,0.69000
2016-09-30,3453.00000,2077.00000,1376.00000,701.00000,793.00000,583.00000,30.00000,613.00000,170.00000,443.00000,444.00000,444.00000,680.00000,583.00000,606.00000,609.00000,0.73000,0.73000
2016-06-30,3370.00000,2038.00000,1332.00000,654.00000,741.00000,591.00000,4.00000,595.00000,343.00000,252.00000,252.00000,252.00000,684.00000,591.00000,606.00000,609.00000,0.42000,0.41000
2016-03-31,3202.00000,1915.00000,1287.00000,646.00000,733.00000,554.00000,35.00000,589.00000,148.00000,441.00000,441.00000,441.00000,642.00000,554.00000,608.00000,612.00000,0.73000,0.72000
2015-12-31,3232.50000,1933.40000,1299.10000,659.10000,745.70000,553.40010,8.20000,561.60000,137.80000,423.80000,423.80000,423.80010,641.40010,553.39990,609.00000,613.00000,0.70000,0.70000
2015-09-30,3187.00000,1934.60000,1252.40000,627.10000,709.60000,542.80000,0.20000,543.00000,145.80000,397.20000,397.20000,397.20000,625.20010,542.80000,608.80000,612.70000,0.65000,0.65000
2015-06-30,3085.10000,1844.80000,1240.30000,612.00000,694.80000,545.50000,3.30000,548.80000,128.70000,420.10000,420.10000,420.10000,629.50000,545.50000,609.90000,613.90000,0.69000,0.68000
2015-03-31,2911.40000,1727.20000,1184.20000,610.80000,683.90000,500.30000,10.30000,510.60000,127.70000,382.90000,382.90000,382.90000,575.90000,500.30000,609.60000,613.90000,0.63000,0.62000
2014-12-31,2742.60000,1639.30000,1103.30000,562.70000,623.80000,479.50000,5.80000,485.30000,122.70000,362.60000,362.60000,362.60000,542.30000,479.49990,608.00000,613.00000,0.61000,0.59000
2014-09-30,2581.00000,1569.80000,1011.20000,506.00000,553.70000,457.50000,6.20000,463.70000,108.10000,355.60000,355.60000,355.60000,507.20000,457.50000,608.10000,612.10000,0.58000,0.58000
2014-06-30,2517.10000,1499.50000,1017.60000,482.90000,529.60000,488.00010,13.80000,501.80000,129.90000,371.90000,371.90000,371.90000,536.80010,488.00010,607.90000,612.20000,0.61000,0.61000
2014-03-31,2422.30000,1432.40000,989.90000,485.40000,529.90000,460.00000,13.20000,473.20000,124.30000,348.90000,348.90000,348.90000,506.70000,460.00000,607.70000,612.90000,0.57000,0.57000
2013-12-31,2355.49900,1411.18600,944.31310,450.49400,496.48300,447.83070,3.29100,451.12200,126.76800,324.35410,324.35410,324.35400,495.71770,447.83080,604.00000,609.70000,0.53000,0.53000
2013-09-30,2305.72300,1382.33600,923.38680,443.37600,486.02800,437.35890,1.83900,439.19800,119.57100,319.62700,319.62700,319.62700,481.93690,437.35890,603.26500,608.54900,0.53000,0.53000
2013-06-30,2161.24000,1272.01300,889.22710,420.52600,462.42400,426.80310,-6.40600,420.39700,119.98700,300.41000,300.41000,300.41000,470.63710,426.80310,603.34000,608.89200,0.50000,0.49000
2013-03-31,2020.73800,1199.96500,820.77310,413.20400,454.86600,365.90710,11.27600,377.18300,92.97400,284.20900,284.20900,284.20900,409.50810,365.90710,603.70800,610.35300,0.47000,0.47000
2012-12-31,1948.21500,1150.93400,797.28110,401.74610,441.02800,356.25370,9.59100,365.84400,87.06500,278.77890,278.77890,278.77890,397.41770,356.25330,602.58200,611.72200,0.46000,0.46000
2012-09-30,1891.68800,1111.89800,779.79000,384.95100,424.40400,355.38600,8.99700,364.38300,87.48200,276.90100,276.90100,276.90100,396.75200,355.38600,598.11600,606.26400,0.46500,0.45500
2012-06-30,1795.22000,1030.88900,764.33090,396.77100,432.37300,331.95790,3.13400,335.09200,83.16000,251.93200,251.93200,251.93200,369.39090,331.95790,604.45000,614.65200,0.41500,0.41000
2012-03-31,1711.34900,984.52000,726.82900,374.17800,408.93000,317.89890,4.37800,322.27700,78.62600,243.65100,243.65100,243.65100,354.52390,317.89890,606.85600,618.41600,0.40000,0.39500
2011-12-31,1663.70700,970.68910,693.01760,352.45600,384.87490,308.14280,14.93700,323.08010,82.95300,240.12700,240.12700,240.12700,342.44180,308.14280,606.55400,620.70200,0.39500,0.39000
2011-09-30,1600.95400,924.88600,676.06800,353.16100,383.06600,293.00200,-5.03800,287.96400,60.84500,227.11900,227.11900,227.11900,324.64100,293.00200,605.44600,618.59400,0.37500,0.36500
2011-06-30,1485.24200,860.87100,624.37100,326.71800,354.41300,269.95800,7.64700,277.60500,69.56000,208.04500,208.04500,208.04500,299.23100,269.95800,607.97800,622.95400,0.34000,0.33500
2011-03-31,1371.25300,782.17600,589.07700,296.33000,323.71200,265.36500,15.13500,280.50000,72.17300,208.32700,208.32700,208.32700,294.32900,265.36500,608.08200,623.60600,0.34500,0.33500
2010-12-31,1310.60200,758.02300,552.57900,279.92110,307.95800,244.62080,3.92300,248.54400,42.37800,206.16610,206.16610,206.16600,274.23490,244.62100,601.56200,618.27400,0.34000,0.33000
2010-09-30,1216.91300,699.62300,517.29000,262.63200,288.99100,228.29900,14.97700,243.27600,39.57700,203.69900,203.69900,203.69900,256.22790,228.29900,603.43400,619.23800,0.34000,0.33000
2010-06-30,1105.15400,641.01900,464.13510,234.54700,258.22000,205.91510,2.09300,208.00800,35.83300,172.17500,172.17500,172.17500,231.16310,205.91510,599.77800,616.97400,0.28500,0.28000
2010-03-31,959.72000,555.90400,403.81600,194.99300,220.79890,183.01700,-4.26500,178.75200,27.25200,151.50000,151.50000,151.50000,210.39800,183.01700,595.77000,613.32800,0.25500,0.24500
2009-12-31,902.72100,520.79600,381.92500,190.67800,215.01680,166.90820,1.68900,168.59700,24.59300,144.00400,144.00400,144.00400,191.24720,166.90830,586.60800,602.23000,0.24000,0.24000
2009-09-30,853.48800,475.59900,377.88900,193.80600,216.10700,161.78200,1.91700,163.69900,27.12700,136.57200,136.57200,136.57200,184.08300,161.78200,587.32800,605.16400,0.23500,0.22500
2009-06-30,776.59200,433.34000,343.25200,170.00300,191.58200,151.67000,17.49600,169.16600,27.91100,141.25500,141.25500,141.25500,173.24900,151.67000,584.67400,598.54400,0.24000,0.23500
2009-03-31,745.86200,419.70800,326.15400,166.87200,188.02400,138.13000,-2.64100,135.48900,22.35700,113.13200,113.13200,113.13200,159.28200,138.13000,583.22600,595.98600,0.19500,0.19000
