,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2016-09-30,9106.36300,7659.58800,1446.77500,,1509.18600,-987.33730,1509.18500,-62.39520,-58.35000,-120.73210,0.39850,-121.13060,-121.13060,,-138.16940,-62.39520,-62.39520,1439.60000,1439.60000,-0.09600,-0.09600
2016-06-30,9816.09000,8346.00800,1470.08200,,1523.97200,-982.95920,1523.97100,-54.56870,40.68500,-13.37160,6.75330,-20.12480,-20.12480,,-38.44220,-54.56870,-54.56870,1381.55200,1381.55200,-0.02740,-0.02740
2016-03-31,8369.98500,7167.00700,1202.97900,,1337.10800,-860.38460,1337.10800,-132.51280,2.68500,-129.85990,3.01840,-132.87830,-132.87830,,-139.39610,-132.51280,-132.51280,1371.24800,1371.24800,-0.10110,-0.10110
2015-12-31,7765.78300,6645.51000,1120.27300,,1339.44500,-888.48520,1763.99200,-643.71920,-526.56030,-1209.69900,-1.45630,-1208.24300,-1208.24300,,-1207.37500,-236.88570,-236.88700,1367.51700,1367.51700,-0.88340,-0.88340
2015-09-30,6940.36000,5981.44400,958.91600,,1063.90100,-687.68210,1063.90100,-105.63140,20.82300,-84.68060,-0.00270,-84.67790,-84.67790,,-84.03200,-105.63140,-105.63140,1367.86900,1367.86900,-0.06170,-0.06170
2015-06-30,7407.85300,6454.70700,953.14600,,1069.78200,-650.71970,1069.78200,-116.57350,33.97600,-82.61540,-0.33350,-82.28190,-82.28190,,-82.28190,-116.57350,-116.57350,1367.59300,1367.59300,-0.05960,-0.05960
2015-03-31,5910.72300,5190.35100,720.37210,,853.07300,-541.99330,853.07300,-131.82840,17.65100,-114.29280,-0.47710,-113.81570,-113.81570,,-113.81570,-131.82840,-131.82840,1366.34900,1366.34900,-0.08330,-0.08330
2014-12-31,5595.85600,,5595.85600,,,,,5595.85600,,5595.85600,,5595.85600,-73.22400,0.00000,-73.22400,5595.85600,5595.85600,1362.44200,1362.44200,-0.05000,-0.05000
2014-09-30,4726.62200,4149.23000,577.39210,83.41000,560.22000,,643.63000,-66.23830,40.48000,-25.76000,1.01000,-26.77000,-26.77600,0.00000,-26.77600,-66.23830,-66.23830,1362.23900,1362.23900,-0.02000,-0.02000
2014-06-30,4612.29800,4103.68000,508.61770,67.70000,567.92000,,635.62000,-127.00240,33.17000,-93.84000,0.05000,-93.89000,-93.90200,0.00000,-93.90200,-127.00240,-127.00240,1202.78200,1202.78200,-0.94000,-0.94000
2014-03-31,3702.22200,,3702.22200,,,,,3702.22200,,3702.22200,,3702.22200,-620.12700,0.00000,-620.12700,3702.22200,3702.22200,911.87400,911.87400,-0.95000,-0.95000
2013-12-31,3284.12500,,3284.12500,,,,,3284.12500,,3284.12500,,3284.12500,-17.94800,0.00000,-17.94800,3284.12500,3284.12500,836.49400,836.49400,-0.08000,-0.08000
2013-09-30,2927.65200,,2927.65200,,,,,2927.65200,,2927.65200,,2927.65200,12.17600,0.00000,12.17600,2927.65200,2927.65200,853.22400,853.22400,-0.13000,-0.13000
2013-06-30,2813.97400,,2813.97400,,,,,2813.97400,,2813.97400,,2813.97400,-4.56600,0.00000,-4.56600,2813.97400,2813.97400,853.22400,853.22400,-0.09000,-0.09000
2012-12-31,,,,,,,,,,,,,,,,,,,,,0.00000
