,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2017-07-31,501.80000,74.60000,427.20000,193.80000,335.60000,534.80000,-107.60000,-18.80000,-126.40000,17.60000,-144.00000,-144.00000,-144.00000,-79.20000,-107.60000,219.50000,219.50000,-0.66000,-0.66000
2017-04-30,485.70000,78.20000,407.50000,187.70000,334.00000,527.10000,-119.60000,-1.80000,-121.40000,8.20000,-129.60000,-129.60000,-129.60000,-91.20000,-119.60000,219.90000,219.90000,-0.59000,-0.59000
2017-01-31,478.80000,82.90000,395.90000,187.00000,357.70000,563.00010,-167.10010,-1.10000,-168.20000,5.20000,-173.40000,-173.40000,-173.40000,-132.40010,-167.10010,222.70000,222.70000,-0.78000,-0.78000
2016-10-31,489.60000,81.50000,408.10000,192.60000,325.40000,528.00010,-119.90010,-9.40000,-129.30000,13.50000,-142.80000,-142.80000,-142.80000,-85.80010,-119.90010,222.30000,222.30000,-0.64000,-0.64000
2016-07-31,550.70000,85.10000,465.60000,193.00000,311.70000,528.50000,-62.90000,-10.10000,-73.00000,25.20000,-98.20000,-98.20000,-98.20000,-29.90000,-62.90000,223.20000,223.20000,-0.44000,-0.44000
2016-04-30,511.90000,92.40000,419.50000,193.50000,315.50000,569.20000,-149.70000,-3.60000,-153.30000,14.40000,-167.70000,-167.70000,-167.70000,-112.30000,-149.70000,224.40000,224.40000,-0.75000,-0.75000
2016-01-31,648.30000,94.90000,553.40000,204.50000,350.60000,563.10010,-9.70010,-10.80000,-20.50000,16.70000,-37.20000,-37.20000,-37.20000,26.39990,-9.70000,226.00000,226.00000,-0.17000,-0.17000
2015-10-31,599.80000,91.00000,508.80000,197.90000,317.60000,523.60000,-14.80000,-7.70000,-22.50000,21.30000,-43.80000,-43.80000,-43.80000,20.90000,-14.80000,225.30000,225.30000,-0.19000,-0.19000
2015-07-31,609.50000,93.00000,516.50000,193.10000,310.90000,512.20000,4.30000,-3.40000,0.90000,269.50000,-268.60000,-268.60000,-268.60000,40.50010,4.30000,227.00000,227.00000,-1.18000,-1.18000
2015-04-30,646.50000,91.80000,554.70000,194.50000,329.80000,533.20000,21.50000,0.30000,21.80000,2.70000,19.10000,19.10000,19.10000,59.30000,21.50000,227.20000,231.70000,0.08000,0.08000
2015-01-31,664.60000,89.50000,575.10000,191.50010,360.30010,561.09990,14.00010,-21.10000,-7.10000,-18.60000,11.50000,11.50000,11.50000,50.00010,14.00000,227.10000,232.40000,0.05000,0.05000
2014-10-31,618.00000,86.00000,532.00000,183.90000,324.00000,517.40000,14.60000,-3.00000,11.60000,0.90000,10.70000,10.70000,10.70000,51.20000,14.60000,226.90000,231.50000,0.05000,0.05000
2014-07-31,637.10000,87.90000,549.20000,179.30000,309.10000,499.30000,49.90000,-7.00000,42.90000,11.60000,31.30000,31.30000,31.30000,87.10000,49.90000,227.30000,232.40000,0.14000,0.13000
2014-04-30,592.50000,78.70000,513.80000,170.50000,287.90000,471.60000,42.20000,-6.60000,35.60000,7.30000,28.30000,28.30000,28.30000,78.30000,42.20000,227.00000,231.60000,0.12000,0.12000
2014-01-31,586.60000,71.90000,514.70000,162.40000,274.50010,463.00010,51.69980,4.60000,56.30000,2.40000,53.90000,53.90000,53.90000,84.89980,51.69970,224.00000,229.60000,0.23000,0.24000
2013-10-31,555.20000,67.10000,488.10000,149.00000,259.20000,420.00000,68.10000,1.10000,69.20000,11.60000,57.60000,57.60000,57.60000,98.70000,68.10000,223.10000,227.70000,0.26000,0.25000
2013-07-31,561.70000,67.80000,493.90000,148.90000,250.40000,410.30000,83.60000,-1.80000,81.80000,20.10000,61.70000,61.70000,61.70000,115.60000,83.60000,223.10000,228.30000,0.28000,0.27000
2013-04-30,570.40000,67.50000,502.90000,150.80000,270.30000,421.50000,81.40010,-8.80000,72.60000,17.00000,55.60000,55.60000,55.60000,114.50010,81.40010,223.80000,229.30000,0.25000,0.24000
2013-01-31,606.90000,62.00000,544.90000,149.40000,261.60010,460.30000,84.60000,1.50000,86.10000,11.60000,74.50000,74.50000,74.50000,119.30000,84.59990,226.40000,231.70000,0.33000,0.32000
2012-10-31,548.00000,57.90000,490.10000,153.00000,266.00000,455.70000,34.40000,-0.10000,34.30000,4.90000,29.40000,29.40000,29.40000,69.40000,34.40000,225.50000,229.90000,0.13000,0.13000
2012-07-31,568.70000,59.80000,508.90000,144.90000,271.10000,416.00000,92.90000,-0.80000,92.10000,27.50000,64.60000,64.60000,64.60000,121.80000,92.90000,227.80000,232.10000,0.28000,0.28000
2012-04-30,588.60000,58.80000,529.80000,152.70000,283.10000,435.80000,94.00000,3.50000,97.50000,18.60000,78.90000,78.90000,78.90000,123.20000,94.00000,228.10000,234.10000,0.35000,0.34000
2012-01-31,592.40020,57.50000,534.90020,149.50000,293.60000,443.09980,91.80040,1.10000,92.90000,20.90000,72.00000,72.00000,72.00000,122.10040,91.80030,227.70000,233.30000,0.32000,0.31000
2011-10-31,548.60000,59.60000,489.00000,141.20000,257.60000,398.80000,90.20000,1.10000,91.30000,18.50000,72.80000,72.80000,72.80000,121.20000,90.20000,227.10000,230.70000,0.32000,0.32000
2011-07-31,546.30000,57.40000,488.90000,139.20000,256.00000,393.90000,95.00000,-0.80000,94.20000,23.00000,71.20000,71.20000,71.20000,124.70000,95.00000,229.40000,236.60000,0.31000,0.30000
2011-04-30,528.30000,54.60000,473.70000,136.60000,258.50000,395.10000,78.60000,5.90000,84.50000,15.20000,69.30000,69.30000,69.30000,103.10000,78.60000,228.20000,237.10000,0.30000,0.29000
2011-01-31,527.70010,48.40000,479.30010,126.90000,278.99990,407.70010,71.60000,1.40000,73.00000,11.40000,61.60000,61.60000,61.60000,97.40000,71.59990,227.60000,234.20000,0.27000,0.26000
2010-10-31,476.70000,48.50000,428.20000,122.80000,236.20000,359.00000,69.20000,2.50000,71.70000,18.10000,53.60000,53.60000,53.60000,95.80000,69.20000,226.50000,232.40000,0.24000,0.23000
2010-07-31,472.80000,48.40000,424.40000,119.30000,223.40000,344.60000,79.80000,0.10000,79.90000,20.00000,59.90000,59.90000,59.90000,106.10000,79.80000,228.00000,233.80000,0.26000,0.25000
2010-04-30,474.60000,51.30000,423.30000,127.20000,238.20000,372.50000,50.80000,-3.40000,47.40000,10.50000,36.90000,36.90000,36.90000,77.50000,50.80000,229.00000,234.60000,0.16000,0.16000
2010-01-31,456.09990,44.40000,411.69990,116.90000,238.40010,355.70000,55.99990,2.70000,58.70000,8.60000,50.10000,50.10000,50.10000,83.09990,56.00000,228.70000,232.10000,0.21000,0.21000
2009-10-31,416.90000,45.00000,371.90000,109.30000,231.40000,345.60000,26.30000,5.70000,32.00000,2.50000,29.50000,29.50000,29.50000,55.20000,26.30000,229.60000,232.90000,0.13000,0.13000
2009-07-31,414.90000,50.10000,364.80000,109.80000,225.90000,362.10000,2.70000,10.70000,13.40000,2.90000,10.50000,10.50000,10.50000,31.20000,2.70000,228.90000,232.30000,0.05000,0.05000
2009-04-30,425.80000,52.30000,373.50000,121.50000,233.90000,392.90000,-19.40000,,-19.40000,12.70000,-32.10000,-32.10000,-32.10000,28.60000,-19.40000,227.10000,227.10000,-0.14000,-0.14000
2009-01-31,489.80000,48.50000,441.30000,138.70000,267.30000,575.10000,-133.80000,-1.80000,-135.60000,-30.30000,-105.30000,-105.30000,-105.30000,22.40000,-133.80000,225.50000,230.10000,-0.47000,-0.45000
