,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-03-31,1105.60000,262.70000,842.90000,53.80000,493.60000,,866.20000,-23.30010,-48.70000,-72.00000,-4.10000,-67.90000,-67.90000,-69.70000,169.50000,-23.30010,137.10000,137.10000,-0.51000,-0.51000
2019-12-31,1427.98000,577.00010,850.98020,72.95400,548.24600,,660.54990,190.42990,108.32100,298.85100,31.46000,267.39100,267.39100,267.39100,262.26390,190.43010,127.90000,128.50000,2.07000,2.06000
2019-09-30,1575.17300,627.11900,948.05400,67.35400,543.64800,,650.84400,297.21000,-37.46400,259.74600,46.79700,212.94900,212.94900,212.94900,375.66000,297.21000,126.45300,127.20400,1.68000,1.67000
2019-06-30,984.53700,343.69400,640.84300,65.63200,411.56100,,512.51000,128.33300,-122.22500,6.10800,-7.32500,13.43300,13.43300,13.43300,199.03000,128.33300,126.32900,126.84700,0.11000,0.11000
2019-03-31,732.51000,259.98700,472.52300,56.26000,361.74500,,436.39600,36.12700,-6.53200,29.59500,2.86800,26.72700,26.72700,26.72700,81.54600,36.12700,126.28700,126.81600,0.21000,0.21000
2018-12-31,1389.16100,601.58800,787.57290,63.11500,694.59410,,777.02600,10.54740,-15.67500,-5.12800,-13.89400,8.76600,8.76600,8.76600,95.50740,10.54720,126.13200,126.13200,0.09000,0.10000
2018-09-30,1569.68600,655.59700,914.08910,65.80700,512.01700,,600.75300,313.33610,-17.54200,295.79400,31.93300,263.86100,263.86100,263.86100,378.88810,313.33610,126.45300,127.16100,2.08000,2.06000
2018-06-30,904.45800,338.30600,566.15200,59.85900,406.85400,,478.56400,87.58800,-19.46400,68.12400,7.82500,60.29900,60.29900,60.29900,135.51000,87.58800,125.71100,126.33500,0.48000,0.48000
2018-03-31,716.34100,255.18700,461.15400,57.38400,465.67700,,541.57300,-80.41900,-7.96900,-88.38800,24.10400,-112.49200,-112.49200,-112.49200,-35.68600,-80.41900,125.07300,125.07300,-0.90000,-0.90000
2017-12-31,1596.11100,628.72190,967.38940,76.25500,593.83600,,696.30110,271.08850,7.49800,278.58600,283.88400,-5.29800,-5.29800,-5.29800,332.46350,271.08830,125.03900,127.03100,-0.04000,-0.04000
2017-09-30,1791.50200,730.65600,1060.84600,67.38600,620.63000,,699.90200,360.94400,-11.10300,349.84100,84.25800,265.58300,265.58300,265.58300,414.89200,360.94400,125.17000,127.15000,2.12000,2.09000
2017-06-30,972.50600,368.23300,604.27290,62.79300,428.42700,,504.28900,99.98400,-13.09800,86.88600,19.16300,67.72300,67.72300,67.72300,151.14200,99.98400,125.26300,127.36700,0.54000,0.53000
2017-03-31,849.66300,306.08200,543.58110,62.58600,389.20100,,465.23790,78.34310,-7.50600,70.83700,2.23800,68.59900,68.59900,68.59900,119.49610,78.34310,125.18200,127.22900,0.55000,0.54000
2016-12-31,1629.94000,634.57200,995.36790,75.45700,637.63390,,740.21100,255.15710,-35.22500,219.93200,39.33300,180.59900,180.59900,192.72500,312.65710,255.15690,125.29200,126.96600,1.54000,1.52000
2016-09-30,1679.75700,658.98600,1020.77100,70.08300,573.61400,,658.67000,362.10100,-15.77700,346.32400,90.16200,256.16200,256.16200,257.79800,409.30990,362.10100,125.50000,125.50000,2.05000,2.03000
2016-06-30,878.94500,321.67600,557.26900,63.67100,395.00000,,472.39500,84.87400,-17.85400,67.02000,17.60100,49.41900,49.41900,52.10600,130.56300,84.87400,125.47500,127.04100,0.42000,0.41000
2016-03-31,831.18000,290.24000,540.94000,57.16400,382.98300,,455.02400,85.91600,-26.70300,59.21300,12.24200,46.97100,46.97100,48.75100,125.91900,85.91600,125.26600,126.94800,0.39000,0.38000
2015-12-31,1465.35400,554.75010,910.60370,68.64500,562.22900,,651.90290,258.70080,-27.36400,231.33700,56.94300,174.39400,174.39400,175.76300,304.94180,258.70090,125.00600,126.68800,1.41000,1.39000
2015-09-30,1470.99700,579.14900,891.84800,64.79300,503.00100,,588.32100,303.52700,-18.91000,284.61700,78.24200,206.37500,206.37500,207.59900,359.69800,303.52700,125.10000,126.91700,1.66000,1.64000
2015-06-30,797.65800,295.39900,502.25900,57.60900,348.58200,,426.75900,75.50010,-21.85400,53.64600,13.36400,40.28200,40.28200,41.80900,125.41310,75.50010,125.09300,126.80600,0.33000,0.33000
2015-03-31,713.50000,247.73500,465.76500,51.89700,335.61600,,411.56000,54.20500,-19.89000,34.31500,8.49400,25.82100,25.82100,26.66700,99.65600,54.20500,124.85300,126.34200,0.21000,0.21000
2014-12-31,1298.59300,516.72500,781.86820,65.37200,466.99800,,558.31900,223.54910,-18.12700,205.42200,36.60100,168.82100,168.82100,169.91100,272.22010,223.54890,128.41100,129.88600,1.32000,1.30000
2014-09-30,1469.89900,602.76600,867.13310,58.22000,485.91600,,581.31900,285.81410,-41.76000,244.05400,63.89900,180.15500,180.15500,180.45700,355.45510,285.81410,126.91700,128.70300,1.42000,1.40000
2014-06-30,829.26200,320.33600,508.92600,51.70700,356.05300,,426.36200,82.56400,-18.04700,64.51700,31.69700,32.82000,32.82000,33.47500,129.73900,82.56400,129.38100,130.93000,0.26000,0.26000
2014-03-31,679.45300,258.54500,420.90800,47.25700,312.14300,,377.46000,43.44800,-17.45300,25.99500,-5.51900,31.51400,31.51400,32.08700,83.01300,43.44800,131.23200,132.73300,0.24000,0.24000
2013-12-31,1281.77300,536.17710,745.59590,53.13600,454.61210,,561.92390,183.67220,-22.34600,161.32600,33.05000,128.27600,128.27600,129.81500,265.12120,183.67220,130.18600,131.78800,1.00000,0.98000
2013-09-30,1370.34800,568.58200,801.76610,59.36600,511.47900,,603.06000,198.70590,-42.79300,155.91300,30.07000,125.84300,125.84300,126.57400,263.26590,198.70590,130.25300,131.84500,0.97000,0.96000
2013-06-30,766.34200,300.57000,465.77200,47.90400,321.43400,,391.68400,74.08800,-23.01200,51.07600,14.59600,36.48000,36.48000,36.48000,120.26400,74.08800,129.38100,130.93000,0.28000,0.28000
2013-03-31,663.69400,267.57200,396.12200,47.18500,321.17100,,385.49500,10.62700,-27.12000,-16.49300,-9.82200,-6.67100,-6.67100,-6.67100,47.11700,10.62700,129.34000,129.34000,-0.05000,-0.05000
2012-12-31,1283.52900,516.44400,767.08500,57.68600,477.61690,,566.93000,200.15490,-26.49500,173.66000,43.36100,130.29900,130.29900,130.29900,256.38690,200.15500,130.06700,131.92600,1.01000,1.00000
2012-09-30,1345.13700,586.51600,758.62100,48.47200,435.09700,,508.99900,249.62210,-24.67300,224.94900,60.09700,164.85200,164.85200,164.85200,306.42610,249.62210,130.61900,132.48300,1.26000,1.24000
2012-06-30,811.46700,311.98400,499.48300,50.11300,341.56900,,413.20110,86.28190,-26.62300,59.65900,16.23200,43.42700,43.42700,43.42700,132.23190,86.28190,130.29400,132.11800,0.33000,0.33000
2012-03-31,648.85000,257.03600,391.81400,44.92600,317.36900,,376.08800,15.72600,-20.59200,-4.86600,-2.28700,-2.57900,-2.57900,-2.57900,48.82700,15.72600,129.56900,129.56900,-0.02000,-0.02000
2011-12-31,1329.33800,591.48300,737.85490,47.35100,441.94000,,521.27600,216.57900,-27.43500,189.14400,50.01400,139.13000,139.13000,139.13000,277.34600,216.57890,133.82300,133.82300,1.04000,1.01000
2011-09-30,1375.81100,599.52400,776.28700,49.50400,459.78300,,528.21500,248.07200,-26.61500,221.45700,50.46700,170.99000,170.99000,170.99000,303.39000,248.07200,132.44800,134.92400,1.29000,1.27000
2011-06-30,908.45400,378.01000,530.44400,54.96500,377.35300,,450.03700,80.40700,-27.45300,52.95400,-5.09700,58.05100,58.05100,58.05100,126.45300,80.40700,136.07300,139.24100,0.43000,0.42000
2011-03-31,671.98600,267.24600,404.74000,45.81800,296.18600,,355.81700,48.92300,-26.08500,22.83800,5.64200,17.19600,17.19600,17.19600,83.05800,48.92300,137.64500,140.95300,0.12000,0.12000
2010-12-31,1278.69700,535.45610,743.24080,61.95000,451.11190,,542.19190,201.04870,-27.66900,173.38000,33.36600,140.01400,140.01400,140.01400,253.10970,201.04880,139.07900,145.67000,1.01000,0.96000
2010-09-30,1313.30200,591.60000,721.70200,51.61800,411.68200,,483.94500,237.75710,-18.68400,219.07300,63.90900,155.16400,155.16400,155.16400,285.90510,237.75710,138.19900,141.71500,1.12000,1.09000
2010-06-30,737.79100,300.32200,437.46900,47.46600,298.96200,,357.74300,79.72600,-18.68900,61.03700,17.40600,43.63100,43.63100,43.63100,118.61600,79.72600,143.80100,148.47400,0.30000,0.29000
2010-03-31,672.37100,262.67900,409.69200,40.32400,288.65700,,340.36500,69.32700,-15.09700,54.23000,-4.71300,58.94300,58.94300,58.94300,98.62700,69.32700,137.32000,151.28200,0.43000,0.40000
2009-12-31,1375.18400,562.10500,813.07900,56.66500,487.41990,,569.48000,243.59900,-17.20200,226.39700,60.83400,165.56300,165.56300,165.56300,293.92400,243.59890,139.48700,152.78000,1.19000,1.09000
2009-09-30,1279.22100,550.02600,729.19490,43.87000,433.66100,,498.48600,230.70900,-12.85000,217.85900,67.49700,150.36200,150.36200,150.36200,282.15800,230.70900,139.81400,152.92100,1.08000,0.99000
2009-06-30,792.20200,319.45200,472.75000,43.52900,337.35600,,399.67700,73.07300,-16.21900,56.85400,17.57900,39.27500,39.27500,39.27500,117.14700,73.07300,139.96700,152.97900,0.28000,0.26000
2009-03-31,621.34000,244.75300,376.58700,37.13100,278.35200,,335.37000,41.21700,-12.63000,28.58700,8.85700,19.73000,19.73000,19.73000,76.33200,41.21700,140.04700,152.95600,0.14000,0.14000
