,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-06-30,6206.00000,1488.00000,4718.00000,964.00000,1295.00000,-136.00000,2395.00000,2323.00000,-293.00000,2030.00000,227.00000,1803.00000,1803.00000,1803.00000,3253.00000,2323.00000,588.00000,592.00000,3.07000,3.05000
2020-03-31,6161.00000,1513.00000,4648.00000,952.00000,1316.00000,-25.00000,2293.00000,2355.00000,-335.00000,2020.00000,195.00000,1825.00000,1825.00000,1825.00000,3252.00000,2355.00000,590.00000,594.00000,3.09000,3.07000
2019-12-31,6197.00000,1253.00000,4944.00000,1312.00000,1513.00000,-71.00000,2896.00000,2048.00000,-65.00000,1983.00000,280.00000,1703.00000,1703.00000,1703.00000,2750.00000,2048.00000,605.00000,609.00000,2.88000,2.86000
2019-09-30,5737.00000,1036.00000,4701.00000,1001.00000,1223.00000,-1.00000,2225.00000,2476.00000,-199.00000,2277.00000,309.00000,1968.00000,1968.00000,1968.00000,2984.00000,2476.00000,599.00000,602.00000,3.29000,3.27000
2019-06-30,5871.00000,1012.00000,4859.00000,924.00000,1260.00000,3.00000,2181.00000,2678.00000,-114.00000,2564.00000,385.00000,2179.00000,2179.00000,2179.00000,3179.00000,2678.00000,607.00000,610.00000,3.59000,3.57000
2019-03-31,5557.00000,1055.00000,4502.00000,879.00000,1154.00000,3.00000,2030.00000,2472.00000,-158.00000,2314.00000,322.00000,1992.00000,1992.00000,1992.00000,2967.00000,2472.00000,622.00000,626.00000,3.20000,3.18000
2018-12-31,6230.00000,1096.00000,5134.00000,1182.00000,1559.00000,-11.00000,2752.00000,2382.00000,-197.00000,2185.00000,257.00000,1928.00000,1928.00000,1928.00000,2872.00000,2382.00000,661.00000,665.00000,3.05000,3.03000
2018-09-30,5904.00000,1037.00000,4867.00000,926.00000,1293.00000,-325.00000,2544.00000,2323.00000,-229.00000,2094.00000,235.00000,1859.00000,1859.00000,1859.00000,2824.00000,2323.00000,645.00000,649.00000,2.88000,2.86000
2018-06-30,6059.00000,1024.00000,5035.00000,869.00000,1353.00000,19.00000,2203.00000,2832.00000,-185.00000,2647.00000,351.00000,2296.00000,2296.00000,2296.00000,3316.00000,2832.00000,656.00000,660.00000,3.50000,3.48000
2018-03-31,5554.00000,944.00000,4610.00000,760.00000,1127.00000,3.00000,1884.00000,2726.00000,-107.00000,2619.00000,308.00000,2311.00000,2311.00000,2311.00000,3197.00000,2726.00000,707.00000,711.00000,3.27000,3.25000
2017-12-31,5802.00000,1059.00000,4743.00000,1043.00000,1427.00000,-28.00000,2498.00000,2245.00000,-31.00000,2214.00000,6478.00000,-4264.00000,-4264.00000,-4264.00000,2694.00000,2245.00000,731.00000,735.00000,-5.81000,-5.77000
2017-09-30,5773.00000,990.00000,4783.00000,877.00000,1170.00000,-297.00000,2344.00000,2439.00000,-58.00000,2381.00000,360.00000,2021.00000,2021.00000,2021.00000,2903.00000,2439.00000,728.00000,733.00000,2.78000,2.76000
2017-06-30,5810.00000,1024.00000,4786.00000,873.00000,1209.00000,-6.00000,2088.00000,2698.00000,-156.00000,2542.00000,391.00000,2151.00000,2151.00000,2151.00000,3216.00000,2698.00000,734.00000,738.00000,2.93000,2.91000
2017-03-31,5464.00000,996.00000,4468.00000,769.00000,1064.00000,-44.00000,1877.00000,2591.00000,-131.00000,2460.00000,389.00000,2071.00000,2071.00000,2071.00000,3115.00000,2591.00000,737.00000,741.00000,2.81000,2.79000
2016-12-31,5965.00000,1067.00000,4898.00000,1078.00000,1323.00000,-12.00000,2413.00000,2485.00000,-202.00000,2283.00000,348.00000,1935.00000,1935.00000,1935.00000,3044.00000,2485.00000,748.00000,754.00000,2.61000,2.59000
2016-09-30,5811.00000,1027.00000,4784.00000,990.00000,1244.00000,-23.00000,2257.00000,2527.00000,-109.00000,2418.00000,401.00000,2017.00000,2017.00000,2017.00000,3030.00000,2527.00000,747.00000,753.00000,2.70000,2.68000
2016-06-30,5688.00000,1050.00000,4638.00000,900.00000,1292.00000,-66.00000,2258.00000,2380.00000,-176.00000,2204.00000,334.00000,1870.00000,1870.00000,1870.00000,2902.00000,2380.00000,751.00000,756.00000,2.49000,2.47000
2016-03-31,5527.00000,1018.00000,4509.00000,872.00000,1203.00000,-32.00000,2107.00000,2402.00000,-144.00000,2258.00000,358.00000,1900.00000,1900.00000,1900.00000,2923.00000,2402.00000,753.00000,760.00000,2.52000,2.50000
2015-12-31,5536.00000,1071.00000,4465.00000,1093.00000,1416.00000,77.00000,2432.00000,2033.00000,-120.00000,1913.00000,113.00000,1800.00000,1800.00000,1800.00000,2575.00000,2033.00000,758.00000,766.00000,2.38000,2.36000
2015-09-30,5723.00000,1034.00000,4689.00000,1119.00000,1244.00000,13.00000,2350.00000,2339.00000,-147.00000,2192.00000,329.00000,1863.00000,1863.00000,1863.00000,2862.00000,2339.00000,757.00000,764.00000,2.46000,2.44000
2015-06-30,5370.00000,1089.00000,4281.00000,964.00000,1160.00000,-81.00000,2205.00000,2076.00000,-79.00000,1997.00000,344.00000,1653.00000,1653.00000,1653.00000,2595.00000,2076.00000,760.00000,768.00000,2.18000,2.15000
2015-03-31,5033.00000,1033.00000,4000.00000,894.00000,1026.00000,-58.00000,1978.00000,2022.00000,-146.00000,1876.00000,253.00000,1623.00000,1623.00000,1623.00000,2546.00000,2022.00000,761.00000,770.00000,2.13000,2.11000
2014-12-31,5331.00000,1183.00000,4148.00000,1234.00000,1327.00000,-128.00000,2689.00000,1459.00000,-173.00000,1286.00000,-8.00000,1294.00000,1294.00000,1294.00000,1984.00000,1459.00000,759.00000,770.00000,1.71000,1.68000
2014-09-30,5031.00000,1068.00000,3963.00000,1018.00000,1213.00000,-266.00000,2497.00000,1466.00000,-129.00000,1337.00000,93.00000,1244.00000,1244.00000,1244.00000,2009.00000,1466.00000,761.00000,771.00000,1.63000,1.61000
2014-06-30,5180.00000,1081.00000,4099.00000,1018.00000,1136.00000,-43.00000,2197.00000,1902.00000,-144.00000,1758.00000,211.00000,1547.00000,1547.00000,1547.00000,2408.00000,1902.00000,759.00000,768.00000,2.04000,2.01000
2014-03-31,4521.00000,1090.00000,3431.00000,1027.00000,1023.00000,-17.00000,2067.00000,1364.00000,-160.00000,1204.00000,131.00000,1073.00000,1073.00000,1073.00000,1882.00000,1364.00000,757.00000,768.00000,1.42000,1.40000
2013-12-31,5011.00000,1029.00000,3982.00000,1249.00000,1521.00000,-25.00000,2795.00000,1187.00000,-173.00000,1014.00000,-7.00000,1021.00000,1021.00000,1021.00000,1631.00000,1187.00000,753.00000,765.00000,1.36000,1.32000
2013-09-30,4748.00000,788.00000,3960.00000,989.00000,1249.00000,-34.00000,2272.00000,1688.00000,-185.00000,1503.00000,135.00000,1368.00000,1368.00000,1368.00000,1976.00000,1688.00000,754.00000,766.00000,1.81000,1.79000
2013-06-30,4679.00000,785.00000,3894.00000,967.00000,1256.00000,-121.00000,2344.00000,1550.00000,-145.00000,1405.00000,147.00000,1258.00000,1258.00000,1258.00000,1827.00000,1550.00000,752.00000,764.00000,1.67000,1.65000
2013-03-31,4238.00000,744.00000,3494.00000,878.00000,1158.00000,-16.00000,2052.00000,1442.00000,-99.00000,1343.00000,-91.00000,1434.00000,1434.00000,1434.00000,1719.00000,1442.00000,751.00000,764.00000,1.91000,1.88000
2012-12-31,4421.00000,922.00000,3499.00000,938.00000,1373.00000,-100.00000,2411.00000,1088.00000,-165.00000,923.00000,135.00000,788.00000,788.00000,788.00000,1361.00000,1088.00000,775.00000,787.00000,1.04000,1.02000
2012-09-30,4319.00000,775.00000,3544.00000,880.00000,1131.00000,-110.00000,2121.00000,1423.00000,-160.00000,1263.00000,156.00000,1107.00000,1107.00000,1107.00000,1710.00000,1423.00000,771.00000,783.00000,1.44000,1.41000
2012-06-30,4477.00000,752.00000,3725.00000,826.00000,1231.00000,-79.00000,2136.00000,1589.00000,-132.00000,1457.00000,191.00000,1266.00000,1266.00000,1266.00000,1858.00000,1589.00000,776.00000,785.00000,1.63000,1.61000
2012-03-31,4048.00000,750.00000,3298.00000,736.00000,1079.00000,-6.00000,1821.00000,1477.00000,-111.00000,1366.00000,182.00000,1184.00000,1184.00000,1184.00000,1736.00000,1477.00000,791.00000,800.00000,1.50000,1.48000
2011-12-31,3973.00000,937.00000,3036.00000,851.00000,1221.00000,-23.00000,1874.00000,1162.00000,-111.00000,1051.00000,117.00000,934.00000,934.00000,934.00000,1423.00000,1162.00000,905.00000,912.00000,1.10000,1.09000
2011-09-30,3944.00000,605.00000,3339.00000,761.00000,1125.00000,-854.00000,2814.00000,525.00000,-71.00000,454.00000,0.00000,454.00000,454.00000,454.00000,790.00000,525.00000,907.00000,914.00000,0.50000,0.50000
2011-06-30,3959.00000,602.00000,3357.00000,819.00000,1130.00000,-3.00000,2025.00000,1332.00000,7.00000,1339.00000,169.00000,1170.00000,1170.00000,1170.00000,1593.00000,1332.00000,927.00000,935.00000,1.26000,1.25000
2011-03-31,3706.00000,564.00000,3142.00000,736.00000,1023.00000,-16.00000,1849.00000,1293.00000,13.00000,1306.00000,181.00000,1125.00000,1125.00000,1125.00000,1566.00000,1293.00000,933.00000,941.00000,1.21000,1.20000
2010-12-31,3841.00000,572.00000,3269.00000,854.00000,1156.00000,-118.00000,2201.00000,1068.00000,-69.00000,999.00000,-23.00000,1022.00000,1022.00000,1022.00000,1329.00000,1068.00000,960.00000,965.00000,1.09000,1.08000
2010-09-30,3816.00000,587.00000,3229.00000,719.00000,957.00000,,1750.00000,1479.00000,-45.00000,1434.00000,198.00000,1236.00000,1236.00000,1236.00000,1732.00000,1479.00000,958.00000,962.00000,1.29000,1.28000
2010-06-30,3804.00000,553.00000,3251.00000,675.00000,986.00000,,1734.00000,1517.00000,-53.00000,1464.00000,262.00000,1202.00000,1202.00000,1202.00000,1768.00000,1517.00000,959.00000,964.00000,1.25000,1.25000
2010-03-31,3592.00000,508.00000,3084.00000,646.00000,884.00000,1.00000,1603.00000,1481.00000,-61.00000,1420.00000,253.00000,1167.00000,1167.00000,1167.00000,1733.00000,1481.00000,982.00000,988.00000,1.19000,1.18000
2009-12-31,3809.00000,538.00000,3271.00000,891.00000,1180.00000,-4.00000,2148.00000,1123.00000,-48.00000,1075.00000,144.00000,931.00000,931.00000,931.00000,1380.00000,1123.00000,1016.00000,1021.00000,0.93000,0.92000
2009-09-30,3812.00000,545.00000,3267.00000,647.00000,932.00000,-9.00000,1662.00000,1605.00000,-65.00000,1540.00000,154.00000,1386.00000,1386.00000,1386.00000,1877.00000,1605.00000,1016.00000,1022.00000,1.36000,1.36000
2009-06-30,3713.00000,531.00000,3182.00000,693.00000,910.00000,-49.00000,1725.00000,1457.00000,-100.00000,1357.00000,88.00000,1269.00000,1269.00000,1269.00000,1710.00000,1457.00000,1013.00000,1017.00000,1.25000,1.25000
2009-03-31,3308.00000,477.00000,2831.00000,633.00000,798.00000,-5.00000,1510.00000,1321.00000,-89.00000,1232.00000,213.00000,1019.00000,1019.00000,1019.00000,1588.00000,1321.00000,1032.00000,1037.00000,0.99000,0.98000
