,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2015-12-31,1462.00000,,1462.00000,378.00000,2056.00000,-1231.00000,,-2122.00000,-161.00000,-2283.00000,-492.00000,-1791.00000,-1791.00000,-8.00000,-1821.00000,-1139.00000,-2122.00000,283.60000,283.60000,-6.44000,-6.44000
2015-09-30,1689.00000,356.00000,1333.00000,144.00000,656.00000,,1788.00000,-455.00000,-84.00000,-539.00000,-300.00000,-239.00000,-239.00000,-13.00000,-279.00000,533.00000,-455.00000,283.50000,283.50000,-0.98000,-0.98000
2015-06-30,1935.00000,356.00000,1579.00000,90.00000,699.00000,-385.00000,2202.00000,-623.00000,-86.00000,-709.00000,-156.00000,-553.00000,-553.00000,-14.00000,-567.00000,405.00000,-623.00000,284.30000,284.30000,-1.99000,-1.99000
2015-03-31,1550.00000,278.00000,1272.00000,269.00000,689.00000,,1914.00000,-642.00000,-85.00000,-727.00000,-351.00000,-376.00000,-376.00000,-13.00000,-389.00000,314.00000,-642.00000,283.50000,283.50000,-1.37000,-1.37000
2014-12-31,2557.00000,482.00000,2075.00000,171.00000,742.00000,,1788.00000,287.00000,-111.00000,176.00000,181.00000,-5.00000,-5.00000,-2.00000,-8.00000,1162.00000,287.00000,303.70000,307.70000,0.06000,0.06000
2014-09-30,2678.00000,423.00000,2255.00000,90.00000,719.00000,,1647.00000,608.00000,-17.00000,591.00000,232.00000,359.00000,359.00000,671.00000,1008.00000,1446.00000,608.00000,300.70000,305.00000,3.35000,3.31000
2014-06-30,2829.00000,421.00000,2408.00000,460.00000,766.00000,0.00000,2011.00000,397.00000,669.00000,1066.00000,92.00000,974.00000,974.00000,-44.00000,931.00000,1182.00000,397.00000,309.70000,314.10000,3.01000,2.96000
2014-03-31,2673.00000,393.00000,2280.00000,119.00000,670.00000,,1515.00000,765.00000,-162.00000,603.00000,239.00000,364.00000,364.00000,57.00000,386.00000,1491.00000,765.00000,318.10000,322.60000,1.21000,1.20000
2013-12-31,2722.00000,461.00000,2261.00000,458.00000,265.00000,-835.00000,2272.00000,-11.00000,289.00000,278.00000,-633.00000,911.00000,911.00000,1004.00000,1925.00000,702.00000,-11.00000,336.60000,334.30000,5.80000,5.76000
2013-09-30,2720.00000,375.00000,2345.00000,154.00000,738.00000,,1573.00000,772.00000,-92.00000,680.00000,324.00000,356.00000,356.00000,62.00000,420.00000,1453.00000,772.00000,339.00000,343.30000,1.24000,1.23000
2013-06-30,3069.00000,421.00000,2648.00000,200.00000,803.00000,,1617.00000,1031.00000,976.00000,2007.00000,407.00000,1600.00000,1600.00000,16.00000,1431.00000,1635.00000,1031.00000,340.10000,344.00000,4.21000,4.16000
2013-03-31,6106.00000,3054.00000,3052.00000,219.00000,1098.00000,,2006.00000,1046.00000,548.00000,1594.00000,451.00000,1143.00000,1143.00000,130.00000,1276.00000,1735.00000,1046.00000,339.20000,342.60000,3.76000,3.72000
2012-12-31,2953.00000,372.00000,2581.00000,362.00000,1941.00000,770.00000,2263.00000,318.00000,100.00000,418.00000,199.00000,219.00000,219.00000,157.00000,374.00000,1048.00000,318.00000,338.40000,340.30000,1.10000,1.10000
2012-09-30,3072.00000,359.00000,2713.00000,259.00000,846.00000,-208.00000,2041.00000,672.00000,318.00000,990.00000,480.00000,510.00000,510.00000,82.00000,557.00000,1400.00000,672.00000,338.60000,340.00000,1.65000,1.64000
2012-06-30,3324.00000,332.00000,2992.00000,196.00000,271.00000,-609.00000,1822.00000,1170.00000,-108.00000,1062.00000,522.00000,540.00000,540.00000,-5.00000,549.00000,1916.00000,1170.00000,338.50000,340.40000,1.62000,1.61000
2012-03-31,2896.00000,270.00000,2626.00000,253.00000,270.00000,-535.00000,1720.00000,906.00000,-39.00000,867.00000,328.00000,539.00000,539.00000,21.00000,545.00000,1568.00000,906.00000,338.00000,340.30000,1.61000,1.60000
2011-12-31,9733.00000,6712.00000,3021.00000,426.00000,1073.00000,-44.00000,2217.00000,804.00000,-1002.00000,-198.00000,-64.00000,-134.00000,-134.00000,,-131.00000,1445.00000,804.00000,336.90000,339.90000,-0.41000,-0.39000
2011-09-30,8665.00000,6181.00000,2484.00000,199.00000,1052.00000,-401.00000,2238.00000,246.00000,-33.00000,213.00000,-54.00000,267.00000,267.00000,,298.00000,832.00000,246.00000,337.38000,340.22200,0.89000,0.88000
2011-06-30,9853.00000,6841.00000,3012.00000,257.00000,1020.00000,-42.00000,1907.00000,1105.00000,-144.00000,961.00000,392.00000,569.00000,569.00000,,607.00000,1693.00000,1105.00000,337.23500,340.42300,1.80000,1.78000
2011-03-31,10215.00000,7040.00000,3175.00000,313.00000,978.00000,-42.00000,1891.00000,1284.00000,201.00000,1485.00000,511.00000,974.00000,974.00000,,929.00000,1842.00000,1284.00000,335.81800,339.20000,2.77000,2.74000
2010-12-31,9007.00000,6221.00000,2786.00000,317.00000,1020.00000,-42.00000,2012.00000,774.00000,-417.00000,357.00000,274.00000,83.00000,83.00000,,58.00000,1407.00000,774.00000,326.00000,328.30000,0.17000,0.15000
2010-09-30,7864.00000,5330.00000,2534.00000,225.00000,858.00000,-571.00000,2238.00000,296.00000,995.00000,1291.00000,200.00000,1091.00000,1091.00000,,1154.00000,880.00000,296.00000,327.63400,327.63400,3.54000,3.52000
2010-06-30,7732.00000,5316.00000,2416.00000,172.00000,844.00000,-80.00000,1654.00000,762.00000,-65.00000,697.00000,301.00000,396.00000,396.00000,,375.00000,1320.00000,762.00000,327.50000,327.50000,1.15000,1.15000
2010-03-31,9259.00000,6540.00000,2719.00000,151.00000,885.00000,-52.00000,1630.00000,1089.00000,-123.00000,966.00000,398.00000,568.00000,568.00000,,538.00000,1631.00000,1089.00000,326.95600,326.95600,1.66000,1.65000
2009-12-31,8678.00000,6005.00000,2673.00000,157.00000,961.00000,-103.00000,1751.00000,922.00000,-211.00000,711.00000,341.00000,370.00000,370.00000,,358.00000,1506.00000,922.00000,323.90000,326.00000,1.10000,1.09000
2009-09-30,7270.00000,5069.00000,2201.00000,167.00000,848.00000,-43.00000,1684.00000,517.00000,17.00000,534.00000,182.00000,352.00000,352.00000,,341.00000,1089.00000,517.00000,326.00000,326.00000,1.05000,1.05000
2009-06-30,6751.00000,4705.00000,2046.00000,312.00000,825.00000,-43.00000,1738.00000,308.00000,-91.00000,217.00000,115.00000,102.00000,102.00000,,100.00000,866.00000,308.00000,325.80000,325.80000,0.31000,0.31000
2009-03-31,6915.00000,5182.00000,1733.00000,193.00000,826.00000,-48.00000,1553.00000,180.00000,-120.00000,60.00000,77.00000,-17.00000,-17.00000,,-59.00000,666.00000,180.00000,323.40000,323.40000,-0.18000,-0.18000
