,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-03-31,475.91500,303.59500,172.32000,18.64900,83.02800,,109.45800,62.86200,-10.00700,52.85500,9.44400,43.41100,43.41100,42.93800,79.62000,62.86200,62.12600,63.28400,0.69000,0.68000
2019-12-31,590.93190,368.70990,222.22200,19.48800,87.73000,,117.71410,104.50790,-21.14900,83.35900,13.42300,69.93600,69.93600,70.67600,71.85390,104.50800,61.92700,62.86500,1.13000,1.11000
2019-09-30,601.13500,383.61800,217.51700,17.60300,86.95200,,111.96100,105.55600,-10.59500,94.96100,20.06400,74.89700,74.89700,74.08900,122.27100,105.55600,61.97300,62.77100,1.20000,1.18000
2019-06-30,541.91600,346.07800,195.83800,17.69400,79.96700,,104.91200,90.92600,-10.39300,80.53300,18.82700,61.70600,61.70600,61.20200,106.86500,90.92600,61.92170,62.40590,0.99000,0.98000
2019-03-31,470.35300,308.17800,162.17500,13.60900,72.05100,,91.00200,71.17300,-10.41900,60.75400,14.98500,45.76900,45.76900,47.29300,84.95700,71.17300,61.76200,62.22400,0.77000,0.76000
2018-12-31,563.40390,359.09800,204.30600,11.89700,78.24100,,95.45790,108.84800,-12.16500,96.68300,19.98600,76.69700,76.69700,74.48700,122.32700,108.84800,61.66200,62.23300,1.20000,1.19000
2018-09-30,562.38800,362.05400,200.33400,13.65300,74.48400,,93.81500,106.51900,-9.92500,96.59400,20.07200,76.52200,76.52200,68.86400,119.54700,106.51900,61.58000,62.22000,1.12000,1.11000
2018-06-30,497.58100,319.10800,178.47300,12.61600,74.90800,,93.00600,85.46700,-12.85400,72.61300,18.38200,54.23100,54.23100,50.95600,98.25700,85.46700,61.53400,62.05400,0.83000,0.82000
2018-03-31,400.09100,258.16400,141.92700,11.85300,68.09500,,85.58000,56.34700,-11.16100,45.18600,11.41600,33.77000,33.77000,25.98000,69.20700,56.34700,61.94350,62.47490,0.42000,0.42000
2017-12-31,498.17410,311.34000,186.83400,11.17900,72.97400,,91.46000,95.37410,-11.11400,84.26000,2.03700,82.22300,82.22300,80.90700,109.78700,95.37410,62.04100,62.64290,1.30000,1.29000
2017-09-30,455.83900,299.60800,156.23100,10.85000,65.59100,,83.68300,72.54800,-12.36800,60.18000,20.40400,39.77600,39.77600,39.43500,86.74800,72.54800,61.75800,62.31700,0.64000,0.63000
2017-06-30,394.87500,261.95400,132.92100,10.55300,63.41700,,81.09900,51.82200,-12.56800,39.25400,13.87800,25.37600,25.37600,25.58600,65.62600,51.82200,62.14600,62.63500,0.41000,0.41000
2017-03-31,330.48500,221.68500,108.80000,10.28700,60.44000,,77.91000,30.89000,-10.88500,20.00500,7.82300,12.18200,12.18200,12.78900,43.97700,30.89000,62.36600,62.93600,0.21000,0.20000
2016-12-31,420.71110,268.26900,152.44210,9.65100,59.99700,,77.07610,75.36600,-11.99000,63.37600,23.36500,40.01100,40.01100,38.96600,89.15200,75.36600,64.90580,65.38280,0.60000,0.61000
2016-09-30,373.12100,235.34900,137.77200,9.42600,62.49500,,81.43200,56.34000,-14.81400,41.52600,15.51400,26.01200,26.01200,26.18300,72.34700,56.34000,64.61600,65.12600,0.41000,0.40000
2016-06-30,367.37600,243.22900,124.14700,9.88900,61.95900,,80.06500,44.08200,-11.21800,32.86400,11.92100,20.94300,20.94300,20.88800,58.79800,44.08200,65.87070,66.38860,0.32000,0.31000
2016-03-31,286.53500,188.47500,98.06000,8.19700,55.10200,,71.09600,26.96400,-11.03300,15.93100,5.71900,10.21200,10.21200,10.20800,40.81300,26.96400,66.09980,66.60000,0.15000,0.15000
2015-12-31,357.83000,226.70600,131.12390,8.01500,48.97500,,103.80800,27.31590,-11.76200,15.55400,6.37200,9.18200,9.18200,9.18200,38.94990,27.31600,68.09600,69.20000,0.13000,0.14000
2015-09-30,359.29100,228.96500,130.32600,8.33200,47.84200,,62.45900,67.86700,-14.61300,53.25400,19.21800,34.03600,34.03600,34.03600,79.48800,67.86700,68.17550,69.18250,0.50000,0.49000
2015-06-30,288.36000,192.46300,95.89700,8.41200,42.03800,,56.43000,39.46700,-15.99500,23.47200,8.62800,14.84400,14.84400,14.84400,51.23500,39.46700,68.96200,70.06300,0.22000,0.21000
2015-03-31,311.81800,209.21500,102.60300,8.16300,44.33400,,57.69200,44.91100,-14.20800,30.70300,11.01800,19.68500,19.68500,19.68500,55.65000,44.91100,68.80600,70.10000,0.29000,0.28000
2014-12-31,403.99700,265.58700,138.41000,7.91400,46.07800,,59.29510,79.11490,-12.26100,66.85400,17.46400,49.39000,49.39000,49.39000,89.86990,79.11480,68.53800,70.17100,0.72000,0.70000
2014-09-30,352.30500,222.02200,130.28300,7.82200,46.39000,,59.48900,70.79400,-15.93200,54.86200,18.36500,36.49700,36.49700,36.49700,81.40700,70.79400,68.55600,70.03300,0.53000,0.52000
2014-06-30,362.60900,234.59700,128.01200,8.01200,41.61800,4.87700,49.85200,78.16000,4.26200,82.42200,28.39700,54.02500,54.02500,54.02500,88.35900,78.16000,68.53800,70.08800,0.79000,0.77000
2014-03-31,342.00800,222.49400,119.51400,7.74600,41.11700,,54.20800,65.30600,-11.08200,54.22400,19.52300,34.70100,34.70100,34.70100,75.08400,65.30600,68.42200,70.00800,0.51000,0.50000
2013-12-31,376.23600,230.55410,145.68190,8.37900,39.79900,,54.46400,91.21790,-12.76000,78.45800,29.94000,48.51800,48.51800,48.51800,101.71490,91.21800,68.08200,69.66800,0.71000,0.71000
2013-09-30,363.26900,223.80600,139.46300,7.18300,37.98800,,52.17400,87.28900,-13.24400,74.04500,26.95200,47.09300,47.09300,47.09300,98.73100,87.28900,68.19800,69.88700,0.69000,0.67000
2013-06-30,346.68800,215.73500,130.95300,7.06400,41.11100,,54.52000,76.43300,-29.64400,46.78900,18.53500,28.25400,28.25400,28.25400,87.49200,76.43300,68.14000,69.81000,0.41000,0.40000
2013-03-31,399.57200,246.11000,153.46200,6.64500,44.10700,,56.93700,96.52500,-17.10100,79.42400,28.75000,50.67400,50.67400,50.67400,107.45400,96.52500,67.86400,69.55500,0.75000,0.73000
2012-12-31,342.02200,215.86900,126.15300,6.28500,43.12300,,58.37310,67.77990,-18.09800,49.68200,21.39500,28.28700,28.28700,28.28700,81.16890,67.78000,67.36100,69.19300,0.41000,0.40000
2012-09-30,300.58600,184.77300,115.81300,6.45600,37.84400,,56.68900,59.12400,-17.25700,41.86700,16.32600,25.54100,25.54100,25.54100,75.59800,59.12400,67.41500,69.16700,0.38000,0.37000
2012-06-30,239.13700,151.70800,87.42900,5.70300,32.28000,,50.27100,37.15800,-21.45900,15.69900,6.36400,9.33500,9.33500,9.33500,52.57200,37.15800,67.30900,68.64600,0.14000,0.14000
2012-03-31,294.56100,183.55600,111.00500,5.05500,34.23200,,51.51200,59.49300,-10.38900,49.10400,19.04400,30.06000,30.06000,30.06000,74.21700,59.49300,67.20000,68.63800,0.45000,0.44000
2011-12-31,267.30800,168.84300,98.46500,4.80700,35.95900,,62.60510,35.85990,-6.71200,29.14800,-237.98300,267.13100,267.13100,267.13100,50.84390,35.85990,67.13000,67.79700,3.98000,3.94000
2011-09-30,239.32400,150.66500,88.65900,4.17600,28.31800,,44.48100,44.17800,-6.67300,37.50500,0.12600,37.37900,37.37900,37.37900,58.78400,44.17800,67.13500,67.64600,0.56000,0.55000
2011-06-30,161.36300,101.01000,60.35300,3.60800,23.08900,,38.55300,21.80000,-6.42400,15.37600,0.08700,15.28900,15.28900,15.28900,36.15400,21.80000,67.13500,67.71870,0.23000,0.23000
2011-03-31,123.98100,76.80400,47.17700,3.88500,20.42200,,36.03400,11.14300,-6.20600,4.93700,0.09300,4.84400,4.84400,4.84400,25.30800,11.14300,67.10760,67.34440,0.07000,0.07000
2010-12-31,161.04100,97.20900,63.83200,3.91600,20.64500,,37.62400,26.20800,-7.52500,18.68300,0.07000,18.61300,18.61300,18.61300,41.69500,26.20800,59.38900,59.38900,2.08000,2.08000
2010-09-30,160.66600,93.30400,67.36200,3.58000,20.94900,,37.59200,29.77000,-6.69400,23.07600,0.07800,22.99800,22.99800,22.99800,45.35000,29.77000,67.09400,67.23100,0.34000,0.34000
2010-06-30,140.45500,85.71000,54.74500,3.48200,19.48800,,35.89100,18.85400,-5.94300,12.91100,0.07700,12.83400,12.83400,12.83400,34.27500,18.85400,67.09300,67.20100,0.19000,0.19000
2010-03-31,130.71800,79.30000,51.41800,3.72200,19.47100,,35.95400,15.46400,-12.91400,2.55000,0.08200,2.46800,2.46800,-152.39700,30.85500,15.46400,35.77230,35.77230,-4.26000,-4.26000
2009-12-31,153.96400,90.32000,63.64400,3.09000,18.13500,,34.32200,29.32200,-17.35900,11.96300,0.01500,11.94800,11.94800,-18.36500,51.22600,29.32200,0.02600,0.02600,-686.89830,-686.89830
2009-09-30,144.26100,79.77000,64.49100,2.51500,18.29100,,33.90300,30.58800,-16.16000,14.42800,0.11200,14.31600,14.31600,-14.74200,51.73700,30.58800,0.02580,0.02580,-572.42000,-572.42000
2009-06-30,149.57700,89.38900,60.18800,2.62500,19.82300,,35.40200,24.78600,-13.68200,11.10400,0.10700,10.99700,10.99700,-17.05400,46.18100,24.78600,0.02580,0.02580,-662.19000,-662.19000
2009-03-31,140.44600,92.91900,47.52700,2.61200,18.28700,,33.71100,13.81600,-7.91700,5.89900,0.10500,5.79400,5.79400,-21.12600,36.68200,13.81600,0.02580,0.02580,-820.30000,-820.30000
