,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2013-06-30,420.05900,210.56900,209.49000,16.52400,116.25300,,145.73900,63.75100,-14.26800,49.48300,6.08200,43.40100,43.40100,-0.76600,42.44100,89.37000,63.75100,41.11500,43.42900,1.03000,0.98000
2013-03-31,411.87700,211.35700,200.52000,15.00700,126.95000,,151.11600,49.40400,-14.03600,35.36800,7.66700,27.70100,27.70100,-0.46200,27.03800,75.74500,49.40400,41.01400,43.04700,0.66000,0.63000
2012-12-31,419.05610,219.87600,199.18010,16.26300,121.52400,,140.74000,58.44010,-14.37400,44.06600,13.45200,30.61400,30.61400,-1.03700,29.32300,84.16310,58.44010,40.85900,40.85900,0.74000,0.75000
2012-09-30,368.05400,187.48700,180.56700,14.76000,114.87800,,130.72600,49.84100,-18.15300,31.68800,7.23700,24.45100,24.45100,-2.52100,21.74200,73.55400,49.84100,40.89000,41.51100,0.53000,0.52000
2012-06-30,383.33200,198.96800,184.36400,13.70200,105.95100,,119.97400,64.39000,-17.40200,46.98800,-0.27800,47.26600,47.26600,-4.36700,42.61300,87.16800,64.39000,40.83400,41.07600,1.04000,1.04000
2012-03-31,380.56700,196.45300,184.11400,11.55300,112.13600,,454.49190,-270.37800,-17.73300,-288.11100,-3.99800,-284.11300,-284.11300,0.60500,-283.73500,84.42000,-270.37800,40.76900,40.76900,-6.96000,-6.96000
2011-12-31,394.61500,207.32200,187.29300,12.90300,109.28300,,124.59300,62.70000,-19.20700,43.49300,2.30200,41.19100,41.19100,127.03000,167.79600,86.69100,62.69990,40.50100,40.80100,4.13000,4.10000
2011-09-30,362.74100,187.11100,175.63000,12.31600,101.58200,,113.72500,61.90500,-18.85900,43.04600,10.12500,32.92100,32.92100,11.14400,43.65100,86.06700,61.90500,40.68400,40.94300,1.07000,1.07000
2011-06-30,381.16800,199.81700,181.35100,12.45500,109.83800,,125.46900,55.88200,-16.34800,39.53400,8.43600,31.09800,31.09800,3.38900,34.07000,79.58400,55.88200,40.53600,40.87200,0.84000,0.83000
2011-03-31,354.00400,189.50000,164.50400,11.03800,103.20600,,114.83900,49.66500,-30.63800,19.02700,4.91500,14.11200,14.11200,64.08200,77.81200,74.30600,49.66500,40.05700,40.42400,1.94000,1.92000
2010-12-31,326.92200,165.84500,161.07700,12.21000,101.75700,,115.16300,45.91410,-37.18800,8.72600,-2.09300,10.81900,10.81900,70.61700,81.07800,67.17310,45.91410,39.90600,40.28000,2.02000,2.01000
2010-09-30,345.04100,178.47700,166.56400,10.57100,101.54200,,113.25400,53.31000,-49.99900,3.31100,-7.67600,10.98700,10.98700,11.54800,22.19600,77.15800,53.31000,39.93300,40.25400,0.56000,0.55000
2010-06-30,358.42700,184.12600,174.30100,10.28800,99.76800,,110.13100,64.17000,-19.38400,44.78600,12.44000,32.34600,32.34600,28.18000,60.14800,85.85300,64.17000,39.91300,40.35600,1.51000,1.49000
2010-03-31,367.33200,190.43500,176.89700,9.31100,100.56800,,110.34200,66.55500,-18.78800,47.76700,14.24700,33.52000,33.52000,4.43800,37.67200,89.50500,66.55500,39.79100,40.19900,0.95000,0.94000
2009-12-31,114.83910,12.13700,102.70210,11.08200,39.90100,,41.19010,61.51200,-17.49700,44.01500,9.38000,34.63500,34.63500,8.38000,42.70100,72.03300,61.51190,39.71800,39.93600,1.08000,1.07000
2009-09-30,440.74100,244.40800,196.33300,9.61800,113.63300,,128.03400,68.29900,-20.84100,47.45800,13.23600,34.22200,34.22200,4.39500,38.31200,93.71700,68.29900,39.72400,39.93200,0.96000,0.96000
2009-06-30,439.23700,241.18500,198.05200,8.42000,117.61400,,138.92800,59.12400,-20.54000,38.58400,5.44800,33.13600,33.13600,-26.36400,6.47000,91.23000,59.12400,39.71700,39.92100,0.16000,0.16000
2009-03-31,440.06800,251.61400,188.45400,7.56500,117.13300,,127.16100,61.29300,-27.78500,33.50800,8.91200,24.59600,24.59600,201.01100,215.51100,88.62300,61.29300,39.69200,39.87600,5.43000,5.40000
