,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-06-30,1086.30000,466.70000,619.60000,241.00000,283.30000,529.10000,90.50010,-4.40000,86.10000,24.90000,61.20000,61.20000,61.20000,142.50010,90.50010,331.00000,333.10000,0.18000,0.18000
2020-03-31,998.00000,418.70000,579.30000,232.50000,298.50000,539.90000,39.40000,-11.10000,28.30000,7.90000,20.40000,20.40000,20.40000,93.40000,39.40000,330.80000,335.10000,0.06000,0.06000
2019-12-31,1208.10000,488.80000,719.29990,239.60000,301.40000,540.70000,178.60000,-4.60000,174.00000,5.60000,168.40000,168.40000,168.40000,233.40000,178.60000,343.20000,348.20000,0.50000,0.48000
2019-09-30,1133.10000,454.70000,678.40000,244.50000,296.50000,539.90000,138.49990,-20.40000,118.10000,18.80000,99.30000,99.30000,99.30000,192.29990,138.49990,342.20000,345.50000,0.29000,0.29000
2019-06-30,1102.50000,465.70000,636.80000,244.00000,289.00000,554.40000,82.40000,-4.60000,77.80000,31.60000,46.20000,46.20000,46.20000,135.40000,82.40000,346.30000,349.10000,0.13000,0.13000
2019-03-31,1001.70000,419.40000,582.30000,227.60000,296.70000,539.60000,42.70000,1.80000,44.50000,13.40000,31.10000,31.10000,31.10000,91.40000,42.70000,348.10000,352.70000,0.09000,0.09000
2018-12-31,1181.00000,470.10000,710.90010,231.20000,277.90000,514.10010,196.80000,-8.40000,188.40000,-3.80000,192.20000,192.20000,192.20000,248.10010,196.80000,349.00000,354.40000,0.54000,0.53000
2018-09-30,1179.80000,468.80000,711.00010,253.80000,292.70000,550.90000,160.10000,-8.10000,152.00000,-71.80000,223.80000,223.80000,223.80000,208.40000,160.10000,346.20000,350.50000,0.65000,0.64000
2018-06-30,1204.10000,503.20000,700.90000,248.80000,292.50000,541.10000,159.79990,-8.90000,150.90000,34.40000,116.50000,116.50000,116.50000,214.99990,159.79990,349.00000,351.30000,0.33000,0.33000
2018-03-31,1082.60000,464.20000,618.40000,269.40000,295.40000,562.90000,55.50000,-14.10000,41.40000,7.00000,34.40000,34.40000,34.40000,111.20000,55.50000,355.30000,360.60000,0.10000,0.10000
2017-12-31,1239.50000,488.29990,751.20010,227.90000,284.40000,548.50010,202.69980,-2.50000,200.20000,348.30000,-148.10000,-148.10000,-148.10000,258.59990,202.70010,377.70000,384.20000,-0.39000,-0.38000
2017-09-30,1257.80000,485.40000,772.40000,236.40000,303.10000,541.50000,230.90000,-5.10000,225.80000,60.10000,165.70000,165.70000,165.70000,288.50000,230.90000,378.30000,382.70000,0.44000,0.43000
2017-06-30,1308.90000,507.00000,801.90000,240.20000,295.50000,543.70000,258.20010,-13.00000,245.20000,65.40000,179.80000,179.80000,179.80000,314.50010,258.20010,380.40000,385.60000,0.47000,0.47000
2017-03-31,1221.00000,474.40000,746.60000,276.20000,294.70000,590.30000,156.29990,-15.70000,140.60000,31.80000,108.80000,108.80000,108.80000,212.09990,156.29990,380.90000,388.00000,0.29000,0.28000
2016-12-31,1385.60000,527.89990,857.70010,263.00000,307.40000,570.50010,287.20010,-15.10000,272.10000,83.20000,188.90000,188.90000,188.90000,342.00010,287.20010,381.70000,387.80000,0.49000,0.49000
2016-09-30,1285.30000,485.80000,799.50000,251.80000,296.90000,549.50000,250.00000,-13.40000,236.60000,64.20000,172.40000,172.40000,172.40000,303.30000,250.00000,381.00000,384.50000,0.45000,0.45000
2016-06-30,1221.30000,464.90000,756.40000,247.90000,302.30000,552.60000,203.80000,-11.60000,192.20000,52.20000,140.00000,140.00000,140.00000,255.40010,203.80000,382.80000,386.30000,0.37000,0.36000
2016-03-31,1097.90000,407.00000,690.90000,251.00000,291.20000,542.20000,148.70000,-22.20000,126.50000,35.10000,91.40000,91.40000,91.40000,195.70000,148.70000,383.20000,389.30000,0.24000,0.23000
2015-12-31,1319.60000,477.20000,842.39970,247.20000,316.20000,563.30000,279.10000,-18.50000,260.60000,62.80000,197.80000,197.80000,197.80000,324.10000,279.10000,390.60000,399.40000,0.49000,0.49000
2015-09-30,1248.60000,451.20000,797.40000,247.00000,292.40000,539.40000,258.00000,-8.40000,249.60000,51.90000,197.70000,197.70000,197.70000,300.50000,258.00000,382.80000,389.20000,0.52000,0.51000
2015-06-30,1222.20000,440.70000,781.49990,251.60000,288.70000,538.40000,243.10000,-17.10000,226.00000,68.00000,158.00000,158.00000,158.00000,284.60000,243.10000,389.90000,397.20000,0.41000,0.40000
2015-03-31,1067.40000,410.10000,657.30000,248.70000,275.40000,525.50000,131.80000,-15.80000,116.00000,35.80000,80.20000,80.20000,80.20000,179.30000,131.80000,407.10000,414.20000,0.20000,0.19000
2014-12-31,1101.60000,426.50010,675.10020,233.50000,283.59990,1376.89990,-701.79940,7.40000,-694.40000,75.20000,-769.60000,-769.60000,-769.60000,192.40050,-701.79970,457.40000,457.40000,-1.66000,-1.64000
2014-09-30,1125.90000,411.10000,714.80000,253.20000,304.20000,542.40000,172.40000,-6.80000,165.60000,62.00000,103.60000,103.60000,103.60000,218.70000,172.40000,448.40000,454.80000,0.23000,0.23000
2014-06-30,1229.50000,481.30000,748.20000,255.50000,318.60000,632.30000,115.90000,178.60000,294.50000,73.40000,221.10000,221.10000,221.10000,163.40000,115.90000,470.30000,476.50000,0.47000,0.46000
2014-03-31,1170.10000,450.00000,720.10000,264.00000,348.30000,726.30000,-6.20010,154.20000,148.00000,37.40000,110.60000,110.60000,110.60000,41.89990,-6.20010,486.20000,496.50000,0.23000,0.22000
2013-12-31,1273.60000,470.00000,803.60010,258.70000,331.40000,608.20000,195.40030,-10.20000,185.20000,33.40000,151.80000,151.80000,151.80000,250.10030,195.40010,501.80000,510.30000,0.31000,0.30000
2013-09-30,1185.60000,439.10000,746.50000,264.60000,330.90000,601.50000,145.00000,-7.50000,137.50000,38.40000,99.10000,99.10000,99.10000,185.60000,145.00000,501.50000,508.60000,0.20000,0.19000
2013-06-30,1150.70000,430.20000,720.50000,257.70000,316.30000,582.00000,138.49990,-12.60000,125.90000,28.00000,97.90000,97.90000,97.90000,181.29990,138.49990,503.00000,506.30000,0.19000,0.19000
2013-03-31,1059.20000,388.40000,670.79990,262.20000,314.60000,583.80010,86.99990,-10.10000,76.90000,-14.10000,91.00000,91.00000,91.00000,138.79990,86.99990,504.70000,512.70000,0.18000,0.18000
2012-12-31,1140.80000,407.80000,732.99990,275.09990,321.20000,602.10000,130.90010,9.00000,139.90000,44.20000,95.70000,95.70000,95.70000,180.90010,130.90000,520.90000,526.20000,0.19000,0.18000
2012-09-30,1118.30000,444.50000,673.80000,288.20000,310.40000,631.00000,42.79990,-4.00000,38.80000,22.00000,16.80000,16.80000,16.80000,90.79990,42.79990,521.20000,524.50000,0.03000,0.03000
2012-06-30,1073.80000,405.90000,667.90000,268.70000,308.30000,581.20000,86.70000,2.80000,89.50000,31.80000,57.70000,57.70000,57.70000,133.20000,86.70000,527.80000,531.80000,0.11000,0.11000
2012-03-31,1032.50000,398.40000,634.10000,269.60000,312.40000,586.40000,47.70000,-24.40000,23.30000,7.00000,16.30000,16.30000,16.30000,91.10000,47.70000,527.20000,533.70000,0.03000,0.03000
2011-12-31,1120.74800,421.80310,698.94520,250.47500,311.20200,565.78410,133.16110,-10.69300,122.46800,26.31700,96.15100,96.15100,96.12700,176.66610,133.16090,529.80000,541.40000,0.18000,0.18000
2011-09-30,1105.79600,394.19200,711.60400,257.09600,299.38800,574.57800,137.02600,-15.95700,121.06900,37.39800,83.67100,83.67100,83.66300,180.59900,137.02600,529.28600,536.58300,0.16000,0.16000
2011-06-30,1120.54400,398.37800,722.16600,257.25000,290.89500,551.24600,170.92000,-13.68800,157.23200,41.71400,115.51800,115.51800,115.56000,213.08400,170.92000,532.90900,546.45200,0.22000,0.21000
2011-03-31,1101.61200,365.72700,735.88510,261.97900,291.21500,558.49200,177.39310,-6.46200,170.93100,41.27100,129.66000,129.66000,129.75000,218.15110,177.39310,530.78900,548.82500,0.24000,0.24000
2010-12-31,1189.97500,397.92100,792.05410,254.98700,302.82700,565.24010,226.81400,4.87100,231.68500,41.57500,190.11000,190.11000,190.23100,269.74800,226.81380,522.40000,538.80000,0.36000,0.36000
2010-09-30,1012.40700,334.62000,677.78700,231.15100,248.47700,482.25100,195.53600,0.20500,195.74100,61.40400,134.33700,134.33700,134.54300,235.15400,195.53600,520.58100,534.88000,0.26000,0.25000
2010-06-30,978.30000,318.36200,659.93800,224.76800,248.18300,474.96000,184.97800,4.06500,189.04300,58.70000,130.34300,130.34300,130.51100,222.45700,184.97800,524.46300,538.94700,0.25000,0.24000
2010-03-31,912.61800,300.59700,612.02100,206.99400,235.51300,451.74890,160.27200,1.45900,161.73100,-2.87900,164.61000,164.61000,163.11500,195.54100,160.27200,521.14100,536.71800,0.31000,0.30000
2009-12-31,941.45400,310.20800,631.24600,187.21010,252.48400,625.39380,5.85220,-1.90400,3.94800,-17.18500,21.13300,21.13300,22.90400,42.42220,5.85230,523.60300,534.01500,0.04000,0.04000
2009-09-30,823.91200,280.62900,543.28300,185.20400,223.30100,415.32800,127.95500,1.73300,129.68800,45.90200,83.78600,83.78600,83.78600,164.40300,127.95500,523.87800,538.13200,0.16000,0.16000
2009-06-30,786.36300,279.98100,506.38200,183.89400,215.73000,410.69200,95.69000,1.27300,96.96300,82.19400,14.76900,14.76900,14.76900,133.50900,95.69000,523.10500,532.85000,0.03000,0.03000
2009-03-31,764.18300,261.89100,502.29200,185.40000,227.07500,421.09400,81.19800,0.26400,81.46200,85.92200,-4.46000,-4.46000,-4.46000,118.73400,81.19800,524.42900,524.42900,-0.01000,-0.01000
