,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2018-03-31,2684.50000,1700.20000,984.30000,204.90000,607.50000,-16.20000,828.60000,155.70000,-145.20000,10.50000,-76.60000,87.10000,87.10000,87.10000,654.20000,155.70000,514.40000,516.80000,0.17000,0.17000
2017-12-31,3238.89900,1944.30000,1294.59900,202.40000,660.30000,-12.70000,875.40000,419.19900,-92.09990,327.10000,82.80000,244.30000,244.30000,244.30000,945.19900,419.20000,534.50000,536.70000,0.45000,0.47000
2017-09-30,2987.10000,1809.00000,1178.10000,182.30000,664.10000,-15.20000,861.60000,316.50020,-136.90000,179.60000,91.30000,88.30000,88.30000,88.30000,759.60030,316.50020,535.20000,537.00000,0.17000,0.16000
2017-06-30,2962.20000,1736.80000,1225.40000,181.10000,620.50000,50.00000,751.60000,473.80000,-149.10000,324.70000,27.70000,297.00000,297.00000,297.00000,895.00010,473.80000,535.00000,537.00000,0.56000,0.55000
2017-03-31,2719.50000,1634.50000,1085.00000,217.50000,630.80000,-9.00000,857.30000,227.70000,-156.10000,71.60000,5.20000,66.40000,66.40000,66.40000,643.20000,227.70000,534.50000,536.90000,0.12000,0.12000
2016-12-31,3267.80100,1932.80000,1335.00100,194.59990,710.90000,-116.10000,1021.60000,313.40090,-88.50000,224.90000,-192.60000,417.50000,417.50000,417.50000,790.00090,313.40090,513.00000,520.50000,0.81000,0.79000
2016-09-30,3057.10000,1773.80000,1283.30000,199.10000,656.90000,-558.00000,1414.00000,-130.70000,-194.60000,-325.30000,-205.50000,-119.80000,-119.80000,-119.80000,315.20010,-130.70000,523.60000,523.60000,-0.23000,-0.23000
2016-06-30,2560.70000,1389.00000,1171.70000,179.50000,581.40000,0.10000,760.80000,410.90010,-207.80000,203.10000,34.70000,168.40000,168.40000,168.40000,714.30020,410.90010,504.40000,509.70000,0.33000,0.33000
2016-03-31,2191.30000,1284.30000,907.00000,253.60000,549.30000,1.50000,801.40000,105.60010,-86.60000,19.00000,5.10000,13.90000,13.90000,13.90000,402.70010,105.60010,489.80000,509.60000,0.03000,0.03000
2015-12-31,2490.69900,1428.10000,1062.59900,159.00000,596.19990,116.50000,638.70000,423.89970,-205.60000,218.30000,23.70000,194.60000,194.60000,194.60000,764.59960,423.90010,472.20000,497.40000,0.45000,0.42000
2015-09-30,2695.20000,1379.90000,1315.30000,174.80000,537.10000,-2.30000,714.20000,601.09990,-146.00000,455.10000,26.50000,428.60000,428.60000,428.60000,858.79990,601.09990,490.50000,514.00000,0.87000,0.83000
2015-06-30,2371.70000,1363.60000,1008.10000,168.20000,564.20000,0.90000,731.50000,276.59990,-95.90000,180.70000,12.80000,167.90000,167.90000,167.80000,535.29990,276.59990,490.10000,521.90000,0.34000,0.32000
2015-03-31,1871.70000,1041.60000,830.10000,169.90000,483.20000,-17.70000,670.80000,159.30000,-98.00000,61.30000,4.70000,56.60000,56.60000,56.60000,334.30000,159.30000,418.00000,443.80000,0.14000,0.13000
2014-12-31,2082.70000,1113.70000,969.00020,150.20000,425.59990,-0.70000,576.50000,392.50060,-120.10000,272.40000,81.90000,190.49990,190.49990,189.20000,561.00060,392.50040,373.70000,398.00000,0.51000,0.47000
2014-09-30,2084.00000,1071.60000,1012.40000,158.20000,418.30000,59.10000,517.40000,495.00010,-82.40000,412.60000,-86.80000,499.40000,499.40000,499.10000,628.70010,495.00010,374.10000,397.30000,1.33000,1.26000
2014-06-30,1837.30000,1028.50000,808.80000,155.40000,404.10000,-23.20000,582.70000,226.10010,-88.30000,137.80000,11.20000,126.60000,126.60000,125.20000,355.30010,226.10010,373.80000,397.40000,0.34000,0.32000
2014-03-31,1715.60000,977.80000,737.80000,118.00000,377.70000,-3.10000,498.80000,239.00000,-87.30000,151.70000,35.10000,116.60000,116.60000,115.90000,374.20000,239.00000,372.30000,396.70000,0.31000,0.29000
2013-12-31,1808.50000,1012.60000,795.90040,155.90000,391.89990,25.10000,522.70000,273.20030,-80.10000,193.10000,12.20000,180.90000,180.90000,180.20000,415.30030,273.20010,383.30000,394.50000,0.47000,0.45000
2013-09-30,1767.40000,958.90000,808.50000,114.00000,349.80000,-4.90000,468.70000,339.80000,-144.50000,195.30000,35.90000,159.40000,159.40000,158.90000,466.70000,339.80000,382.10000,395.50000,0.42000,0.40000
2013-06-30,1701.70000,959.30000,742.40000,111.40000,315.40000,-6.90000,433.70000,308.70000,-89.00000,219.70000,41.00000,178.70000,178.70000,177.70000,426.80000,308.70000,381.20000,387.10000,0.47000,0.46000
2013-03-31,1631.50000,938.00000,693.50000,126.50000,351.40000,-1.80000,479.70000,213.79990,-74.60000,139.20000,31.70000,107.50000,107.50000,106.90000,342.69990,213.79990,393.20000,399.00000,0.27000,0.27000
2012-12-31,1722.84400,980.53200,742.31200,117.73000,354.59800,-7.28300,479.61200,262.70020,-71.67800,191.02300,28.75100,162.27200,162.27200,162.01400,391.47820,262.70070,415.20000,420.20000,0.39000,0.38000
2012-09-30,1801.78600,1008.66400,793.12200,108.25000,342.23200,-7.95000,458.43200,334.69010,-69.84200,264.84800,52.76200,212.08600,212.08600,211.25700,505.86410,334.69010,406.46900,411.56200,0.52000,0.51000
2012-06-30,1687.81500,985.17800,702.63700,94.36100,359.01100,12.20600,441.16600,261.47110,-71.45600,190.01500,50.84300,139.17200,139.17200,138.55000,384.45210,261.47110,420.28100,424.39400,0.33000,0.33000
2012-03-31,1583.65500,913.42600,670.22900,80.95900,336.55900,-2.17300,419.69100,250.53810,-92.22400,158.31400,28.84400,129.47000,129.47000,129.07900,374.20510,250.53810,427.25100,432.36500,0.30000,0.30000
2011-12-31,1531.23400,886.63590,644.59840,76.07700,301.02700,-20.09900,397.20310,247.39530,-118.51900,128.87600,-1.01800,129.89400,129.89400,129.49100,371.63230,247.39510,430.83900,438.78500,0.30000,0.30000
2011-09-30,1575.75600,917.36500,658.39100,70.84700,319.38900,-2.24700,392.48300,265.90810,-73.69900,192.20900,34.83100,157.37800,157.37800,156.69800,407.48210,265.90810,426.41200,431.58700,0.37000,0.36000
2011-06-30,1573.87700,904.44800,669.42900,72.49400,314.22000,-2.24400,388.95800,280.47090,-77.43600,203.03500,56.04900,146.98600,146.98600,146.44600,405.79690,280.47090,433.23600,445.39100,0.34000,0.33000
2011-03-31,1448.95800,858.01200,590.94600,75.31000,279.99500,-23.96600,379.27100,211.67500,-81.15900,130.51600,25.97100,104.54500,104.54500,104.17500,331.22600,211.67500,437.14800,448.47300,0.24000,0.23000
2010-12-31,1434.49900,855.30680,579.19220,82.07100,290.19000,-112.75800,485.01920,94.17300,-96.21600,-2.04300,-22.84300,20.80000,20.80000,2.58900,207.08900,94.17300,324.45300,328.97900,-0.03000,-0.01000
2010-09-30,1355.11300,775.05600,580.05700,71.99200,272.28500,-1.46200,345.73900,234.31800,-102.80500,131.51300,-12.02600,143.53900,143.53900,108.42400,339.25700,234.31800,309.44600,437.92100,0.35000,0.33000
2010-06-30,1368.53600,826.68600,541.85000,66.78700,268.37300,-12.10400,347.26400,194.58610,-93.64100,100.94500,14.01200,86.93300,86.93300,51.46900,297.05300,194.58610,308.96800,314.40700,0.17000,0.16000
2010-03-31,1292.37400,776.07600,516.29800,61.29600,255.76100,-0.73400,317.79100,198.50700,-72.97800,125.52900,31.25900,94.27000,94.27000,61.09800,300.97300,198.50700,306.99600,311.94800,0.20000,0.20000
2009-12-31,1351.81700,835.82500,515.99210,72.59400,269.19100,-114.18700,455.97200,60.02030,-85.90900,-25.88900,-73.31300,47.42400,47.42400,4.14700,164.22830,60.02050,305.16200,306.91300,0.02000,0.01000
2009-09-30,1264.07400,759.09400,504.98000,69.81200,259.60900,-114.28100,443.70200,61.27800,-76.79100,-15.51300,-11.09200,-4.42100,-4.42100,-40.02100,164.86600,61.27800,305.28500,305.28500,-0.13000,-0.13000
2009-06-30,1266.97700,739.21000,527.76700,74.01600,279.67200,0.63400,353.05400,174.71310,-52.86400,121.84900,26.17800,95.67100,95.67100,58.11100,273.43710,174.71310,304.99100,306.25600,0.19000,0.19000
2009-03-31,1209.91700,684.18400,525.73300,58.83600,241.67300,2.11700,298.39200,227.34100,-80.81300,146.52800,37.45400,109.07400,109.07400,71.29900,321.97800,227.34100,304.57800,458.04900,0.23000,0.23000
