,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2018-12-31,534.01980,150.92400,383.09580,35.80400,226.81900,,262.62290,120.47290,1.51900,121.99200,22.51700,99.47500,97.39200,97.39200,137.01490,120.47290,80.06400,81.35700,1.22000,1.21000
2018-09-30,505.28900,133.50800,371.78100,32.70000,213.87300,,246.57300,125.20800,1.39700,126.60500,24.60100,102.00400,100.87200,100.87200,139.32700,125.20800,80.11100,81.35900,1.26000,1.24000
2018-06-30,490.25900,124.67700,365.58200,30.80400,212.08700,,242.89100,122.69100,-5.18200,117.50900,7.70300,109.80600,106.10500,106.10500,135.32300,122.69100,80.21600,81.47100,1.32000,1.30000
2018-03-31,436.92400,109.51600,327.40800,29.59100,199.62500,,229.21600,98.19200,2.35300,100.54500,2.90200,97.64300,95.86600,95.86600,109.62600,98.19200,80.03600,81.62800,1.20000,1.17000
2017-12-31,421.32300,103.40600,317.91700,26.17000,182.14100,,208.31090,109.60600,2.58100,112.18700,103.65400,8.53300,10.26400,10.26400,120.63010,109.60600,80.08500,81.83200,0.13000,0.12000
2017-09-30,385.26700,92.77900,292.48800,24.20100,169.52400,,193.72500,98.76300,3.75000,102.51300,18.34400,84.16900,82.55500,82.55500,108.73500,98.76300,80.16300,81.78900,1.03000,1.01000
2017-06-30,356.48200,85.56500,270.91700,24.38400,162.96400,,187.34800,83.56900,3.21200,86.78100,15.38700,71.39400,69.17900,69.17900,92.44500,83.56900,80.18800,81.63100,0.86000,0.85000
2017-03-31,310.34100,74.71600,235.62500,22.80400,151.14800,,173.95200,61.67300,1.64500,63.31800,-7.22300,70.54100,69.42000,69.42000,69.54000,61.67300,79.90400,81.53400,0.87000,0.85000
2016-12-31,293.20300,72.95400,220.24900,21.60900,130.26800,,151.87700,68.37200,-7.51600,60.85600,12.02800,48.82800,47.62100,47.62100,75.58800,68.37200,79.85600,81.48400,0.60000,0.58000
2016-09-30,278.58900,69.38700,209.20200,20.41500,126.70800,,147.12300,62.07900,1.46300,63.54200,11.69800,51.84400,51.36700,51.36700,68.98000,62.07900,79.97700,81.46600,0.64000,0.63000
2016-06-30,269.36200,64.14600,205.21600,18.61300,121.46700,,140.08000,65.13600,0.12500,65.26100,15.11300,50.14800,50.14800,50.14800,70.22900,65.13600,79.95100,81.28100,0.63000,0.62000
2016-03-31,238.72000,58.09300,180.62700,15.08300,112.21000,,127.29300,53.33400,-0.42700,52.90700,12.36100,40.54600,40.54600,40.54600,58.12600,53.33400,79.83100,81.32000,0.51000,0.50000
2015-12-31,230.27600,57.46600,172.81000,13.88900,99.58200,,113.47110,59.33900,0.31300,59.65200,10.77500,48.87700,48.87700,48.87700,64.20200,59.33890,79.99800,81.52100,0.61000,0.60000
2015-09-30,207.63600,50.06000,157.57600,17.77900,101.75100,,119.53000,38.04600,-1.56800,36.47800,8.86200,27.61600,27.61600,27.61600,42.54900,38.04600,79.80800,81.09200,0.35000,0.34000
2015-06-30,209.48800,50.85400,158.63400,15.68400,100.62500,,116.30900,42.32500,0.17400,42.49900,11.14900,31.35000,31.35000,31.35000,46.65500,42.32500,80.25700,81.39400,0.39000,0.39000
2015-03-31,198.08600,46.99600,151.09000,13.88500,88.28100,,102.16600,48.92400,-1.45200,47.47200,11.29500,36.17700,36.17700,36.17700,53.23200,48.92400,80.45900,81.82400,0.45000,0.44000
2014-12-31,198.60000,47.93800,150.66200,13.27600,85.89300,,99.16900,51.49300,-1.71600,49.77700,10.23600,39.54100,39.54100,39.54100,55.88000,51.49300,80.75400,82.28300,0.50000,0.48000
2014-09-30,189.87600,44.82200,145.05400,12.85400,80.65300,,93.50700,51.54700,-1.99900,49.54800,11.30100,38.24700,38.24700,38.24700,55.88600,51.54700,80.62900,82.01400,0.47000,0.47000
2014-06-30,192.53100,47.05500,145.47600,13.28900,83.45500,,96.74400,48.73200,-0.09300,48.63900,13.03900,35.60000,35.60000,35.60000,53.08600,48.73200,81.02700,82.34100,0.44000,0.43000
2014-03-31,180.64600,43.39500,137.25100,13.38000,82.06700,,95.44700,41.80400,0.60100,42.40500,9.96100,32.44400,32.44400,32.44400,46.58000,41.80400,81.12000,82.81700,0.40000,0.39000
2013-12-31,178.29200,41.81600,136.47600,10.97000,72.58400,,83.55400,52.92200,-0.19900,52.72300,10.30200,42.42100,42.42100,42.42100,57.10000,52.92200,80.55100,82.58900,0.53000,0.52000
2013-09-30,164.50600,39.41600,125.09000,10.91500,72.71100,,83.62600,41.46400,0.44900,41.91300,7.37600,34.53700,34.53700,34.53700,45.32200,41.46400,79.96700,81.84800,0.43000,0.42000
2013-06-30,163.82800,40.13700,123.69100,10.91600,74.87400,,85.79000,37.90100,-0.33500,37.56600,8.24600,29.32000,29.32000,29.32000,41.74600,37.90100,80.57600,82.14900,0.36000,0.36000
2013-03-31,153.58000,40.73100,112.84900,11.28200,72.62900,-67.01300,150.92400,-38.07500,-0.98800,-39.06300,2.92000,-41.98300,-41.98300,-41.98300,-33.13100,-38.07500,81.24800,81.24800,-0.52000,-0.52000
2012-12-31,142.84000,36.36200,106.47800,11.71100,65.77000,-11.92600,89.40700,17.07100,-0.67200,16.39900,6.84000,9.55900,9.55900,9.55900,22.33800,17.07100,80.52900,83.04000,0.12000,0.11000
2012-09-30,136.49600,36.14600,100.35000,9.95200,61.23000,-24.66500,95.84700,4.50300,-0.35300,4.15000,4.49400,-0.34400,-0.34400,-0.34400,8.89600,4.50300,81.43700,81.43700,0.00000,0.00000
2012-06-30,145.62600,36.82600,108.80000,10.68000,62.10800,,72.78800,36.01200,0.54100,36.55300,8.06100,28.49200,28.49200,28.49200,40.26400,36.01200,80.38400,82.95400,0.35000,0.34000
2012-03-31,135.07900,34.31900,100.76000,10.52600,62.22800,,72.75400,28.00600,-0.81200,27.19400,6.21000,20.98400,20.98400,20.98400,31.90500,28.00600,79.23500,81.85600,0.26000,0.26000
2011-12-31,128.90500,33.35500,95.55000,9.56800,61.01200,,69.12000,26.43000,-0.08400,26.34600,5.89700,20.44900,20.44900,20.44900,30.80000,26.43000,77.98800,80.29400,0.26000,0.25000
2011-09-30,125.89400,33.52400,92.37000,8.92600,56.26400,,66.05800,26.31200,-0.11800,26.19400,6.93000,19.26400,19.26400,19.26400,31.13500,26.31200,78.45500,80.26600,0.25000,0.24000
2011-06-30,120.08600,28.94900,91.13700,9.27000,64.68000,,74.54200,16.59500,-0.30600,16.28900,5.12700,11.16200,11.16200,11.16200,21.20000,16.59500,77.88800,80.32100,0.14000,0.14000
2011-03-31,104.85600,22.63000,82.22600,9.39000,51.81300,,61.20300,21.02300,0.08900,21.11200,5.27100,15.84100,15.84100,15.84100,24.70200,21.02300,76.84400,79.36100,0.21000,0.20000
2010-12-31,92.89300,21.13700,71.75600,6.89300,48.85400,-1.23900,56.98600,14.77000,-0.25100,14.51900,4.61400,9.90500,9.90500,9.90500,18.16200,14.77000,75.82500,78.08000,0.13000,0.12000
2010-09-30,95.94700,21.01400,74.93300,6.59200,43.10800,-3.31000,53.01000,21.92300,-0.08300,21.84000,5.02500,16.81500,16.81500,16.81500,25.36200,21.92300,76.08100,78.10900,0.22000,0.22000
2010-06-30,108.19600,21.17800,87.01800,6.39600,43.94400,8.66600,41.67400,45.34400,0.15600,45.50000,12.89700,32.60300,32.60300,32.60300,49.05500,45.34400,75.70300,77.60700,0.43000,0.42000
2010-03-31,90.09000,20.38000,69.71000,6.11600,42.89700,,49.01300,20.69700,-0.55300,20.14400,5.21400,14.93000,14.93000,14.93000,25.16800,20.69700,75.16600,77.59700,0.20000,0.19000
2009-12-31,86.61600,22.81000,63.80600,5.78100,43.38000,,49.16100,14.64500,-0.31500,14.33000,2.83800,11.49200,11.49200,11.49200,22.22600,14.64500,69.09400,69.09400,0.16000,0.16000
2009-09-30,79.26900,20.26800,59.00100,5.61100,43.91100,-69.67300,119.19500,-60.19400,-0.27100,-60.46500,-10.52300,-49.94200,-49.94200,-49.94200,-54.98500,-60.19400,69.52800,69.52800,-0.72000,-0.72000
2009-06-30,76.31600,18.33800,57.97800,5.66900,45.64700,,51.72500,6.25300,0.55700,6.81000,2.26500,4.54500,4.54500,4.54500,9.48900,6.25300,66.28500,67.37300,0.07000,0.07000
2009-03-31,70.13200,17.42500,52.70700,5.19100,41.32200,,47.42300,5.28400,0.14800,5.43200,2.79600,2.63600,2.63600,2.63600,8.42700,5.28400,65.98300,66.44700,0.04000,0.04000
