,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2016-12-31,286.32700,82.11500,204.21200,57.91400,127.38500,199.65100,4.56100,-11.06400,-6.50300,2.63800,-9.14100,-9.14100,-9.14100,26.01500,4.56100,115.29000,115.29000,-0.08000,-0.08000
2016-09-30,288.23700,82.85700,205.38000,57.93400,140.63200,238.45580,-33.07590,-10.29800,-43.37400,-14.90100,-28.47300,-28.47300,-28.47300,-11.24290,-33.07590,114.61200,114.61200,-0.25000,-0.25000
2016-06-30,288.65200,82.47000,206.18200,57.11800,130.35900,198.58600,7.59600,-8.30000,-0.70400,-3.77700,3.07300,3.07300,3.07300,29.41300,7.59600,114.79500,115.69800,0.03000,0.03000
2016-03-31,272.62700,80.19100,192.43600,56.61000,121.09300,190.67800,1.75800,-5.32700,-3.56900,1.60400,-5.17300,-5.17300,-5.17300,24.04900,1.75800,114.56300,114.56300,-0.05000,-0.05000
2015-12-31,291.01700,80.14700,210.87000,57.66900,120.99600,224.16200,-13.29200,-6.25300,-19.54500,4.34700,-23.89200,-23.89200,-23.89200,7.32100,-13.29200,114.15100,114.15100,-0.21000,-0.21000
2015-09-30,312.56790,76.36200,236.20590,52.18000,130.08200,257.81620,-21.61030,-4.59800,-26.20800,-20.65400,-5.55400,-5.55400,-5.55400,-0.63230,-21.61010,114.77500,116.01200,-0.05000,-0.05000
2015-06-30,303.11300,79.37600,223.73700,54.07800,134.55400,202.13000,21.60700,-3.66800,17.93900,0.50400,17.43500,17.43500,17.43500,42.85700,21.60700,114.76400,116.02500,0.15000,0.15000
2015-03-31,314.11900,86.05400,228.06500,60.15800,116.25900,224.07700,3.98800,-3.60100,0.38700,-5.00500,5.39200,5.39200,5.39200,24.95600,3.98800,114.94400,115.92200,0.05000,0.05000
2014-12-31,325.44200,92.94200,232.50000,61.09700,124.61400,194.86900,37.63100,-3.22400,34.40700,4.12300,30.28400,30.28400,30.28400,58.86800,37.63100,115.34100,117.02700,0.26000,0.26000
2014-09-30,366.70800,95.85400,270.85400,60.38700,139.17900,234.74610,36.10790,-3.74100,32.36700,-6.38800,38.75500,38.75500,38.75500,56.11590,36.10790,118.09400,119.98400,0.34000,0.33000
2014-06-30,336.63400,91.07600,245.55800,57.40500,125.25700,191.17400,54.38400,-2.27800,52.10600,14.08000,38.02600,38.02600,38.02600,73.41000,54.38400,118.32800,119.90100,0.32000,0.32000
2014-03-31,328.70000,93.79700,234.90300,55.63100,120.07400,183.69000,51.21300,-2.69200,48.52100,4.76500,43.75600,43.75600,43.75600,70.38600,51.21300,118.97800,120.69800,0.37000,0.36000
2013-12-31,324.92500,92.95600,231.96900,53.07300,115.16900,177.09800,54.87100,-1.75300,53.11800,13.46100,39.65700,39.65700,39.65700,73.97100,54.87100,118.93300,121.10000,0.33000,0.33000
2013-09-30,344.84510,91.52900,253.31610,55.12700,124.64400,204.31000,49.00600,-0.59900,48.40700,-8.05900,56.46600,56.46600,56.46600,68.12510,49.00600,119.47300,121.24000,0.47000,0.47000
2013-06-30,314.99600,91.16800,223.82800,53.83400,117.11000,180.61300,43.21500,3.18100,46.39600,11.94100,34.45500,34.45500,34.45500,61.78300,43.21500,119.44000,120.82800,0.29000,0.29000
2013-03-31,313.94900,93.27000,220.67900,55.52800,121.45700,199.43500,21.24400,-1.86700,19.37700,2.34000,17.03700,17.03700,17.03700,40.63100,21.24400,119.51800,121.07100,0.14000,0.14000
2012-12-31,319.75100,97.07200,222.67900,57.42900,129.36600,208.82000,13.85900,-1.80500,12.05400,-23.75700,35.81100,35.81100,35.81100,33.33600,13.85900,119.92700,121.80500,0.30000,0.29000
2012-09-30,325.29500,87.83900,237.45600,52.13100,122.86100,179.85100,57.60500,-1.44600,56.15900,140.14400,-83.98500,-83.98500,-83.98500,73.92400,57.60500,119.04800,119.04800,-0.71000,-0.71000
2012-06-30,310.98300,92.85400,218.12900,53.26000,124.55700,187.04600,31.08300,-0.30400,30.77900,7.88400,22.89500,22.89500,22.89500,47.95000,31.08300,119.04200,120.72800,0.19000,0.19000
2012-03-31,301.12500,93.21600,207.90900,54.57600,120.49600,201.00600,6.90300,-2.96700,3.93600,0.36700,3.56900,3.56900,3.56900,23.16200,6.90300,119.00300,121.40100,0.03000,0.03000
2011-12-31,318.27600,98.21900,220.05700,54.99300,127.35000,187.55200,32.50500,-2.64300,29.86200,7.73900,22.12300,22.12300,22.12300,49.53100,32.50500,117.71500,120.57600,0.19000,0.18000
2011-09-30,339.42500,98.52700,240.89800,55.73000,128.47400,189.65000,51.24800,-3.58700,47.66100,10.04000,37.62100,37.62100,37.62100,69.09500,51.24800,117.09500,120.09100,0.32000,0.31000
2011-06-30,291.78300,90.40900,201.37400,51.10300,120.98800,176.84400,24.53000,-6.27100,18.25900,2.73300,15.52600,15.52600,15.52600,40.35700,24.53000,118.21400,121.16400,0.13000,0.13000
2011-03-31,269.18900,81.77100,187.41800,53.05100,105.87500,163.19200,24.22600,-0.82200,23.40400,4.38700,19.01700,19.01700,19.01700,38.87700,24.22600,118.19400,121.50200,0.16000,0.16000
2010-12-31,266.55200,86.06100,180.49100,51.52200,108.00500,163.38100,17.11000,-1.88600,15.22400,1.96400,13.26000,13.26000,13.26000,31.17900,17.11000,116.82700,121.15000,0.11000,0.11000
2010-09-30,268.06600,77.14700,190.91900,50.32000,107.91800,161.97400,28.94500,8.81000,37.75500,50.97000,-13.21500,-13.21500,-13.21500,43.58900,28.94500,115.63900,119.92500,-0.11000,-0.12000
2010-06-30,242.99800,74.71100,168.28700,50.59700,101.87600,156.30900,11.97800,-0.32000,11.65800,0.94000,10.71800,10.71800,10.71800,27.61700,11.97800,115.18800,119.00300,0.09000,0.09000
2010-03-31,240.55600,77.16600,163.39000,49.96000,97.94400,151.87900,11.51100,-0.60500,10.90600,1.90400,9.00200,9.00200,9.00200,27.48700,11.51100,115.95100,119.85600,0.08000,0.08000
2009-12-31,258.42900,78.67100,179.75800,50.69000,102.66900,157.41700,22.34100,-0.52400,21.81700,3.95400,17.86300,17.86300,17.86300,38.26400,22.34100,116.25300,121.11300,0.15000,0.15000
2009-09-30,246.34300,73.35000,172.99300,48.82600,98.59200,157.80200,15.19100,-0.31200,14.87900,-1.02100,15.90000,15.90000,15.90000,31.24300,15.19100,114.95000,117.35900,0.14000,0.14000
2009-06-30,226.15900,73.80600,152.35300,46.56200,93.06800,150.36600,1.98700,-0.49100,1.49600,-2.29200,3.78800,3.78800,3.78800,17.58800,1.98700,115.19400,117.07400,0.03000,0.03000
2009-03-31,225.29200,79.27800,146.01400,44.75200,89.08000,147.43500,-1.42100,-0.25000,-1.67100,-8.84600,7.17500,7.17500,7.17500,13.74100,-1.42100,114.79300,115.65600,0.06000,0.06000
