,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2019-06-30,608.32100,218.13000,390.19100,114.29500,69.05900,,183.35400,206.83700,13.81100,220.64800,31.39700,189.25100,189.25100,189.15200,213.04100,206.83700,306.20800,325.34000,0.61750,0.58250
2019-03-31,595.42400,214.85400,380.57000,119.66900,66.55900,,186.22800,194.34200,12.33300,206.67500,5.64600,201.02900,201.02900,200.91100,200.63500,194.34200,303.68000,324.80400,0.66250,0.61750
2018-12-31,595.72580,220.73400,374.99180,118.43900,62.91100,,181.35000,193.64190,4.84800,198.49000,28.16800,170.32200,170.32200,170.22500,201.37590,193.64190,299.00000,323.37600,0.56750,0.56750
2018-09-30,563.30900,201.72600,361.58300,117.58900,63.22400,,180.81300,180.77000,8.61900,189.38900,20.86500,168.52400,168.52400,168.43900,186.80200,180.77000,300.04400,324.07200,0.56250,0.52000
2018-06-30,519.84500,185.96200,333.88300,104.07800,64.60800,-405.00000,573.68590,-239.80300,-2.16900,-241.97200,-86.70300,-155.26900,-155.26900,-155.18700,-234.92500,-239.80300,298.01200,298.01200,-0.52000,-0.52000
2018-03-31,472.48900,169.57000,302.91900,102.36200,61.81900,,164.18100,138.73800,4.15600,142.89400,-1.64400,144.53800,144.53800,144.44900,144.40500,138.73800,295.97600,322.88400,0.48750,0.44750
2017-12-31,467.86700,160.70200,307.16500,107.18000,60.59700,,167.77690,139.38810,2.24700,141.63500,37.80200,103.83300,103.83300,103.71200,145.01910,139.38810,289.03200,315.90800,0.35750,0.32500
2017-09-30,437.63300,157.01600,280.61700,79.61000,60.17500,,139.78500,140.83200,1.43500,142.26700,8.54500,133.72200,133.72200,133.54000,146.50700,140.83200,290.35200,317.28800,0.46000,0.42000
2017-06-30,405.21100,145.43400,259.77700,81.19400,61.94900,,143.14300,116.63400,0.49600,117.13000,14.44500,102.68500,102.68500,102.45400,122.15100,116.63400,287.96800,315.02400,0.35500,0.32500
2017-03-31,335.47500,121.26500,214.21000,81.61000,59.18200,,140.79200,73.41800,0.31000,73.72800,-9.23300,82.96100,82.96100,82.69400,78.68700,73.41800,284.45600,310.06400,0.29000,0.26750
2016-12-31,327.96910,117.81400,210.15510,71.39800,61.26200,,132.65990,77.49510,-0.35800,77.13700,18.35400,58.78300,58.78300,58.46500,82.93610,77.49510,275.08400,292.88800,0.20750,0.20000
2016-09-30,290.26100,103.84100,186.42000,70.64800,52.75100,,123.39900,63.02100,-0.09600,62.92500,11.66800,51.25700,51.25700,50.96200,68.77500,63.02100,276.30400,293.81200,0.18500,0.17250
2016-06-30,268.74100,97.29000,171.45100,69.02000,49.27300,,118.29300,53.15800,-0.31600,52.84200,13.93800,38.90400,38.90400,38.61700,58.42600,53.15800,273.10000,291.26800,0.14250,0.13250
2016-03-31,242.19600,87.10600,155.09000,62.51500,42.84000,,105.35500,49.73500,-0.41400,49.32100,14.07600,35.24500,35.24500,34.92100,54.51400,49.73500,270.94800,288.85600,0.13000,0.12000
2015-12-31,245.44600,89.27800,156.16800,57.41300,49.35800,,106.77100,49.39690,-0.85500,48.54200,4.61800,43.92400,43.92400,43.17500,53.48290,49.39700,263.85600,285.64400,0.16500,0.15250
2015-09-30,217.54800,75.80000,141.74800,58.74800,51.70300,,110.45100,31.29700,-0.74000,30.55700,1.86700,28.69000,28.69000,28.30100,35.22400,31.29700,266.51600,287.54800,0.10500,0.09750
2015-06-30,195.55200,67.66200,127.89000,49.94700,45.08400,,95.03100,32.85900,-0.41500,32.44400,8.44800,23.99600,23.99600,23.60700,36.60800,32.85900,262.09600,284.86000,0.09000,0.08250
2015-03-31,179.04500,61.29100,117.75400,43.34000,38.65900,,81.99900,35.75500,-1.28900,34.46600,9.97400,24.49200,24.49200,24.03200,39.13500,35.75500,258.54000,282.88800,0.09250,0.08500
2014-12-31,173.48900,57.04900,116.44000,44.34400,33.09400,,77.43800,39.00200,-0.91900,38.08300,7.04600,31.03700,31.03700,27.13000,42.00500,39.00200,193.70800,218.36000,0.12250,0.11250
2014-09-30,155.46300,54.50600,100.95700,36.23100,30.85200,,67.08300,33.87400,-1.58800,32.28600,10.42000,21.86600,21.86600,21.18500,36.52700,33.87400,249.60800,278.94800,0.08500,0.07500
2014-06-30,137.94700,44.56700,93.38000,34.88800,27.83700,,62.72500,30.65500,1.03700,31.69200,10.07400,21.61800,21.61800,14.21200,33.31800,30.65500,153.96400,176.22800,0.09250,0.08500
2014-03-31,117.20700,35.89300,81.31400,33.44600,25.88600,,59.33200,21.98200,-2.53500,19.44700,7.11800,12.32900,12.32900,6.36200,24.55900,21.98200,116.49600,135.26400,0.05500,0.05000
2013-12-31,114.76600,37.29300,77.47300,31.36700,23.61600,,54.98300,22.49000,-2.43000,20.07500,6.33300,13.74200,13.74200,13.74200,25.31500,22.49000,113.94800,129.88000,0.06000,0.05750
2013-09-30,101.62500,36.58900,65.03600,26.63500,19.76500,,46.40000,18.63600,-1.82000,16.81600,4.96000,11.85600,11.85600,5.83800,19.93600,18.63600,110.22800,121.64800,0.05250,0.05000
2013-06-30,83.48500,29.58400,53.90100,21.08600,16.55100,,37.63700,16.26400,-1.77300,14.49100,4.24000,10.25100,10.25100,4.94800,17.31000,16.26400,107.70400,117.00800,0.04500,0.04500
2013-03-31,61.34800,19.22000,42.12800,19.51400,13.87100,,33.38500,8.74300,-1.85000,6.89300,0.28200,6.61100,6.61100,3.12700,9.73400,8.74300,105.14000,112.17600,0.03000,0.03000
2012-12-31,,,,,,,,,,,,,,,,,,,,0.00000
2011-12-31,,,,,,,,,,,,,,,,,,,,0.00000
