,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2017-12-31,510.18300,364.78500,145.39810,128.13910,,128.13920,17.25890,-3.58100,13.67800,-11.97000,25.64800,25.66600,25.66600,23.90490,17.25890,40.83800,42.44900,0.65000,0.62000
2017-09-30,743.40100,526.79500,216.60600,134.67800,,134.67800,81.92800,-4.00900,77.91900,29.17900,48.74000,48.78300,48.78300,88.64700,81.92800,40.65900,42.20700,1.20000,1.16000
2017-06-30,988.16300,698.49900,289.66400,135.47800,,135.47810,154.18600,-3.95200,150.23400,55.65400,94.58000,94.62000,94.90300,160.62400,154.18600,41.34900,42.98500,2.30000,2.21000
2017-03-31,546.44100,392.82000,153.62100,122.62300,,122.62300,30.99800,-3.64700,27.35100,5.11900,22.23200,22.27000,22.28100,36.92000,30.99800,41.19200,42.87700,0.54000,0.52000
2016-12-31,445.23500,317.45790,127.77720,118.03400,,118.03400,9.74310,-4.52700,5.21600,2.68700,2.52900,2.57200,2.61500,15.41210,9.74310,41.87200,42.98400,0.08000,0.08000
2016-09-30,691.42900,491.87800,199.55100,125.38500,,125.38500,74.16600,-2.98900,71.17700,26.80700,44.37000,44.42100,44.53400,79.99600,74.16600,42.02000,43.11900,1.06000,1.03000
2016-06-30,918.88900,648.15300,270.73600,128.31600,,128.31600,142.42000,-4.00100,138.41900,53.20900,85.21000,85.24700,85.43500,147.82300,142.42000,42.03000,43.15200,2.03000,1.98000
2016-03-31,515.25000,372.22700,143.02300,113.49300,,113.49300,29.53000,-2.96400,26.56600,10.22800,16.33800,16.36300,16.37100,34.60500,29.53000,42.22600,43.31700,0.39000,0.38000
2015-12-31,415.07490,296.78010,118.29480,112.31600,,112.31600,5.97880,-1.70400,4.27500,1.64800,2.62700,2.57900,2.48500,10.67580,5.97890,43.10500,44.25400,0.07000,0.06000
2015-09-30,645.77900,461.49100,184.28800,118.77600,,118.77600,65.51200,-2.47300,63.03900,23.70400,39.33500,39.40300,39.44700,69.98400,65.51200,42.82600,43.93900,0.92000,0.90000
2015-06-30,851.85500,603.59500,248.26000,119.12800,,119.12800,129.13200,-1.90000,127.23200,49.49300,77.73900,77.80900,77.92400,133.36200,129.13200,43.32200,44.45800,1.80000,1.75000
2015-03-31,450.43000,325.62900,124.80100,109.20200,,109.20200,15.59900,-1.99500,13.60400,5.29200,8.31200,8.43300,8.41900,19.58800,15.59900,43.60100,44.75600,0.19000,0.19000
2014-12-31,376.44200,270.42210,106.01990,106.75200,,106.75210,-0.73220,-1.79400,-2.52600,-0.55200,-1.97400,-1.97900,-2.19500,3.32580,-0.73220,44.28100,45.44100,-0.04000,-0.04000
2014-09-30,615.53600,439.29200,176.24400,117.78700,,117.78700,58.45700,-1.86400,56.59300,21.71100,34.88200,34.95800,34.83600,62.56400,58.45700,43.75600,44.86400,0.80000,0.78000
2014-06-30,848.24000,601.26400,246.97600,124.47700,,124.47700,122.49900,-1.89400,120.60500,46.79600,73.80900,73.86300,73.86300,126.45400,122.49900,44.76900,45.97100,1.65000,1.61000
2014-03-31,406.34400,292.24400,114.10000,105.45400,,105.45400,8.64600,-1.93300,6.71300,2.60400,4.10900,4.18800,4.18800,12.40800,8.64600,45.17800,46.37500,0.09000,0.09000
2013-12-31,340.78890,244.99600,95.79300,102.60700,,102.60700,-6.81410,-1.50900,-8.32300,-3.21800,-5.10500,-4.97500,-4.97500,-2.85610,-6.81410,46.28200,47.53000,-0.10000,-0.09000
2013-09-30,578.15700,415.60000,162.55700,109.18200,,109.18200,53.37500,-1.54400,51.83100,19.49600,32.33500,32.33200,32.33200,57.05300,53.37500,46.38000,47.59800,0.70000,0.68000
2013-06-30,790.39200,562.22600,228.16600,116.17300,,116.17300,111.99300,-2.08100,109.91200,43.41600,66.49600,66.53300,66.53300,115.55900,111.99300,46.65900,47.88200,1.43000,1.39000
2013-03-31,370.36200,265.60100,104.76100,97.82900,,97.82900,6.93200,-1.61400,5.31800,1.89600,3.42200,3.44000,3.44000,10.32600,6.93200,46.38500,47.58000,0.07000,0.07000
2012-12-31,306.81800,217.88000,88.93800,99.23500,,99.23510,-10.29710,-1.10500,-11.40200,-3.27600,-8.12600,-7.99700,-7.99700,-6.86410,-10.29710,46.93700,48.05800,-0.17000,-0.16000
2012-09-30,528.02700,376.52600,151.50100,103.54400,-6.94600,110.49000,41.01100,-1.68700,39.32400,17.96500,21.35900,21.37500,21.37500,44.25700,41.01100,46.57400,47.78700,0.46000,0.45000
2012-06-30,757.17500,534.77000,222.40500,114.27100,,114.27100,108.13400,-2.20000,105.93400,41.01800,64.91600,64.94300,64.94300,111.34700,108.13400,47.14200,48.28800,1.38000,1.34000
2012-03-31,361.95400,257.39100,104.56300,98.54200,,98.54200,6.02100,-1.47700,4.54400,1.03700,3.50700,3.65100,3.65100,9.00500,6.02100,47.51900,48.59800,0.08000,0.08000
2011-12-31,270.42200,189.58700,80.83500,93.62800,,95.17810,-14.34310,-2.85400,-17.19700,-7.05800,-10.13900,-10.11500,-10.11500,-11.35210,-14.34310,48.15800,48.98700,-0.21000,-0.21000
2011-09-30,503.58400,355.67800,147.90600,106.99300,,106.99300,40.91300,-1.64100,39.27200,15.12600,24.14600,24.16900,24.16900,43.85900,40.91300,47.98700,48.77200,0.50000,0.50000
2011-06-30,706.42300,494.98400,211.43900,113.51800,,113.51800,97.92100,-1.82400,96.09700,37.67000,58.42700,58.57700,58.57700,100.63800,97.92100,48.23100,49.11600,1.21000,1.19000
2011-03-31,312.88900,221.47900,91.41000,90.83400,,90.83400,0.57600,-1.64500,-1.06900,-0.41900,-0.65000,-0.63800,-0.63800,3.22700,0.57600,48.86400,48.86400,-0.01000,-0.01000
2010-12-31,241.42600,167.85900,73.56700,90.35000,,90.34990,-16.78300,-1.96100,-18.74400,-6.95100,-11.79300,-11.80500,-11.80500,-14.01400,-16.78300,49.46900,50.16100,-0.24000,-0.23000
2010-09-30,455.02000,324.15100,130.86900,93.82200,,93.82200,37.04700,-0.37600,36.67100,13.90200,22.76900,22.78400,22.78400,39.94700,37.04700,49.61500,50.16800,0.46000,0.45000
2010-06-30,647.46700,456.93300,190.53400,101.66500,,101.66500,88.86900,-1.92800,86.94100,34.16700,52.77400,52.77000,52.77000,91.73700,88.86900,49.51300,50.44500,1.07000,1.05000
2010-03-31,269.83300,193.54100,76.29200,84.18000,,84.18000,-7.88800,-2.35400,-10.24200,-4.02500,-6.21700,-6.11100,-6.11100,-5.09700,-7.88800,49.19400,49.19400,-0.12000,-0.12000
2009-12-31,231.03200,163.96290,67.06910,88.84500,,88.84510,-21.77600,-0.68600,-22.46200,-8.82900,-13.63300,-13.60600,-13.60600,-18.86700,-21.77600,48.64900,49.04900,-0.29000,-0.28000
2009-09-30,430.05400,306.66000,123.39400,91.25200,,91.25200,32.14200,-2.50400,29.63800,11.64800,17.99000,-9.32200,-9.32200,34.97900,32.14200,48.79900,48.79900,-0.19000,-0.19000
2009-06-30,602.08200,424.01400,178.06800,96.34800,,96.34800,81.72000,-3.15000,78.57000,30.87800,47.69200,48.36600,48.36600,84.64800,81.72000,48.53600,48.84400,1.00000,0.99000
2009-03-31,276.62600,195.43300,81.19300,84.83900,,84.83900,-3.64600,-3.32700,-6.97300,-2.74000,-4.23300,-6.23600,-6.23600,-0.77500,-3.64600,48.28700,48.28700,-0.13000,-0.13000
