,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2016-06-30,0.20680,0.30200,-0.65600,-0.65600,-0.65600,0.41980,0.01620,0.14360,0.16400,0.01210,0.11390,72.23650,3.8681,3.8681
2016-03-31,0.22490,0.33320,15.85200,15.85200,15.85200,11.90800,0.02010,2.90000,3.32600,0.24010,2.24780,69.15170,1.72560,1.72560
2015-12-31,0.24470,0.37210,-8.10810,-8.10810,-8.10810,10.05220,0.00960,-0.61240,-0.71090,-0.04770,-0.46260,62.31070,4.0227,4.0227
2015-09-30,0.22750,0.34090,11.99600,11.99600,11.99600,6.63860,0.02040,1.68760,1.94980,0.13580,1.30370,63.67980,2.3271,2.3271
2015-06-30,0.23050,0.34660,6.88480,6.88480,6.88480,6.44560,0.01800,1.60090,1.85720,0.12460,1.23200,62.58940,3.7394,3.7394
2015-03-31,0.22770,0.33910,16.34950,16.34950,16.34950,11.37360,0.02030,2.91070,3.34850,0.23520,2.24790,66.68830,2.36490,2.36490
2014-12-31,0.22010,0.32770,10.85830,10.85830,10.85830,7.79330,0.02120,2.10450,2.43590,0.16920,1.64120,64.10300,4.737,4.737
2014-09-30,0.22400,0.33490,15.66380,15.66380,15.66380,10.95190,0.02070,2.93700,3.42810,0.23050,2.27900,63.71180,3.5375,3.5375
2014-06-30,0.23020,0.34590,10.67560,10.67560,10.67560,7.30870,0.02000,1.96090,2.30320,0.15100,1.50960,62.28990,3.8809,3.8809
2014-03-31,0.24040,0.36610,10.68770,10.68770,10.68770,7.59730,0.01920,2.02320,2.40080,0.15060,1.53690,58.97230,2.17810,2.17810
2013-12-31,0.26900,0.42220,6.86970,6.86970,6.86970,4.75130,0.02080,1.47350,1.77480,0.10340,1.07720,55.34260,5.5158,5.5158
2013-09-30,0.26810,0.42010,5.97420,5.97420,5.97420,5.76610,0.01990,1.58810,1.87990,0.11830,1.16230,54.66230,2.3269,2.3269
2013-06-30,0.27380,0.43150,3.56850,3.56850,3.56850,2.99600,0.01930,0.84100,0.99680,0.06230,0.61070,55.08650,4.1332,4.1332
2013-03-31,0.26100,0.40400,7.05200,7.05200,7.05200,5.40630,0.02100,1.53380,1.80330,0.11820,1.13340,59.28610,2.47580,2.47580
2012-12-31,0.26400,0.50840,-2.75200,-2.75200,-2.75200,0.55390,0.02070,0.16190,0.19130,0.01250,0.11920,59.39160,1.5811,1.5811
2012-09-30,0.27000,0.52210,-6.12010,-6.12010,-6.12010,-5.96260,0.01950,-1.48610,-1.76000,-0.11310,-1.08480,60.60150,3.0439,3.0439
2012-06-30,0.26890,0.52930,18.14330,18.14330,18.14330,12.30570,0.02230,3.66660,4.51810,0.27870,2.68050,59.05650,5.9001,5.9001
2012-03-31,0.32210,0.70850,-2.56970,-2.56970,-2.56970,-1.09320,0.01940,-0.22710,-0.28450,-0.01630,-0.15390,55.62450,5.41040,5.41040
2011-12-31,0.32870,0.73800,7.61320,7.61320,7.61320,5.73080,0.02100,1.66360,2.09560,0.12090,1.11680,54.71770,1.145,1.145
2011-09-30,0.33100,0.73060,25.00860,25.00860,25.00860,16.75060,0.02600,5.66640,7.06210,0.43830,3.79100,57.43880,2.135,2.135
2011-06-30,0.38460,0.87290,8.80670,8.80670,8.80670,6.23470,0.02220,1.97740,2.54840,0.13770,1.21680,50.79390,3.0666,3.0666
2011-03-31,0.39580,0.91550,8.07770,8.07770,8.07770,4.40660,0.02120,1.83990,2.41410,0.12300,1.11160,47.55400,3.27150,3.27150
2010-12-31,0.40160,0.95310,-1.61000,-1.61000,-1.61000,-0.56820,0.01730,-0.12860,-0.16930,-0.00860,-0.07690,49.69990,3.0959,3.0959
2010-09-30,0.38930,0.94980,3.12040,3.12040,3.12040,2.31800,0.02000,0.67780,0.75830,0.05140,0.41400,51.56960,1.1506,1.1506
2010-06-30,0.39510,1.00200,16.71380,16.71380,16.71380,10.79360,0.02460,3.86680,4.42820,0.26760,2.33900,48.42050,1.265,1.265
2010-03-31,0.41320,1.07840,9.04580,9.04580,9.04580,6.14500,0.02320,2.29140,2.66300,0.14660,1.34460,44.15340,3.46480,3.46480
2009-12-31,0.35600,0.98010,1.26470,1.26470,1.26470,2.42040,0.02210,0.87170,1.02630,0.05410,0.56140,40.90940,1.339,1.339
2009-09-30,0.34840,0.68860,-11.47690,-11.47690,-11.47690,-6.34890,0.01910,-1.80390,-2.11100,-0.11660,-1.17530,42.25080,4.8009,4.8009
2009-06-30,0.39780,0.93020,-28.73560,-28.73560,-28.73560,-17.33820,0.01620,-5.13930,-6.28540,-0.27850,-3.09490,33.73130,-0.276,-0.276
2009-03-31,0.41000,1.06080,-9.41840,-9.41840,-9.41840,-5.61970,0.02080,-2.49700,-3.17610,-0.11900,-1.47310,28.63880,-1.21740,-1.21740
