,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2015-03-31,0.42470,0.73840,27.42130,27.42130,18.44390,21.33790,0.03360,1.09680,1.02750,0.57300,0.58840,42.56530,0.66950,-3.51360
2014-12-31,0.44440,0.79990,26.93730,26.93730,12.49870,21.73840,0.03480,0.76710,0.71340,0.38310,0.39440,40.97770,0.9694,-1.8479
2014-09-30,0.43230,0.76140,27.93750,27.93750,13.63990,16.07690,0.03450,0.98540,0.91660,0.50190,0.51780,41.24680,0.7321,-0.0795
2014-06-30,0.45250,0.82660,25.35470,25.35470,10.59910,8.69130,0.03510,0.64740,0.59860,0.31610,0.32590,40.58930,1.1094,-0.0943
2014-03-31,0.48490,0.94140,24.10070,24.10070,9.04910,6.23870,0.03450,0.60980,0.56030,0.27890,0.28690,39.92910,0.88910,0.42450
2013-12-31,0.47540,0.90610,21.07210,21.07210,4.90390,1.45480,0.03420,0.31270,0.28730,0.14550,0.14990,40.60010,1.3729,-0.8714
2013-09-30,0.46710,0.87650,18.94240,18.94240,4.03590,2.64010,0.03400,0.25910,0.23820,0.12240,0.12620,41.31790,0.702,-1.3644
2013-06-30,0.44210,0.79240,22.17650,22.17650,6.44420,-1.25390,0.03060,0.33560,0.30890,0.16690,0.17130,42.29590,0.7027,-1.556
2013-03-31,0.48690,0.94900,15.72980,15.72980,-1.87150,8.74320,0.03030,-0.13130,-0.11910,-0.05910,-0.06070,39.71630,0.76840,-5.21530
2012-12-31,0.44780,0.81100,32.59590,32.59590,14.53660,18.61740,0.02490,0.70640,0.64190,0.34320,0.35220,40.40540,1.1304,-2.9407
2012-09-30,0.41020,0.69560,28.28320,28.28320,8.24580,8.06980,0.02530,0.38430,0.34920,0.19970,0.20460,40.54250,0.8587,-2.5183
2012-06-30,0.48300,0.93410,27.51650,27.51650,7.18480,12.47610,0.02680,0.43760,0.38640,0.19290,0.19810,38.32390,0.7686,-1.2209
2012-03-31,0.44570,0.80410,32.28690,32.28690,10.90660,9.40370,0.02640,0.62910,0.53800,0.28780,0.29580,40.03150,0.86310,-1.80290
2011-12-31,0.49870,0.99480,33.85790,33.85790,12.08000,6.69680,0.02730,0.79770,0.69350,0.33500,0.34440,37.85540,0.8053,-2.75
2011-09-30,0.50370,1.01490,34.90820,34.90820,12.13440,9.87430,0.02670,0.81660,0.70050,0.33480,0.34410,37.43820,0.987,-2.6144
2011-06-30,0.48750,0.95110,34.92160,34.92160,12.87520,18.89790,0.02740,0.84480,0.72360,0.35860,0.36800,37.96940,0.6294,-13.0737
2011-03-31,0.47590,0.90810,23.36590,23.36590,0.21200,9.51020,0.01850,0.03360,0.02880,0.01460,0.01500,38.33430,0.73180,-3.37990
2010-12-31,0.48570,0.94440,36.84140,36.84140,13.24490,20.35810,0.02080,0.63390,0.60140,0.29790,0.30590,32.17670,0.3257,-7.7287
2010-09-30,0.45130,0.82260,22.41700,22.41700,-8.38270,-2.70090,0.02140,-0.31220,-0.29180,-0.15600,-0.16010,31.25760,0.7629,-1.8566
2010-06-30,0.45780,0.84420,55.35780,55.35780,27.70690,29.68870,0.02170,1.28200,1.18380,0.62490,0.64190,30.01730,0.7933,-0.9047
2010-03-31,0.42930,0.75230,46.55280,46.55280,14.59240,17.75520,0.02150,0.63070,0.58240,0.32320,0.33240,30.32610,0.74710,-0.25260
2009-12-31,0.38800,0.63400,36.08440,36.08430,20.04200,30.11710,0.01650,0.59520,0.55010,0.32890,0.33660,30.85830,0.8072,-0.1755
2009-09-30,0.38690,0.63100,55.97170,55.97170,17.46200,13.65020,0.02200,0.69140,0.63940,0.38440,0.39200,31.21560,0.8627,0.0664
2009-06-30,0.43800,0.77940,56.54670,56.54670,37.77000,42.60680,0.02230,1.65480,1.51680,0.84020,0.85240,30.96230,0.7873,0.2006
2009-03-31,0.42880,0.75060,51.92660,51.92660,33.92030,44.01930,0.02260,1.48790,1.36340,0.76590,0.77890,31.08290,0.86930,-0.03650
