,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2016-09-30,0.24770,0.34520,13.64900,13.64900,13.64900,10.77180,0.02070,3.21550,3.21550,0.22350,2.41910,131.97470,8.3288,8.3288
2016-06-30,0.25600,0.35630,9.28730,9.28730,9.28730,6.37860,0.01810,1.67640,1.67640,0.11610,1.24720,125.76500,16.1395,16.1395
2016-03-31,0.28470,0.41770,12.08740,12.08740,12.08740,9.32370,0.01850,2.77880,2.77880,0.17710,1.98770,111.17100,13.96070,13.96070
2015-12-31,0.31850,0.49640,5.91330,5.91330,5.91330,5.15570,0.01880,1.76510,1.76510,0.09770,1.20290,93.76630,4.5482,4.5482
2015-09-30,0.32220,0.51820,15.06730,15.06730,15.06730,10.77290,0.01800,3.43000,3.43000,0.19440,2.32490,95.16200,18.2028,18.2028
2015-06-30,0.32390,0.56480,15.52660,15.52660,15.52660,10.25380,0.01800,3.44980,3.44980,0.19130,2.33230,93.58460,-4.4081,-4.4081
2015-03-31,0.30180,0.49840,17.66980,17.66980,17.66980,13.09160,0.02000,4.48940,4.48940,0.26280,3.13430,100.48910,11.93950,11.93950
2014-12-31,0.31890,0.55890,-11.12880,-11.12880,-11.12880,-9.27820,0.02050,-3.42630,-3.42630,-0.18930,-2.33350,93.10890,17.0232,17.0232
2014-09-30,0.34790,0.63810,2.29400,2.29400,2.29400,4.13570,0.01620,1.23490,1.23490,0.06840,0.80520,92.25130,12.5908,12.5908
2014-06-30,0.35970,0.65280,11.46360,11.46360,11.46360,8.29150,0.01720,2.65270,2.65270,0.14490,1.69840,90.80500,7.649,7.649
2014-03-31,0.36730,0.68400,13.36550,13.36550,13.36550,9.63120,0.01720,3.20350,3.20350,0.16670,2.02670,84.04350,4.20800,4.20800
2013-12-31,0.39630,0.73080,-8.87410,-8.87410,-8.87410,-4.62820,0.01360,-1.18170,-1.18170,-0.05790,-0.71340,77.82370,6.6193,6.6193
2013-09-30,0.40240,0.76200,13.49250,13.49250,13.49250,9.08050,0.01560,2.93880,2.93880,0.14270,1.75640,75.69950,6.4754,6.4754
2013-06-30,0.39700,0.73140,-7.65860,-7.65860,-7.65860,-5.11900,0.01420,-1.36180,-1.36180,-0.06930,-0.82120,77.22880,4.7383,4.7383
2013-03-31,0.38530,0.68160,-15.32790,-15.32790,-15.32790,-7.07900,0.01400,-1.68690,-1.68690,-0.09470,-1.03700,87.01700,0.40280,0.40280
2012-12-31,0.38740,0.69580,-1.23630,-1.23630,-1.23630,-0.39400,0.06480,-0.47300,-0.47300,-0.02610,-0.28980,84.10590,19.3685,19.3685
2012-09-30,0.37720,0.68230,-7.07550,-7.07550,-7.07550,-4.44310,0.01960,-1.41490,-1.41490,-0.08290,-0.88120,84.83630,12.5517,12.5517
2012-06-30,0.38610,0.71250,18.39990,18.39990,18.39990,13.78290,0.02490,5.77790,5.77790,0.34470,3.54690,82.89200,11.1129,11.1129
2012-03-31,0.40690,0.78880,-7.92890,-7.92890,-7.92890,-9.75790,0.01510,-2.63100,-2.63100,-0.14660,-1.56050,75.60710,1.63470,1.63470
2011-12-31,0.41410,0.77370,7.20610,7.20610,7.20610,5.86030,0.01890,1.84840,1.84840,0.10380,1.08300,74.12360,3.2111,3.2111
2011-09-30,0.38750,0.70940,16.11410,16.11410,16.11410,10.67580,0.02440,4.26670,4.26670,0.26380,2.61320,79.89180,11.6585,11.6585
2011-06-30,0.40820,0.75010,8.85330,8.85330,8.85330,6.44400,0.02000,2.25050,2.25050,0.13080,1.33190,73.00660,5.9397,5.9397
2011-03-31,0.41960,0.79600,6.17500,6.17500,6.17500,5.51620,0.01700,1.72050,1.72050,0.09550,0.99860,68.18980,4.51710,4.51710
2010-12-31,0.41800,0.77850,-1.54970,-1.54970,-1.54970,-0.21080,0.01490,-0.05470,-0.05470,-0.00330,-0.03180,67.78110,4.0315,4.0315
2010-09-30,0.39600,0.73120,17.64650,17.64650,17.64650,12.54410,0.01880,3.63980,3.63980,0.23530,2.19840,72.95860,4.3397,4.3397
2010-06-30,0.42530,0.81330,13.70710,13.70710,13.70710,9.80250,0.02220,3.59770,3.59770,0.21960,2.06770,64.89060,5.498,5.498
2010-03-31,0.44030,0.89820,10.91170,10.91170,10.91170,7.53760,0.01880,2.42860,2.42860,0.13580,1.35920,59.07510,-0.10820,-0.10820
2009-12-31,0.44980,0.93900,8.09910,8.09910,8.09910,22.11550,0.01760,7.46240,7.46240,0.39980,4.10550,55.43720,2.9072,2.9072
2009-09-30,0.47810,1.00380,9.92630,9.92630,9.92630,12.66530,0.01800,4.15340,4.15340,0.21700,2.16780,53.63010,1.4674,1.4674
2009-06-30,0.52910,1.31860,-0.14540,-0.14540,-0.14540,2.36950,0.01550,0.84610,0.84610,0.03550,0.39840,40.37990,2.6629,2.6629
2009-03-31,0.60470,2.02230,0.03520,0.03520,0.03520,0.16420,0.01990,-0.00740,-0.00740,-0.00020,-0.00290,31.79210,5.99240,5.99240
