,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2017-09-30,1.60810,0.26190,0.45500,19.87650,6.45990,6.45990,6.01570,3.75700,0.40300,14.40560,6.24760,4.45100,6.29260,1.51410,3.28550,78.47540,19.749,18.7622
2017-06-30,1.64670,0.28090,0.46540,19.54340,8.12770,8.12770,7.69910,4.80270,0.41960,5.56950,16.15930,5.93440,8.47130,2.01530,4.26730,75.79040,-0.0998,-0.8803
2017-03-31,1.65260,0.31840,0.53040,17.70090,12.62900,12.62900,12.27290,8.10200,0.43400,7.48750,12.02010,10.89510,16.03160,3.51600,7.42640,70.91430,28.24570,27.42630
2016-12-31,2.06980,0.26190,0.40280,13.02220,-3.40110,-3.40110,-3.77390,-3.11380,0.50710,10.06090,8.94550,-3.75290,-5.40940,-1.57900,-2.76990,71.56490,-18.3771,-19.2514
2016-09-30,1.66330,0.25150,0.37880,20.40310,6.93000,6.93000,6.58680,3.28610,0.46470,17.90070,5.02780,3.98760,5.61590,1.52720,2.98470,75.68700,29.8393,28.9193
2016-06-30,1.78540,0.25860,0.39410,17.83390,4.87610,4.87610,4.54060,2.22030,0.51430,5.48650,16.40390,2.86000,4.08780,1.14190,2.12040,72.94710,-1.9608,-2.83
2016-03-31,1.76590,0.26490,0.41330,17.41300,3.96380,3.96380,3.62320,1.84060,0.51240,7.94470,11.32830,2.41330,3.49860,0.94300,1.77400,70.62010,3.32680,2.49840
2015-12-31,1.92730,0.26830,0.42470,16.80260,2.16300,2.16300,1.84120,0.75590,0.54140,11.50820,7.82050,0.97620,1.42640,0.40930,0.71430,69.76960,2.2139,1.3122
2015-09-30,2.03730,0.26960,0.39880,18.46140,5.20090,5.20090,4.84920,2.34980,0.55000,13.55270,6.64070,3.03290,4.43060,1.29240,2.21520,69.84700,6.8436,6.0052
2015-06-30,1.89180,0.27490,0.43960,18.06000,4.17270,4.17270,5.77480,3.13870,0.54100,6.45000,13.95350,4.27450,6.32240,1.69790,3.09940,68.06220,-4.0169,-4.9232
2015-03-31,1.89630,0.27570,0.40940,20.44390,5.71100,5.71100,5.37840,3.10850,0.53980,8.18520,10.99550,4.28120,6.31150,1.67810,3.10070,67.05790,0.70230,-0.10500
2014-12-31,2.07950,0.28390,0.43120,20.91990,3.00940,3.00940,2.32800,1.17620,0.52400,11.70750,7.68740,1.50320,2.26030,0.61630,1.07640,64.47690,1.259,0.1823
2014-09-30,2.01260,0.27420,0.45480,21.01650,4.81290,4.81290,4.50240,2.36970,0.50300,12.18920,7.38360,2.86420,4.51010,1.19190,2.07870,66.03190,6.1221,5.1868
2014-06-30,1.78760,0.20600,0.28890,21.23220,5.57190,5.57190,5.28560,2.81460,0.52860,5.89300,15.27250,3.44000,5.45690,1.48780,2.73120,64.82770,-1.2844,-1.9831
2014-03-31,1.81160,0.21080,0.29460,22.09700,6.15610,6.15610,5.85720,3.14210,0.51900,8.02190,11.21930,3.78410,6.10690,1.63080,2.98630,62.82950,4.28350,3.60680
2013-12-31,1.94530,0.21820,0.32230,19.47580,-0.13740,-0.13740,-0.48100,-0.29450,0.49130,10.72320,8.39310,-0.32200,-0.53730,-0.14470,-0.25180,60.48170,-0.1173,-0.9122
2013-09-30,1.91920,0.21320,0.29940,21.74630,6.01800,6.01800,5.67880,3.56620,0.49370,12.52310,7.18670,3.83090,6.24790,1.76050,3.01420,61.61130,7.2323,6.4536
2013-06-30,1.86530,0.21820,0.30550,21.60640,6.67570,6.67570,6.33660,4.06940,0.49510,6.47900,13.89110,4.49920,7.37230,2.01460,3.51730,59.66270,1.0987,0.4876
2013-03-31,1.82570,0.22150,0.31620,21.84820,7.29540,7.29540,6.96170,4.51080,0.50000,7.93790,11.33800,5.16150,8.56420,2.25520,4.01800,58.18340,2.56850,2.00740
2012-12-31,1.83690,0.22790,0.33180,21.35610,3.23320,3.23320,2.95070,2.00900,0.47840,13.03820,6.90280,2.17020,3.68730,0.96100,1.67570,55.87630,1.1869,0.5504
2012-09-30,1.83360,0.15680,0.21780,22.62980,7.26350,7.26350,6.99410,4.41410,0.51340,15.03270,5.98690,4.90160,7.43590,2.26630,4.13310,54.92850,-7.9598,-8.708
2012-06-30,1.62180,0.16060,0.22210,21.10530,6.08310,6.08310,5.81500,3.67050,0.46510,10.80070,8.33280,4.21050,6.28640,1.70700,3.53420,52.28430,4.4125,3.8067
2012-03-31,1.59310,0.16450,0.23260,18.28950,4.07080,4.07080,3.81640,2.42690,0.49370,7.68350,11.71350,3.01190,4.55130,1.19810,2.51650,50.45990,14.12500,13.60720
2011-12-31,1.84630,0.17060,0.24370,22.01860,3.75440,3.75440,3.45630,2.19740,0.51140,8.75820,10.27610,2.46810,3.73850,1.12380,2.04690,49.16340,-10.8803,-11.5857
2011-09-30,1.60070,0.17450,0.24940,23.15880,7.80560,7.80560,7.51530,4.78440,0.46740,8.97510,10.02780,5.66300,8.43110,2.23620,4.67460,48.05980,17.6241,17.0882
2011-06-30,1.80550,0.17990,0.24800,21.70400,8.12150,8.12150,7.81990,4.95480,0.52770,6.00370,14.99090,6.06320,9.18310,2.61440,4.97260,45.47600,0.9488,0.6068
2011-03-31,1.74350,0.18740,0.26550,20.08490,5.70120,5.70120,5.40750,3.42730,0.53560,7.53760,11.94010,4.35870,6.77310,1.83570,3.54190,42.91710,4.69520,4.27640
2010-12-31,1.76480,0.19420,0.30010,17.96060,2.41980,2.41980,2.10170,1.29220,0.51390,8.62940,10.42950,1.54440,2.45490,0.66410,1.24440,41.10420,-0.295,-0.7035
2010-09-30,1.81830,0.19410,0.27560,20.47160,7.76490,7.76490,7.45190,4.70880,0.50950,10.33480,8.70840,5.66690,7.95720,2.39910,4.56690,41.22540,7.1547,6.7929
2010-06-30,1.79880,0.20530,0.29530,20.02680,6.54400,6.54400,6.23870,3.95930,0.54740,6.48190,13.88470,5.24900,7.58380,2.16740,4.17150,38.28370,1.9072,1.5995
2010-03-31,1.73730,0.21590,0.31420,18.65030,5.28910,5.28910,4.97510,3.08780,0.55100,7.58680,11.86280,4.25240,6.32330,1.70140,3.33420,35.75410,4.43700,4.20760
2009-12-31,1.75910,0.22510,0.35540,18.60710,5.73570,5.73560,5.37970,3.38450,0.52390,9.00370,9.99590,4.34530,6.63440,1.77330,3.36700,33.94060,1.6307,1.264
2009-09-30,1.67790,0.23250,0.33880,20.80480,6.42240,6.42240,6.08210,3.90730,0.54340,9.93760,9.05650,5.43450,8.48090,2.12310,4.17120,32.66880,5.5505,5.3186
2009-06-30,1.60470,0.24960,0.36310,19.38680,5.90620,5.90620,5.56980,3.56730,0.57720,6.18590,14.54920,5.57070,9.19240,2.05910,4.18010,29.81470,0.9596,0.7014
2009-03-31,1.61810,0.29290,0.46950,18.70350,4.15650,4.15650,3.80930,2.66760,0.56680,7.43030,12.11260,4.40480,7.67860,1.51190,3.11450,27.53410,0.26990,0.03840
