,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2016-03-31,0.32500,0.51800,24.17620,26.50950,24.17620,14.29110,0.08500,2.82320,-5.36630,1.24320,1.90580,7.84220,0.12130,0.11480
2015-12-31,0.33270,0.53250,23.48930,25.92240,23.48930,13.99100,0.08080,2.69490,-4.90320,1.15770,1.79840,7.73380,0.3249,0.3256
2015-09-30,0.33850,0.53060,26.10800,28.39460,26.10800,15.23990,0.08640,3.08490,-5.95980,1.34790,2.04060,7.75250,0.2246,0.2126
2015-06-30,0.34890,0.55210,24.05880,26.36450,24.05880,14.20110,0.08350,2.88710,-5.00490,1.21500,1.87980,7.50260,0.6339,0.6175
2015-03-31,0.35730,0.56930,23.19530,25.63180,23.19530,13.74930,0.08360,2.76270,-4.74100,1.17690,1.77560,7.31980,0.17920,0.17910
2014-12-31,0.35290,0.56700,9.78220,12.33530,9.78220,6.05490,0.07930,1.15410,-2.15600,0.49220,0.74680,7.36570,0.3492,0.3685
2014-09-30,0.35520,0.56920,26.73950,28.47130,26.73950,15.81570,0.08520,3.24570,-5.63360,1.38160,2.09280,7.32200,0.3772,0.3511
2014-06-30,0.35950,0.56440,25.58830,27.34910,25.58830,15.14060,0.08070,2.96680,-4.91400,1.25250,1.90040,7.20030,0.3865,0.3674
2014-03-31,0.18950,0.23380,23.88300,25.00290,23.88300,14.03740,0.09900,2.55330,-9.44070,1.42650,2.06940,7.05890,0.23430,0.22070
2013-12-31,0.15920,0.23910,22.27560,23.53560,22.27560,13.36670,0.09400,2.35280,-7.64260,1.29400,1.97830,6.90120,0.2798,0.2802
2013-09-30,0.16210,0.24430,26.56620,27.71700,26.56620,15.61970,0.10110,2.93920,-8.86460,1.62450,2.46290,6.75460,0.3095,0.2955
2013-06-30,0.19130,0.23660,26.46500,27.69190,26.46510,15.60810,0.09790,2.73420,-14.46500,1.56350,2.21110,6.60230,0.2964,0.2828
2013-03-31,0.19490,0.24210,29.69770,30.88700,29.69770,17.55850,0.10370,3.23410,-15.00600,1.86140,2.60390,6.45620,0.47930,0.46980
2012-12-31,0.19940,0.24900,22.86000,24.18220,22.86000,13.70370,0.09680,2.35910,-9.05790,1.36310,1.88880,6.28080,0.1107,0.1239
2012-09-30,0.20280,0.25450,26.87590,28.19450,26.87590,15.82490,0.09690,2.79870,-10.20420,1.57920,2.23110,6.14950,0.2675,0.2481
2012-06-30,0.20760,0.26230,24.45550,25.83050,24.45550,14.17010,0.09390,2.47180,-7.95550,1.37120,1.95870,5.99610,0.3064,0.2839
2012-03-31,0.21080,0.26740,27.36990,28.72100,27.36990,15.84670,0.10020,2.93360,-9.05970,1.63820,2.31530,5.87850,0.09110,0.08480
2011-12-31,0.13200,0.15280,24.45380,25.82700,24.45380,14.48030,0.09360,2.21990,-20.77210,1.39980,1.92680,5.73400,0.1303,0.1241
2011-09-30,0.13420,0.15570,27.91540,29.28450,27.91540,16.42770,0.10170,2.73250,-32.88490,1.72460,2.36580,5.63730,0.2748,0.2664
2011-06-30,0.13720,0.16000,24.90440,26.36620,24.90440,14.53310,0.09780,2.35450,-20.91630,1.46680,2.03150,5.50270,0.2581,0.2474
2011-03-31,0.13940,0.16270,29.23790,30.61340,29.23790,17.12330,0.10730,2.99750,-27.80780,1.89420,2.57970,5.41720,0.18350,0.17350
2010-12-31,0.14240,0.16710,22.60040,24.17650,22.60040,13.52500,0.09580,2.13400,-18.86690,1.33900,1.83020,5.27450,0.2518,0.2419
2010-09-30,0.09200,0.16990,29.49490,30.95160,29.49490,17.33810,0.10370,2.99000,-26.87330,1.85500,2.71500,5.19260,0.2114,0.205
2010-06-30,0.14800,0.17770,27.91250,29.40310,27.91250,16.37080,0.10430,2.86190,-33.52650,1.76240,2.43830,5.05930,0.3315,0.3225
2010-03-31,0.15100,0.18220,28.97020,30.40040,28.97020,16.93960,0.11210,3.13990,-29.09200,1.96170,2.66570,4.94410,0.26780,0.26120
2009-12-31,0.15440,0.19520,19.18040,20.91320,19.18030,10.69800,0.09630,1.72670,-13.64190,1.06340,1.46000,4.82090,0.1183,0.1104
2009-09-30,0.15610,0.19340,27.68680,29.17270,27.68680,16.26600,0.10890,3.02360,-21.99790,1.83020,2.55160,4.76850,0.0138,0.0058
2009-06-30,0.16010,0.19370,27.18650,28.66070,27.18650,15.97240,0.11050,3.09690,-18.03010,1.82350,2.60110,4.64090,0.3341,0.325
2009-03-31,0.16400,0.20130,30.05050,31.42920,30.05050,17.62050,0.12270,3.74670,-18.72340,2.23590,3.13220,4.52650,0.33950,0.32810
