,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2018-09-30,0.18510,0.22720,20.54870,21.49900,20.54870,15.15150,0.04040,3.63690,3.63690,0.61260,2.96360,30.44630,2.4255,2.4255
2018-06-30,0.18260,0.22330,20.23620,21.20240,20.23620,14.88640,0.03940,3.49580,3.49580,0.58600,2.85760,30.93830,2.0295,2.0295
2018-03-31,0.18110,0.22120,17.97220,18.99710,17.97220,13.12230,0.03710,2.95220,2.95220,0.48660,2.41750,31.30750,1.57940,1.57940
2017-12-31,0.17700,0.21500,18.43660,19.50590,18.43660,47.62170,0.03950,10.50090,10.50090,1.88240,8.64260,31.49920,1.8976,1.8976
2017-09-30,0.19280,0.23880,19.52420,20.59570,19.52420,13.00400,0.04050,3.25800,3.25800,0.52610,2.62990,27.89850,1.8202,1.8202
2017-06-30,0.19630,0.24420,19.25200,20.37580,19.25200,13.13560,0.04010,3.31580,3.31580,0.52660,2.66490,27.15030,1.7886,1.7886
2017-03-31,0.20520,0.25810,16.91470,18.08250,16.91470,11.15090,0.03970,2.91050,2.91050,0.44290,2.31340,25.55260,2.17410,2.17410
2016-12-31,0.20740,0.26170,19.36190,20.57100,19.36190,12.61130,0.04590,3.66660,3.66660,0.57850,2.90610,25.23600,2.2216,2.2216
2016-09-30,0.20190,0.25300,16.84740,17.98460,16.84740,11.00420,0.03970,2.76060,2.76060,0.43650,2.20320,27.92140,1.5664,1.5664
2016-06-30,0.18180,0.22210,15.33930,16.55330,15.33930,10.07910,0.03850,2.43020,2.43020,0.38790,1.98850,27.49230,1.863,1.863
2016-03-31,0.19930,0.24890,20.49170,21.68410,20.49170,13.41040,0.04270,3.65120,3.65120,0.57210,2.92340,24.10990,1.58110,1.58110
2015-12-31,0.21920,0.28070,20.88740,22.10940,20.88740,13.72440,0.04500,4.12240,4.12240,0.61730,3.21880,20.86340,2.2891,2.2891
2015-09-30,0.22500,0.29030,17.14290,18.47220,17.14290,11.25000,0.04290,3.28600,3.28600,0.48270,2.54670,20.17810,1.9595,1.9595
2015-06-30,0.24170,0.31880,16.53110,17.93080,16.53110,10.83790,0.04570,3.36700,3.36700,0.49580,2.55310,19.76000,1.9134,1.9134
2015-03-31,0.25210,0.33710,19.38390,20.97210,19.38390,12.68660,0.04300,3.55740,3.55740,0.54610,2.66060,21.48250,1.65940,1.65940
2014-12-31,0.22350,0.28790,19.49580,20.92850,19.49580,12.74940,0.04600,3.83170,3.83170,0.58700,2.97520,20.73370,2.1727,2.1727
2014-09-30,0.20340,0.25530,18.72390,20.06630,18.72390,12.30820,0.04510,3.95450,3.95450,0.55480,3.15020,19.81470,1.6021,1.6021
2014-06-30,0.21910,0.28050,21.20590,22.59340,21.20590,13.87460,0.04570,4.61330,4.61330,0.63350,3.60270,19.38180,1.6746,1.6746
2014-03-31,0.23860,0.31340,19.57450,20.99290,19.57450,12.97870,0.04570,4.66960,4.66960,0.59370,3.55530,17.26330,1.76430,1.76430
2013-12-31,0.25090,0.33500,17.72110,19.13460,17.72110,11.63590,0.04780,4.61700,4.61700,0.55640,3.45850,15.91160,3.6239,3.6239
2013-09-30,0.25260,0.33790,18.16170,19.36800,18.16170,11.92660,0.04910,4.78920,4.78920,0.58540,3.57960,15.73730,1.5706,1.5706
2013-06-30,0.26530,0.36110,22.46860,23.61020,22.46860,14.70880,0.05200,6.49090,6.49090,0.76430,4.76880,14.73260,2.0037,2.0037
2013-03-31,0.21610,0.27570,21.92330,23.06700,21.92330,14.36860,0.05150,5.74190,5.74190,0.74000,4.50100,16.66760,4.08420,4.08420
2012-12-31,0.21410,0.27240,13.78820,14.96470,13.78820,9.11370,0.04860,3.63630,3.63630,0.44320,2.85780,17.07830,3.7414,3.7414
2012-09-30,0.21590,0.27530,21.61530,22.59380,21.61530,14.85320,0.04970,6.36220,6.36220,0.73780,4.98870,17.05160,4.4586,4.4586
2012-06-30,0.20570,0.25900,12.55510,13.60560,12.55510,8.18370,0.04830,3.40640,3.40640,0.39520,2.70570,15.14500,3.9358,3.9358
2012-03-31,0.22510,0.29060,19.26280,20.17630,19.26280,12.58010,0.05400,5.75390,5.75390,0.67930,4.45850,14.59260,3.79480,3.79480
2011-12-31,0.20240,0.25370,13.76480,14.65130,13.76480,8.99820,0.05140,4.15570,4.15570,0.46280,3.31460,13.88130,3.5481,3.5481
2011-09-30,0.20610,0.25960,18.23950,19.10810,18.23950,12.29330,0.05220,5.78890,5.78890,0.64160,4.59570,13.62300,3.3415,3.3415
2011-06-30,0.20280,0.25440,8.72640,9.63050,8.72640,5.38520,0.04790,2.28700,2.28700,0.25790,1.82310,12.82580,2.3649,2.3649
2011-03-31,0.21490,0.27370,11.54970,12.42920,11.54970,7.60210,0.05060,3.52900,3.52900,0.38460,2.77070,11.78770,2.29500,2.29500
2010-12-31,0.21560,0.27480,12.14810,12.97940,12.14810,7.95390,0.05240,3.80790,3.80790,0.41670,2.98710,11.77020,2.2458,2.2458
2010-09-30,0.21270,0.27020,19.55880,20.28180,19.55880,12.79200,0.05510,6.19780,6.19780,0.70520,4.87940,11.81740,1.9421,1.9421
2010-06-30,0.20920,0.26450,17.85140,18.51410,17.85140,11.66670,0.05460,5.79260,5.79260,0.63680,4.58090,10.65280,1.8462,1.8462
2010-03-31,0.22330,0.28750,19.23000,19.88150,19.23000,12.55680,0.05950,7.07690,7.07690,0.74670,5.49650,9.57240,1.35250,1.35250
2009-12-31,0.23590,0.30880,7.43960,-1.76200,7.43960,5.46010,0.05470,2.98210,2.98210,0.29840,2.27850,8.98160,1.8804,1.8804
2009-09-30,0.22060,0.28310,12.12990,12.68230,12.12990,8.02030,0.05480,4.60540,4.60540,0.43940,3.58940,8.42500,1.6183,1.6183
2009-06-30,0.23880,0.31370,10.96680,21.67870,10.96680,7.28030,0.05670,4.94490,4.94490,0.41290,3.76410,6.79170,1.3036,1.3036
2009-03-31,0.23230,0.30260,18.07800,18.24410,18.07800,11.80990,0.06710,10.94440,10.94440,0.79230,8.40220,5.56130,1.76500,1.76500
