,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2016-08-31,1.34880,0.00300,0.00330,29.61930,13.33100,13.33090,16.27240,11.92590,0.43500,1.44090,62.46290,13.80790,24.68980,5.48680,13.76680,12.74430,3.0858,2.8492
2016-05-31,1.41840,0.00350,0.00370,29.98710,14.56060,14.56060,14.42410,10.00380,0.46740,1.39260,64.62710,12.33080,22.79730,4.95170,12.28810,11.95310,2.3958,2.2563
2016-02-29,1.41010,0.00360,0.00390,28.22200,12.95750,12.95750,19.32340,15.79750,0.46270,1.39800,64.37850,18.98500,36.15250,7.71370,18.91600,11.40210,0.5497,0.3282
2015-11-30,1.25380,0.00400,0.00430,30.26840,14.42550,14.42550,14.50940,9.67280,0.47050,1.40500,64.05730,13.56170,30.12510,4.82760,13.50730,9.87650,0.95820,0.81850
2015-08-31,1.26020,0.00380,0.00410,29.94090,13.07440,13.07440,12.92920,8.81850,0.45950,1.46090,61.60410,11.85580,21.19910,4.32970,11.81040,10.22650,2.3353,2.1221
2015-05-31,1.40330,0.00420,0.00420,30.51220,13.69800,13.69800,13.68080,9.59140,0.47810,1.49150,60.34180,13.14880,22.39180,4.91210,13.09370,9.93880,2.0885,1.9218
2015-02-28,1.46890,0.00410,0.00420,28.24960,12.87300,12.87300,12.67040,8.70850,0.46680,1.46170,61.57100,11.34710,18.07350,4.37390,11.30040,10.02550,0.4496,0.3301
2014-11-30,1.42260,0.00440,0.00450,30.43520,14.23560,14.23560,14.28720,9.96650,0.47320,1.47540,60.99840,14.83030,24.66760,5.06090,14.76450,9.19990,1.27930,1.20520
2014-08-31,1.45920,0.00420,0.00430,29.86000,13.05580,13.05580,13.16100,8.47940,0.46110,1.45980,61.65240,12.09430,19.54440,4.23950,12.04370,9.57320,2.3768,2.2329
2014-05-31,1.46200,0.00430,0.00430,30.78040,14.30510,14.30510,14.27080,9.91890,0.48460,1.47940,60.83670,14.34940,23.26380,5.18640,14.28770,9.31010,1.9755,1.8551
2014-02-28,1.45900,0.00450,0.00460,29.47010,12.57070,12.57070,12.55540,8.87080,0.46260,1.42280,63.25510,12.48260,20.78930,4.41600,12.42610,8.73710,0.4231,0.3138
2013-11-30,1.44230,0.00480,0.00480,31.40310,13.98900,13.98900,13.89260,9.63940,0.47230,1.49060,60.37830,14.98540,23.28880,4.91430,14.91390,8.16400,0.25950,0.17620
2013-08-31,1.45130,0.00470,0.00470,31.22400,13.06980,13.06980,12.82270,8.91700,0.44610,1.55260,57.96570,13.40000,20.15180,4.31210,13.33710,8.14560,1.7972,1.659
2013-05-31,1.58300,,,31.63000,14.81550,14.81550,14.87540,10.51200,0.46650,1.58920,56.63330,15.04400,20.15310,5.28970,15.04400,8.58370,2.0989,1.9871
2013-02-28,1.63150,0.00000,0.00000,29.76470,15.54090,15.54090,15.76540,14.70380,0.45810,1.50590,59.76410,19.98530,26.37630,7.25670,19.98520,8.71360,0.8862,0.762
2012-11-30,1.50600,0.00000,0.00000,30.85790,13.67590,13.67590,13.64700,9.11340,0.46730,1.53680,58.56160,15.33910,21.23530,4.66860,15.33910,7.32940,-0.15180,-0.27140
2012-08-31,1.55230,0.00000,0.00000,30.85630,12.90230,12.90220,12.98190,7.93440,0.43730,1.62660,55.33060,13.75640,18.66080,3.81720,13.75630,6.83330,2.3587,2.2038
2012-05-31,1.50900,0.00000,0.00120,31.02960,13.88290,13.88290,13.95740,9.02030,0.49180,1.63280,55.11860,16.62630,22.55290,4.91010,16.62610,6.70400,1.667,1.5439
2012-02-29,1.53290,0.00020,0.00120,29.15170,12.24960,12.24960,12.37690,8.86970,0.45920,1.52050,59.19260,14.30340,18.99100,4.51790,14.30000,7.22360,1.1762,1.0604
2011-11-30,1.45120,0.00040,0.00150,29.66810,12.92820,12.92820,13.08490,8.46060,0.49630,1.57610,57.10270,16.86950,23.77370,4.65480,16.86310,6.09220,0.65040,0.54100
2011-08-31,1.45080,,0.00100,30.88050,12.85920,12.85920,13.03860,8.52980,0.45600,1.55220,57.98120,15.69490,21.21440,4.34070,15.69490,6.29830,1.8696,1.6885
2011-05-31,1.51200,,0.00110,32.05880,13.17840,13.17840,13.29540,8.71710,0.48340,1.53410,58.66660,16.73840,21.89350,4.69050,16.73840,5.99020,1.8097,1.6613
2011-02-28,1.55340,0.00100,0.00110,29.51260,11.87720,11.87720,11.91680,7.74310,0.46760,1.46130,61.58790,13.97680,18.36280,4.07200,13.96260,5.76430,0.8085,0.7044
2010-11-30,1.46890,,0.00010,30.01580,12.76490,12.76490,13.03800,8.25410,0.50340,1.54190,58.36930,18.28860,25.06570,4.70560,18.28860,4.75450,0.14310,0.04260
2010-08-31,1.45620,0.00040,0.00050,31.62680,12.23420,12.23430,12.28500,7.63720,0.45450,1.59270,56.50850,15.58190,20.96840,3.97550,15.57500,4.74580,1.6322,1.5007
2010-05-31,1.51710,0.00010,0.00020,32.32620,13.45210,13.45210,13.44290,8.21010,0.50140,1.69930,52.96160,16.28010,21.21590,4.72840,16.27920,4.90870,1.2556,1.1812
2010-02-28,1.51040,0.00010,0.00010,30.52340,11.75500,11.75500,11.54590,7.21870,0.46580,1.54260,58.34260,13.42320,17.58120,3.88460,13.42240,4.84940,0.8599,0.8042
2009-11-30,1.44550,0.00030,0.00080,31.03780,12.98620,12.98620,13.13750,7.73910,0.47170,1.51460,59.42100,15.83640,21.20350,4.30700,15.83230,4.64430,0.28300,0.23900
2009-08-31,1.44100,0.00010,0.00030,30.15850,7.62130,7.62130,7.67390,4.62620,0.44920,1.63770,54.95660,9.03600,11.94730,2.49660,9.03500,4.75010,1.3206,1.2274
2009-05-31,1.45970,0.00020,0.00060,30.17020,13.22010,13.22010,13.50410,8.01770,0.46820,1.47880,60.86050,18.19100,25.00520,4.53620,18.18680,4.13510,1.2996,1.2453
2009-02-28,1.37840,0.00020,0.00060,28.67530,11.97450,11.97450,12.35450,7.27230,0.53590,1.56030,57.68300,21.05730,31.12800,4.75880,21.05270,3.08570,1.3959,1.2399
