,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2011-12-31,0.44980,0.81760,16.00880,16.00880,15.30140,168.04800,0.02270,0.66830,0.66830,0.34680,0.36770,46.25000,1.535,1.927
2011-09-30,0.47660,0.91070,17.26210,17.26210,18.19720,18.39170,0.02870,1.06710,1.06710,0.52250,0.55850,43.74320,0.8605,-0.7678
2011-06-30,0.53400,1.14570,14.78850,14.78850,14.95620,18.41110,0.02970,1.01270,1.01270,0.44360,0.47200,39.23320,1.4927,-0.6341
2011-03-31,0.54130,1.18020,13.43810,13.43810,13.65820,13.27660,0.02900,0.91240,0.91240,0.39600,0.41850,39.17800,0.84160,-0.49870
2010-12-31,0.54510,1.19830,8.89620,8.89620,9.11490,14.62000,0.02320,0.49890,0.49890,0.21150,0.22690,38.59870,1.1914,0.0017
2010-09-30,0.54440,1.19490,11.76510,11.76510,11.62100,10.93020,0.02940,0.79340,0.79340,0.34160,0.36150,38.73870,0.6943,-0.4909
2010-06-30,0.54210,1.18400,12.99750,12.99750,13.20770,23.20260,0.02860,0.87260,0.87260,0.37770,0.39960,39.19780,1.2015,1.0617
2010-03-31,0.55750,1.25970,9.27040,9.27040,9.37580,33.66130,0.02870,0.64420,0.64420,0.26900,0.28510,37.91920,0.83690,0.36180
2009-12-31,0.56580,1.30320,-1.18410,-1.18410,-0.64440,16.79410,0.02590,-0.04080,-0.04080,-0.01670,-0.01770,37.41160,1.2858,1.2744
2009-09-30,0.58980,1.43800,12.70210,12.70210,12.90250,27.04300,0.02710,0.90010,0.90010,0.34920,0.36920,37.85590,1.016,0.1983
2009-06-30,0.58120,1.38760,15.48530,15.48530,6.15240,8.32660,0.02800,0.43670,0.43670,0.17240,0.18290,37.41610,1.2322,-0.8134
2009-03-31,0.55550,1.24990,18.91880,18.91880,20.56710,22.61210,0.02880,1.41830,1.41830,0.59310,0.63040,38.07460,1.13820,-0.73500
