,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2018-06-30,0.27320,0.37590,4.27470,5.69420,4.27470,3.39580,0.04320,1.25700,-4.02740,0.15820,0.91310,84.52310,4.4059,4.045
2018-03-31,0.30810,0.44530,8.33030,9.64240,8.33030,6.46890,0.05050,2.35660,3.23220,0.32690,1.62940,85.61920,-1.39700,-1.70150
2017-12-31,0.19970,0.24950,9.44170,10.17540,9.44170,18.66280,0.05270,7.30820,10.25630,0.98260,5.84890,81.68000,2.8695,3.0165
2017-09-30,0.20510,0.25810,-6.78270,-6.01360,-6.78270,-3.61200,0.04900,-1.38470,-1.98320,-0.17680,-1.10060,76.92390,6.7253,6.4896
2017-06-30,0.21200,0.26900,11.16530,11.94000,11.16530,7.51020,0.05320,2.84520,4.04120,0.39990,2.24200,78.13930,-0.4318,-0.7313
2017-03-31,0.20420,0.25660,13.86400,14.67610,13.86400,9.26850,0.05250,3.45770,4.95150,0.48630,2.75160,75.57330,0.42640,0.16560
2016-12-31,0.20660,0.26040,3.11570,3.90890,3.11570,1.78610,0.05900,0.76380,1.04510,0.10540,0.60600,73.25750,2.8714,2.5939
2016-09-30,0.20550,0.25870,12.04410,12.80740,12.04410,7.87310,0.06060,3.20540,4.28790,0.47680,2.54650,77.65620,4.0445,3.7068
2016-06-30,0.20180,0.25290,13.09930,13.94480,13.09930,9.41710,0.06030,3.67400,4.85540,0.56800,2.93250,76.02570,0.0863,-0.3283
2016-03-31,0.23660,0.30990,15.72060,16.39580,15.72060,10.26310,0.07090,4.82840,6.45990,0.72770,3.68600,72.86760,-5.24870,-5.59460
2015-12-31,0.20470,0.25740,4.32650,4.86670,4.32650,2.58210,0.08480,1.45420,1.95100,0.21900,1.15650,68.70110,-4.4979,-4.8905
2015-09-30,0.20700,0.26100,-1.27270,-0.72890,-1.27270,-0.27710,0.08290,-0.14990,-0.20080,-0.02300,-0.11890,70.16940,5.3899,4.9675
2015-06-30,0.20780,0.26230,1.51330,2.03420,1.51330,1.23970,0.08580,0.67910,0.90780,0.10630,0.53800,72.06130,4.95,4.4132
2015-03-31,0.19780,0.24660,3.20140,3.73170,3.20140,1.92580,0.08440,0.97590,1.27510,0.16250,0.78280,75.11660,-2.51090,-2.82390
2014-12-31,0.19650,0.24450,3.44480,3.97010,3.44480,1.89710,0.08310,0.96030,1.27160,0.15760,0.77160,74.76630,-1.6622,-2.0013
2014-09-30,0.19170,0.23710,8.31640,8.82620,8.31640,5.19140,0.08810,2.62600,3.41420,0.45740,2.12260,75.44930,3.4864,3.1006
2014-06-30,0.19140,0.23670,7.43020,7.95840,7.43020,5.50630,0.08520,2.68440,3.48150,0.46910,2.17070,75.03100,1.8377,1.5972
2014-03-31,0.19910,0.24860,9.60860,10.30560,9.60850,5.60560,0.08250,2.69300,3.50640,0.46260,2.15690,70.90980,1.72160,1.54420
2013-12-31,0.26400,0.35860,7.43710,8.28550,7.43710,4.53280,0.08080,2.25130,2.98880,0.36620,1.65710,67.29240,3.7629,3.5438
2013-09-30,0.26610,0.36260,8.58790,9.50750,8.58790,5.70200,0.07700,2.69270,3.42430,0.43880,1.97620,65.23350,5.9774,5.82
2013-06-30,0.26650,0.36340,9.41860,10.38030,9.41860,5.96680,0.07790,2.78410,3.48860,0.46480,2.04200,63.87280,2.8536,2.7188
2013-03-31,0.25320,0.33900,9.59830,10.29940,9.59830,5.47660,0.07290,2.26210,2.79630,0.39950,1.68940,66.37690,0.63850,0.49430
2012-12-31,0.17070,0.20580,1.61140,2.30910,1.61140,1.15630,0.07470,0.48190,0.59220,0.08630,0.39960,65.91790,2.7946,2.6137
2012-09-30,0.16940,0.20390,9.72550,10.42840,9.72550,5.88730,0.07610,2.41490,2.96840,0.44830,2.00580,65.81690,3.0534,2.8364
2012-06-30,0.17490,0.21200,12.42960,13.13750,12.42950,7.94490,0.07820,3.36080,4.17950,0.62100,2.77300,61.09290,2.1084,1.9313
2012-03-31,0.17680,0.21480,12.04330,12.77060,12.04330,7.87580,0.07610,3.28830,4.13070,0.59900,2.70680,57.39230,0.01130,-0.04770
2011-12-31,0.17970,0.21910,11.77520,12.48910,11.77520,7.53730,0.07810,3.26540,4.12310,0.58900,2.67860,55.05800,3.4533,3.3614
2011-09-30,0.17570,0.21310,5.45290,6.18420,5.45290,3.59100,0.07700,1.47650,1.85290,0.27650,1.21710,53.96200,2.0121,1.9179
2011-06-30,0.17930,0.21850,6.33300,7.06370,6.33300,7.99930,0.07700,3.38430,4.33020,0.61620,2.77740,51.32880,1.4798,1.4
2011-03-31,0.20770,0.26220,10.52830,11.27120,10.52830,6.91080,0.07630,2.96480,3.76270,0.52720,2.34900,48.47690,1.80070,1.74010
2010-12-31,0.18840,0.23210,-5.79640,-5.07630,-5.79640,-8.78420,0.07980,-3.86900,-4.91000,-0.70070,-3.14030,46.86800,0.5643,0.4949
2010-09-30,0.17110,0.20630,10.72540,11.44260,10.72540,6.70160,0.07870,2.63990,3.25300,0.52770,2.18830,50.40240,1.4628,1.3227
2010-06-30,0.18010,0.21970,11.84210,12.55050,11.84210,7.69400,0.08200,3.26850,4.09090,0.63060,2.67980,46.84490,1.7837,1.6495
2010-03-31,0.18320,0.22430,11.45680,12.15610,11.45680,7.25250,0.08260,3.16120,3.97310,0.59920,2.58200,43.78770,1.04010,0.92780
2009-12-31,0.19720,0.24570,2.80260,3.49730,2.80250,0.54720,0.08440,0.24600,0.31160,0.04620,0.19750,41.60560,0.4769,0.3401
2009-09-30,0.19260,0.23850,9.69300,10.39590,9.69300,6.71020,0.08400,2.95160,3.81230,0.56390,2.38330,42.04170,3.2645,3.1767
2009-06-30,0.21520,0.27420,12.38200,13.04880,12.38200,8.50290,0.09160,4.42930,5.94130,0.77880,3.47620,37.12640,0.7792,0.6568
2009-03-31,0.24240,0.32000,7.56110,8.28860,7.56110,3.85950,0.08760,2.19550,3.14690,0.33830,1.66320,31.22800,-2.24270,-2.35420
