,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-03-31,0.41190,0.70030,27.47090,27.47090,37.80830,34.44360,0.02320,1.65110,1.63970,0.88380,0.96440,75.04900,1.23120,-4.70650
2018-12-31,0.41000,0.69490,28.02240,28.02240,4.58700,-8.62350,0.02350,-0.23830,-0.23630,-0.12880,-0.13940,71.01870,1.5908,-1.9965
2018-09-30,0.43430,0.76780,29.19760,29.19760,52.26130,61.12520,0.02420,2.99330,2.96330,1.55510,1.67620,69.96530,1.4034,-2.8717
2018-06-30,0.44540,0.80320,28.10010,28.10010,18.29260,16.00330,0.02400,0.87560,0.86630,0.44640,0.48040,67.62980,1.2383,-4.6268
2018-03-31,0.43660,0.77510,28.65260,28.65260,43.84780,41.35300,0.02500,2.12850,2.10490,1.10380,1.18580,66.76670,1.28760,-3.80160
2017-12-31,0.42400,0.73630,28.14480,28.14480,20.30080,12.32670,0.02470,0.71290,0.70470,0.37680,0.40590,64.85670,1.0684,-2.4381
2017-09-30,0.44980,0.81740,26.79920,26.79920,15.92530,17.96720,0.02470,1.02330,1.01040,0.51580,0.55600,62.47970,1.3634,-1.9425
2017-06-30,0.45840,0.84620,26.64150,26.64150,14.94040,11.58360,0.02430,0.74320,0.73340,0.36800,0.39720,61.27260,1.2452,-3.9077
2017-03-31,0.44910,0.81520,28.56570,28.56570,17.32300,9.47330,0.02490,0.88710,0.87500,0.43750,0.48200,60.46690,1.22050,-3.69210
2016-12-31,0.43670,0.77530,25.38030,25.38030,6.40270,-10.08460,0.02410,0.38400,0.36850,0.19110,0.20760,61.26630,1.3999,-9.3685
2016-09-30,0.50260,1.01050,28.38370,28.38370,12.23900,2.36650,0.02480,0.71310,0.66460,0.30630,0.33050,53.94400,1.4548,-2.0184
2016-06-30,0.48570,0.94450,32.37760,32.37760,-47.82290,-56.46240,0.02470,-2.67650,-2.48070,-1.18230,-1.27570,55.89380,0.9135,-1.5467
2016-03-31,0.49510,0.98050,29.70910,29.70910,4.79570,-1.76690,0.02410,0.26030,0.23880,0.11110,0.12060,57.26420,1.40230,-0.79520
2015-12-31,0.47910,0.91960,30.22710,30.22710,13.22140,15.68660,0.02520,1.09840,1.00420,0.48390,0.52310,58.99110,1.3435,-0.9554
2015-09-30,0.53430,1.14710,30.49630,30.49630,17.83500,14.93940,0.02500,1.16980,1.05560,0.45440,0.49160,51.87600,1.3262,-2.1286
2015-06-30,0.51690,1.07010,31.71400,31.71400,18.82380,15.32700,0.02390,1.11140,1.00470,0.45080,0.48540,53.35370,0.623,-1.3416
2015-03-31,0.50790,1.03210,31.62490,31.62490,12.73220,9.03980,0.02340,0.73350,0.66230,0.29800,0.32590,52.86980,1.49710,-0.33790
2014-12-31,0.48570,0.94440,31.77920,31.77920,-7.07570,-8.56190,0.02320,-0.37840,-0.34270,-0.16410,-0.17630,54.50640,1.1141,-0.7089
2014-09-30,0.47030,0.88800,30.81380,30.81380,19.45690,14.88350,0.02310,1.01370,0.91600,0.45030,0.48520,55.24250,1.552,-0.1825
2014-06-30,0.45620,0.83910,29.98780,29.98780,20.10520,15.83430,0.02260,0.98670,0.89230,0.45380,0.48520,55.72930,1.0007,-0.9208
2014-03-31,0.44900,0.81500,34.07420,34.07420,23.22040,18.56500,0.02270,1.13320,1.02530,0.52750,0.56490,56.00440,1.03080,-1.13500
2013-12-31,0.43570,0.77210,34.41240,34.41240,23.87890,21.47040,0.02240,1.12460,1.01690,0.53540,0.57380,55.70300,1.2625,-1.7312
2013-09-30,0.41990,0.72380,31.64510,31.64510,20.52620,15.52540,0.02150,0.90610,0.81930,0.44160,0.47530,55.80250,1.1817,-1.1341
2013-06-30,0.42620,0.74260,31.73780,31.73780,20.99400,16.55490,0.02090,0.89640,0.81090,0.43790,0.46540,56.12870,1.4043,-0.6041
2013-03-31,0.47780,0.91490,31.59590,31.59590,19.58920,14.95310,0.02120,0.94820,0.84460,0.41460,0.44110,54.97330,0.74790,-0.18680
2012-12-31,0.47700,0.91210,30.02940,30.02930,16.73040,13.96810,0.02100,0.80920,0.72100,0.35180,0.37710,55.15840,1.2675,-1.0542
2012-09-30,0.46410,0.86610,27.71650,27.71650,15.75150,7.45260,0.02050,0.72100,0.64270,0.32310,0.34440,54.97130,1.3202,-0.4261
2012-06-30,0.46570,0.87150,27.78430,27.78430,14.37430,12.09950,0.02130,0.68370,0.60820,0.30590,0.32500,55.27340,1.5198,-1.0564
2012-03-31,0.44900,0.81490,31.76970,31.76970,19.35440,13.53460,0.02020,0.86310,0.76730,0.39100,0.42280,55.53960,0.80780,-1.47700
2011-12-31,0.44850,0.81340,29.78740,29.78750,17.03860,23.34500,0.01760,0.64790,0.57590,0.29930,0.31760,55.50450,1.2445,-1.3286
2011-09-30,0.43780,0.77870,34.88420,34.88420,22.55930,17.86400,0.02140,1.02610,0.91200,0.48240,0.51270,55.55980,1.0519,-0.4518
2011-06-30,0.42600,0.74230,36.13500,36.13500,23.70480,18.13130,0.02260,1.11010,0.98760,0.53560,0.56690,56.04360,1.0748,-5.4636
2011-03-31,0.47220,0.89470,37.72160,37.72160,23.20970,17.41350,0.02340,1.24710,1.08840,0.54280,0.57440,54.20120,0.80900,-0.67820
2010-12-31,0.46520,0.87000,37.95360,37.95360,19.73050,78.23400,0.01810,0.81340,0.70940,0.35680,0.37940,54.03980,1.4296,-0.9
2010-09-30,0.46550,0.87090,39.36370,39.36370,24.91980,18.48080,0.02090,1.19300,1.03640,0.52160,0.55400,52.70040,0.4528,-1.8553
2010-06-30,0.51380,1.05680,41.11610,41.11610,-10.39570,-17.42840,0.02100,-0.56300,-0.47890,-0.21860,-0.23280,51.17490,1.6381,-1.0572
2010-03-31,0.53700,1.16000,39.27620,39.27620,24.20060,17.63370,0.02130,1.40820,1.18370,0.51550,0.54800,54.22790,1.16920,-0.78730
2009-12-31,0.53740,1.16170,41.55610,41.55610,24.48360,19.18610,0.02070,1.39540,1.17130,0.50750,0.54190,53.93050,0.9845,-1.6021
2009-09-30,0.53270,1.14000,40.47880,40.47880,22.15390,15.71580,0.02150,1.30990,1.09720,0.47580,0.51270,53.49580,1.7758,-1.3173
2009-06-30,0.57530,1.35450,44.20970,44.20970,35.84960,26.68400,0.02290,2.54190,2.07940,0.82080,0.88310,53.44990,0.9157,-0.6976
2009-03-31,0.58540,1.41190,44.44010,44.44010,29.08660,24.90750,0.02510,2.35610,1.90970,0.73090,0.79180,51.41270,1.68550,-2.03350
