,net-income-loss,total-depreciation-amortization-cash-flow,other-non-cash-items,total-non-cash-items,change-in-accounts-receivable,change-in-inventories,change-in-accounts-payable,change-in-assets-liabilities,total-change-in-assets-liabilities,cash-flow-from-operating-activities,net-change-in-property-plant-equipment,net-acquisitions-divestitures,net-change-in-long-term-investments,net-change-in-investments-total,investing-activities-other,cash-flow-from-investing-activities,net-long-term-debt,net-current-debt,debt-issuance-retirement-net-total,net-common-equity-issued-repurchased,net-total-equity-issued-repurchased,total-common-preferred-stock-dividends-paid,financial-activities-other,cash-flow-from-financial-activities,net-cash-flow,stock-based-compensation,common-stock-dividends-paid
2020-03-31,30.91200,7.33700,10.51000,17.84700,-124.54200,-156.85600,256.87400,4.63300,-32.74600,19.72800,-8.34000,-13.64200,,,,-21.98200,69.94400,4.60800,74.55200,-60.26100,-60.26100,-22.14700,-0.29300,-8.14900,-10.77500,3.65400,-22.14700
2019-12-31,18.024,7.577,6.741,14.318,82.847,-82.992,46.642,-5.449,23.181,55.523,-6.436,0.012,0,0,0,-6.424,-35.7631,-0.094,-35.8571,1.532,1.532,-22.02,-0.407,-56.752,-8.11,3.229,-22.02
2019-09-30,79.524,7.426,6.349,13.775,107.733,74.207,-127.014,-3.6,52.513,145.812,-7.733,0.432,0,0,0,-7.301,-132.7499,-12.135,-144.8849,4.348,4.348,-21.999,0,-162.536,-24.001,3.649,-21.999
2019-06-30,131.39,7.247,5.824,13.071,-103.149,122.826,-132.798,6.258,-75.312,68.637,-12.454,0.025,0,0,0,-12.429,-8.987,2.241,-6.746,5.532,5.532,-21.934,0,-23.148,32.113,3.335,-21.934
2019-03-31,32.63700,7.02400,3.19400,10.21800,-103.12200,-128.20600,230.03000,-1.42700,-14.56300,28.80400,-6.73900,-9.37000,,,,-16.10900,19.54100,12.56500,32.10600,-16.02600,-16.02600,-17.81900,-0.31100,-2.05000,12.22300,3.25900,-17.81900
2018-12-31,16.812,7.008,8.91,15.918,79.54,-62.028,33.576,0.875,34.666,67.396,-3.604,-2,0,0,0,-5.604,86.221,-0.174,86.047,-147.726,-147.726,-18.059,-0.494,-80.232,-19.335,3.081,-18.059
2018-09-30,69.261,7.081,4.974,12.055,116.416,-3.856,-96.107,-1.957,6.753,88.069,-3.356,0,0,0,0,-3.356,-64.491,-12.119,-76.61,3.319,3.319,-18.177,0,-91.468,-6.474,3.312,-18.177
2018-06-30,117.049,7.057,4.28,11.337,-92.95,92.232,-166.321,5.943,-121.046,7.34,-9.981,0,0,0,0,-9.981,88.139,0.677,88.816,-34.709,-34.709,-18.183,0,35.924,33.364,3.16,-18.183
2018-03-31,31.33900,6.76900,3.95600,10.72500,-117.37700,-168.51800,222.28500,-3.84300,-86.21300,-44.14900,-14.63900,-0.57800,,,,-15.21700,38.32300,9.95000,48.27300,5.21600,5.21600,-15.01100,-0.27300,38.20500,-21.13700,3.32100,-15.01100
2017-12-31,25.665,6.646,-2.253,4.393,68.301,-44.84,32.405,-2.573,33.233,63.291,-1.681,-5.955,0,0,0,-7.636,-47.138,2.226,-44.912,-1.607,-1.607,-14.864,-0.32,-61.703,-6.458,2.986,-14.864
2017-09-30,48.783,6.719,2.106,8.825,108.851,62.603,-66.001,0.866,95.757,153.365,-3.214,-3.583,0.001,0.001,0,-6.796,18.158,-6.292,11.866,-131.763,-131.763,-15.057,-0.909,-135.863,9.732,3.197,-15.057
2017-06-30,94.621,6.438,3.531,9.969,-75.54,108.122,-195.908,0.228,-113.511,-8.921,-15.374,-3.296,0.001,0.001,0,-18.669,58.001,5.126,63.127,-4.594,-4.594,-15.309,-2.573,40.651,13.257,3.296,-15.309
2017-03-31,22.27000,5.92200,4.81200,10.73400,-123.51500,-161.66800,234.58100,-2.61700,-65.42800,-32.42400,-19.12100,,0.00200,0.00200,,-19.11900,43.37000,8.67000,52.04000,3.42400,3.42400,-12.79900,-0.19900,42.46600,-8.54700,3.00300,-12.79900
2016-12-31,2.572,5.669,6.44,12.109,66.27,-31.674,31.583,-1.983,7.527,22.208,-3.964,-0.416,0.003,0.003,-1.033,-5.41,47.98,-0.193,47.787,-59.739,-59.739,-12.742,0.719,-23.975,-8.336,2.529,-12.742
2016-09-30,44.421,5.83,0.622,6.452,115.59,38.105,-64.52,0.635,106.054,156.927,-4.609,-0.103,0.004,0.004,-0.795,-5.503,-105.028,-5.525,-110.553,-32.144,-32.144,-13.05,3.379,-152.368,-0.259,2.523,-13.05
2016-06-30,85.247,5.403,2.046,7.449,-62.195,104.819,-174.874,0.748,-66.7,25.996,-12.374,-19.111,0.006,0.006,2.558,-28.921,49.188,0.828,50.016,-13.853,-13.853,-13.03,0.423,23.556,20.586,2.57,-13.03
2016-03-31,16.36300,5.07500,1.80900,6.88400,-125.33100,-119.30000,189.91500,-2.47700,-63.00000,-39.75300,-13.40500,-0.10000,0.01100,0.01100,-2.31500,-15.80900,117.89300,4.29500,122.18800,-60.92600,-60.92600,-10.92700,2.78000,53.11500,-3.27200,2.28000,-10.92700
2015-12-31,2.579,4.697,3.85,8.547,62.006,-63.311,75.991,-0.73,57.81,68.067,-7.796,-3.881,0.013,0.013,-2.56,-14.224,-65.0521,-0.099,-65.1511,-1.55,-1.55,-11.109,2.47,-75.34,-16.267,2.431,-11.109
2015-09-30,39.403,4.472,2.821,7.293,98.531,60.312,-66.522,0.292,87.933,134.629,-5.099,-0.123,0.016,0.016,0.2,-5.006,-98.753,-1.631,-100.384,-25.071,-25.071,-11.153,0.348,-136.26,-9.44,2.262,-11.153
2015-06-30,77.809,4.23,1.011,5.241,-79.03,85.284,-138.305,-0.06,-82.043,1.007,-7.403,-0.16,0.116,0.116,3.407,-4.04,97.261,3.43,100.691,-52.165,-52.165,-11.248,0.83,38.108,33.896,2.679,-11.248
2015-03-31,8.43300,3.98900,0.41900,4.40800,-98.16300,-93.13300,138.79200,0.06400,-70.49400,-57.65300,-8.79700,-0.31900,-0.05700,-0.05700,-5.35000,-14.52300,75.25000,-1.52900,73.72100,-2.16400,-2.16400,-9.60700,3.73800,65.68800,-9.78200,2.17100,-9.60700
2014-12-31,-1.979,4.058,7.255,11.313,67.14,-49.671,81.634,-3.548,75.261,84.595,-2.641,-1.267,0.032,0.032,0,-3.876,-71.811,-1.089,-72.9,4.129,4.129,-9.525,0.996,-77.3,0.375,2.211,-9.525
2014-09-30,34.958,4.107,1.9,6.007,100.184,41.198,-79.609,2.633,50.125,88.108,-2.766,-4.769,0.037,0.037,0,-7.498,-39.851,1.621,-38.23,-44.655,-44.655,-9.665,0.214,-92.336,-13.108,2.197,-9.665
2014-06-30,73.863,3.955,0.112,4.067,-95.057,75.096,-136.61,-0.153,-92.604,-13.543,-6.051,-0.1,0.047,0.047,0,-6.104,106.745,0,106.745,-59.473,-59.473,-9.841,2.433,39.864,20.306,2.599,-9.841
2014-03-31,4.18800,3.76200,0.49200,4.25400,-85.01800,-97.03200,154.67500,-1.19700,-47.63800,-37.34500,-5.87000,-4.51200,0.04900,0.04900,,-10.33300,77.80800,,77.80800,-22.93700,-22.93700,-8.56900,1.48700,47.78900,-0.74900,2.05800,-8.56900
2013-12-31,-4.975,3.958,5.444,9.402,55.553,-62,71.648,-0.559,46.621,51.242,-4.335,0,0.049,0.049,0,-4.286,-14.004,-0.01,-14.014,-40.783,-40.783,-8.688,-0.046,-63.531,-16.216,2.06,-8.688
2013-09-30,32.332,3.678,0.802,4.48,100.075,58.843,-97.099,0.604,48.573,86.824,-3.907,-0.056,0.047,0.047,0,-3.916,-39.994,0,-39.994,-37.039,-37.039,-8.812,0.426,-85.419,-2.714,1.979,-8.812
2013-06-30,66.533,3.566,0.685,4.251,-91.43,70.652,-98.438,2.92,-62.181,7.008,-5.618,-0.863,0.02,0.02,0,-6.461,21.879,0,21.879,0.443,0.443,-8.874,1.484,14.932,14.063,2.206,-8.874
2013-03-31,3.44000,3.39400,0.18400,3.57800,-74.28300,-94.78600,137.89600,-2.46100,-46.96600,-39.98600,-4.88200,-0.32500,0.00900,0.00900,,-5.19800,47.65500,,47.65500,2.60900,2.60900,-7.43400,1.70300,44.53300,0.41000,1.90500,-7.43400
2012-12-31,-7.997,3.433,7.02,10.453,59.619,-48.876,35.753,-4.044,-8.046,-5.452,-2.554,-0.119,0.011,0.011,0,-2.662,16.549,0,16.549,-19.648,-19.648,-7.466,1.953,-8.612,-16.355,2.229,-7.466
2012-09-30,21.375,3.246,7.935,11.181,94.814,52.933,-104.446,0.273,59.701,91.009,-4.197,-0.151,-0.083,-0.083,0,-4.431,-95.49,0,-95.49,-5.921,-5.921,-7.446,0.925,-107.932,-21.493,1.93,-7.446
2012-06-30,64.943,3.213,1.707,4.92,-67.479,59.499,-51.584,3.066,-3.563,67.548,-2.859,-0.574,-0.113,-0.113,0,-3.546,10.795,0,10.795,-37.796,-37.796,-7.555,0.471,-34.085,29.63,2.205,-7.555
2012-03-31,3.65100,2.98400,0.81900,3.80300,-90.35000,-72.78800,140.53000,-0.45400,-41.48100,-34.02700,-6.66100,-3.85500,-0.05300,-0.05300,,-10.56900,51.70600,,51.70600,1.80900,1.80900,-6.66800,1.13800,47.98500,3.19400,2.10100,-6.66800
2011-12-31,-10.115,2.991,4.974,7.965,50.054,-46.338,55.944,-3.628,41.192,43.129,-2.495,-2.973,-0.013,-0.013,0,-5.481,-21.404,0,-21.404,-10.143,-10.143,-6.672,-0.785,-39.004,-3.169,2.09,-6.672
2011-09-30,24.169,2.946,1.828,4.774,105.608,51.961,-127.734,0.66,23.064,50.913,-4.532,-0.324,-0.064,-0.064,0,-4.92,-37.369,0,-37.369,-17.437,-17.437,-6.724,0.208,-61.322,-16.562,2.059,-6.724
2011-06-30,58.577,2.717,1.426,4.143,-89.947,50.563,-55.482,-0.844,-42.925,18.189,-6.181,-2.637,-0.113,-0.113,0,-8.931,25.856,0,25.856,-4.458,-4.458,-6.753,0.116,14.761,25.798,2.192,-6.753
2011-03-31,-0.63800,2.65100,0.47500,3.12600,-71.60200,-91.52500,133.67400,0.86100,-38.42400,-37.12800,-6.24600,,,,,-6.24600,81.36800,,81.36800,-31.44100,-31.44100,-6.32100,1.40500,45.01100,1.69900,1.89200,-6.32100
2010-12-31,-11.805,2.769,-3.14,-0.371,53.875,-39.531,41.169,-34.842,33.075,28.717,-1.478,-1.301,0,0,0,-2.779,-32.565,0,-32.565,-10.573,-10.573,-6.438,0.106,-49.47,-22.84,1.878,-6.438
2010-09-30,22.784,2.9,1.694,4.594,83.917,26.072,-93.379,-3.702,12.908,36.527,-1.516,0,0,0,0,-1.516,-34.973,0,-34.973,1.545,1.545,-6.45,0.169,-39.709,-4.424,1.878,-6.45
2010-06-30,52.77,2.868,1.86,4.728,-73.205,55.986,-35.451,50.756,-1.914,53.999,-1.951,-4.872,0,0,0,-6.823,-14.623,0,-14.623,0.818,0.818,-6.44,-0.193,-20.438,25.491,2.163,-6.44
2010-03-31,-6.11100,2.79100,0.97000,3.76100,-59.75500,-26.57600,73.24400,-7.51800,-20.60500,-25.28400,-3.13300,,,,,-3.13300,29.40700,,29.40700,0.82000,0.82000,-6.41800,0.65000,24.45900,-4.34900,1.87100,-6.41800
2009-12-31,-13.606,2.909,-3.351,-0.442,56.95,-30.507,34.112,-4.645,34.637,26.175,-0.998,-10.556,0,0,0,-11.554,-24.639,0,-24.639,0.357,0.357,-6.365,0.214,-30.433,-14.599,1.721,-6.365
2009-09-30,-9.322,2.837,28.33,31.167,83.657,6.769,-56.243,-3.493,30.69,51.464,-0.304,0,0,0,0,-0.304,-60.757,0,-60.757,1.415,1.415,-6.344,1.587,-64.099,-11.285,1.773,-6.344
2009-06-30,48.366,2.928,0.159,3.087,-70.945,72.904,-7.284,37.392,32.067,81.578,-1.985,-0.381,0,0,0,-2.366,-47.246,0,-47.246,0.399,0.399,-6.322,0.215,-52.954,28.624,1.614,-6.322
2009-03-31,-6.23600,2.87100,4.39900,7.27000,-44.22100,7.51000,27.60000,-35.43200,-44.54300,-45.96700,-3.88100,,,,,-3.88100,53.39300,,53.39300,0.94100,0.94100,-6.27900,0.08700,48.14200,-2.65900,1.32100,-6.27900
