,net-income-loss,total-depreciation-amortization-cash-flow,other-non-cash-items,total-non-cash-items,change-in-accounts-receivable,change-in-inventories,change-in-accounts-payable,change-in-assets-liabilities,total-change-in-assets-liabilities,cash-flow-from-operating-activities,net-change-in-property-plant-equipment,net-acquisitions-divestitures,net-change-in-long-term-investments,net-change-in-investments-total,investing-activities-other,cash-flow-from-investing-activities,net-long-term-debt,net-current-debt,debt-issuance-retirement-net-total,net-common-equity-issued-repurchased,net-total-equity-issued-repurchased,total-common-preferred-stock-dividends-paid,financial-activities-other,cash-flow-from-financial-activities,net-cash-flow,stock-based-compensation,common-stock-dividends-paid
2017-09-30,82.6,33.5,3.2,36.7,-6.9,12.3,-9.8,-4.3,-8.1,105.4,-39.9,10.8,0,0,-2.3,-31.4,-0.1,13.5,13.4,-41.5,-41.5,-47.6,-0.2,-75.9,7.8,7.9,-47.6
2017-06-30,87.6,31.9,10.3,42.2,-12.7,-21.7,-4.6,-11.7,-30.1,98.4,-44.8,-0.6,0,0,-1.2,-46.6,-0.8,61.6,60.8,-10.4,-10.4,-45,-1,4.4,66.5,9.9,-45
2017-03-31,86.10000,30.30000,19.40000,49.70000,-59.70000,-30.10000,28.80000,4.50000,-79.50000,57.70000,-34.30000,-36.60000,,,-6.60000,-77.50000,-4.90000,159.10000,154.20000,-102.90000,-102.90000,-45.40000,-3.40000,2.50000,-13.30000,10.30000,-45.40000
2016-12-31,81.7,29.4,-4.3,25.1,44.4,-13,22.9,-2.9,50.9,166.9,-40.9,30.4,0,0,-25.9,-36.4,-0.4,-89.9,-90.3,-15.7,-15.7,-45.4,-0.1,-151.5,-35.4,8.5,-45.4
2016-09-30,93.6,29.2,15.3,44.5,-14.6,4,-6.1,2.5,-10.3,123.6,-25.2,-10.9,0,0,-1.3,-37.4,-3,11.2,8.2,-16.6,-16.6,-45.5,-0.1,-54,32.5,6.8,-45.5
2016-06-30,119.8,32.6,-5.2,27.4,-22.4,-10.4,11.8,-3.5,1.2,150.8,-30.2,51.2,0,0,-2.1,18.9,-1,8.8,7.8,-55.4,-55.4,-43,-36.3,-126.9,34.6,9.4,-43
2016-03-31,91.10000,28.30000,18.70000,47.00000,-4.00000,-13.90000,22.20000,1.80000,-26.70000,111.30000,-27.70000,-14.10000,,,-5.30000,-47.10000,-0.60000,81.40000,80.80000,-105.40000,-105.40000,-43.50000,-1.70000,-69.80000,-3.00000,12.40000,-43.50000
2015-12-31,81.8,24.1,52.6,76.7,9,-7.1,-32.3,-2.5,-60.1,102.3,-42.5,51.4,0,0,-1.8,7.1,-0.5,-28,-28.5,-27.8,-27.8,-43.6,0.9,-99,2,11.7,-43.6
2015-09-30,96.1,28.5,-1,27.5,15.5,1,-12.7,5.6,5.8,129.9,-9.4,-15.5,0,0,1.4,-23.5,-200.9,163.1,-37.8,-40.8,-40.8,-42.5,-3.6,-124.7,-23.9,10.1,-42.5
2015-06-30,78.5,26.9,17.8,44.7,-12.4,-6.2,-4.3,-3.4,-22.2,94.8,-35.9,16.6,0,0,-1.5,-20.8,-1.1,33.4,32.3,-54.2,-54.2,-42.8,2,-62.7,12.9,11.2,-42.8
2015-03-31,72.80000,33.70000,15.00000,48.70000,-28.50000,-36.80000,-5.00000,-0.10000,-94.30000,32.10000,-15.40000,-12.20000,,,-4.80000,-32.40000,-2.10000,32.80000,30.70000,-60.40000,-60.40000,-42.70000,9.60000,-62.80000,-70.60000,12.20000,-42.70000
2014-12-31,21.6,30.3,0.6,30.9,57.5,-15.7,12.4,1.1,112.7,166.2,-31.1,64.3,0,0,1.1,34.3,118.5,-164.3,-45.8,-15.4,-15.4,-42.6,0.5,-103.3,89.9,11.9,-42.6
2014-09-30,49,29.2,-4.7,24.5,-18.3,19,-6.7,4.8,67.2,132.3,-24.6,-16.8,0,0,-1.2,-42.6,-0.6,-104.3,-104.9,-3.2,-3.2,-41.2,2.7,-146.6,-61.3,9.5,-41.2
2014-06-30,-23.1,137.5,-5.1,132.4,-40.4,2.4,23.8,-2.8,-2.6,103.1,-31.8,-39.4,0,0,-8.9,-80.1,-0.7,118,117.3,-63.6,-63.6,-41.7,0.7,12.7,35.6,9.7,-41.7
2014-03-31,53.70000,28.90000,19.80000,48.70000,-96.50000,-27.60000,18.00000,-1.70000,-123.70000,-19.70000,-6.60000,-2.00000,,,-5.70000,-14.30000,-6.00000,126.40000,120.40000,-45.70000,-45.70000,-42.00000,0.90000,33.60000,-4.10000,10.50000,-42.00000
2013-12-31,6.3,97.3,-25.2,72.1,105.5,-8.2,8.3,0.5,102,178.1,-20.6,0.7,0,0,-1.5,-21.4,-0.5,-87.9,-88.4,-54.4,-54.4,-42.3,-1.5,-186.6,-26.2,7.8,-42.3
2013-09-30,72,29.2,-10.5,18.7,-6.5,38.7,-26.8,-0.1,21.3,115.6,-18.1,-14,21.2,21.2,-1,-11.9,-1.1,-17.6,-18.7,-28.4,-28.4,-41.2,-0.9,-89.2,18.6,8.3,-41.2
2013-06-30,71.9,29.8,20.7,50.5,-32.6,-17.6,20,-3.8,-25,99.2,-22.1,2.5,0,0,-1.2,-20.8,-201.3,29.8,-171.5,-36.5,-36.5,-41.4,0.9,-248.5,-169.1,8.7,-41.4
2013-03-31,49.50000,29.30000,19.20000,48.50000,-79.70000,-17.00000,33.50000,2.40000,-71.90000,24.00000,-19.80000,1.80000,,,-3.20000,-21.20000,-0.80000,99.00000,98.20000,-13.20000,-13.20000,,5.00000,90.00000,90.30000,11.50000,0.00000
2012-12-31,74,29.8,-14.5,15.3,147.8,-18.9,-7.3,0.3,112.5,208.7,-17.5,-14.8,0,0,1.6,-30.7,-1.2,-8.6,-9.8,6.9,6.9,-82,-1.2,-86.1,94.2,7.8,-82
2012-09-30,66.6,31.5,12.5,44,-42.1,45.8,-30.4,0.7,-8.4,94.7,-16.2,1.4,-22.4,-22.4,-0.6,-37.8,298.5,-266.8,31.7,1.5,1.5,-39.3,-44.4,-50.5,10.4,7.7,-39.3
2012-06-30,65.4,28.7,3.5,32.2,11.4,-51.4,25.2,-4.2,-19.9,81.2,-19.7,2.2,0,0,-1.2,-18.7,-8.9,-15.6,-24.5,-0.3,-0.3,-39.2,0.3,-63.7,-6.7,7.8,-39.2
2012-03-31,44.50000,29.00000,17.20000,46.20000,-56.50000,-14.60000,39.90000,0.30000,-26.80000,65.10000,-17.60000,-184.60000,,,-4.60000,-206.80000,-1.00000,205.20000,204.20000,-2.50000,-2.50000,-39.00000,1.00000,163.70000,24.90000,10.50000,-39.00000
2011-12-31,9.3,28.7,32,60.7,71.2,12.8,-17.6,-0.5,56.1,126.9,-18.3,6.5,0,0,-2.1,-13.9,-1,-59.1,-60.1,2.8,2.8,-38.9,-0.2,-96.4,17.5,6,-38.9
2011-09-30,45.3,27.9,11.4,39.3,-18.3,41.9,-5,0.6,22.1,101,-18.9,-0.2,0,0,-0.6,-19.7,-86.5,127.6,41.1,-50.5,-50.5,-38.2,-13.6,-61.2,15.5,8.2,-38.2
2011-06-30,55.5,30.2,12.6,42.8,5.8,-43.7,-11.5,-4.1,-45.5,54.2,-21.1,-2.6,0,22.8,-1.2,-2.1,38.4,0,38.4,-47.4,-47.4,-39.1,0.3,-47.8,7.9,7.8,-39.1
2011-03-31,46.30000,30.10000,21.20000,51.30000,-88.20000,-27.30000,63.50000,2.30000,-46.50000,46.80000,-16.70000,16.50000,,,-0.70000,-0.90000,45.70000,,45.70000,-109.70000,-109.70000,-39.70000,5.50000,-98.20000,-49.10000,13.30000,-39.70000
2010-12-31,32.5,31.6,18.5,50.1,68.2,22.8,-10.9,9.4,73.4,154.1,-19.1,-2.8,0,-22.8,-1.3,-46,-42.8,-32.3,-75.1,-25.6,-25.6,-39.5,-6.8,-147,-32.2,7.8,-39.5
2010-09-30,49.3,30,32.1,62.1,-20.2,1.8,-26.3,13.8,-20.6,90.5,-18.6,16.4,0,0,2.2,0,-13.2,0,-13.2,-8.9,-8.9,-38.2,-1,-61.3,33.2,8.1,-38.2
2010-06-30,54.1,29.3,14,43.3,-23.8,-19.3,22.9,-4,-30.4,66.8,-16.5,0.8,0,1.3,-0.4,-14.8,27,0,27,-39.8,-39.8,-38.5,0.9,-50.4,-3.7,8.4,-38.5
2010-03-31,46.90000,31.90000,13.50000,45.40000,-58.90000,-36.50000,39.20000,2.40000,-39.90000,51.10000,-13.50000,9.60000,,,-0.40000,-4.30000,15.50000,,15.50000,-32.00000,-32.00000,-38.70000,0.30000,-54.90000,-13.30000,13.30000,-38.70000
2009-12-31,37.1,36,28.8,64.8,79.7,-12.3,-11.7,-4.7,29,134.9,-3.5,-9.1,0,-1.3,-1.2,-15.1,37.6,0,37.6,-83.5,-83.5,-39.7,1.8,-83.8,39,8,-39.7
2009-09-30,55.7,32.5,36.6,69.1,-34.4,13.8,22.6,3,16.7,142,-13.9,0.8,0,0,-1.2,-14.3,-9.1,0,-9.1,-78.5,-78.5,-39.2,-1.5,-128.3,-0.7,8.4,-39.2
2009-06-30,19.2,33.4,34.8,68.2,13.4,45.8,21.8,2,88.4,173.6,-32.8,5.8,0,0,-1.3,-28.3,-41.2,0,-41.2,-11.6,-11.6,-39.2,-0.4,-92.4,62,10.5,-39.2
2009-03-31,3.00000,31.40000,27.30000,58.70000,47.00000,40.30000,-14.30000,1.10000,51.50000,114.80000,-18.70000,-0.30000,,,4.20000,-14.80000,-51.50000,,-51.50000,-14.40000,-14.40000,-39.10000,0.80000,-104.20000,-4.50000,11.10000,-39.10000
