,net-income-loss,total-depreciation-amortization-cash-flow,other-non-cash-items,total-non-cash-items,change-in-accounts-receivable,change-in-inventories,change-in-accounts-payable,change-in-assets-liabilities,total-change-in-assets-liabilities,cash-flow-from-operating-activities,net-change-in-property-plant-equipment,net-acquisitions-divestitures,net-change-in-long-term-investments,net-change-in-investments-total,investing-activities-other,cash-flow-from-investing-activities,net-long-term-debt,net-current-debt,debt-issuance-retirement-net-total,net-common-equity-issued-repurchased,net-total-equity-issued-repurchased,total-common-preferred-stock-dividends-paid,financial-activities-other,cash-flow-from-financial-activities,net-cash-flow,stock-based-compensation,common-stock-dividends-paid
2020-06-30,-678.1,377.1,415,792.1,74.1,-88.6,-133.9,-299.4,-444.9,-367.7,-380.1,0,-186.8,-186.8,-16.9,-583.8,2987.9,-170.6001,2817.3,33.5,33.5,-479,-28.9,2342.9,1393.6,41.4,-479
2020-03-31,324.8,377.7,393.6,771.3,-37.8,-85.9,-76.1,-949.5,-2501.8,-1361.3,-364,0,5,5,-2.6,-361.6,1739.7,609.2,2348.9,-575.2,-575.2,-481,-19.6,1273.1,-468.2,56.3,-481
2019-12-31,885.30000,369.20000,409.70000,778.90000,-22.90000,122.80000,-110.30000,64.80000,179.50000,1836.10000,-394.30000,,27.90000,27.90000,-19.90000,-386.30000,,497.90000,497.90000,-1058.30000,-1058.30000,-484.20000,-78.40000,-1123.00000,353.90000,90.30000,-484.20000
2019-09-30,802.4,365.7,-130.6,235.1001,-127.6,-32.5,47,18.6,97.2,1108.2,-525.9,684.3,4.8,4.8,-667.5,-504.3,0,0,0,-2198.1,-2198.1,-430.6,-5.4,-2634.1,-2076.7,52.6,-430.6
2019-06-30,1373.2,360.1,-1007.4,-647.3,-79.9,-89.5,68.3,60.5,462.8,1169.4,-435.1,-48.5,39.7,39.7,648.4,204.5,1996,-75,1921,-62.2,-62.2,-436.2,-67.5,1355.1,2708.2,63.3,-436.2
2019-03-31,658.6,372.7,-304.3,68.4,38.6,-95.8,-62.1,-355,-421.6,390.4,-414.2,48.5,185.6,185.6,-20.5,-200.6,0,75,75,-2545.9,-2545.9,-447.8,-0.6,-2919.3,-2706.5,94.8,-447.8
2018-12-31,760.40000,350.80000,-248.60000,102.20000,-28.80000,44.80000,-21.30000,1026.30000,1510.30000,2379.00000,-431.40000,,-62.40000,-62.40000,-16.60000,-510.40000,-350.00000,,-350.00000,-5006.30000,-5006.30000,-446.70000,-55.60000,-5858.60000,-3994.70000,97.30000,-446.70000
2018-09-30,756.1,344.4,77.8,422.2002,145.9,-19.7,319.2,6875.7,7268.4,8433.4,-568.6,0,-99.9,-99.9,3.7,-664.8,2987.6,-300,2687.6,-3049.6,-3049.6,-483.2,-29.9,-875.1,6864.2,65.3,-483.2
2018-06-30,852,343.9,64.7001,408.6,-20.1,-31.8,46.9,-263.8,-70.1,1215.9,-511.1,-1311.3,1360.4,1360.4,4.2,-457.8,0,300,300,-844.2,-844.2,-412.3,1.3,-955.2,-249.9,68.5,-412.3
2018-03-31,659.8,345.2,50.4999,395.6999,3.9,-60.9,-2.6,-539.4,-599,454.5,-467.4,81.6,-1250.3,-1250.3,2.2,-1633.9,1598.2,0,1598.2,-1539.1,-1539.1,-419.8,-12.1,-372.8,-1519.4,55.1,-419.8
2017-12-31,2250.10000,272.40000,-1006.20000,-733.80000,1.30000,71.20000,28.10000,213.80000,314.40000,1834.00000,-429.30000,526.60000,302.20000,302.20000,-4.50000,395.00000,998.30000,,998.30000,-1546.70000,-1546.70000,-428.10000,-63.20000,-1039.70000,1199.10000,61.40000,-428.10000
2017-09-30,789.4,270.7,-83.3,187.4,-56.7,-5.1,64.7,164.3,75.3,1092.8,-494.1,85.4,228.8,228.8,-0.6,-180.5,0,0,0,-809.1,-809.1,-360.6,-17.2,-1186.9,-253.9,27.3,-360.6
2017-06-30,690.9,266.6,101.7,368.3,5.5,-26.3,3.2,86.1,68.5,1167.3,-387.4,0,282.4,282.4,0.8,-104.2,0,-25,-25,-134,-134,-362,-0.6,-521.6,552.3,43.8,-362
2017-03-31,653.1,266.6,37.6,304.2,83.1,-101,13.2,-479.3,-484,461.9,-330.5,0,174.2,174.2,-7.5,-163.8,750.2,25,775.2,-591.7,-591.7,-363.8,-1.2,-181.5,129.3,49.9,-363.8
2016-12-31,751.50000,263.20000,85.20000,348.40000,-128.70000,146.40000,-34.70000,446.90000,429.90000,1529.80000,-307.40000,,-155.70000,-155.70000,61.60000,-401.50000,-400.00000,,-400.00000,-356.90000,-356.90000,-364.00000,-68.20000,-1189.10000,-94.20000,55.00000,-364.00000
2016-09-30,801.7,261.9,115.4,377.3,-16.1,-51.8,50.6,265,247.7,1431,-410.6,69.6,-345.3999,-345.3999,21.6,-664.8,0,0,0,-365.4,-365.4,-293.2,-120.1,-778.7,-13,59.7,-293.2
2016-06-30,754.6,258.9,50.2,309.1,0.3,-31,13.5,18.6,1.4,1081.4,-391.7,0,-204.8,-204.8,-8.8,-605.3,754.8,-149.1,605.7,35.4,35.4,-293,20.8,368.9,847.4,49.8,-293
2016-03-31,574.9,262,48.2,310.2,25.3,-45.3,11,-333.1,-342.1,549.5,-306.2,0,-297.6,-297.6,11.1,-592.7,499.7,149.1,648.8,-1307.5,-1307.5,-294.8,19.2,-934.3,-969.1,51.3,-294.8
2015-12-31,687.70000,247.30000,237.00000,484.30000,-65.10000,60.60000,-28.20000,478.70000,446.00000,1636.00000,-331.80000,,-29.30000,-29.30000,1.00000,-360.10000,,,,-197.40000,-197.40000,-297.00000,-34.30000,-528.70000,733.40000,57.30000,-297.00000
2015-09-30,652.5,240.5,50.6,291.1,-51.4,-143.6,84,125.3,14.3,969.9,-351.3,0,82.6999,82.6999,40.7,-227.9,-610.1,0,-610.1,-470.1,-470.1,-208.9,29.4,-1259.7,-550.4,53.6,-208.9
2015-06-30,626.4,249.1,-3.8,245.3,-17.3,-103.9,5.5,73.6,-107.5,778.3,-336.9,0,-66.7,-66.7,-16,-419.6,848.5,0,848.5,-538.9,-538.9,-240.1,-90.9,-21.4,330.1,52,-240.1
2015-03-31,495.9,227.9,-31.6,196.3,-4.8,-52.4,69,-190.4,-135.7,575.7,-314.8,0,-15.8,-15.8,-19.7,-350.3,0,0,0,-84.4,-84.4,-240.1,17.4,-307.1,-106.6,52.3,-240.1
2014-12-31,984.50000,216.30000,-291.80000,-75.50000,-9.30000,92.00000,-20.80000,423.30000,507.70000,1425.20000,-291.80000,-284.30000,51.80000,51.80000,1.80000,-522.50000,,,,-150.90000,-150.90000,-239.50000,-277.90000,-668.30000,148.60000,51.90000,-239.50000
2014-09-30,587.5,194.4,-70.5,123.9001,-60.7,-70.9,63.5,392.1,27.1,741.2,-349.7,0,649.5999,649.5999,5.3,305.2,0,0,0,-141.3,-141.3,-195.3,9,-327.6,689,40.6,-195.3
2014-06-30,512.6,189.8,16.2,206,9.6,-71,6.5,8.9,109.4,850.1,-307.6,0,-256.2998,-256.2998,-10,-573.9,0,0,0,-277,-277,-195.5,19.4,-453.1,-170.9,51,-195.5
2014-03-31,426.9,184.1,11.1,195.2,-2.5,-11.7,32.2,-240.4,-214.4,418.4,-247.5,0,-113.2001,-113.2001,5,-355.7,0,0,0,-223.7,-223.7,-196.4,8.6,-411.5,-355.5,43.8,-196.4
2013-12-31,540.70000,180.10000,8.50000,188.60000,-26.10000,167.90000,-41.80000,398.50000,-2131.90000,-1401.90000,-256.10000,,82.20000,82.20000,-19.40000,-193.30000,748.50000,,748.50000,23.10000,23.10000,-195.90000,-6.80000,568.90000,-1029.90000,47.80000,-195.90000
2013-09-30,-1232.1,176.3,1454.4,1630.7,-48,63.7,67.9,76,467.2,870.5,-369,-33.5,4.5999,4.5999,-14.9,-412.8,749.7,0,749.7,47.7,47.7,-158,36.2,675.6,1144.9,36.7,-158
2013-06-30,417.8,161.2,18.8,180,4.9,-49.8,58,-27.7,60.4,665.3,-297.3,-8.1,-92.3,-92.3,12.3,-385.4,0,0,0,58.5,58.5,-157.4,33.6,-65.3,207.6,34.7,-157.4
2013-03-31,390.7,161.3,-28.6,132.7,-46.6,-11.5,-27.6,-131.9,-223.8,305.2,-240.4,-568.8,173.7,173.7,-6.2,-641.7,-35.2,0,-35.2,-120.6,-120.6,-157.4,28.7,-284.5,-628.9,33.5,-157.4
2012-12-31,432.40000,156.80000,41.50000,198.30000,21.40000,150.10000,-9.60000,299.80000,431.00000,1067.30000,-244.50000,,276.30000,276.30000,-3.10000,28.70000,,,,-326.50000,-326.50000,-156.10000,48.60000,-434.00000,663.50000,37.40000,-156.10000
2012-09-30,359,152.9,-115.1,37.8,-45.5,11.8,33.9,5.5,213,623.4,-339.7,-99.4,173.5001,173.5001,-24.2,-289.8,0,-30.8,-30.8,-508.1,-508.1,-129,10.9,-657,-312.7,38.8,-129
2012-06-30,333.4,139.8,8.3,148.1,1.2,-48.6,20.2,65.8,59,551.3,-202.7,0,-191.7,-191.7,-2.8,-397.2,0,0,0,33.2,33.2,-129,19.2,-76.6,69.1,38.8,-129
2012-03-31,310.1,144.3,40.4,184.7,-46,-78.8,18.9,-190.3,-386.4,109.3,-160.3,0,-92.7,-92.7,-14.3,-267.3,0,0,0,84.4,84.4,-128.2,58.5,14.7,-137.4,36.2,-128.2
2011-12-31,382.20000,143.60000,62.00000,205.60000,,-157.70000,-178.20000,160.10000,-119.80000,466.30000,-153.50000,-29.70000,158.70000,158.70000,4.80000,-19.70000,,,,78.00000,78.00000,-126.80000,22.20000,-26.60000,421.50000,39.80000,-126.80000
2011-09-30,358.1,141.8,-2.6,139.2,-88.7,-113.8,172,5.9,-24.1,485.7,-42.1,-55.8,-700,-700,-4.6,-802.5,0,30.8,30.8,-171,-171,-97.4,-3,-240.6,-572.7,37,-97.4
2011-06-30,280,136.6,22.8,159.4,0,-82.3,9.4,65.8,18.1,457.2,-133.3,0,54.4,54.4,1,-77.9,0,0,0,-200.4,-200.4,-97.8,-7.9,-306.1,75.6,37,-97.8
2011-03-31,262.3,136.3,30.1,166.4,0,-148.6,30.7,-272.3,-440.5,-4.1,-110.2,0,16.8,16.8,-8.9,-102.3,0,0,0,15.4,15.4,-97.4,30.6,-51.4,-146.8,34.7,-97.4
2010-12-31,347.60000,135.30000,82.80000,218.10000,,-77.60000,15.40000,213.90000,94.50000,673.60000,-128.90000,,92.80000,92.80000,-0.70000,-36.80000,,,,50.50000,50.50000,-96.90000,36.50000,-9.90000,628.00000,36.50000,-96.90000
2010-09-30,278.5,136.3,-76,60.3,-33.4,-40.4,-4.9,-30.3,-88.7,329.5,-159.6,-1.4,59.2,59.2,2.3,-99.5,6.5,0,6.5,-79.2,-79.2,-96.2,-36.8,-205.7,38.8,31.7,-96.2
2010-06-30,208.5,132,27.5,159.5,0,-11.1,-2,48.5,45,417.6,-96.6,0,-63.6,-63.6,0,-160.2,0,0,0,-141.2,-141.2,-74.8,6.6,-209.4,39.2,28.5,-74.8
2010-03-31,217.8,134.3,15.7,150,0,54,47.1,-160.5,-177.5,189.1,-84.8,0,-345,-345,0,-429.8,0,0,0,24.6,24.6,0,4.7,29.3,-220.3,29.1,0
2009-12-31,243.50000,138.20000,64.10000,202.30000,,120.70000,-43.80000,183.80000,330.20000,768.70000,-99.70000,-10.60000,10.30000,10.30000,,-100.00000,-6.50000,,-6.50000,38.10000,38.10000,,8.20000,39.80000,706.50000,24.30000,0.00000
2009-09-30,153.5,140.1,15.2,155.3,59.1,40.9,7.4,-44.6,69.1,372.3,-101,0,-9.8,-9.8,0,-110.8,-0.2,0,-0.2,30.7,30.7,0,8.8,39.3,307.8,20.1,0
2009-06-30,148.2,141,39.3,180.3,0,-72.3,-13.1,40.3,-22.1,301.3,-65.2,0,9.5,9.5,0,-55.7,-0.2,-226,-226.2,9.5,9.5,0,0.4,-216.3,38.8,20.6,0
2009-03-31,89.8,282.2,142.2,424.4,0,59.9,-47.3,142.6,185.1,715.4,-236.9,0,-17.7,-17.7,0,-254.6,-0.3,-487.0996,-487.3996,17.1,17.1,0,5.1,-465.2,-16.6,42.5,0
