,net-income-loss,total-depreciation-amortization-cash-flow,other-non-cash-items,total-non-cash-items,change-in-accounts-receivable,change-in-inventories,change-in-accounts-payable,change-in-assets-liabilities,total-change-in-assets-liabilities,cash-flow-from-operating-activities,net-change-in-property-plant-equipment,net-acquisitions-divestitures,net-change-in-short-term-investments,net-change-in-long-term-investments,net-change-in-investments-total,investing-activities-other,cash-flow-from-investing-activities,net-long-term-debt,net-current-debt,debt-issuance-retirement-net-total,net-common-equity-issued-repurchased,net-total-equity-issued-repurchased,total-common-preferred-stock-dividends-paid,financial-activities-other,cash-flow-from-financial-activities,net-cash-flow,stock-based-compensation,common-stock-dividends-paid
2018-06-30,353.328,114.769,97.09,211.859,-76.531,52.46,85.219,-6.138,130.275,695.462,-35.682,177.741,63.645,-2.119,61.526,-0.513,203.072,-925.528,58.038,-867.49,-177.998,-177.998,-100.956,0,-1146.444,-267.392,29.26,-100.956
2018-03-31,366.13,117.1,14.059,131.159,-275.433,62.665,132.955,21.527,-52.825,444.464,-45.171,0,7.55,-0.179,7.371,0.231,-37.569,-6.735,-192.823,-199.558,-65.001,-65.001,-88.145,0,-352.704,64.759,25.304,-88.145
2017-12-31,56.322,118.109,-60.531,57.578,26.554,-64.591,-82.517,191.212,104.874,218.774,-18.045,0,0.211,-8.056,-7.845,1.377,-24.513,-5.583,103.7,98.117,-57.445,-57.445,-88.083,0,-47.411,150.004,21.056,-88.083
2017-09-30,285.53500,116.10700,70.54600,186.65300,23.43200,-142.74300,-9.75000,-24.02300,-234.18800,238.00000,-66.88800,,12.49900,-70.25300,-57.75400,7.32900,-117.31300,-5.59400,35.20000,29.60600,-76.91500,-76.91500,-88.10400,,-135.41300,-10.12000,43.21100,-88.10400
2017-06-30,293.359,118.686,17.463,136.1489,-49.905,17.497,73.618,36.585,81.762,511.27,-52.316,-1.442,14.597,-14.105,0.4921,-1.615,-54.881,-6.577,-217.3,-223.877,-73.628,-73.628,-88.219,0,-385.724,65.323,19.423,-88.219
2017-03-31,238.847,87.458,-5.297,82.161,-205.942,6.27,119.401,75.586,64.109,385.117,-70.419,-4037.828,758.079,-57.652,700.4269,-2.831,-3410.651,2244.036,221.3,2465.336,-68.138,-68.138,-88.171,0,2309.027,-701.173,13.755,-88.171
2016-12-31,241.4,73.752,-58.236,15.516,14.843,-32.688,2.957,43.585,33.328,290.244,-38.337,85.61,215.27,-204.255,11.015,-1.209,57.079,-2.952,-6.571,-9.523,-62.372,-62.372,-84.241,0,-156.136,126.886,11.343,-84.241
2016-09-30,210.23800,75.33300,130.67000,206.00300,145.65700,-64.75200,-21.21500,-248.95600,-302.30900,113.93200,-28.02800,-29.92700,291.37200,-189.65400,101.71800,1.45000,45.21300,-1.12200,233.07000,231.94800,-131.73800,-131.73800,-84.74900,,15.46100,172.19700,35.81800,-84.74900
2016-06-30,241.911,75.066,-24.964,50.102,-3.618,67.123,41.57,64.76,214.199,506.212,-33.894,0,326.216,-162.87,163.3461,0.369,129.821,0,-219.712,-219.712,-122.872,-122.872,-85.072,0,-427.656,186.682,17.558,-85.072
2016-03-31,187.142,75.684,16.544,92.228,-152.423,49.774,41.122,56.743,62.549,341.919,-29.779,24.325,446.598,-613.411,-166.813,1.086,-171.181,-0.073,-50.963,-51.036,-54.318,-54.318,-85.183,0,-190.537,-12.523,14.709,-85.183
2015-12-31,183.137,77.871,-6.17,71.701,107.235,29.042,-59.248,63.191,87.87,342.708,-32.079,0,156.053,-144.65,11.403,-1.177,-21.853,-215.696,167.5,-48.196,-90.614,-90.614,-85.72,0,-224.53,73.226,3.645,-85.72
2015-09-30,195.02600,78.22200,31.97200,110.19400,66.35500,-25.69600,-75.82200,-129.98800,-285.28100,19.93900,-34.83400,-67.55200,371.76600,-430.53300,-58.76700,-40.27300,-201.42600,-2.01200,406.79900,404.78700,-319.43500,-319.43500,-85.98700,,-0.63500,-206.31600,35.38100,-85.98700
2015-06-30,179.585,80.259,78.112,158.371,103.87,71.728,-57.031,21.042,234.227,572.183,-53.979,1.71,562.743,-290.923,271.82,-1.275,218.276,0.364,-450.4,-450.036,-87.336,-87.336,-87.644,-19.097,-644.113,163.571,21.263,-87.644
2015-03-31,285.462,76.607,-24.667,51.94,-172.221,13.23,24.271,13.566,-84.849,252.553,-36.014,12.798,352.802,-484.804,-132.002,-1.487,-156.705,-3.033,450.401,447.368,-476.775,-476.775,-87.987,2.778,-114.616,-58.294,22.613,-87.987
2014-12-31,267.335,78.857,-80.401,-1.544,133.622,-42.373,-29.026,-21.861,11.832,277.623,-53.906,-18.631,425.323,-474.414,-49.091,-38.179,-159.807,1485.44,-701.9,783.54,-815.037,-815.037,-93.151,7.007,-117.641,-16.83,11.658,-93.151
2014-09-30,280.17100,81.76800,76.48000,158.24800,77.90800,-112.96200,-24.96400,49.73400,-177.54500,260.87400,-51.97300,22.77000,50.52800,-497.19200,-446.66400,-5.06000,-480.92700,-0.29300,-113.27200,-113.56500,-53.80600,-53.80600,-71.60700,9.31200,-229.66600,-521.41800,40.55900,-71.60700
2014-06-30,301.176,83.552,-54.094,29.458,-88.998,80.724,51.194,105.384,239.788,570.422,-45.386,-3.321,0,-624.88,-624.88,-1.072,-674.659,-0.469,-261.785,-262.254,-48.747,-48.747,-71.728,7.339,-375.39,-482.434,18.514,-71.728
2014-03-31,242.518,83.06,-31.047,52.013,-232.973,2.144,124.035,25.652,-17.169,277.362,-53.529,-15,0,0,0,-2.654,-71.183,-0.415,-138.07,-138.485,-48.277,-48.277,-71.798,9.171,-249.389,-43.533,9.277,-71.798
2013-12-31,253.404,84.51,-144.055,-59.545,95.729,-17.744,-40.357,24.25,63.559,257.418,-49.321,201.735,0,0,0,-0.777,151.637,-1.284,-116.819,-118.103,-50.072,-50.072,-67.33,13.193,-222.312,193.899,26.372,-67.33
2013-09-30,244.32000,85.58000,42.87100,128.45100,127.09800,-68.94000,-41.94500,-33.26000,-90.08000,282.69100,-53.73600,1.49100,,,,0.04900,-52.19600,-0.01800,1.28700,1.26900,-48.93400,-48.93400,-67.38800,4.02900,-111.02400,164.21100,48.99800,-67.38800
2013-06-30,271.13,85.05,28.588,113.638,-60.724,87.577,-1.88,3.456,87.368,472.136,-51.109,0.828,0,0,0,-11.992,-62.273,-1.274,-193.358,-194.6319,-47.581,-47.581,-67.304,13.114,-296.403,104.093,19.48,-67.304
2013-03-31,256.592,86.747,-6.086,80.661,-243.432,24.37,102.707,67.6,34.208,371.461,-63.692,4.69,0,0,0,-1.61,-60.612,-224.634,1242.601,1017.967,-38.793,-38.793,-64.377,14.628,929.425,1179.684,18.989,-64.377
2012-12-31,181.114,82.655,-16.401,66.254,197.729,24.593,-96.174,49.325,106.941,354.309,-58.008,-358.599,0,0,0,-7.933,-424.54,-30.837,237.322,206.485,-43.221,-43.221,-61.963,13.519,114.82,61.504,15.266,-61.963
2012-09-30,239.94800,81.17200,85.13300,166.30500,85.22100,-38.02200,-70.73500,-190.76500,-413.22400,-6.97100,-68.04000,-194.54800,,,,0.16800,-262.42000,-70.73200,32.95900,-37.77300,-96.20800,-96.20800,-61.36500,23.67800,-171.66800,-402.18600,31.26100,-61.36500
2012-06-30,302.302,77.526,11.41,88.936,47.705,26.996,56.638,0.808,132.686,523.924,-59.876,-125.252,0,0,0,-4.718,-189.846,-2.862,-50.063,-52.925,-121.276,-121.276,-62.048,3.558,-232.691,64.858,16.833,-62.048
2012-03-31,312.689,80.272,-13.566,66.706,-209.181,42.544,70.098,57.065,63.65,443.045,-52.819,-17.352,0,0,0,-1.883,-72.054,0.749,48.103,48.852,-13.383,-13.383,-59.575,-60.963,-85.069,285.475,19.64,-59.575
2011-12-31,242.343,79.299,6.42,85.719,38.65,-5.225,-44.199,-13.007,-74.142,253.92,-47.389,-3.246,0,0,0,-14.679,-65.314,-0.886,0,-0.886,-19.217,-19.217,-56.027,1.41,-74.72,63.63,16.564,-56.027
2011-09-30,298.15800,84.83200,22.02500,106.85700,31.73500,-92.64800,-22.84500,62.32800,-95.51900,309.49600,-38.32900,-10.40600,,,,0.18100,-48.55400,-0.20200,-0.00100,-0.20300,-292.49400,-292.49400,-63.00400,-75.33900,-431.04000,-233.11200,27.89800,-63.00400
2011-06-30,294.654,85.675,38.231,123.906,-4.079,-4.806,78.203,-185.078,-51.56,367,-40.368,0,0,0,0,-1.455,-41.823,-100.311,-0.007,-100.318,-633.981,-633.981,-63.178,5.372,-792.105,-450.489,16.446,-63.178
2011-03-31,281.648,83.832,-18.145,65.687,-282.282,-4.616,109.47,66.291,44.441,391.776,-42.085,-16.868,0,0,0,1.118,-57.835,-4.645,0.007,-4.638,-19.559,-19.559,-51.999,18.894,-57.302,299.219,15.461,-51.999
2010-12-31,231.818,85.307,8.627,93.934,46.89,-61.102,6.628,39.073,-40.475,285.277,-42.031,-35.23,0,0,0,-9.051,-86.312,-255.91,-18.369,-274.279,-7.279,-7.279,-47.259,15.447,-313.37,-115.1,12.089,-47.259
2010-09-30,249.03000,84.98600,68.00000,152.98600,-20.28100,-68.53800,33.86300,-177.46900,-279.13600,122.88000,-50.52100,-8.12900,,,,-0.31800,-58.96800,294.49100,-0.53900,293.95200,-6.41500,-6.41500,-43.64800,3.11000,246.99900,348.31000,29.24200,-43.64800
2010-06-30,223.052,84.494,0.241,84.735,-80.208,-10.166,121.891,-9.397,69.638,377.425,-30.485,0,0,0,0,-11.245,-41.73,-40.424,-36.476,-76.9,-7.495,-7.495,-41.953,10.679,-115.669,194.965,11.173,-41.953
2010-03-31,154.38,88.078,48.426,136.504,-213.983,19.161,101.023,-78.791,-55.737,235.147,-31.241,-5.451,0,0,0,2.126,-34.566,-2.106,-7.324,-9.43,-1.735,-1.735,-40.423,1.53,-50.058,146.662,11.085,-40.423
2009-12-31,104.963,96.974,-1.794,95.18,76.524,27.004,36.412,28.698,146.054,346.197,-29.89,0,0,0,0,-12.976,-42.866,-15.463,-187.191,-202.654,-3.33,-3.33,-40.192,0.603,-245.573,44.05,10.624,-40.192
2009-09-30,73.97000,92.96300,4.13500,97.09800,-2.68200,17.86300,0.11000,90.21100,88.98500,260.05300,-25.67700,,,,,-1.33400,-27.01100,-6.29600,-190.98300,-197.27900,-2.13200,-2.13200,-40.17100,0.88600,-238.69600,2.23800,26.43600,-40.17100
2009-06-30,48.393,93.4,5.63,99.03,165.707,125.381,-24.779,35.244,265.675,413.098,-41.451,-2.082,0,0,0,0.865,-42.668,-1.682,-310.268,-311.95,-3.625,-3.625,-40.117,0.192,-355.5,21.063,11.929,-40.117
2009-03-31,461.751,264.337,29.987,294.324,432.358,93.214,-280.084,-53.453,-39.981,716.094,-200.296,-720.553,0,0,0,2.686,-918.163,-16.621,656.349,639.728,-440.618,-440.618,-121.458,3.5,81.152,-159.5,35.286,-121.458
