,net-income-loss,total-depreciation-amortization-cash-flow,other-non-cash-items,total-non-cash-items,change-in-accounts-receivable,change-in-inventories,change-in-accounts-payable,change-in-assets-liabilities,total-change-in-assets-liabilities,cash-flow-from-operating-activities,net-change-in-property-plant-equipment,net-acquisitions-divestitures,net-change-in-long-term-investments,net-change-in-investments-total,investing-activities-other,cash-flow-from-investing-activities,net-long-term-debt,net-current-debt,debt-issuance-retirement-net-total,net-common-equity-issued-repurchased,net-total-equity-issued-repurchased,total-common-preferred-stock-dividends-paid,financial-activities-other,cash-flow-from-financial-activities,net-cash-flow,stock-based-compensation,common-stock-dividends-paid
2016-03-31,10.21200,13.84900,7.63500,21.48400,8.23700,-10.75200,-6.34800,-10.61100,-9.54500,22.15100,-7.08600,-61.28000,,,,-68.36600,-0.04600,4.35700,4.31100,,,-0.07600,-5.34100,-1.10600,-46.48700,2.48500,-0.07600
2015-12-31,9.182,11.634,41.838,53.472,24.448,37.403,-15.545,3.905,49.106,111.76,-10.543,0.695,0,0,0,-9.848,-0.231,4.113,3.882,-35.564,-35.564,-0.007,-0.04,-31.729,69.403,1.352,-0.007
2015-09-30,34.036,11.621,22.656,34.277,-44.782,37.993,-29.603,3.691,-33.033,35.28,-5.833,-74.71,0,0,0,-80.543,-0.142,1.488,1.346,-64.378,-64.378,-0.002,0.032,-63.002,-109.121,1.799,-0.002
2015-06-30,14.844,11.768,12.038,23.806,-1.986,-28.84,14.758,-5.541,-22.328,16.322,-7.671,-0.141,0,0,0,-7.812,-0.078,-0.11,-0.188,0,0,0,-3.008,-3.196,5.49,2.582,0
2015-03-31,19.68500,10.73900,7.06700,17.80600,31.93000,-37.47200,2.61900,-6.55100,-12.23400,25.25700,-6.49900,0.37400,,,,-6.12500,-50.37500,-2.25600,-52.63100,,,-1.42700,-2.49800,-56.55600,-39.67600,2.50800,-1.42700
2014-12-31,49.39,10.755,6.532,17.287,25.759,13.009,-4.946,-2.117,43.798,110.475,-11.58,-55.887,0,0,0,-67.467,-25.13,-0.053,-25.183,-0.021,-0.021,-0.197,-0.1,-25.501,16.599,3.209,-0.197
2014-09-30,36.497,10.613,12.732,23.345,10.177,-21.961,13.498,-0.009,-2.616,57.226,-9.405,-4.88,0,0,0,-14.285,-50.338,-16.775,-67.113,0.021,0.021,-0.246,0.633,-66.705,-24.797,3.2,-0.246
2014-06-30,54.025,10.199,-2.39,7.809,-21.6,4.529,2.258,-0.231,-12.902,48.932,-8.391,-0.429,0,0,0,-8.82,-15.241,-0.495,-15.736,0,0,-0.125,-0.097,-15.958,24.219,2.881,-0.125
2014-03-31,34.70100,9.77800,16.05700,25.83500,-17.32400,7.93100,4.45900,-6.15900,-24.18300,36.35300,-4.91900,,,,,-4.91900,-3.32600,-2.57100,-5.89700,,,-0.33400,-1.62800,-7.85900,23.59300,3.32200,-0.33400
2013-12-31,48.518,10.497,28.367,38.864,11.011,8.822,0.758,-12.959,17.349,104.731,-16.508,-42.152,0,0,0,-58.66,-3.252,-8.438,-11.69,-0.032,-0.032,-0.005,-0.899,-12.626,33.626,2.897,-0.005
2013-09-30,47.093,11.442,25.895,37.337,20.64,1.251,-25.589,-1.277,-3.535,80.895,-4.166,-80.239,0,0,0,-84.405,-0.182,-6.034,-6.216,0.032,0.032,-0.003,-0.356,-6.543,-10.077,3.279,-0.003
2013-06-30,28.254,11.059,32.452,43.511,-2.26,-29.554,-3.617,-0.538,-35.713,36.052,-5.694,8.532,0,0,0,2.838,384.5,11.515,396.015,0,0,-340.772,-21.833,33.41,72.261,3.261,-340.772
2013-03-31,50.67400,10.92900,25.07200,36.00100,-34.64800,-33.00700,22.60100,-7.68100,-48.40900,38.26600,-4.32200,,,,,-4.32200,-82.25000,-0.01800,-82.26800,,,-2.64900,-2.72300,-87.64000,-53.68600,2.93100,-2.64900
2012-12-31,28.287,13.389,26.005,39.394,18.147,-6.971,19.54,-9.085,38.689,106.37,-8.895,-44.769,0,0,0,-53.664,-2.25,0.018,-2.232,0,0,0,-0.417,-2.649,50.057,2.759,0
2012-09-30,25.541,16.474,18.644,35.118,-28.96,39.924,-17.395,-2.067,8.858,69.517,-7.918,0.004,0,0,0,-7.914,0,-13,-13,0,0,0,-0.944,-13.944,47.659,2.764,0
2012-06-30,9.335,15.414,18.16,33.574,13.931,-26.909,-15.706,-0.591,-21.786,21.123,-3.35,0,0,0,0,-3.35,307,13,320,0,0,-404.332,-14.864,-99.196,-81.423,2.818,-404.332
2012-03-31,30.06000,14.72400,25.17300,39.89700,-3.25500,-37.70000,9.66300,-1.26100,-31.37300,38.58400,-2.13800,-2.27900,,,,-4.41700,-24.26000,,-24.26000,,,,-11.30300,-35.56300,-1.39600,2.43900,
2011-12-31,267.131,14.984,-225.453,-210.469,32.237,-34.728,19.147,-8.73,24.035,80.697,-7.589,-83.907,0,0,0,-91.496,-34.624,0,-34.624,0,0,0,-0.171,-34.795,-45.594,3.184,0
2011-09-30,37.379,14.606,1.806,16.412,-37.845,36.095,-3.557,0.513,7.24,61.031,-1.057,0,0,0,0,-1.057,0,0,0,0,0,0,0,0,59.974,1.745,0
2011-06-30,15.289,14.354,1.86,16.214,-17.342,4.059,-7.476,0.9,-16.19,15.313,-1.834,0,0,0,0,-1.834,-24.731,0,-24.731,0.001,0.001,0,0,-24.73,-11.251,1.717,0
2011-03-31,4.84400,14.16500,2.03200,16.19700,0.71500,-16.65000,10.40300,0.28300,-8.37000,12.67100,-1.56600,,,,,-1.56600,,,,0.30900,0.30900,,,0.30900,11.41400,2.00000,
2010-12-31,18.613,15.487,2.258,17.745,11.037,0.507,-19.952,-0.254,-4.998,31.36,-5.269,-1.649,0,0,0,-6.918,-74.193,0,-74.193,0,0,0,0,-74.193,-49.751,1.729,0
2010-09-30,22.998,15.58,1.776,17.356,-5.447,-15.922,18.502,-0.568,-3.878,36.476,-1.251,0,0,0,0,-1.251,0,0,0,0,0,0,0,0,35.225,1.675,0
2010-06-30,12.834,15.421,1.671,17.092,-15.686,-4.347,15.246,1.158,-1.717,28.209,-1.471,0,0,0,0,-1.471,0,0,0,0,0,0,0,0,26.738,1.713,0
2010-03-31,2.46800,15.39100,5.39900,20.79000,1.47500,16.61100,-5.90000,0.84100,-4.82200,18.43600,-1.56400,,,,,-1.56400,-360.11700,,-360.11700,248.30900,248.30900,,,-111.80800,-94.93600,1.24600,
2009-12-31,11.948,21.904,0.153,22.057,5.685,19.991,-30.307,-3.108,-4.529,29.476,-1.61,0,0,0,0,-1.61,0,0,0,0,0,0,-0.678,-0.678,27.188,0.01,0
2009-09-30,14.316,21.149,-1.191,19.958,3.644,-24.723,17.545,0.214,-9.964,24.31,-1.017,0,0,0,0,-1.017,0,0,0,0,0,0,20,20,43.293,0.009,0
2009-06-30,10.997,21.395,-4.266,17.129,-10.977,-2.452,5.102,-0.256,-7.416,20.71,-1.505,0,0,0,0.105,-1.4,0,0,0,0,0,0,0,0,19.31,0.01,0
2009-03-31,5.79400,22.86600,-9.13500,13.73100,13.42700,7.46400,-13.22600,1.41100,-19.41400,0.11100,-0.32400,,,,,-0.32400,-9.50000,,-9.50000,,,,,-9.50000,-9.71300,0.00900,
