,net-income-loss,total-depreciation-amortization-cash-flow,other-non-cash-items,total-non-cash-items,change-in-accounts-receivable,change-in-inventories,change-in-accounts-payable,change-in-assets-liabilities,total-change-in-assets-liabilities,cash-flow-from-operating-activities,net-change-in-property-plant-equipment,net-acquisitions-divestitures,net-change-in-long-term-investments,net-change-in-investments-total,investing-activities-other,cash-flow-from-investing-activities,net-long-term-debt,net-current-debt,debt-issuance-retirement-net-total,net-common-equity-issued-repurchased,net-total-equity-issued-repurchased,total-common-preferred-stock-dividends-paid,financial-activities-other,cash-flow-from-financial-activities,net-cash-flow,stock-based-compensation,common-stock-dividends-paid
2017-09-30,108.3,44,17.8,61.8,0,0,0,44.2,44.2,214.3,-50.7,-8.6,-0.6,-0.6,0,-59.9,-1,-60.6,-61.6,-34.3,-34.3,-39.6,-0.3,-135.8,22.9,9,-39.6
2017-06-30,120.9,46.2,31.2,77.4,0,0,0,-36.6,-36.6,161.7,-44,-226.3,-2.6,-2.6,0,-272.9,-0.8,97.3,96.5,-34.6,-34.6,-39.8,-0.2,21.9,-85.5,7.6,-39.8
2017-03-31,112.20000,44.60000,35.90000,80.50000,,,,-178.80000,-178.80000,13.90000,-37.20000,-74.60000,1.20000,1.20000,,-110.60000,525.90000,-256.80000,269.10000,-18.20000,-18.20000,-36.40000,-19.80000,194.70000,99.80000,5.60000,-36.40000
2016-12-31,62,44.6,87.1,131.7,-88.2,-19.6,31.6,80.6,22.7,216.4,-80.9,-9.7,3.9,3.9,0,-86.7,-0.8,-7.1,-7.9,-144.3,-144.3,-36.3,70.9,-117.6,5.7,7.1,-36.3
2016-09-30,89.1,46.1,29.7,75.8,0,0,0,-15.2,-15.2,149.7,-53,-227.5,-0.8,-0.8,0,-281.3,-0.7,137.4,136.7,0.6,0.6,-36.6,4,104.7,-26.7,6,-36.6
2016-06-30,80,45.1,72,117.1,0,0,0,25.2,25.2,222.3,-37.1,0,3.8,3.8,0,-33.3,-0.7,-64.8,-65.5,-39.1,-39.1,-36.6,0.8,-140.4,46.5,6.6,-36.6
2016-03-31,89.60000,44.30000,32.10000,76.40000,,,,-172.30000,-172.30000,-6.30000,-27.10000,,-3.80000,-3.80000,,-30.90000,-0.50000,169.40000,168.90000,-79.60000,-79.60000,-33.00000,-9.20000,47.10000,10.80000,7.50000,-33.00000
2015-12-31,57,45.5,43.2,88.7,-135.9,-34.4,65.5,167.3,45.8,191.5,-52.4,0,-0.3,-0.3,0,-52.7,108.6,-98.4,10.2,-98.2,-98.2,-33.5,1.1,-120.4,15,7.9,-33.5
2015-09-30,81.7,46.1,28.9,75,0,0,0,-44.9,-44.9,111.8,-33.9,0,0.1,0.1,0,-33.8,-94.7,0,-94.7,-29.9,-29.9,-33.9,2.8,-155.7,-81.9,5.2,-33.9
2015-06-30,63.7,47.4,39,86.4,0,0,0,15.7,15.7,165.8,-33.7,0,0.1,0.1,1.5,-32.1,-21.1,-64.2,-85.3,17.6,17.6,-33.9,4.4,-97.2,36.7,5.8,-33.9
2015-03-31,71.90000,49.30000,36.90000,86.20000,,,,-153.50000,-153.50000,4.60000,-23.90000,,-0.40000,-0.40000,,-24.30000,-0.20000,64.20000,64.00000,-17.80000,-17.80000,-31.80000,-8.40000,6.00000,-18.20000,7.40000,-31.80000
2014-12-31,70.6,53.1,20.2,73.3,-65.4,-33,-62.8,174.9,10.8,154.7,-52,0,0.3,0.3,0,-51.7,-0.5,40.2,39.7,-96.6,-96.6,-31.7,0.4,-88.2,12.1,6.2,-31.7
2014-09-30,60.8,49.1,42.2,91.3,0,0,0,38.3,38.3,190.4,-37.4,0,-0.1,-0.1,0,-37.5,-0.3,-58.7,-59,-89.7,-89.7,-32.5,0.3,-180.9,-26.3,7.6,-32.5
2014-06-30,42.5,49.4,28.1,77.5,0,0,0,-2.2,-2.2,117.8,-33.8,0,0,0,0,-33.8,-0.4,54.6,54.2,-88.3,-88.3,-33.1,0.5,-66.7,16.8,8.5,-33.1
2014-03-31,71.20000,50.00000,25.90000,75.90000,,,,-255.10000,-255.10000,-108.00000,-47.50000,,0.10000,0.10000,,-47.40000,-0.40000,90.40000,90.00000,-46.70000,-46.70000,-27.80000,-3.20000,12.30000,-146.50000,6.00000,-27.80000
2013-12-31,40.1,48.9,102.1,151,-136,-75.9,108.2,160.8,32.8,223.9,-59.8,-2.8,-0.5,-0.5,0,-63.1,-0.5,-37,-37.5,-55.1,-55.1,-27.9,0.4,-120.1,41.5,8.6,-27.9
2013-09-30,46.5,52.4,-37.1,15.3,0,0,0,-12.8,-12.8,49,-34.2,484,0.5,0.5,0,450.3,-0.6,-321,-321.6,-67.1,-67.1,-28.4,-0.6,-417.7,98,7.8,-28.4
2013-06-30,68.8,51.8,16.3,68.1,0,0,0,-24.5,-24.5,112.4,-19.8,0,0,0,0.8,-19,249.5,-212.4,37.1,-81.1,-81.1,-28.6,-1.9,-74.5,3.9,8.4,-28.6
2013-03-31,57.80000,51.50000,29.80000,81.30000,,,,-204.80000,-204.80000,-65.70000,-28.90000,,0.10000,0.10000,,-28.80000,-0.30000,135.10000,134.80000,-35.40000,-35.40000,-27.10000,-6.20000,66.10000,-27.70000,9.20000,-27.10000
2012-12-31,49,56.5,30.3,86.8,-106.7,-0.8,0,116.8,163.5,299.3,-61.3,0,-11.3,-11.3,0,-72.6,-0.4,-153.1,-153.5,-2.4,-2.4,-26.9,-0.4,-183.2,44.7,8.2,-26.9
2012-09-30,58.3,53.5,29.2,82.7,0,0,0,32.1,32.1,173.1,-33,0,0.4,0.4,0,-32.6,-0.6,0.2,-0.4,-85.1,-85.1,-27.2,-0.1,-112.8,29.3,9.3,-27.2
2012-06-30,64.2,51.2,24.1,75.3,0,0,0,-109.2,-109.2,30.3,-23.8,0,1.5,1.5,0.8,-21.5,-0.2,61.1,60.9,-69.2,-69.2,-27.9,0,-36.2,-29.3,9.6,-27.9
2012-03-31,43.90000,59.40000,34.00000,93.40000,,,,-126.60000,-126.60000,10.70000,-36.00000,,2.70000,2.70000,,-33.30000,-0.60000,134.10000,133.50000,-68.30000,-68.30000,-28.40000,-2.20000,34.60000,12.70000,11.80000,-28.40000
2011-12-31,22.2,61.8,18.8,80.6,-43.6,-22.2,0,291.7,199.9,302.7,-35.8,0,1.3,1.3,21.5,-13,-0.2,-203.5,-203.7,0,0,-26.5,-1.8,-232,58.3,9.7,-26.5
2011-09-30,49.8,61.4,25.2,86.6,0,0,0,78.8,78.8,215.2,-26,0,-0.3,-0.3,5,-21.3,-0.3,-173.6,-173.9,0.9,0.9,-26.6,-0.3,-199.9,-5.7,9.2,-26.6
2011-06-30,73.3,63,21.7,84.7,0,0,0,-135.7,-135.7,22.3,-37.5,0,0.1,0.1,0,-37.4,-0.3,44.8,44.5,1.1,1.1,-26.7,0,18.9,5,9,-26.7
2011-03-31,44.80000,60.30000,36.40000,96.70000,,,,-259.00000,-259.00000,-117.50000,-31.70000,,-0.80000,-0.80000,,-32.50000,-0.70000,185.90000,185.20000,-11.60000,-11.60000,-26.70000,-5.40000,141.50000,-7.10000,11.70000,-26.70000
2010-12-31,114.2,59.7,-19.3,40.4,-87.6,-35.6,0,77.2,48.5,203.1,-41.4,0,0.6,0.6,0,-40.8,-0.5,-62.7,-63.2,-108.3,-108.3,-22.2,0.5,-193.2,-30.3,9.3,-22.2
2010-09-30,64.2,66.3,21.2,87.5,0,0,0,-11.2,-11.2,140.5,-29.4,0,-0.2,-0.2,0,-29.6,-0.5,-83.8,-84.3,0.5,0.5,-22,1.5,-104.3,8.9,9.7,-22
2010-06-30,83.8,59.8,26.8,86.6,0,0,0,0.6,0.6,171,-18.6,0,0.1,0.1,0,-18.5,-165.8,48.1,-117.7,0.6,0.6,-22.1,-7.3,-146.5,5.3,8.7,-22.1
2010-03-31,54.70000,61.80000,26.80000,88.60000,,,,-171.20000,-171.20000,-27.90000,-19.20000,,0.30000,0.30000,,-18.90000,75.40000,,75.40000,1.00000,1.00000,-22.40000,-1.50000,52.50000,5.50000,7.50000,-22.40000
2009-12-31,49.9,73.3,-70.6,2.7,95.7,133.3,0,22.6,199.5,252.1,-34.2,0,-0.8,-0.8,0,-35,-15.1,-134.2,-149.3,0.6,0.6,-22.6,0.2,-171.1,46.2,6,-22.6
2009-09-30,62.5,61.4,30.4,91.8,0,0,0,29.8,29.8,184.1,-21.5,0,0.2,0.2,0,-21.3,-19.8,-123.5,-143.3,-0.2,-0.2,-22.7,2,-164.2,0,6.6,-22.7
2009-06-30,39.8,61.4,13.2,74.6,0,0,0,2.4,2.4,116.8,-21.4,0,-0.5,-0.5,-5,-26.9,-15.3,-24.4,-39.7,0,0,-45.9,2.9,-82.7,8.9,6.8,-45.9
2009-03-31,-898.90000,903.20000,63.60000,966.80000,,,,-51.90000,-51.90000,16.00000,-23.20000,,0.60000,0.60000,,-22.60000,-58.10000,89.80000,31.70000,0.20000,0.20000,-43.70000,-2.90000,-14.70000,-22.50000,6.40000,-43.70000
