,net-income-loss,total-depreciation-amortization-cash-flow,other-non-cash-items,total-non-cash-items,change-in-accounts-receivable,change-in-inventories,change-in-accounts-payable,change-in-assets-liabilities,total-change-in-assets-liabilities,cash-flow-from-operating-activities,net-change-in-property-plant-equipment,net-acquisitions-divestitures,net-change-in-short-term-investments,net-change-in-long-term-investments,net-change-in-investments-total,investing-activities-other,cash-flow-from-investing-activities,net-long-term-debt,net-current-debt,debt-issuance-retirement-net-total,net-common-equity-issued-repurchased,net-total-equity-issued-repurchased,total-common-preferred-stock-dividends-paid,financial-activities-other,cash-flow-from-financial-activities,net-cash-flow,stock-based-compensation,common-stock-dividends-paid
2016-03-31,122.49700,170.36100,49.60000,219.96100,-104.25200,114.47900,197.35000,,181.39700,550.85900,-75.38800,-1.38600,50.00000,-6.09800,43.90200,0.79200,-32.08000,,-14.67100,-14.67100,-5.17300,-5.17300,-120.15300,-50.05900,-190.05600,339.01900,7.30000,-120.15300
2015-12-31,-318.342,175.105,53.114,228.219,326.818,690.757,-355.392,0,571.107,411.462,-86.642,-18.836,0,-39.138,-39.138,0.063,-144.553,0,-3.287,-3.287,-66.504,-66.504,-119.971,-27.825,-217.587,44.044,6.252,-119.971
2015-09-30,267.736,173.496,-9.791,163.705,74.328,-101.659,76.476,0,95.433,562.595,-100.77,0,11.452,-17.521,-6.069,1.077,-105.762,-8.3,11.937,3.637,0,0,-119.985,-16.787,-133.135,318.929,5.595,-119.985
2015-06-30,159.344,174.827,13.732,188.559,-89.154,141.262,77.975,0,264.089,631.01,-82.402,-0.253,0,-2.974,-2.974,0,-85.629,-8,15.773,7.773,0,0,-119.764,-13.911,-125.902,422.559,27.494,-119.764
2015-03-31,84.29200,176.58900,-3.46100,173.12800,343.49700,330.84200,-237.84700,,353.66300,563.69400,-74.91900,,-11.92700,-20.77600,-32.70300,1.87000,-105.75200,,-180.23900,-180.23900,0.42300,0.42300,-119.71200,-25.31700,-324.84500,129.79300,6.45300,-119.71200
2014-12-31,207.732,183.612,163.176,346.7879,239.172,92.301,-196.02,0,-68.287,417.335,-92.918,-730.115,0,-3.713,-3.713,105.75,-720.996,-2.058,166.408,164.35,1.149,1.149,-118.893,-12.636,33.97,-271.801,6.059,-118.893
2014-09-30,274.201,178.117,-21.87,156.247,-169.157,49.488,-6.299,0,21.63,482.234,-104.561,0,0,-25.637,-25.637,11.5,-118.698,-3.3,-1.312,-4.612,4.465,4.465,-118.861,-13.552,-132.56,228.384,6.573,-118.861
2014-06-30,166.935,182.782,22.533,205.315,-152.013,-7.318,82.971,0,-61.311,294.115,-180.422,-37.058,0,-61.386,-61.386,12,-266.866,0,15.342,15.342,0,0,-118.689,-11.205,-114.552,-84.981,27.664,-118.689
2014-03-31,129.69600,179.91200,18.97200,198.88400,-97.18300,-123.14500,7.48900,,-215.46000,149.21400,-253.51800,-1.40800,-72.47100,-7.10500,-79.57600,3.00000,-331.50200,,-2.13000,-2.13000,,,-118.68000,-25.09500,-145.90500,-330.71000,6.08800,-118.68000
2013-12-31,190.416,163.662,46.95,210.6121,100.891,-168.794,-83.031,0,-148.835,194.309,-304.254,0,19.333,-20.291,-0.958,12.894,-292.318,0,-9.002,-9.002,0,0,-117.873,-12.624,-139.499,-239.657,6.899,-117.873
2013-09-30,178.115,150.581,16.833,167.414,-133.755,-165.367,167.244,0,-17.249,398.666,-247.44,0,0.041,-21.277,-21.236,87.052,-181.624,999.1,6.535,1005.635,0,0,-117.875,-13.276,874.484,1092.442,6.508,-117.875
2013-06-30,106.27,146.492,28.544,175.036,19.903,99.309,-44.549,0,105.592,356.163,-283.534,0,-19.39,-22.807,-42.197,98.49,-227.241,-250,-10.716,-260.716,0,0,-117.662,-21.472,-399.85,-272.233,28.008,-117.662
2013-03-31,110.72800,149.47300,25.09800,174.57100,-90.68800,-63.22200,-0.17500,,-216.63700,128.81100,-327.62700,,73.42800,128.04700,201.47500,-12.63500,-138.78700,,12.51200,12.51200,,,-117.61800,-33.98500,-139.09100,-150.16200,6.03500,-117.61800
2012-12-31,160.255,158.813,29.379,188.192,85.326,-107.317,-133.164,-101.835,-304.062,75.701,-325.342,2.824,325.229,35.316,360.545,22.622,60.649,-650,-1.038,-651.038,0,0,-116.823,-7.753,-775.614,-640.335,7.875,-116.823
2012-09-30,129.892,154.118,5.966,160.084,139.032,194.156,-20.726,37.446,388.222,678.198,-208.781,-17.247,141.76,114.163,255.923,-27.879,2.016,0,23.749,23.749,4.359,4.359,-116.772,-12.958,-101.622,581.208,5.546,-116.772
2012-06-30,139.567,146.168,59.388,205.556,-1.618,110.659,-180.453,4.748,-100.456,244.667,-208.878,-687.562,626.094,29.435,655.529,60.785,-180.126,0,-0.924,-0.924,0.28,0.28,-116.441,-13.965,-131.05,-67.825,30.477,-116.441
2012-03-31,163.41200,147.92200,-8.38800,139.53400,-74.62700,-263.15300,222.84700,59.64100,-101.12700,201.81900,-153.54400,-58.84800,164.65600,-0.09100,164.56500,-38.70700,-86.53400,,6.15800,6.15800,5.87600,5.87600,-116.32500,-34.30000,-138.59100,-20.83100,6.83500,-116.32500
2011-12-31,158.173,146.878,21.729,168.6071,126.317,200.352,-228.873,-63.653,20.7889,347.569,-107.173,-3.959,-50.092,9.908,-40.184,26.521,-124.795,0,-5.804,-5.804,1.14,1.14,-115.513,-4.996,-125.173,99.208,8.68,-115.513
2011-09-30,200.111,152.783,97.722,250.5049,-8.287,27.289,45.313,-40.442,-59.8539,390.762,-111.953,0,-219.866,-573.534,-793.4,531.695,-373.658,0,-7.003,-7.003,3.751,3.751,-115.444,18.317,-100.379,-88.107,8.792,-115.444
2011-06-30,321.578,146.073,-6.44,139.633,-133.177,-263.8,29.264,17.859,-215.984,245.227,-102.433,0,50.388,-25.364,25.024,0,-77.409,0,-2.237,-2.237,0.548,0.548,-115.328,-13.478,-130.495,36.6,22.023,-115.328
2011-03-31,181.12200,144.66600,18.02900,162.69500,-259.77300,-397.53700,216.30800,51.19900,-296.32200,47.49500,-92.05100,,10.55100,-24.47500,-13.92400,21.94900,-84.02600,,3.59400,3.59400,2.65800,2.65800,-115.23300,-29.99400,-138.97500,-172.46200,9.50800,-115.23300
2010-12-31,8.887,144.117,117.639,261.7561,30.745,93.636,71.905,-15.547,379.9101,650.553,-94.408,0.097,-997.129,-6.218,-1003.347,-563.482,-1661.14,600,10.218,610.218,1.039,1.039,-114.419,-11.857,484.981,-524.687,8.926,-114.419
2010-09-30,50.024,147.368,40.573,187.941,-50.391,303.392,-70.384,104.032,272.0348,510,-71.635,-1.163,184,-25.397,158.603,0,85.805,598.992,0.491,599.483,1.871,1.871,-114.398,-35.562,451.394,1048.589,8.869,-114.398
2010-06-30,106.218,145.013,23.957,168.97,-111.245,-325.94,-54.591,-73.726,-565.9099,-290.722,-96.527,-8.028,0,-321.93,-321.93,0.001,-426.484,-6,-6.46,-12.46,0.315,0.315,-114.272,-12.917,-139.334,-858.085,14.85,-114.272
2010-03-31,41.19400,146.10400,31.21600,177.32000,-179.29700,-303.00100,232.87700,-25.44300,-221.55100,-3.03700,-51.17000,-55.69400,-115.49500,-80.46100,-195.95600,48.88400,-253.93600,,7.31200,7.31200,1.46200,1.46200,-114.19300,0.20600,-105.21300,-357.39200,10.39600,-114.19300
2009-12-31,86.427,144.319,61.557,205.876,48.894,4.496,-42.062,13.805,-69.369,222.934,-73.591,-8.006,36.389,-3.268,33.121,0,-48.476,0,-1.686,-1.686,0.16,0.16,-111.013,-4.029,-116.568,59.31,11.205,-111.013
2009-09-30,-5.311,143.628,104.196,247.824,-185.845,-34.317,334.138,30.222,74.7949,317.308,-73.72,0,-125,-2.391,-127.391,0,-201.111,-5.4,-2.528,-7.928,2.038,2.038,-110.969,-105.381,-222.24,-102.532,11.8,-110.969
2009-06-30,-127.769,140.635,63.27,203.905,-14.343,624.677,5.81,-4.185,542.674,618.81,-108.086,-24.714,-136.389,-49.436,-185.825,0,-318.625,0,-0.374,-0.374,0.49,0.49,-110.613,-33.884,-144.381,160.124,21.435,-110.613
2009-03-31,-190.52500,137.84100,-3.47100,134.37000,292.39800,522.74400,-127.65700,-8.46200,70.29710,14.14200,-123.73200,,,-8.46800,-8.46800,,-132.20000,-175.00000,-2.32000,-177.32000,1.02800,1.02800,-110.51400,-50.03900,-336.84500,-455.05100,10.22500,-110.51400
