,net-income-loss,total-depreciation-amortization-cash-flow,other-non-cash-items,total-non-cash-items,change-in-accounts-receivable,change-in-inventories,change-in-accounts-payable,change-in-assets-liabilities,total-change-in-assets-liabilities,cash-flow-from-operating-activities,net-change-in-property-plant-equipment,net-acquisitions-divestitures,net-change-in-long-term-investments,net-change-in-investments-total,investing-activities-other,cash-flow-from-investing-activities,net-long-term-debt,net-current-debt,debt-issuance-retirement-net-total,net-common-equity-issued-repurchased,net-total-equity-issued-repurchased,total-common-preferred-stock-dividends-paid,financial-activities-other,cash-flow-from-financial-activities,net-cash-flow,stock-based-compensation,common-stock-dividends-paid
2020-06-30,136.3,244.7,55.8,300.5,-133,-21.3,29.8,-55.3,-234.9,201.9,-281.2,0,14.9,14.9,-1.5,-267.8,639.5,-582.9,56.6,0,0,-114.5,-4.4,-62.3,-128.2,4.1,-114.5
2020-03-31,72.20000,245.70000,4.00000,249.70000,59.60000,-17.10000,-153.40000,26.60000,-1.30000,320.60000,-354.40000,,21.00000,21.00000,,-333.40000,-33.40000,448.30000,414.90000,,,-114.50000,-6.40000,294.00000,281.20000,4.60000,-114.50000
2019-12-31,66.7,234.8,-5.6,229.2,101.3,-27.1,128.4,-33.3,5.8,301.7,-361,0,58.1,58.1,-5.3,-308.2,-1.3,97.4,96.1,0,0,-115,-1.5,-20.4,-26.9,3.4,-115
2019-09-30,370.9,242.4,89.6,332,-73.1,34.5,24.5,69.4,110.7,813.6,-276.7,0,27.9,27.9,6.2,-242.6,1880.7,-1820.4,60.3,-500,-500,-111.9,-76.3,-627.9,-56.9,3.5,-111.9
2019-06-30,144.6,239.9,2.6,242.5,-57.9,-22.1,-16.6,-18.6,-115.5,271.6,-263.4,0,12.6,12.6,-7.3,-258.1,-700.7,915.3,214.6,-550.4,-550.4,-115.8,-2.8,-454.4,-440.9,4,-115.8
2019-03-31,103.40000,241.30000,-11.40000,229.90000,32.60000,44.60000,-119.40000,-29.20000,28.80000,362.10000,-309.00000,,36.30000,36.30000,1.30000,-271.40000,462.60000,536.90000,999.50000,-578.30000,-578.30000,-119.80000,-4.50000,296.90000,387.60000,5.40000,-119.80000
2018-12-31,21.1,234.1,71.7,305.8,130,10.1,115.2,-80.6,-20.7,306.2,-371.4,0,-3.6,-3.6,-2.4,-377.4,-0.4,234.1,233.7,-556.2,-556.2,-124.6,-1.2,-448.3,-519.5,4.7,-124.6
2018-09-30,357.6,223.2,84.7,307.9,-10.2,19.1,-16.8,85.6,128.9,794.4,-263.1,0,-0.4,-0.4,-8.6,-272.1,-104.5,-409,-513.5,-486.1,-486.1,-122.1,-1,-1122.7,-600.4,5.2,-122.1
2018-06-30,104.4,142.1,-40.5,101.6,-85.9,18.6,-17.5,-2.7,-68.4,137.6,-260.4,1154.2,-8.4,-8.4,135.6,1021,0,295.4,295.4,0,0,-170.9,-14.2,110.3,1268.9,17.5,-170.9
2018-03-31,62.90000,106.80000,-0.20000,106.60000,46.20000,6.90000,-24.20000,12.50000,90.10000,259.60000,-174.80000,,2.30000,2.30000,-1.60000,-174.10000,-28.50000,13.10000,-15.40000,,,-57.40000,-4.90000,-77.70000,7.80000,2.50000,-57.40000
2017-12-31,36.3,115.4,1.7,117.1,17.6,-8.3,20,13.7,16.6,170,-200,0,0.9,0.9,-0.3,-199.4,2.6,87.1,89.7,0,0,-56.8,-3.5,29.4,0,2.1,-56.8
2017-09-30,160.7,112.3,69,181.3,-33.9,17.8,10,18.5,37,379,-181,0,-0.8,-0.8,-0.1,-181.9,-1,-139,-140,-0.6,-0.6,-56.9,0.6,-196.9,0.2,2.1,-56.9
2017-06-30,76.018,111.679,33.068,144.747,-37.347,8.281,3.135,-31.084,-93.79,126.975,-208.2,0,-14.73,-14.73,-0.846,-223.776,-1.035,154.197,153.162,0.13,0.13,-56.65,-0.034,96.608,-0.193,2.132,-56.65
2017-03-31,63.48200,101.22100,18.43200,119.65300,51.54700,-10.58100,-23.13500,-12.01600,53.59000,236.72500,-175.40000,,2.03000,2.03000,-2.35400,-175.72400,143.83500,-139.49700,4.33800,0.47000,0.47000,-52.75000,-12.76600,-60.70800,0.29300,2.46800,-52.75000
2016-12-31,57.795,111.086,-10.56,100.526,33.8,-9.88,-17.836,-6.567,-47.094,111.227,-265.064,0,86.987,86.987,-1.005,-179.082,2.0641,119.071,121.1351,-2.003,-2.003,-51.513,-0.57,67.049,-0.806,2.275,-51.513
2016-09-30,158.553,94.246,84.695,178.941,-23.545,9.54,31.1,-15.136,26.398,363.892,-318.305,0,-0.453,-0.453,-0.297,-319.055,-2.0331,6.94,4.9069,0.649,0.649,-51.65,-0.019,-46.113,-1.276,2.247,-51.65
2016-06-30,76.144,94.912,40.854,135.766,-73.751,2.031,9.794,-27.112,-122.105,89.805,-282.782,0,-15.462,-15.462,0.042,-298.202,346.851,-85.937,260.914,0.697,0.697,-51.472,0,210.139,1.742,2.287,-51.472
2016-03-31,68.70800,95.85600,34.01100,129.86700,33.19600,0.10900,-31.15800,-11.18500,40.30100,238.87600,-220.84900,,25.92800,25.92800,-2.84000,-197.76100,-28.98200,44.62600,15.64400,0.65700,0.65700,-49.66500,-7.51100,-40.87500,0.24000,2.49100,-49.66500
2015-12-31,41.826,93.675,25.201,118.876,30.479,-24.449,11.615,-8.567,-29.716,130.986,-213.713,0,0.425,0.425,-0.442,-213.73,182.158,-52.294,129.864,0.829,0.829,-48.504,-0.043,82.146,-0.598,2.065,-48.504
2015-09-30,140.564,90.521,73.908,164.429,-22.435,2.493,-2.106,33.933,46.859,351.852,-151.61,0,64.692,64.692,-0.128,-87.046,-150.046,-65.391,-215.437,0.775,0.775,-48.581,0,-263.243,1.563,2.039,-48.581
2015-06-30,66.243,83.805,30.091,113.896,-30.044,-12.903,-20.194,-74.44,-160.695,19.444,-147.682,0,-15.016,-15.016,0.064,-162.634,-0.835,-62.723,-63.558,248.188,248.188,-45.248,0,139.382,-3.808,2.015,-45.248
2015-03-31,53.16300,83.91900,26.84900,110.76800,31.04200,-18.40400,17.32100,-20.32900,49.63700,213.56800,-187.22300,,1.64600,1.64600,-0.71700,-186.29400,-153.81100,167.94600,14.13500,8.20600,8.20600,-43.78700,-4.31000,-25.75600,1.51800,2.22600,-43.78700
2014-12-31,45.773,84.323,15.089,99.412,32.793,-3.07,10.586,24.251,29.833,175.018,-203.119,0,11.656,11.656,-5.527,-196.99,-1.101,38.69,37.589,29.109,29.109,-44.143,-1.862,20.693,-1.279,2.036,-44.143
2014-09-30,149.76,85.617,73.745,159.362,-39.498,10.545,11.802,41.897,57.776,366.898,-221.809,0,20.948,20.948,-0.659,-201.52,-4.627,-161.754,-166.381,37.861,37.861,-42.945,1.171,-170.294,-4.916,0.755,-42.945
2014-06-30,55.822,76.674,20.655,97.329,-27.478,-6.292,-17.621,-31.623,-108.149,45.002,-208.795,0,-15.091,-15.091,-0.314,-224.2,-6.745,220.027,213.282,10.382,10.382,-42.828,0.048,180.884,1.686,2.057,-42.828
2014-03-31,70.97000,80.58600,32.21300,112.79900,16.89200,-9.95600,1.42200,12.75700,54.54300,238.31200,-218.32900,,3.52100,3.52100,-1.23000,-216.03800,-27.90300,43.96000,16.05700,10.31700,10.31700,-41.59100,-2.47900,-17.69600,4.57800,2.43200,-41.59100
2013-12-31,43.061,80.041,12.894,92.935,17.751,-3.718,5.768,-28.791,13.697,149.693,-222.11,0,-2.271,-2.271,-0.106,-224.487,-1.402,84.117,82.715,28.38,28.38,-41.029,-0.708,69.358,-5.436,1.966,-41.029
2013-09-30,135.094,80.432,60.415,140.847,-27.129,2.062,26.926,10.041,45.859,321.8,-158.99,0,43.418,43.418,-0.524,-116.096,246.012,-403.716,-157.704,1.534,1.534,-40.989,-2.595,-199.754,5.95,1.899,-40.989
2013-06-30,69.452,72.613,21.807,94.42,-12.958,-0.4,-53.052,14.073,-126.196,37.676,-217.011,0,18.935,18.935,-2.602,-200.678,-101.209,303.478,202.269,1.446,1.446,-40.922,-1.461,161.332,-1.67,1.728,-40.922
2013-03-31,53.25600,71.85100,21.66000,93.51100,-2.31300,12.18000,28.21400,-22.64500,46.86700,193.63400,-181.98700,,80.23100,80.23100,1.11600,-100.64000,220.00900,-274.97300,-54.96400,1.54600,1.54600,-39.96400,0.20200,-93.18000,-0.18600,2.01900,-39.96400
2012-12-31,47.695,83.891,18.611,102.502,43.148,0.407,-11.96,-7.754,-5.047,145.15,-211.783,0,14.929,14.929,0.832,-196.022,-21.044,111.287,90.243,1.648,1.648,-39.596,0.027,52.322,1.45,1.703,-39.596
2012-09-30,141.067,77.461,72.44,149.901,10.315,7.196,1.54,-45.685,59.809,350.777,-180.809,0,-2.21,-2.21,1.494,-181.525,-0.856,-132.576,-133.432,1.651,1.651,-39.876,0.13,-171.527,-2.275,1.614,-39.876
2012-06-30,64.463,76.119,28.383,104.502,-79.658,-1.536,-3.288,34.398,-129.749,39.216,-227.651,0,-19.657,-19.657,1.516,-245.792,141.527,128.832,270.359,1.886,-20.681,-39.826,-0.348,209.504,2.928,1.593,-39.826
2012-03-31,29.23700,80.65900,0.66500,81.32400,28.60300,-25.29400,-5.45300,-78.50100,-46.59800,63.96300,-189.96600,,14.53800,14.53800,1.43000,-173.99800,170.39100,-21.69000,148.70100,1.81100,1.81100,-38.88400,-1.40600,110.22200,0.18700,0.64700,-38.88400
2011-12-31,21.306,84.65,12.085,96.735,25.631,-19.648,17.085,110.48,6.878,124.919,-184.776,0,1.088,1.088,0.917,-182.771,-1.728,-104.293,-106.021,198.434,198.434,-35.608,-0.007,56.798,-1.054,1.594,-35.608
2011-09-30,136.392,85.424,44.659,130.083,16.98,14.845,-31.09,-28.998,-0.145,266.33,-167.125,0,5.842,5.842,1.737,-159.546,-19.01,-81.431,-100.441,27.288,27.288,-34.779,0.459,-107.473,-0.689,1.486,-34.779
2011-06-30,45.525,75.574,11.28,86.854,-64.593,-3.098,19.177,-100.844,-156.308,-23.929,-189.605,0,-19.31,-19.31,1.789,-207.126,-3.004,227.141,224.137,43.433,43.433,-34.638,0.062,232.994,1.939,2.59,-34.638
2011-03-31,32.95700,80.98000,16.10600,97.08600,20.34400,-13.58400,-2.16400,-56.38600,-34.66700,95.37600,-155.94500,,-0.43900,-0.43900,4.31100,-152.07300,-9.02100,76.80500,67.78400,25.78700,25.78700,-33.20800,-1.25100,59.11200,2.41500,1.57200,-33.20800
2010-12-31,6.55,79.404,17.836,97.24,32.773,-4.968,17.365,3.032,3.545,107.335,-170.33,0,-0.578,-0.578,3.776,-167.132,-2.757,65.297,62.54,26.352,26.352,-32.755,0.116,56.253,-3.544,2.978,-32.755
2010-09-30,115.863,79.308,49.967,129.275,12.329,1.961,-39.457,21.85,16.411,261.549,-132.101,0,0.309,0.309,-1.365,-133.157,-17.925,-77.729,-95.654,1.011,1.011,-32.715,0.115,-127.243,1.149,2.903,-32.715
2010-06-30,54.529,75.989,38.078,114.067,-77.604,-7.586,42.421,-79.585,-81.746,86.85,-134.373,0,-17.478,-17.478,-1.085,-152.936,-3.394,101.692,98.298,1.384,1.384,-32.622,-0.494,66.566,0.48,2.998,-32.622
2010-03-31,31.68200,77.48000,21.91600,99.39600,21.06800,-1.67300,10.00100,-20.39200,20.89000,151.96800,-103.27200,,-0.23800,-0.23800,0.69000,-102.82000,-9.21000,-34.61600,-43.82600,25.90400,25.90400,-31.05400,-1.18900,-50.16500,-1.01700,1.85300,-31.05400
2009-12-31,11.383,73.337,-13.839,59.498,-2.842,6.375,23.891,-28.268,-0.017,70.864,-94.858,0,-1.436,-1.436,1.563,-94.731,-0.835,77.188,76.353,1.308,1.308,-31.021,0.089,46.729,0.112,1.111,-31.021
2009-09-30,81.143,72.859,27.954,100.813,27.045,6.698,-17.676,-25.115,10.099,192.055,-122.011,0,-0.377,-0.377,0.057,-122.331,-146.361,105.244,-41.117,1.098,1.098,-30.988,0.09,-70.917,-1.193,1.123,-30.988
2009-06-30,38.385,71.116,17.437,88.553,-60.568,1.066,6.175,54.2,-14.084,112.854,-186.864,0,-18.16,-18.16,0.566,-204.458,296.453,-189.601,106.852,1.263,1.263,-31.116,0.096,77.095,-14.509,1.102,-31.116
2009-03-31,44.16400,67.00400,-19.19600,47.80800,19.20600,-3.67300,-27.50500,-2.34400,11.16000,103.13200,-151.90400,,0.25900,0.25900,0.73400,-150.91100,-8.76100,81.79700,73.03600,0.91800,0.91800,-29.81200,0.17300,44.31500,-3.46400,1.34900,-29.81200
