,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2018-09-30,35.69300,287.77300,609.98300,19.45700,952.90600,109.94200,1.16300,201.33400,18.41300,330.85200,1283.75800,289.68800,571.36000,25.17000,621.33200,911.02000,0.04000,-68.94300,-7.63500,372.73800,1283.75800
2018-06-30,42.16700,404.41500,606.58300,17.16900,1070.33400,113.04800,1.13000,201.67400,18.09500,333.94700,1404.28100,404.96500,635.65800,25.12800,685.51500,1090.48000,0.04000,-119.99800,-8.85500,313.80100,1404.28100
2018-03-31,8.80300,314.59600,703.79300,23.71400,1050.90600,109.31000,1.15000,202.68500,15.61500,328.76000,1379.66600,534.08500,547.32400,23.52500,595.79600,1129.88100,0.04100,-182.58000,-5.55400,249.78500,1379.66600
2017-12-31,29.94000,196.26500,536.47400,19.56900,782.24800,100.93900,1.12700,202.65800,14.09000,318.81400,1101.06200,321.56600,508.81500,22.95000,556.35000,877.91600,0.04000,-196.31600,-7.32800,223.14600,1101.06200
2017-09-30,36.39800,262.79600,484.28700,14.83200,798.31300,103.88000,1.16800,202.23000,16.33300,323.61100,1121.92400,305.55800,555.96400,22.61400,605.82200,911.38000,0.04000,-202.69300,-7.74900,210.54400,1121.92400
2017-06-30,26.66600,370.28500,542.80500,15.51400,955.27000,106.78700,1.15800,199.55400,16.36700,323.86600,1279.13600,386.43500,538.57900,22.41800,589.44200,975.87700,0.04100,-103.51100,-9.87400,303.25900,1279.13600
2017-03-31,13.40900,290.01900,647.88400,15.74000,967.05200,97.14000,1.17400,198.23400,17.26900,313.81700,1280.86900,524.68500,480.44200,21.43000,533.53000,1058.21500,0.04100,-177.15700,-12.54400,222.65400,1280.86900
2016-12-31,21.95600,166.15100,486.11600,15.31800,695.55700,83.29000,1.17200,198.12100,15.95500,298.53800,994.09500,296.22000,436.93700,18.96600,492.66500,788.88500,0.04100,-183.91500,-14.07800,205.21000,994.09500
2016-09-30,30.29200,233.40500,455.15600,12.08400,736.22500,84.64300,1.15200,199.13100,16.37000,301.29600,1037.52100,327.87400,388.89100,17.94500,437.66200,765.53600,0.04200,-113.27600,-13.85200,271.98500,1037.52100
2016-06-30,30.55100,351.01200,493.25400,13.04400,893.39400,85.38700,1.11900,200.15000,15.61300,302.26900,1195.66300,387.16500,493.78300,17.87500,542.40800,929.57300,0.04200,-107.33700,-14.50500,266.09000,1195.66300
2016-03-31,9.96500,283.75800,595.39300,13.02200,907.67400,78.21000,1.27100,185.44000,20.64600,285.56700,1193.24100,494.07100,444.46100,16.43800,492.93500,987.00600,0.04200,-165.12300,-12.81600,206.23500,1193.24100
2015-12-31,13.23700,156.75600,474.27500,11.94600,661.74400,69.85400,1.23100,184.60600,16.92600,272.61700,934.36100,304.84500,326.34500,14.95500,373.77300,678.61800,0.04300,-104.70900,-13.72900,255.74300,934.36100
2015-09-30,29.50400,219.77400,412.58700,11.06200,676.18300,66.29600,1.19600,183.54300,13.68200,264.71700,940.90000,249.67900,391.57100,13.21600,429.99900,679.67800,0.04300,-87.17400,-13.20000,261.22200,940.90000
2015-06-30,38.94400,318.49800,473.36200,11.22600,845.13400,65.15100,1.32800,184.45800,13.84100,264.77800,1109.91200,320.77800,490.15000,13.83700,530.39500,851.17300,0.04300,-87.86200,-9.85200,258.73900,1109.91200
2015-03-31,5.04800,238.72700,559.26000,11.06600,817.19200,62.50900,1.34500,184.07000,17.48800,265.41200,1082.60400,408.18300,392.74900,13.35400,432.93200,841.11500,0.04400,-100.23100,-9.08200,241.48900,1082.60400
2014-12-31,14.83000,140.64500,466.96200,11.65900,637.21300,56.47500,1.24400,185.91900,12.08600,255.72400,892.93700,291.90800,319.30900,10.75100,356.67700,648.58500,0.04400,-90.65000,-3.66200,244.35200,892.93700
2014-09-30,14.45500,207.16500,414.33100,10.56100,651.89000,57.26000,1.28900,187.04000,11.75700,257.34600,909.23600,232.35100,391.12000,10.02700,424.22500,656.57600,0.04300,-77.61900,0.64800,252.66000,909.23600
2014-06-30,27.56300,306.50000,451.50700,10.05500,801.04100,57.27500,1.26300,184.52500,11.34400,254.40700,1055.44800,322.74900,430.97100,10.43200,461.38200,784.13100,0.04400,-56.38100,2.23900,271.31700,1055.44800
2014-03-31,7.25700,211.10700,527.30400,9.94400,761.03900,55.21200,1.27200,184.54500,11.13200,252.16100,1013.20000,398.07500,324.22600,9.47400,353.44700,751.52200,0.04500,-59.82600,2.18100,261.67800,1013.20000
2013-12-31,8.00600,125.28700,429.19700,9.80200,577.74900,52.32800,1.24300,182.17000,10.27100,246.01200,823.76100,263.90600,246.41800,8.14700,273.67300,537.57900,0.04500,-27.27800,2.91200,286.18200,823.76100
2013-09-30,24.22200,180.89800,365.59600,9.47400,583.93200,51.53700,1.11200,180.37300,9.92000,242.94200,826.87400,207.52900,260.43200,7.61900,283.51400,491.04300,0.04600,29.53600,0.41800,335.83100,826.87400
2013-06-30,26.93600,281.06400,424.67900,10.21900,748.00100,51.11000,1.19000,180.57500,9.13300,242.00800,990.00900,319.84000,300.42600,7.87100,323.56000,643.40000,0.04700,48.60500,0.83700,346.60900,990.00900
2013-03-31,12.87300,188.29400,494.32100,13.02900,713.67000,48.75500,1.17900,180.77600,9.36000,240.07000,953.74000,368.46000,278.54200,7.54900,300.29800,668.75800,0.04600,-2.44600,1.00200,284.98200,953.74000
2012-12-31,12.46300,113.85900,400.30800,11.28000,543.09600,46.56600,1.16000,181.03600,8.71800,237.48000,780.57600,247.99600,230.88200,6.62200,250.95700,498.95300,0.04600,5.37700,-0.13400,281.62300,780.57600
2012-09-30,28.81800,174.38500,349.32500,8.07800,567.55200,46.64300,1.06600,181.25300,8.20700,237.16900,804.72100,262.32100,214.32800,6.38100,229.93000,492.25100,0.04700,47.51000,-0.21600,312.47000,804.72100
2012-06-30,50.31100,269.06000,402.26600,8.43700,737.17200,45.40900,1.08900,188.60000,7.85700,242.95500,980.12700,351.62100,309.81300,7.05800,326.12800,677.74900,0.04700,44.80400,0.55400,302.37800,980.12700
2012-03-31,20.68100,200.64000,462.81000,12.59000,703.79900,45.35500,1.09900,188.82000,7.73500,243.00900,946.80800,349.59600,299.01100,7.00600,315.64600,665.24200,0.04800,28.91300,2.01000,281.56600,946.80800
2011-12-31,17.48700,109.27300,386.92400,11.29800,532.06600,41.39400,0.98000,188.84100,7.62100,238.83600,770.90200,226.59900,247.30000,7.72600,264.55700,491.15600,0.04700,34.29900,2.22000,279.74600,770.90200
2011-09-30,20.65600,160.64700,337.69800,7.35400,536.50000,40.77400,0.97600,190.46900,29.49300,261.71200,798.21200,190.96100,268.70000,7.50300,302.75200,493.71300,0.04800,64.80500,3.02300,304.49900,798.21200
2011-06-30,37.21800,266.03200,389.76300,7.69200,710.91600,38.73200,1.05200,190.73700,29.11300,259.63400,970.55000,427.73100,206.04900,7.66300,239.86300,667.59400,0.04800,66.47800,3.75400,302.95600,970.55000
2011-03-31,11.42000,173.78700,438.79100,6.85000,641.05900,34.74600,0.90300,191.11300,28.82200,255.58400,896.64300,432.55500,180.15700,7.49100,213.51800,646.07300,0.04800,22.42600,1.54200,250.57000,896.64300
2010-12-31,9.72100,101.54300,347.43900,7.67800,476.59200,30.68500,0.96600,191.48100,28.82100,251.95300,728.54500,211.53800,198.70000,7.53200,231.82500,443.36300,0.04900,67.68100,1.05200,285.18200,728.54500
2010-09-30,32.56100,155.25200,306.60900,6.91500,511.99900,31.32800,0.97800,191.44000,29.30400,253.05000,765.04900,206.40200,219.20000,7.00400,248.38200,454.78400,0.05000,95.72800,-0.19600,310.26500,765.04900
2010-06-30,36.98500,238.63800,331.53700,8.00100,625.84200,32.16200,1.08300,191.94800,28.83600,254.02900,879.87100,316.41000,242.13100,7.74700,272.01000,588.42000,0.05000,79.39500,0.91500,291.45100,879.87100
2010-03-31,11.49400,157.56800,382.38000,13.51300,575.63600,32.20600,1.08700,190.37700,28.55600,252.22600,827.86200,313.24200,242.15000,7.64600,271.77500,585.01700,0.04900,33.06600,1.92700,242.84500,827.86200
2009-12-31,15.84300,96.36400,355.52800,12.90100,491.31700,31.43200,1.00600,190.84000,28.50400,251.78200,743.09900,260.51300,200.70000,7.77900,230.39900,490.91200,0.04900,47.12800,2.22600,252.18700,743.09900
2009-09-30,30.44200,149.73300,318.17700,6.62200,516.87800,32.15800,0.97800,182.34900,28.59600,244.08100,760.95900,229.44600,235.80000,6.51400,261.70500,491.15100,0.04900,67.09900,2.16800,269.80800,760.95900
2009-06-30,41.72700,233.28800,325.19800,8.21900,620.34000,34.16300,28.88600,183.07200,28.43800,274.55900,894.89900,307.47300,282.01500,6.14500,308.23900,615.71200,0.04900,83.87500,0.65900,279.18700,894.89900
2009-03-31,13.10300,160.31800,397.86300,7.97300,591.16500,34.67700,27.80400,182.97100,27.15800,272.61000,863.77500,250.82400,356.72100,5.73600,381.47100,632.29500,0.04800,41.83200,-2.66100,231.48000,863.77500
