,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2012-09-30,10465.00000,3938.00000,5319.00000,1659.00000,23014.00000,27157.00000,4393.00000,15844.00000,4033.00000,51427.00000,74441.00000,11953.00000,7100.00000,3215.00000,13219.00000,25172.00000,19278.00000,30492.00000,-501.00000,49269.00000,74441.00000
2012-06-30,13648.00000,3544.00000,4904.00000,2172.00000,25785.00000,25976.00000,1167.00000,15416.00000,4008.00000,46567.00000,72352.00000,10538.00000,7093.00000,3167.00000,13035.00000,23573.00000,18883.00000,30753.00000,-857.00000,48779.00000,72352.00000
2012-03-31,13753.00000,4037.00000,4489.00000,1348.00000,25421.00000,25027.00000,1317.00000,15452.00000,4600.00000,46396.00000,71817.00000,11941.00000,7088.00000,3235.00000,13116.00000,25057.00000,18381.00000,28983.00000,-604.00000,46760.00000,71817.00000
2011-12-31,14837.00000,3650.00000,4096.00000,1589.00000,25872.00000,23627.00000,1451.00000,15521.00000,4648.00000,45247.00000,71119.00000,12028.00000,7084.00000,3479.00000,13180.00000,25208.00000,17036.00000,29656.00000,-781.00000,45911.00000,71119.00000
2011-09-30,15198.00000,3821.00000,3959.00000,1709.00000,26698.00000,22157.00000,1374.00000,15583.00000,4739.00000,43853.00000,70551.00000,11909.00000,7076.00000,2495.00000,12525.00000,24434.00000,16247.00000,29902.00000,-32.00000,46117.00000,70551.00000
2011-06-30,11547.00000,3359.00000,4030.00000,2193.00000,23102.00000,20778.00000,1884.00000,15841.00000,4484.00000,42987.00000,66089.00000,10354.00000,2090.00000,2519.00000,7012.00000,17366.00000,16245.00000,32012.00000,466.00000,48723.00000,66089.00000
2011-03-31,11978.00000,3542.00000,4099.00000,1270.00000,22795.00000,19559.00000,2843.00000,15941.00000,4414.00000,42757.00000,65552.00000,11565.00000,2083.00000,2505.00000,6638.00000,18203.00000,16271.00000,30597.00000,481.00000,47349.00000,65552.00000
2010-12-31,21885.00000,2867.00000,3757.00000,1614.00000,31611.00000,17899.00000,4034.00000,5391.00000,4251.00000,31575.00000,63186.00000,9327.00000,2077.00000,1426.00000,4429.00000,13756.00000,16178.00000,32919.00000,333.00000,49430.00000,63186.00000
2010-09-30,20750.00000,2911.00000,3423.00000,1182.00000,29499.00000,17189.00000,4536.00000,4481.00000,4883.00000,31089.00000,60588.00000,8837.00000,2073.00000,1127.00000,4055.00000,12892.00000,16096.00000,31069.00000,531.00000,47696.00000,60588.00000
2010-06-30,18303.00000,2430.00000,3345.00000,1180.00000,26464.00000,16946.00000,4863.00000,4481.00000,4937.00000,31227.00000,57691.00000,7937.00000,2058.00000,1095.00000,3913.00000,11850.00000,15741.00000,29869.00000,231.00000,45841.00000,57691.00000
2010-03-31,16342.00000,2192.00000,2986.00000,781.00000,23724.00000,17028.00000,5252.00000,4452.00000,5317.00000,32049.00000,55773.00000,8912.00000,2052.00000,1028.00000,3961.00000,12873.00000,15466.00000,27020.00000,414.00000,42900.00000,55773.00000
2009-12-31,13920.00000,2273.00000,2935.00000,813.00000,21157.00000,17225.00000,4952.00000,4421.00000,5340.00000,31938.00000,53095.00000,7591.00000,2049.00000,1003.00000,3800.00000,11391.00000,14993.00000,26318.00000,393.00000,41704.00000,53095.00000
2009-09-30,12930.00000,2025.00000,2490.00000,542.00000,19247.00000,17354.00000,4377.00000,4421.00000,5597.00000,31749.00000,50996.00000,7749.00000,2201.00000,1627.00000,4214.00000,11963.00000,14763.00000,24037.00000,233.00000,39033.00000,50996.00000
2009-06-30,11624.00000,1938.00000,2805.00000,883.00000,18467.00000,17515.00000,3515.00000,3932.00000,5632.00000,30594.00000,49061.00000,7079.00000,1174.00000,1205.00000,2935.00000,10014.00000,13995.00000,25205.00000,-153.00000,39047.00000,49061.00000
2009-03-31,10599.00000,2086.00000,3045.00000,1075.00000,18142.00000,17815.00000,2925.00000,3932.00000,5640.00000,30312.00000,48454.00000,6341.00000,1170.00000,1217.00000,3049.00000,9390.00000,13845.00000,25609.00000,-390.00000,39064.00000,48454.00000
